Data,E72870000,E72849000,E72810000,E72715000,E72680000,E72630000,E72430000
1993-05-23,"0,0119666667","0,0132075472","0,0147327612","0,0185018727","0,0287913934","0,0172379929","0,0196304444"
1993-05-24,"0,0115238095","0,0123989218","0,014113995","0,0174531835","0,0271830219","0,0161919214","0,0181191358"
1993-05-25,"0,0103238095","0,0103504043","0,0129055423","0,0185018727","0,0243927322","0,0149121643","0,0172159938"
1993-05-26,"0,0095238095","0,0101347709","0,0123160945","0,0174531835","0,0211673005","0,0141595571","0,0163157346"
1993-05-27,"0,0091666667","0,0107816712","0,0123160945","0,0164044944","0,0184140137","0,0151656","0,0160163086"
1993-05-28,"0,008452381","0,0107816712","0,0111674129","0,0153558052","0,0158337104","0,0185726107","0,0166154938"
1993-05-29,"0,0080952381","0,0118598383","0,0111674129","0,0185018727","0,0194947158","0,0149121643","0,0157172284"
1993-05-30,"0,0080952381","0,0107816712","0,0135048856","0,0540574282","0,0268663197","0,0136643179","0,0160163086"
1993-05-31,"0,0286666667","0,0469002695","0,0732121891","0,14556804","0,0321317213","0,0380338571","0,0275950679"
1993-06-01,"0,0221714286","0,0716981132","0,0541938806","0,0710362047","0,0342143716","0,0530176786","0,0429745988"
1993-06-02,"0,0177666667","0,0460916442","0,0347502637","0,0365792759","0,0331657104","0,0360911429","0,0350762593"
1993-06-03,"0,0156809524","0,0363881402","0,0266323134","0,0275905119","0,0314505464","0,029096225","0,0279045247"
1993-06-04,"0,042952381","0,0283018868","0,0305938756","0,025093633","0,0349215574","0,0357687143","0,0335088457"
1993-06-05,"0,0578571429","0,0916442049","0,0777132836","0,0630461923","0,0359944809","0,1587006071","0,0969084568"
1993-06-06,"0,0477142857","0,0727762803","0,0645053234","0,0585518102","0,0349215574","0,0990741786","0,0846002469"
1993-06-07,"0,0353333333","0,0455525606","0,0436211542","0,0365792759","0,0335136339","0,0550653214","0,0535361728"
1993-06-08,"0,0237047619","0,0350404313","0,0356043134","0,0303370787","0,0317903279","0,0409739643","0,0391712099"
1993-06-09,"0,0208904762","0,028032345","0,0281930945","0,0275905119","0,0301078415","0,0370607143","0,0328831173"
1993-06-10,"0,0172333333","0,0218598383","0,0258640348","0,0262172285","0,0287913934","0,0316153821","0,0288341543"
1993-06-11,"0,0147095238","0,020458221","0,0221464478","0,0262172285","0,0275013934","0,0268647929","0,025742821"
1993-06-12,"0,0137380952","0,0229110512","0,0193253383","0,0228464419","0,0262379071","0,0244875786","0,0232858642"
1993-06-13,"0,0119666667","0,019083558","0,0186419701","0,0205992509","0,0250010956","0,0221772107","0,0211488889"
1993-06-14,"0,0111238095","0,0156334232","0,0173021393","0,0217228464","0,0234927896","0,0204899321","0,0193275926"
1993-06-15,"0,0111238095","0,0134770889","0,015998801","0,0205992509","0,0237910874","0,0191146786","0,0184208025"
1993-06-16,"0,0103238095","0,0126684636","0,0153610647","0,0185018727","0,0253077896","0,0180352107","0,0178177778"
1993-06-17,"0,0099238095","0,0110512129","0,0153610647","0,0164044944","0,0268663197","0,0213286036","0,0205406852"
1993-06-18,"0,0452380952","0,0137466307","0,0221464478","0,0153558052","0,0304410383","0,0328856821","0,0306988704"
1993-06-19,"0,0565714286","0,0140161725","0,0356043134","0,0185018727","0,0331657104","0,03512515","0,0385394444"
1993-06-20,"0,048952381","0,0121293801","0,0258640348","0,0185018727","0,0314505464","0,0300374821","0,0353902654"
1993-06-21,"0,0295238095","0,0156334232","0,0221464478","0,0217228464","0,0297762568","0,0250757179","0,0294549321"
1993-06-22,"0,0244714286","0,0181132075","0,0186419701","0,0217228464","0,0281430874","0,0221772107","0,0251271852"
1993-06-23,"0,0208904762","0,015902965","0,0179675423","0,0217228464","0,0262379071","0,0199364214","0,0220631914"
1993-06-24,"0,0183","0,0150943396","0,015998801","0,0205992509","0,0275013934","0,0196613643","0,0211488889"
1993-06-25,"0,0161666667","0,0156334232","0,0166458607","0,0185018727","0,0275013934","0,0297232679","0,022979821"
1993-06-26,"0,0147095238","0,0145552561","0,015998801","0,0195505618","0,0250010956","0,0253713393","0,0214533951"
1993-06-27,"0,0132952381","0,0129380054","0,0147327612","0,0185018727","0,0229012568","0,0224622607","0,0205406852"
1993-06-28,"0,0119666667","0,0123989218","0,0129055423","0,0185018727","0,0208842596","0,0199364214","0,0199335741"
1993-06-29,"0,0103238095","0,0113207547","0,0123160945","0,0174531835","0,0203233033","0,018303325","0,0187227654"
1993-06-30,"0,0095238095","0,0107816712","0,0117366766","0,0164044944","0,0192219563","0,0167125214","0,0175167284"
1993-07-01,"0,0091666667","0,0113207547","0,0129055423","0,0174531835","0,0181481557","0,0156762571","0,0166154938"
1993-07-02,"0,008452381","0,0113207547","0,0147327612","0,0174531835","0,0200453934","0,1236011786","0,1163925309"
1993-07-03,"0,0119666667","0,0126684636","0,015998801","0,0185018727","0,2458115574","0,3220645","0,2576706173"
1993-07-04,"0,0137380952","0,0145552561","0,0135048856","0,0174531835","0,5586065574","0,3809832143","0,3287728395"
1993-07-05,"0,0177666667","0,0148247978","0,0135048856","0,0185018727","0,6488956284","0,3720364286","0,4322307407"
1993-07-06,"0,0363809524","0,0145552561","0,0179675423","0,0185018727","0,4859043716","0,2279404286","0,3713976543"
1993-07-07,"0,0384761905","0,0177897574","0,0179675423","0,0174531835","0,29","0,1998305","0,3061504321"
1993-07-08,"0,0342857143","0,0184366577","0,0173021393","0,0185018727","0,1857321858","0,1355518571","0,2544809259"
1993-07-09,"0,0304761905","0,0177897574","0,0173021393","0,0164044944","0,1175618852","0,0905851429","0,1877595679"
1993-07-10,"0,0286666667","0,0184366577","0,0179675423","0,0153558052","0,1009968306","0,0703907143","0,1285895679"
1993-07-11,"0,0229380952","0,0350404313","0,0236084378","0,0239700375","0,1288018306","0,1398287143","0,1268911111"
1993-07-12,"0,0198619048","0,0638814016","0,0531987562","0,031710362","0,1404990164","0,1402184286","0,2132470988"
1993-07-13,"0,0177666667","0,0501347709","0,0347502637","0,0262172285","0,1378603279","0,0872927857","0,1724969753"
1993-07-14,"0,0161666667","0,0350404313","0,0305938756","0,0228464419","0,1332966393","0,0640582857","0,134374321"
1993-07-15,"0,0147095238","0,0274932615","0,0243520299","0,0239700375","0,1281653552","0,0550653214","0,0842690741"
1993-07-16,"0,0137380952","0,0218598383","0,0200175572","0,0205992509","0,125004153","0,0466073929","0,0645530247"
1993-07-17,"0,0137380952","0,0201078167","0,0214281891","0,0195505618","0,1206379781","0,0436123571","0,0583810062"
1993-07-18,"0,0137380952","0,0301886792","0,0305938756","0,0563046192","0,1097309836","0,0530176786","0,0548256111"
1993-07-19,"0,0132952381","0,0257142857","0,0373347662","0,0518102372","0,0887767213","0,050981","0,0583810062"
1993-07-20,"0,012852381","0,0274932615","0,0266323134","0,0383270911","0,061356694","0,0439437857","0,0541806543"
1993-07-21,"0,012852381","0,0257142857","0,0221464478","0,0289637953","0,048333388","0,0386845714","0,0506419198"
1993-07-22,"0,0119666667","0,0187601078","0,0200175572","0,025093633","0,0237910874","0,034803975","0,0480776852"
1993-07-23,"0,0119666667","0,0177897574","0,0179675423","0,0239700375","0,0349215574","0,0312989036","0,0401200309"
1993-07-24,"0,0119666667","0,0174663073","0,0166458607","0,0217228464","0,0304410383","0,0287834071","0,0357044383"
1993-07-25,"0,0119666667","0,0153638814","0,0153610647","0,0185018727","0,0287913934","0,0268647929","0,0325705247"
1993-07-26,"0,0119666667","0,0129380054","0,0135048856","0,0164044944","0,0275013934","0,0244875786","0,0310103395"
1993-07-27,"0,0119666667","0,0118598383","0,0117366766","0,0145318352","0,0265512814","0,0230356","0,0294549321"
1993-07-28,"0,0151952381","0,0105660377","0,0111674129","0,0128838951","0,0256161585","0,021610375","0,0275950679"
1993-07-29,"0,0161666667","0,0181132075","0,0193253383","0,08639201","0,0253077896","0,0227483929","0,0294549321"
1993-07-30,"0,0286666667","0,048787062","0,0464220945","0,0797752809","0,0259261967","0,029096225","0,0353902654"
1993-07-31,"0,0278095238","0,0450134771","0,0473696766","0,0563046192","0,0265512814","0,0306672893","0,0344487716"
1993-08-01,"0,0237047619","0,0345013477","0,0364658259","0,0438202247","0,0262379071","0,0259656679","0,0310103395"
1993-08-02,"0,0229380952","0,0267924528","0,0243520299","0,0275905119","0,0250010956","0,023323875","0,0285240741"
1993-08-03,"0,0214047619","0,0236118598","0,0200175572","0,0217228464","0,0237910874","0,021610375","0,026359358"
1993-08-04,"0,0188333333","0,0171428571","0,0179675423","0,0195505618","0,0226080246","0,0196613643","0,024512463"
1993-08-05,"0,0151952381","0,0171428571","0,0166458607","0,0195505618","0,0211673005","0,0185726107","0,0226740247"
1993-08-06,"0,0147095238","0,0142857143","0,014113995","0,0185018727","0,0203233033","0,0177682821","0,0211488889"
1993-08-07,"0,0142238095","0,0134770889","0,0135048856","0,0164044944","0,0192219563","0,0167125214","0,0202369877"
1993-08-08,"0,0115238095","0,0123989218","0,0129055423","0,0153558052","0,0181481557","0,0159334679","0,0190250309"
1993-08-09,"0,0119666667","0,0113207547","0,0123160945","0,0128838951","0,0160838798","0,0151656","0,0184208025"
1993-08-10,"0,0088095238","0,0103504043","0,0123160945","0,0112359551","0,0146092787","0,0146600071","0,0181191358"
1993-08-11,"0,0091666667","0,0099191375","0,0111674129","0,0105717853","0,013661612","0,0139112821","0,0175167284"
1993-08-12,"0,008452381","0,0092722372","0,0111674129","0,0092434457","0,0127425","0,0131743679","0,0166154938"
1993-08-13,"0,0080952381","0,0099191375","0,0106084577","0,0099076155","0,0118521475","0,0126897821","0,0157172284"
1993-08-14,"0,0058904762","0,0099191375","0,0095220348","0,0099076155","0,0107799918","0,0124495286","0,0148220926"
1993-08-15,"0,0056142857","0,0101347709","0,0084786866","0,0105717853","0,0099551694","0,01197315","0,0142271543"
1993-08-16,"0,0071095238","0,0088409704","0,007973597","0,0112359551","0,0093559098","0,01150235","0,0139302469"
1993-08-17,"0,0077380952","0,0066037736","0,007973597","0,0105717853","0,0085829098","0,0112690714","0,0136337284"
1993-08-18,"0,0077380952","0,0103504043","0,0111674129","0,0099076155","0,0078398852","0,01173705","0,0142271543"
1993-08-19,"0,0074238095","0,0110512129","0,0106084577","0,0099076155","0,0071271202","0,01150235","0,0136337284"
1993-08-20,"0,0067952381","0,0090566038","0,0095220348","0,0105717853","0,0083943333","0,0108068107","0,0130418765"
1993-08-21,"0,0056142857","0,0076280323","0,0084786866","0,0099076155","0,0101586202","0,0103503643","0,0124516543"
1993-08-22,"0,004547619","0,0066037736","0,007973597","0,0105717853","0,0093559098","0,0098998357","0,012157179"
1993-08-23,"0,0067952381","0,0066037736","0,0069975522","0,0099076155","0,0091598634","0,0094553286","0,0115695432"
1993-08-24,"0,0067952381","0,0082210243","0,0069975522","0,0099076155","0,0097535683","0,0101243536","0,012157179"
1993-08-25,"0,0074238095","0,0088409704","0,0069975522","0,0092434457","0,0093559098","0,0105778536","0,011863142"
1993-08-26,"0,0071095238","0,0078167116","0,0069975522","0,0085792759","0,0089656803","0,0101243536","0,0115695432"
1993-08-27,"0,0061666667","0,0070080863","0,0069975522","0,0079151061","0,0085829098","0,0094553286","0,0112764012"
1993-08-28,"0,0056142857","0,0055632261","0,00652701","0,0085792759","0,0082076311","0,0090169643","0,0106915247"
1993-08-29,"0,0035952381","0,0047631779","0,0060684229","0,0079151061","0,0078398852","0,00858485","0,0103998086"
1993-08-30,"0,0058904762","0,0052891982","0,0060684229","0,0092434457","0,0074797022","0,0083711821","0,0098178827"
1993-08-31,"0,0080952381","0,0049148014","0,0051880995","0,0079151061","0,0078398852","0,0083711821","0,0103998086"
1993-09-01,"0,0080952381","0,004885659","0,0051880995","0,0065867665","0,0085829098","0,0101243536","0,011863142"
1993-09-02,"0,0074238095","0,0046482045","0,0051880995","0,005258427","0,0089656803","0,0103503643","0,0127465556"
1993-09-03,"0,0071095238","0,0046370679","0,0051880995","0,0059225968","0,0089656803","0,0092353714","0,0112764012"
1993-09-04,"0,0053380952","0,0041756099","0,0051880995","0,0045942572","0,0082076311","0,00858485","0,0103998086"
1993-09-05,"0,0033952381","0,0037777947","0,0051880995","0,0044594257","0,0078398852","0,0079486929","0,0098178827"
1993-09-06,"0,0058904762","0,0038955416","0,0047669109","0,0043245943","0,0074797022","0,0077399107","0,0095277037"
1993-09-07,"0,0056142857","0,003526079","0,0043587632","0,0044594257","0,006953694","0,0075327893","0,0092380617"
1993-09-08,"0,0033952381","0,0032687189","0,0043587632","0,0065867665","0,0066125902","0,00732735","0,0089489691"
1993-09-09,"0,0031952381","0,0033608075","0,0043587632","0,0085792759","0,0062791858","0,0069215964","0,0086604506"
1993-09-10,"0,004547619","0,0035920746","0,0043587632","0,0085792759","0,005793612","0,0067213179","0,0083725185"
1993-09-11,"0,0050619048","0,0036811734","0,0043587632","0,0085792759","0,0056356503","0,0065228036","0,0080851852"
1993-09-12,"0,0050619048","0,00337102","0,0039639866","0,0085792759","0,0053256066","0,0063260714","0,0077984753"
1993-09-13,"0,0058904762","0,0031776951","0,0035829373","0,0079151061","0,0054796475","0,0061311464","0,0077984753"
1993-09-14,"0,0067952381","0,0033302713","0,0039639866","0,0037852684","0,0059535246","0,0059380464","0,0075124074"
1993-09-15,"0,0067952381","0,0046356694","0,0056220299","0,0044594257","0,0062791858","0,0061311464","0,0080851852"
1993-09-16,"0,0058904762","0,0046592083","0,0056220299","0,0059225968","0,0062791858","0,0079486929","0,0089489691"
1993-09-17,"0,0064809524","0,0046846113","0,0051880995","0,0105717853","0,0059535246","0,0075327893","0,0106915247"
1993-09-18,"0,0058904762","0,0050013602","0,0056220299","0,0105717853","0,0064449235","0,0081591214","0,0098178827"
1993-09-19,"0,0035952381","0,0089935746","0,0111674129","0,0120599251","0,0089656803","0,00858485","0,0101085926"
1993-09-20,"0,012852381","0,0509741202","0,0603030348","0,0585518102","0,0099551694","0,0126897821","0,024512463"
1993-09-21,"0,0607142857","0,1639310487","0,1894172139","0,1473158552","0,0143696967","0,0523375714","0,0779915432"
1993-09-22,"0,0695714286","0,1222903531","0,1360526866","0,0775280899","0,0546713661","0,0383590357","0,0541806543"
1993-09-23,"0,1680952381","0,2119476995","0,2200733333","0,1747815231","0,0458964481","0,0268647929","0,0338219753"
1993-09-24,"0,1738095238","0,209923545","0,2134819403","0,2024968789","0,0385543443","0,0256679929","0,0325705247"
1993-09-25,"0,096952381","0,1243945412","0,1250784577","0,1518102372","0,0352775956","0,0221772107","0,0294549321"
1993-09-26,"0,054","0,0842195895","0,0858209453","0,1252184769","0,0331657104","0,0193874464","0,0306988704"
1993-09-27,"0,0137380952","0,0796237624","0,0942154726","0,0842696629","0,0324747541","0,0732312857","0,1076314198"
1993-09-28,"0,0418095238","0,0762685609","0,0858209453","0,0518102372","0,0328194262","0,0578120714","0,0846002469"
1993-09-29,"0,0440952381","0,0875645059","0,1003830846","0,0458177278","0,037447623","0,0386845714","0,0516055802"
1993-09-30,"0,0607142857","0,11266891","0,1197174129","0,127340824","0,0431248907","0,0409739643","0,0394873272"
1993-10-01,"0,065","0,1110512129","0,1118363184","0,1675405743","0,0458964481","0,0439437857","0,0350762593"
1993-10-02,"0,0807142857","0,1045822102","0,0966655224","0,231710362","0,0462986885","0,0383590357","0,0303875926"
1993-10-03,"0,1172619048","0,1760107817","0,1531299502","0,2936329588","0,0641271038","0,0396635","0,0357044383"
1993-10-04,"0,2428571429","0,3051212938","0,3046379602","0,3240948814","0,1547181421","0,1099234286","0,0832759259"
1993-10-05,"0,2295238095","0,2654986523","0,2402781095","0,2002496879","0,1753565847","0,1351639643","0,1466740741"
1993-10-06,"0,0932380952","0,1514824798","0,1575123383","0,1230961298","0,1268966393","0,081844","0,1079676543"
1993-10-07,"0,0758571429","0,1045822102","0,0991382587","0,0906367041","0,072272623","0,0499668929","0,0635759877"
1993-10-08,"0,0418095238","0,0762803235","0,0732121891","0,0690387016","0,0370819399","0,0370607143","0,0452028889"
1993-10-09,"0,0295238095","0,0576819407","0,0592685075","0,0458177278","0,0297762568","0,0300374821","0,0375929815"
1993-10-10,"0,0237047619","0,0474393531","0,0512286567","0,0275905119","0,0265512814","0,0247811286","0,0319458889"
1993-10-11,"0,0208904762","0,0388140162","0,0417890945","0,0185018727","0,024091071","0,0213286036","0,0279045247"
1993-10-12,"0,0177666667","0,0264150943","0,0382110697","0,0128838951","0,0217384918","0,0191146786","0,0251271852"
1993-10-13,"0,0156809524","0,0250134771","0,0382110697","0,0092434457","0,0194947158","0,0185726107","0,022979821"
1993-10-14,"0,0137380952","0,0267924528","0,0297857463","0,0099076155","0,0176216366","0,01697465","0,0214533951"
1993-10-15,"0,0119666667","0,0250134771","0,0281930945","0,0092434457","0,0163358033","0,0154203","0,0202369877"
1993-10-16,"0,0115238095","0,0222102426","0,0243520299","0,0085792759","0,0150937541","0,0144091357","0,0196304444"
1993-10-17,"0,0115238095","0,0181132075","0,0214281891","0,0065867665","0,0134291503","0,0126897821","0,0187227654"
1993-10-18,"0,012852381","0,019083558","0,0214281891","0,0065867665","0,0138958607","0,0167125214","0,0187227654"
1993-10-19,"0,0137380952","0,0272237197","0,0236084378","0,0085792759","0,0178840273","0,0370607143","0,0232858642"
1993-10-20,"0,0177666667","0,0253638814","0,0221464478","0,0137078652","0,0311124044","0,0354467321","0,0254348889"
1993-10-21,"0,0177666667","0,0218598383","0,0207185323","0,0185018727","0,0342143716","0,0262643607","0,0208446481"
1993-10-22,"0,0188333333","0,0211590296","0,0207185323","0,0174531835","0,0304410383","0,0224622607","0,0190250309"
1993-10-23,"0,0188333333","0,0232614555","0,0214281891","0,0128838951","0,0287913934","0,0332043393","0,0220631914"
1993-10-24,"0,0198619048","0,0211590296","0,0186419701","0,0120599251","0,0304410383","0,0332043393","0,0238986852"
1993-10-25,"0,0203761905","0,0355795148","0,0228732189","0,0185018727","0,0370819399","0,0373847143","0,0310103395"
1993-10-26,"0,0353333333","0,0727762803","0,0551956716","0,0348314607","0,0342143716","0,0540401429","0,0483977716"
1993-10-27,"0,0440952381","0,0539083558","0,0408837612","0,0330836454","0,0278213934","0,0406457857","0,0404366049"
1993-10-28,"0,0304761905","0,0450134771","0,0297857463","0,0262172285","0,0229012568","0,0297232679","0,0300765123"
1993-10-29,"0,0260952381","0,0355795148","0,0221464478","0,0228464419","0,0208842596","0,0239036214","0,025742821"
1993-10-30,"0,0193476167","0,0301886792","0,0207185323","0,0174531835","0,0203233033","0,0196613643","0,0220631914"
1993-10-31,"0,0161666667","0,0208086253","0,0179675423","0,0145318352","0,0197691967","0,0193874464","0,0223684815"
1993-11-01,"0,0156809524","0,0164959569","0,015998801","0,0120599251","0,0186816011","0,0196613643","0,022979821"
1993-11-02,"0,0137380952","0,0156334232","0,0147327612","0,0099076155","0,0184140137","0,0230356","0,022979821"
1993-11-03,"0,0103238095","0,0137466307","0,0135048856","0,0085792759","0,0178840273","0,0193874464","0,0199335741"
1993-11-04,"0,0095238095","0,0101347709","0,0123160945","0,0079151061","0,0173609863","0,0164516071","0,0175167284"
1993-11-05,"0,0088095238","0,0115902965","0,0123160945","0,0072509363","0,0165894781","0,0151656","0,0163157346"
1993-11-06,"0,0071095238","0,0113207547","0,0117366766","0,0092434457","0,0155852978","0,0164516071","0,0157172284"
1993-11-07,"0,0107238095","0,0150943396","0,0193253383","0,0079151061","0,0150937541","0,0151656","0,0151201173"
1993-11-08,"0,0111238095","0,0174663073","0,0200175572","0,0085792759","0,014131888","0,0139112821","0,0139302469"
1993-11-09,"0,0107238095","0,0142857143","0,0166458607","0,0079151061","0,0131984754","0,01221065","0,0130418765"
1993-11-10,"0,008452381","0,0107816712","0,015998801","0,0072509363","0,0122937158","0,01173705","0,0124516543"
1993-11-11,"0,0071095238","0,009703504","0,0153610647","0,0085792759","0,0114178279","0,01221065","0,011863142"
1993-11-12,"0,0074238095","0,0092722372","0,014113995","0,0112359551","0,0105710328","0,0101243536","0,0109837222"
1993-11-13,"0,0071095238","0,0082210243","0,0111674129","0,0105717853","0,0101586202","0,01150235","0,0106915247"
1993-11-14,"0,0058904762","0,0099191375","0,0100599453","0,0085792759","0,0101586202","0,0124495286","0,0133375988"
1993-11-15,"0,0071095238","0,039083558","0,0339037363","0,0099076155","0,0109907787","0,0136643179","0,0139302469"
1993-11-16,"0,0077380952","0,0283018868","0,0236084378","0,0112359551","0,0122937158","0,0149121643","0,0145244383"
1993-11-17,"0,0323809524","0,0243126685","0,0179675423","0,0092434457","0,0173609863","0,0309828714","0,0232858642"
1993-11-18,"0,0214047619","0,0243126685","0,0193253383","0,0092434457","0,0203233033","0,0250757179","0,0269767778"
1993-11-19,"0,0188333333","0,021509434","0,0228732189","0,0079151061","0,0192219563","0,0202126143","0,0220631914"
1993-11-20,"0,0115238095","0,016819407","0,0221464478","0,0065867665","0,0173609863","0,0167125214","0,0184208025"
1993-11-21,"0,0095238095","0,0132075472","0,0186419701","0,0072509363","0,014131888","0,0141595571","0,0160163086"
1993-11-22,"0,0080952381","0,0118598383","0,0123160945","0,0059225968","0,0122937158","0,0126897821","0,0142271543"
1993-11-23,"0,0074238095","0,0105660377","0,0100599453","0,0044594257","0,0114178279","0,01197315","0,0127465556"
1993-11-24,"0,0067952381","0,0101347709","0,0095220348","0,0040549313","0,0103639071","0,01197315","0,012157179"
1993-11-25,"0,0061666667","0,0090566038","0,0089948905","0,0037852684","0,0097535683","0,01150235","0,0115695432"
1993-11-26,"0,0064809524","0,0086253369","0,0200175572","0,0044594257","0,0099551694","0,0151656","0,0112764012"
1993-11-27,"0,0077380952","0,0107816712","0,0153610647","0,0040549313","0,0125172077","0,0146600071","0,0109837222"
1993-11-28,"0,0077380952","0,0099191375","0,0111674129","0,0041897628","0,0120720273","0,0134186786","0,0115695432"
1993-11-29,"0,0074238095","0,0103504043","0,0089948905","0,0041897628","0,0107799918","0,01173705","0,0103998086"
1993-11-30,"0,0091666667","0,0107816712","0,0084786866","0,005258427","0,0103639071","0,0110372179","0,0098178827"
1993-12-01,"0,0167","0,0142857143","0,0069975522","0,0120599251","0,020602929","0,020768375","0,0136337284"
1993-12-02,"0,0188333333","0,0105660377","0,0060684229","0,0164044944","0,0250010956","0,0262643607","0,0166154938"
1993-12-03,"0,0151952381","0,0142857143","0,0135048856","0,0120599251","0,0208842596","0,0188430643","0,0136337284"
1993-12-04,"0,0115238095","0,0129380054","0,0117366766","0,0099076155","0,0163358033","0,0154203","0,011863142"
1993-12-05,"0,0095238095","0,0129380054","0,0111674129","0,0239700375","0,0404308743","0,0265640714","0,0154185"
1993-12-06,"0,0111238095","0,0156334232","0,0129055423","0,0262172285","0,0882380601","0,085835","0,0388552531"
1993-12-07,"0,0124095238","0,0194070081","0,0173021393","0,0217228464","0,1085477049","0,0775209643","0,034135284"
1993-12-08,"0,0142238095","0,02606469","0,0214281891","0,0228464419","0,1595938251","0,1602880357","0,0554710247"
1993-12-09,"0,0183","0,02606469","0,0207185323","0,025093633","0,1588931694","0,1386604643","0,0574100062"
1993-12-10,"0,0167","0,0218598383","0,0166458607","0,0262172285","0,1157333333","0,0778799643","0,051927037"
1993-12-11,"0,0167","0,0267924528","0,0153610647","0,0217228464","0,0882380601","0,0637089643","0,0458407963"
1993-12-12,"0,0172333333","0,0211590296","0,014113995","0,0185018727","0,0581939344","0,0472766429","0,0394873272"
1993-12-13,"0,0107238095","0,0156334232","0,0117366766","0,0145318352","0,0942438798","0,0354467321","0,0303875926"
1993-12-14,"0,0124095238","0,0222102426","0,0123160945","0,0120599251","0,0893168579","0,0503046071","0,0269767778"
1993-12-15,"0,0147095238","0,0350404313","0,0258640348","0,0145318352","0,0679059836","0,0540401429","0,0272858148"
1993-12-16,"0,0188333333","0,0423180593","0,0274086866","0,0174531835","0,0467024863","0,0516586786","0,0235921481"
1993-12-17,"0,0244714286","0,0285714286","0,0200175572","0,0164044944","0,0458964481","0,0496294643","0,0214533951"
1993-12-18,"0,026952381","0,0174663073","0,0153610647","0,0128838951","0,0359944809","0,0341628607","0,0190250309"
1993-12-19,"0,0237047619","0,0164959569","0,0123160945","0,0153558052","0,0287913934","0,0277729714","0,0169155802"
1993-12-20,"0,0203761905","0,0134770889","0,0123160945","0,0128838951","0,0259261967","0,0262643607","0,0175167284"
1993-12-21,"0,0167","0,0113207547","0,0117366766","0,0112359551","0,0226080246","0,0239036214","0,0163157346"
1993-12-22,"0,0142238095","0,0110512129","0,0106084577","0,0105717853","0,0200453934","0,0199364214","0,0139302469"
1993-12-23,"0,0111238095","0,0101347709","0,0095220348","0,0085792759","0,0171020738","0,0185726107","0,0127465556"
1993-12-24,"0,0095238095","0,0103504043","0,007973597","0,0065867665","0,0155852978","0,0172379929","0,012157179"
1993-12-25,"0,008452381","0,009703504","0,0069975522","0,0072509363","0,0146092787","0,0161919214","0,0115695432"
1993-12-26,"0,0080952381","0,0099191375","0,00652701","0,0059225968","0,013661612","0,0154203","0,0112764012"
1993-12-27,"0,012852381","0,0099191375","0,0060684229","0,0044594257","0,0134291503","0,0149121643","0,0109837222"
1993-12-28,"0,0177666667","0,009703504","0,0060684229","0,0041897628","0,0146092787","0,0164516071","0,011863142"
1993-12-29,"0,0103238095","0,0086253369","0,0069975522","0,0041897628","0,0173609863","0,020768375","0,0145244383"
1993-12-30,"0,0095238095","0,0088409704","0,0100599453","0,0039200999","0,0160838798","0,0172379929","0,0127465556"
1993-12-31,"0,0088095238","0,0084366577","0,007973597","0,0040549313","0,0131984754","0,0146600071","0,0109837222"
1994-01-01,"0,0080952381","0,0084366577","0,0069975522","0,0037852684","0,0118521475","0,0131743679","0,0101085926"
1994-01-02,"0,0080952381","0,0082210243","0,0060684229","0,0039200999","0,0112033907","0,0124495286","0,0098178827"
1994-01-03,"0,0077380952","0,0082210243","0,0051880995","0,003650437","0,0105710328","0,01173705","0,0092380617"
1994-01-04,"0,0074238095","0,0082210243","0,0051880995","0,0032459426","0,0101586202","0,0112690714","0,0086604506"
1994-01-05,"0,0067952381","0,0070080863","0,0047669109","0,0028526841","0,0093559098","0,0108068107","0,0083725185"
1994-01-06,"0,0067952381","0,0057412399","0,0043587632","0,0041897628","0,0085829098","0,0101243536","0,0077984753"
1994-01-07,"0,0074238095","0,004690027","0,0043587632","0,0041897628","0,0083943333","0,0098998357","0,007227"
1994-01-08,"0,0050619048","0,0030458221","0,0035829373","0,0040549313","0,0085829098","0,0094553286","0,0075124074"
1994-01-09,"0,0040714286","0,0052021563","0,0035829373","0,0040549313","0,0093559098","0,0098998357","0,0080851852"
1994-01-10,"0,0050619048","0,0062533693","0,0051880995","0,0043245943","0,0093559098","0,01173705","0,0098178827"
1994-01-11,"0,0064809524","0,0066037736","0,0047669109","0,0040549313","0,0089656803","0,01197315","0,0106915247"
1994-01-12,"0,0064809524","0,008032345","0,0043587632","0,0044594257","0,0083943333","0,0101243536","0,0086604506"
1994-01-13,"0,0058904762","0,0066037736","0,0043587632","0,0039200999","0,0080228142","0,0092353714","0,0075124074"
1994-01-14,"0,0043095238","0,0070080863","0,0035829373","0,0027403246","0,0076588443","0,0088001179","0,007227"
1994-01-15,"0,0020428571","0,0033962264","0,0035829373","0,0027403246","0,007302459","0,00858485","0,0066582778"
1994-01-16,"0,0009952381","0,0018005391","0,0032160055","0,0027965044","0,007302459","0,0081591214","0,0066582778"
1994-01-17,"0,0015238095","0,004393531","0,0035829373","0,003650437","0,007302459","0,0079486929","0,0066582778"
1994-01-18,"0,0035952381","0,005902965","0,0047669109","0,0153558052","0,0078398852","0,0094553286","0,0077984753"
1994-01-19,"0,0031952381","0,0062533693","0,0069975522","0,0303370787","0,0093559098","0,0105778536","0,0077984753"
1994-01-20,"0,0031952381","0,0105660377","0,00652701","0,0217228464","0,0091598634","0,0081591214","0,0080851852"
