"","E70500000","E70300000","E70200000","E70100000","E86100000","E86160000"
"1985-02-14",0.0432181818181818,0.02,0.0842198581560283,0.25703564727955,0.0222637362637363,0.01125
"1985-02-15",0.139345454545455,0.0339316239316239,0.106382978723404,0.182926829268293,0.101098901098901,0.0286607142857143
"1985-02-16",0.0662363636363636,0.0352136752136751,0.113333333333333,0.219512195121951,0.0298791208791209,0.0458035714285714
"1985-02-17",0.0417090909090909,0.0255555555555556,0.0479432624113476,0.0752345215759851,0.0239450549450551,0.0286607142857143
"1985-02-18",0.267636363636364,0.00852991452991447,0.0354609929078014,0.0596622889305816,0.0217032967032966,0.0199107142857142
"1985-02-19",0.225454545454546,0.0266666666666666,0.0649290780141845,0.14015009380863,0.0337362637362637,0.0342857142857143
"1985-02-20",0.151018181818182,0.0234188034188034,0.0708865248226951,0.0664165103189494,0.0486263736263737,0.0383928571428571
"1985-02-21",0.112618181818182,0.0396581196581196,0.0510638297872341,0.0544090056285178,0.064010989010989,0.0801785714285714
"1985-02-22",0.0680727272727273,0.0333333333333334,0.0708865248226951,0.0446529080675422,0.0631868131868132,0.0317857142857143
"1985-02-23",0.0495272727272726,0.0307692307692307,0.0456737588652483,0.0378986866791744,0.0486263736263737,0.0408035714285715
"1985-02-24",0.0326545454545455,0.0282905982905983,0.0328014184397163,0.0324577861163227,0.0318076923076922,0.0286607142857143
"1985-02-25",0.0249818181818182,0.0223931623931624,0.023758865248227,0.028517823639775,0.0239450549450551,0.0208035714285715
"1985-02-26",0.0203272727272727,0.0162393162393162,0.0194680851063829,0.024953095684803,0.0181648351648351,0.0171428571428571
"1985-02-27",0.0790909090909091,0.022905982905983,0.0168085106382978,0.0213883677298312,0.0153461538461539,0.0131250000000001
"1985-02-28",0.0386909090909091,0.0205128205128204,0.015531914893617,0.0324577861163227,0.0131758241758242,0.0116071428571429
"1985-03-01",0.0238181818181817,0.0176068376068377,0.0134574468085107,0.028517823639775,0.0104395604395604,0.010357142857143
"1985-03-02",0.0147272709090909,0.0140170940170941,0.0112234042553192,0.024953095684803,0.00857142857142867,0.00817857142857137
"1985-03-03",0.0163636363636364,0.0105982905982906,0.0101063829787233,0.0213883677298312,0.00692307692307703,0.00741071428571427
"1985-03-04",0.0147272709090909,0.00817094017094022,0.00890070921985808,0.0181050656660413,0.01360989010989,0.00638392857142867
"1985-03-05",0.0147272709090909,0.00781196581196575,0.0163829787234042,0.0148780487804878,0.0166483516483515,0.00587500000000007
"1985-03-06",0.0139090909090909,0.0074529914529915,0.0130851063829787,0.0140712945590995,0.0111868131868131,0.00766964285714278
"1985-03-07",0.013090909090909,0.00673504273504277,0.0092021276595744,0.0121200750469044,0.00969230769230767,0.00543749999999998
"1985-03-08",0.013090909090909,0.00673504273504277,0.00829787234042545,0.010187617260788,0.00857142857142867,0.00522321428571426
"1985-03-09",0.013090909090909,0.00817094017094022,0.00769503546099282,0.00889305816135089,0.00802197802197813,0.00543749999999998
"1985-03-10",0.0139090909090909,0.043076923076923,0.0213120567375886,0.230769230769231,0.0100659340659341,0.0131250000000001
"1985-03-11",0.0191636363636363,0.043076923076923,0.0886524822695036,0.193245778611632,0.0228241758241758,0.0199107142857142
"1985-03-12",0.0147272709090909,0.0276923076923077,0.0333333333333334,0.0624765478424014,0.0181648351648351,0.01125
"1985-03-13",0.013090909090909,0.0205128205128204,0.0185460992907802,0.0303939962476547,0.01360989010989,0.0084375000000001
"1985-03-14",0.0114545454545454,0.0171794871794873,0.0127127659574469,0.0221388367729831,0.0104395604395604,0.00664285714285717
"1985-03-15",0.00981818181818173,0.0114529914529915,0.0101063829787233,0.0196998123827392,0.00931868131868141,0.00566071428571435
"1985-03-16",0.013090909090909,0.0097435897435898,0.0108510638297872,0.023076923076923,0.00969230769230767,0.00522321428571426
"1985-03-17",0.0122727272727272,0.0105982905982906,0.00980496453900703,0.0196998123827392,0.0115604395604396,0.00587500000000007
"1985-03-18",0.00981818181818173,0.0105982905982906,0.00890070921985808,0.0181050656660413,0.00969230769230767,0.00522321428571426
"1985-03-19",0.00924909090909098,0.00931623931623937,0.0073936170212765,0.0134146341463415,0.0082967032967034,0.0043482142857143
"1985-03-20",0.00868000000000002,0.00817094017094022,0.0068900709219859,0.0127767354596622,0.00719780219780231,0.00368750000000007
"1985-03-21",0.00754181818181809,0.0074529914529915,0.0066879432624114,0.0108255159474671,0.00637362637362626,0.00335714285714284
"1985-03-22",0.00640363636363639,0.00673504273504277,0.0068900709219859,0.00953095684802996,0.00664835164835176,0.0031874999999999
"1985-03-23",0.0249818181818182,0.0234188034188034,0.026950354609929,0.00889305816135089,0.0298791208791209,0.0176785714285714
"1985-03-24",0.0479272727272728,0.0339316239316239,0.0490780141843972,0.00823639774859286,0.08010989010989,0.0483928571428571
"1985-03-25",0.0754181818181818,0.177777777777778,0.146808510638298,0.0121200750469044,0.126813186813187,0.173214285714286
"1985-03-26",0.0356727272727273,0.0437606837606839,0.0895390070921986,0.193245778611632,0.0565934065934066,0.0679464285714286
"1985-03-27",0.0226545454545455,0.0307692307692307,0.0496453900709219,0.072232645403377,0.0433571428571429,0.0470535714285714
"1985-03-28",0.018,0.0266666666666666,0.0312056737588653,0.053095684803002,0.0330934065934065,0.0490178571428572
"1985-03-29",0.0163636363636364,0.02,0.0296099290780143,0.0378986866791744,0.0298791208791209,0.0359821428571427
"1985-03-30",0.0147272709090909,0.0181196581196581,0.0226950354609929,0.024953095684803,0.0245054945054946,0.0338392857142857
"1985-03-31",0.0147272709090909,0.0158119658119658,0.0190070921985817,0.017298311444653,0.0239450549450551,0.0250892857142857
"1985-04-01",0.013090909090909,0.0140170940170941,0.0151063829787235,0.0121200750469044,0.0211978021978021,0.0199107142857142
"1985-04-02",0.0122727272727272,0.0114529914529915,0.0127127659574469,0.00953095684802996,0.0191758241758242,0.0153571428571428
"1985-04-03",0.0114545454545454,0.0171794871794873,0.0123404255319148,0.00759849906191379,0.0239450549450551,0.0141964285714287
"1985-04-04",0.0261454545454545,0.0171794871794873,0.0123404255319148,0.0148780487804878,0.0191758241758242,0.0149999999999999
"1985-04-05",0.0261454545454545,0.0880341880341879,0.0127127659574469,0.0134146341463415,0.0171538461538461,0.0123214285714286
"1985-04-06",0.0284727272727272,0.0827350427350426,0.0130851063829787,0.0127767354596622,0.0157802197802197,0.01125
"1985-04-07",0.0356727272727273,0.0301709401709402,0.0274822695035462,0.0114821763602251,0.0149120879120879,0.0134821428571428
"1985-04-08",0.0249818181818182,0.026068376068376,0.023758865248227,0.0114821763602251,0.0153461538461539,0.0119642857142856
"1985-04-09",0.0171818181818182,0.0205128205128204,0.015531914893617,0.010187617260788,0.0131758241758242,0.00937499999999991
"1985-04-10",0.0147272709090909,0.0149572649572649,0.0134574468085107,0.00953095684802996,0.0131758241758242,0.0084375000000001
"1985-04-11",0.0155454545454545,0.0158119658119658,0.0146808510638299,0.00889305816135089,0.0131758241758242,0.0138392857142857
"1985-04-12",0.0147272709090909,0.0135897435897436,0.0134574468085107,0.00889305816135089,0.0123076923076924,0.0153571428571428
"1985-04-13",0.013090909090909,0.0118803418803419,0.0142553191489361,0.0121200750469044,0.0115604395604396,0.0123214285714286
"1985-04-14",0.013090909090909,0.0105982905982906,0.0123404255319148,0.0140712945590995,0.0115604395604396,0.010357142857143
"1985-04-15",0.0155454545454545,0.0097435897435898,0.0123404255319148,0.0213883677298312,0.0166483516483515,0.0127678571428571
"1985-04-16",0.154909090909091,0.0974358974358975,0.0797872340425532,0.0947467166979361,0.0765934065934066,0.102678571428571
"1985-04-17",0.0828,0.0333333333333334,0.0567375886524824,0.0519699812382739,0.0324505494505494,0.138392857142857
"1985-04-18",0.0386909090909091,0.028974358974359,0.0296099290780143,0.028517823639775,0.0858241758241758,0.159821428571429
"1985-04-19",0.0238181818181817,0.0250427350427351,0.0213120567375886,0.0213883677298312,0.0396263736263736,0.0672321428571427
"1985-04-20",0.0203272727272727,0.022905982905983,0.0163829787234042,0.0164915572232645,0.0233846153846153,0.0458035714285714
"1985-04-21",0.018,0.0194871794871796,0.0134574468085107,0.0134146341463415,0.0176593406593406,0.0338392857142857
"1985-04-22",0.0114545454545454,0.0162393162393162,0.0127127659574469,0.0114821763602251,0.0153461538461539,0.0266071428571428
"1985-04-23",0.0147272709090909,0.0145299145299145,0.011595744680851,0.0114821763602251,0.0131758241758242,0.0217857142857143
"1985-04-24",0.0139090909090909,0.0127350427350428,0.00980496453900703,0.010187617260788,0.0162142857142857,0.0181249999999999
"1985-04-25",0.013090909090909,0.00673504273504277,0.00890070921985808,0.010187617260788,0.0518131868131868,0.0158035714285714
"1985-04-26",0.0122727272727272,0.00601709401709405,0.0104787234042554,0.00889305816135089,0.0410989010989011,0.0190178571428572
"1985-04-27",0.0122727272727272,0.0114529914529915,0.00950354609929072,0.00889305816135089,0.0298791208791209,0.0162500000000001
"1985-04-28",0.0114545454545454,0.00888888888888895,0.00890070921985808,0.00823639774859286,0.0176593406593406,0.0131250000000001
"1985-04-29",0.0114545454545454,0.00852991452991447,0.00799645390070913,0.00759849906191379,0.0153461538461539,0.0116071428571429
"1985-04-30",0.0114545454545454,0.0123076923076924,0.00769503546099282,0.00759849906191379,0.0131758241758242,0.0134821428571428
"1985-05-01",0.0106363636363636,0.0105982905982906,0.00769503546099282,0.00759849906191379,0.014043956043956,0.0141964285714287
"1985-05-02",0.00981818181818173,0.00888888888888895,0.00769503546099282,0.00714821763602247,0.0123076923076924,0.0116071428571429
"1985-05-03",0.00981818181818173,0.0074529914529915,0.00709219858156018,0.00669793621013137,0.0108131868131869,0.01
"1985-05-04",0.00868000000000002,0.00673504273504277,0.0064858156028369,0.00669793621013137,0.00894505494505493,0.00910714285714276
"1985-05-05",0.00811090909090906,0.00673504273504277,0.00608156028368789,0.00624765478424005,0.00857142857142867,0.00792857142857151
"1985-05-06",0.00754181818181809,0.00601709401709405,0.00567730496453911,0.00624765478424005,0.00802197802197813,0.00741071428571427
"1985-05-07",0.00868000000000002,0.00529914529914532,0.00587943262411339,0.00579737335834896,0.00747252747252758,0.00741071428571427
"1985-05-08",0.0296363636363637,0.0639316239316239,0.00859929078014177,0.0148780487804878,0.00969230769230767,0.0119642857142856
"1985-05-09",0.348,0.101709401709402,0.0434397163120568,0.134709193245779,0.0582417582417583,0.133928571428571
"1985-05-10",0.0735818181818182,0.0423931623931624,0.0664184397163121,0.0664165103189494,0.047120879120879,0.16875
"1985-05-11",0.0417090909090909,0.0255555555555556,0.0349290780141844,0.0544090056285178,0.0366813186813186,0.0595535714285713
"1985-05-12",0.0273090909090909,0.0205128205128204,0.0213120567375886,0.0422138836772983,0.0186703296703297,0.0378571428571428
"1985-05-13",0.0226545454545455,0.0171794871794873,0.015531914893617,0.0294559099437148,0.0206923076923078,0.0282142857142857
"1985-05-14",0.0203272727272727,0.0149572649572649,0.0127127659574469,0.0221388367729831,0.0181648351648351,0.0226785714285713
"1985-05-15",0.0191636363636363,0.0123076923076924,0.011595744680851,0.0156848030018761,0.0162142857142857,0.0185714285714287
"1985-05-16",0.018,0.00817094017094022,0.00859929078014177,0.0121200750469044,0.014043956043956,0.0153571428571428
"1985-05-17",0.0163636363636364,0.00781196581196575,0.00890070921985808,0.010187617260788,0.0127417582417582,0.0134821428571428
"1985-05-18",0.0147272709090909,0.00709401709401702,0.00890070921985808,0.010187617260788,0.0111868131868131,0.0123214285714286
"1985-05-19",0.0147272709090909,0.00673504273504277,0.00829787234042545,0.00889305816135089,0.0108131868131869,0.01125
"1985-05-20",0.0147272709090909,0.0140170940170941,0.00769503546099282,0.00823639774859286,0.0108131868131869,0.0109821428571428
"1985-05-21",0.0139090909090909,0.00931623931623937,0.00769503546099282,0.00759849906191379,0.0100659340659341,0.0109821428571428
"1985-05-22",0.013090909090909,0.00817094017094022,0.0073936170212765,0.00759849906191379,0.00931868131868141,0.010357142857143
"1985-05-23",0.013090909090909,0.00529914529914532,0.00709219858156018,0.00714821763602247,0.00857142857142867,0.00910714285714276
"1985-05-24",0.0122727272727272,0.00888888888888895,0.00709219858156018,0.00714821763602247,0.0082967032967034,0.0106250000000001
"1985-05-25",0.0114545454545454,0.0074529914529915,0.0066879432624114,0.00669793621013137,0.00774725274725285,0.0109821428571428
"1985-05-26",0.0114545454545454,0.0074529914529915,0.0064858156028369,0.00669793621013137,0.00747252747252758,0.00937499999999991
"1985-05-27",0.0114545454545454,0.00709401709401702,0.00587943262411339,0.00624765478424005,0.00692307692307703,0.0084375000000001
"1985-05-28",0.00981818181818173,0.0097435897435898,0.00587943262411339,0.00579737335834896,0.00664835164835176,0.0084375000000001
"1985-05-29",0.00924909090909098,0.00888888888888895,0.00587943262411339,0.00579737335834896,0.00747252747252758,0.0208035714285715
"1985-05-30",0.00868000000000002,0.00817094017094022,0.00709219858156018,0.00579737335834896,0.0228241758241758,0.0158035714285714
"1985-05-31",0.00868000000000002,0.00781196581196575,0.00587943262411339,0.00579737335834896,0.014043956043956,0.0123214285714286
"1985-06-01",0.0114545454545454,0.00781196581196575,0.00587943262411339,0.00579737335834896,0.0115604395604396,0.01
"1985-06-02",0.0163636363636364,0.00852991452991447,0.00799645390070913,0.00579737335834896,0.0100659340659341,0.0181249999999999
"1985-06-03",0.0147272709090909,0.0114529914529915,0.00829787234042545,0.00579737335834896,0.00894505494505493,0.0185714285714287
"1985-06-04",0.013090909090909,0.0097435897435898,0.00829787234042545,0.00534709193245786,0.0166483516483515,0.0131250000000001
"1985-06-05",0.0114545454545454,0.00888888888888895,0.00709219858156018,0.00534709193245786,0.0222637362637363,0.0109821428571428
"1985-06-06",0.0114545454545454,0.00817094017094022,0.0066879432624114,0.00534709193245786,0.0186703296703297,0.00973214285714286
"1985-06-07",0.00981818181818173,0.00817094017094022,0.00587943262411339,0.00534709193245786,0.0131758241758242,0.00910714285714276
"1985-06-08",0.0106363636363636,0.0214529914529915,0.00709219858156018,0.00669793621013137,0.0166483516483515,0.0134821428571428
"1985-06-09",0.0163636363636364,0.038974358974359,0.181914893617021,0.0707317073170732,0.0441098901098902,0.0588392857142856
"1985-06-10",0.0147272709090909,0.0333333333333334,0.0589716312056738,0.0482176360225142,0.0305219780219781,0.0470535714285714
"1985-06-11",0.013090909090909,0.0266666666666666,0.0328014184397163,0.0378986866791744,0.0228241758241758,0.0390178571428572
"1985-06-12",0.0114545454545454,0.0181196581196581,0.0213120567375886,0.0324577861163227,0.0171538461538461,0.0307142857142857
"1985-06-13",0.0114545454545454,0.0114529914529915,0.0168085106382978,0.0275797373358349,0.014043956043956,0.0245535714285714
"1985-06-14",0.00981818181818173,0.0097435897435898,0.0134574468085107,0.0221388367729831,0.0119340659340659,0.0199107142857142
"1985-06-15",0.00924909090909098,0.00888888888888895,0.0123404255319148,0.0181050656660413,0.0100659340659341,0.0166964285714286
"1985-06-16",0.0356727272727273,0.00817094017094022,0.0104787234042554,0.0156848030018761,0.0131758241758242,0.0181249999999999
"1985-06-17",0.114490909090909,0.094871794871795,0.0716312056737589,0.191369606003752,0.0722527472527472,0.0919642857142857
"1985-06-18",0.0790909090909091,0.0678632478632479,0.0539007092198582,0.0827392120075048,0.0330934065934065,0.0414285714285714
"1985-06-19",0.0607272727272727,0.0588034188034188,0.0333333333333334,0.0570356472795497,0.0285934065934066,0.0317857142857143
"1985-06-20",0.0495272727272726,0.0505128205128205,0.0217730496453901,0.0470919324577861,0.0217032967032966,0.025625
"1985-06-21",0.0402,0.0314529914529915,0.0172340425531914,0.0335834896810507,0.0176593406593406,0.0217857142857143
"1985-06-22",0.0284727272727272,0.0271794871794873,0.0146808510638299,0.0258911819887431,0.0157802197802197,0.0185714285714287
"1985-06-23",0.018,0.0223931623931624,0.0134574468085107,0.0196998123827392,0.0149120879120879,0.0162500000000001
"1985-06-24",0.0139090909090909,0.0167521367521368,0.011595744680851,0.0148780487804878,0.01360989010989,0.0146428571428572
"1985-06-25",0.0114545454545454,0.00888888888888895,0.0104787234042554,0.0127767354596622,0.0119340659340659,0.0134821428571428
"1985-06-26",0.0106363636363636,0.00817094017094022,0.00950354609929072,0.0108255159474671,0.00719780219780231,0.0123214285714286
"1985-06-27",0.00981818181818173,0.00817094017094022,0.00890070921985808,0.010187617260788,0.00637362637362626,0.01125
"1985-06-28",0.00981818181818173,0.0074529914529915,0.00829787234042545,0.00889305816135089,0.00582417582417571,0.010357142857143
"1985-06-29",0.00924909090909098,0.00709401709401702,0.00829787234042545,0.00759849906191379,0.00609890109890099,0.00937499999999991
"1985-06-30",0.00924909090909098,0.00709401709401702,0.00769503546099282,0.00669793621013137,0.00664835164835176,0.010357142857143
"1985-07-01",0.018,0.00888888888888895,0.00829787234042545,0.00669793621013137,0.00857142857142867,0.0131250000000001
"1985-07-02",0.0249818181818182,0.0097435897435898,0.00859929078014177,0.00624765478424005,0.0108131868131869,0.0123214285714286
"1985-07-03",0.0238181818181817,0.00852991452991447,0.00829787234042545,0.00579737335834896,0.0100659340659341,0.01
"1985-07-04",0.0226545454545455,0.00817094017094022,0.00769503546099282,0.00579737335834896,0.00894505494505493,0.00910714285714276
"1985-07-05",0.0203272727272727,0.0074529914529915,0.00769503546099282,0.00714821763602247,0.00931868131868141,0.00910714285714276
"1985-07-06",0.116363636363636,0.0158119658119658,0.0322695035460994,0.0583489681050657,0.03889010989011,0.0338392857142857
"1985-07-07",0.227636363636364,0.0837606837606837,0.106382978723404,0.129455909943715,0.0426043956043956,0.0490178571428572
"1985-07-08",0.267636363636364,0.0320512820512819,0.0686524822695036,0.0677298311444652,0.0337362637362637,0.0323214285714286
"1985-07-09",0.0447272727272727,0.026068376068376,0.0354609929078014,0.04953095684803,0.025065934065934,0.0245535714285714
"1985-07-10",0.0447272727272727,0.0234188034188034,0.025354609929078,0.0399624765478424,0.0222637362637363,0.0217857142857143
"1985-07-11",0.0479272727272728,0.0214529914529915,0.0242907801418439,0.0313320825515948,0.0196813186813187,0.025625
"1985-07-12",0.0356727272727273,0.0194871794871796,0.0213120567375886,0.0240150093808631,0.0186703296703297,0.0199107142857142
"1985-07-13",0.0249818181818182,0.0167521367521368,0.0176595744680852,0.0181050656660413,0.0171538461538461,0.0176785714285714
"1985-07-14",0.0203272727272727,0.0140170940170941,0.0151063829787235,0.0134146341463415,0.0149120879120879,0.0153571428571428
"1985-07-15",0.018,0.0127350427350428,0.0134574468085107,0.0108255159474671,0.0131758241758242,0.0138392857142857
"1985-07-16",0.0171818181818182,0.0114529914529915,0.011595744680851,0.00889305816135089,0.0123076923076924,0.0123214285714286
"1985-07-17",0.0163636363636364,0.0097435897435898,0.0108510638297872,0.00889305816135089,0.0115604395604396,0.0109821428571428
"1985-07-18",0.0147272709090909,0.00888888888888895,0.0101063829787233,0.00889305816135089,0.0108131868131869,0.010357142857143
"1985-07-19",0.0147272709090909,0.00888888888888895,0.00950354609929072,0.00823639774859286,0.0100659340659341,0.00973214285714286
"1985-07-20",0.013090909090909,0.00888888888888895,0.00890070921985808,0.00823639774859286,0.00931868131868141,0.00910714285714276
"1985-07-21",0.013090909090909,0.00817094017094022,0.00859929078014177,0.00759849906191379,0.00857142857142867,0.0084375000000001
"1985-07-22",0.0122727272727272,0.00817094017094022,0.00799645390070913,0.00759849906191379,0.00857142857142867,0.0084375000000001
"1985-07-23",0.0122727272727272,0.00781196581196575,0.00769503546099282,0.00759849906191379,0.00857142857142867,0.00792857142857151
"1985-07-24",0.0114545454545454,0.0074529914529915,0.00709219858156018,0.00714821763602247,0.00802197802197813,0.00741071428571427
"1985-07-25",0.00981818181818173,0.00673504273504277,0.0068900709219859,0.00714821763602247,0.00747252747252758,0.00690178571428568
"1985-07-26",0.00981818181818173,0.0063760683760683,0.0066879432624114,0.00669793621013137,0.00747252747252758,0.00638392857142867
"1985-07-27",0.00924909090909098,0.0074529914529915,0.0064858156028369,0.00669793621013137,0.00747252747252758,0.00638392857142867
"1985-07-28",0.00981818181818173,0.00852991452991447,0.00628368794326239,0.00669793621013137,0.00747252747252758,0.00587500000000007
"1985-07-29",0.018,0.0097435897435898,0.00769503546099282,0.00624765478424005,0.00802197802197813,0.00690178571428568
"1985-07-30",0.0163636363636364,0.0123076923076924,0.0066879432624114,0.00624765478424005,0.00719780219780231,0.01
"1985-07-31",0.0122727272727272,0.00888888888888895,0.00709219858156018,0.00624765478424005,0.00692307692307703,0.00817857142857137
"1985-08-01",0.0114545454545454,0.00852991452991447,0.00709219858156018,0.00579737335834896,0.00692307692307703,0.00792857142857151
"1985-08-02",0.0114545454545454,0.0074529914529915,0.0064858156028369,0.00579737335834896,0.00637362637362626,0.00792857142857151
"1985-08-03",0.0114545454545454,0.00673504273504277,0.00608156028368789,0.00579737335834896,0.00637362637362626,0.00741071428571427
"1985-08-04",0.00981818181818173,0.00601709401709405,0.00587943262411339,0.00579737335834896,0.00609890109890099,0.00690178571428568
"1985-08-05",0.00924909090909098,0.00601709401709405,0.00547517730496461,0.00534709193245786,0.00582417582417571,0.00638392857142867
"1985-08-06",0.00868000000000002,0.00529914529914532,0.0052730496453901,0.00534709193245786,0.00582417582417571,0.00566071428571435
"1985-08-07",0.00868000000000002,0.00529914529914532,0.0050709219858156,0.00489681050656654,0.00546703296703299,0.00499999999999989
"1985-08-08",0.00868000000000002,0.00529914529914532,0.00491489361702135,0.00489681050656654,0.00582417582417571,0.00638392857142867
"1985-08-09",0.00981818181818173,0.00673504273504277,0.0066879432624114,0.00714821763602247,0.124835164835165,0.138392857142857
"1985-08-10",0.00981818181818173,0.0097435897435898,0.0176595744680852,0.00889305816135089,0.0352087912087913,0.0641071428571429
"1985-08-11",0.0139090909090909,0.0131623931623932,0.0242907801418439,0.0156848030018761,0.0926923076923076,0.136607142857143
"1985-08-12",0.139345454545455,0.084871794871795,0.0490780141843972,0.0544090056285178,0.167582417582418,0.222321428571429
"1985-08-13",0.0754181818181818,0.0639316239316239,0.210992907801419,0.0570356472795497,0.0936263736263736,0.183035714285714
"1985-08-14",0.0371818181818182,0.0444444444444445,0.0589716312056738,0.0422138836772983,0.0448626373626373,0.109821428571429
"1985-08-15",0.0238181818181817,0.0333333333333334,0.0349290780141844,0.0335834896810507,0.0374175824175824,0.0641071428571429
"1985-08-16",0.018,0.0171794871794873,0.023758865248227,0.026641651031895,0.0337362637362637,0.0433035714285714
