Longitude,Latitude
277266.6950,7087765.6800
279719.7190,7086032.0300
279888.6090,7085936.5200
280658.4890,7085909.9900
281995.6340,7084380.9600
283520.4050,7083933.8300
284174.5610,7083582.6200
284347.8150,7083639.7600
285083.7520,7084405.4500
285858.5050,7084241.2800
286405.0620,7082970.6600
286923.4440,7082771.3300
287197.8800,7081871.7100
288033.2080,7081111.3700
289537.9030,7080859.7200
289739.1370,7080342.1300
290424.4690,7080069.4800
291061.8430,7080179.9300
291448.4910,7079368.6000
292454.1740,7079588.6700
295801.9750,7080522.7500
297680.5750,7081778.9900
301381.3100,7084253.6300
301799.8030,7084303.1700
305385.2820,7082709.8800
306688.4290,7082799.5100
307269.7120,7082839.5300
307756.0390,7082913.6600
308738.3160,7083508.8800
309582.2210,7083081.4400
311011.8460,7083031.1800
311925.5480,7083077.4400
312616.5790,7083017.4000
313262.1480,7083215.7100
315583.5640,7084892.5000
316135.7870,7084429.2800
317815.1840,7084781.3800
318910.3870,7084851.3300
319507.8000,7084723.7900
320543.3090,7084318.5200
321285.3560,7084028.1300
322787.4310,7084540.7900
323932.7620,7084160.9000
324407.7260,7084003.3300
325195.4040,7084955.0900
326168.4430,7084873.7100
326583.4260,7085245.0700
327805.1880,7084578.7400
328492.6070,7083587.5700
329495.5130,7083855.2100
330104.7810,7083604.8500
330347.1280,7083660.8000
332504.8340,7084159.1600
334535.7330,7081773.5000
334586.2790,7081747.0700
335890.4960,7081065.4400
336793.8630,7080593.2800
337037.5150,7079961.4500
338300.4030,7079488.0800
338562.8710,7078714.4000
338859.7110,7078057.2700
339037.1030,7077904.9900
339574.7800,7077618.0200
340279.9670,7077461.2600
340983.5510,7077304.7900
341020.3020,7077324.5400
342519.2420,7078128.5900
343919.2990,7077888.3300
344466.9750,7078184.3500
344881.0540,7077781.2400
346501.4560,7078647.3900
348107.7170,7079041.4700
350786.5030,7076922.0400
352739.7270,7076787.4500
353870.8370,7075090.2800
353923.2910,7075011.6300
354303.3620,7074766.3100
355129.7000,7074687.5000
356028.4900,7074774.8600
357833.1210,7074950.3000
358230.1020,7075034.8500
360094.9760,7076118.3300
360283.2710,7076680.7900
360951.2530,7075822.9400
361676.4280,7075351.6400
362731.7080,7074782.8600
363660.7080,7075661.2400
365088.9320,7074719.1500
366196.1730,7075506.0900
366749.9550,7074561.3400
368041.9800,7074822.4200
369882.7520,7074835.6100
371959.4170,7072901.4000
372120.8610,7072446.6000
372942.9780,7072486.3800
374052.3790,7073317.4300
374931.5710,7073307.2300
375490.8620,7073300.7900
376156.8340,7072412.1300
378348.6480,7072126.1700
379964.5350,7072802.7700
381307.8890,7074342.3700
381792.2900,7074433.9300
384597.9270,7071527.2800
385928.0140,7071311.6100
386963.4300,7071702.1200
387457.2380,7071086.4200
387709.4330,7071025.9200
389139.2610,7071103.7900
390399.4290,7070366.0200
390550.2170,7070088.8400
390663.7310,7067931.1100
390889.4460,7067314.2500
391054.5840,7067030.6300
391585.2300,7067439.6700
392510.3220,7065603.0900
392651.8590,7065545.7300
393936.6500,7065816.3600
394372.0100,7065121.4600
394875.2970,7065335.4300
395649.8240,7064586.9000
397117.0060,7063985.5200
397395.1920,7063345.7200
398278.2790,7063133.0000
398372.0160,7062405.3400
398869.1320,7062144.8200
399289.0880,7061164.3100
401879.7340,7061256.1500
402207.5720,7060904.1100
403234.2810,7061036.4900
404410.9190,7060307.9500
405708.3850,7060786.8900
407566.7550,7059200.3800
410409.1680,7059670.8700
411936.6740,7059071.2200
412411.8290,7057870.0300
413022.5760,7057534.1500
413167.1320,7057570.0300
414858.8080,7058404.4000
415987.0000,7058126.2400
417984.7330,7059558.5700
418480.1040,7059806.6300
420070.9470,7059043.1000
420597.1810,7058886.5500
421319.2390,7058762.8400
426893.9140,7060381.6400
429851.7550,7059715.4300
430790.7470,7059503.9900
433767.3340,7061441.9200
435655.5610,7060367.7900
437214.4930,7058903.0300
438754.3670,7058711.6700
440461.1810,7059247.4600
441808.8650,7058718.5000
447211.2670,7058583.3700
449062.4230,7059554.8600
450789.3790,7058909.8000
451130.9980,7057130.8300
451810.3280,7056427.8900
451612.8000,7055245.0800
452683.2670,7055613.4700
453395.8460,7055330.0600
453793.0130,7054767.6600
454744.2980,7053274.2500
454654.0720,7051803.0300
456265.6850,7050337.9900
456692.5900,7048023.2300
459502.3740,7046648.3000
459073.0210,7044801.3900
460344.1560,7045511.0700
460905.4660,7046914.4900
460913.5310,7048325.8400
459617.6980,7049358.0200
461069.6370,7050722.6800
462036.3610,7051215.2400
463670.7610,7051322.4600
464860.2590,7052031.8100
466650.5990,7052494.0500
467027.6720,7052532.1700
467281.2210,7052324.4200
467781.6680,7051512.3700
469044.4380,7052065.4100
469567.5760,7051711.7600
471799.4750,7051846.1500
471865.6840,7053109.4300
472594.6520,7053314.8400
472376.4130,7053807.7200
473385.7370,7053614.6000
474258.7760,7054970.7200
476178.2190,7054691.1600
476329.0590,7055714.6300
476808.8500,7056190.5000
477240.6650,7056063.6600
476326.0250,7057335.0600
477693.1920,7058574.5000
477372.6820,7059433.7900
477633.7270,7060453.5200
478395.3190,7061217.9600
477224.7470,7062029.4800
477102.0410,7062789.8000
477714.4040,7063287.5200
476037.0340,7063905.6900
476135.3500,7064497.4500
475393.2870,7064623.8700
474955.4490,7066597.1500
474400.2200,7066660.8100
473893.9870,7067437.6400
473503.6380,7067480.7700
473791.8260,7068074.2100
472896.5500,7068355.6900
473218.1770,7068866.0700
472671.6730,7069227.3300
473237.7460,7069940.6400
473968.4010,7069883.2600
473434.5650,7070854.7000
474991.2580,7071750.0000
474031.1180,7072146.4600
474687.0730,7072949.3500
473308.6960,7073229.4000
472935.4870,7073647.5500
472300.4980,7073517.6600
472056.0210,7073971.5800
472631.3370,7074889.1700
470921.0430,7075861.3000
470358.5180,7077464.7600
470211.5700,7077763.7300
470307.4000,7077817.6900
471319.5810,7078387.4100
470845.0720,7079502.3200
471159.4190,7079965.4500
472481.4980,7079762.4700
472249.9160,7081034.1700
472962.2110,7081473.0000
472996.4860,7081499.8700
474795.1790,7082602.3800
474503.4490,7082850.2300
473876.8830,7083964.7900
474764.8720,7085430.6000
474921.5510,7085689.1700
474468.3260,7086104.7000
474443.0380,7086319.2000
474890.8400,7087413.8600
475512.4590,7087719.8700
475744.9100,7088322.7200
477631.7320,7088725.3200
478423.9810,7089515.1800
479201.9440,7091385.9100
479704.8890,7091199.6900
480656.2740,7090847.3700
481855.3780,7091129.3600
483047.8530,7092002.0900
483649.6820,7092011.1300
483645.0960,7092898.1400
485056.7140,7093333.2700
485631.5590,7092647.4900
486222.3730,7092613.2500
486359.9760,7093327.6000
487796.2840,7093340.9100
489058.8380,7093951.9800
489524.4350,7093799.5700
489831.3030,7094880.4100
490643.0150,7095621.3700
490564.9830,7096620.3900
491177.5910,7096887.4500
491636.2490,7098850.7600
492010.9260,7099026.2500
493724.4370,7097372.7700
494492.4230,7097174.7900
499957.4870,7098781.3800
500852.5930,7098266.4400
501031.5620,7098163.5200
502512.3410,7097077.5800
502729.4400,7096661.6200
502978.0790,7095118.7100
503071.8360,7095021.6300
504670.3650,7094445.9000
505526.4000,7093018.5700
506223.2170,7093366.2800
506811.9270,7094587.4700
505620.7880,7097480.4600
505818.4610,7098356.9100
506495.3610,7098404.0200
509181.3380,7096441.0700
509068.3880,7092753.7700
509987.2920,7092283.0900
510071.0820,7092299.6000
510888.2930,7092656.5000
511782.6540,7093506.3300
512068.6280,7095618.7500
513083.3460,7097467.1900
513673.7300,7097438.6800
515315.2040,7094692.3300
515811.1970,7094405.2900
516078.9600,7094250.3100
516763.6170,7094743.6300
517379.3620,7097002.5200
518804.1560,7097909.8600
519733.1700,7098560.6600
520651.0620,7099069.1000
524134.2280,7099729.9900
525330.6190,7098838.6300
525308.9810,7097140.7700
525421.8350,7096999.5500
526738.5250,7096617.7000
528118.1120,7097167.3800
528450.2040,7097856.3500
526798.9870,7101751.6200
529457.4960,7103599.8100
529812.8410,7103846.7700
530035.5770,7104190.1000
531249.0520,7106060.7000
532160.8040,7107892.9200
532713.9710,7108389.3500
534273.7350,7109227.7900
534900.2730,7109746.7600
535187.1290,7110249.3000
534276.7480,7112844.5400
535386.2200,7114118.7600
535418.3440,7114204.8800
535908.1820,7115519.2800
537172.7760,7117262.7400
540268.1170,7116441.9200
541348.5120,7116519.5600
543665.4920,7117237.9600
544334.1160,7117603.2600
544710.6530,7118090.3500
544921.3260,7119280.7200
544484.3030,7119582.9000
543287.4750,7119616.4300
541998.4570,7118906.5100
541683.8740,7118920.5600
540806.9260,7119530.1400
540860.8050,7121791.1600
542857.3070,7123816.2700
543696.3550,7123509.7000
544502.1760,7121857.6100
544538.6860,7121674.6600
545063.9250,7119862.5800
545158.5250,7119822.0200
547781.6730,7120768.8900
547842.3150,7120805.9300
548675.4010,7121314.6600
549563.2590,7120660.9100
550013.5420,7121576.5700
550627.0880,7121202.9800
551023.9540,7121214.8800
552031.8720,7121245.1700
551821.9810,7120737.3000
552422.4410,7120380.2800
552309.8060,7121519.9200
552884.0840,7121836.2800
553178.9970,7121147.0900
554062.3100,7121195.9100
554115.4360,7120072.4700
554591.8470,7120656.5700
555579.6560,7120318.2400
555682.3490,7120213.7600
555064.3870,7119779.9700
555009.0630,7119320.6800
556039.8560,7118482.8600
556657.2270,7117418.0400
557984.7260,7117347.6900
558180.7250,7117321.1300
559009.5800,7116894.0200
559045.6170,7116875.4600
559155.4540,7116881.5800
559210.0200,7117590.0500
559681.2220,7117775.5900
560060.5980,7117140.7800
562853.9340,7115276.0200
563856.1000,7113661.0800
563149.8150,7111794.5900
563283.8300,7111703.2400
563886.2870,7111911.1600
564016.6080,7111154.8800
564713.5080,7110931.9200
565895.4250,7109671.0500
566729.4280,7109231.8400
567110.8510,7109835.0900
567620.6880,7109186.8700
567770.6520,7110178.7900
566587.2340,7110210.3400
566670.2220,7110552.6700
567455.4680,7110414.0200
567332.1980,7111365.5100
566750.0700,7112143.9400
566998.9430,7113136.5500
567437.9140,7113210.2500
566803.7840,7114865.5600
567793.3710,7115174.6700
568198.1140,7116534.8300
570142.4290,7117985.1000
572343.9960,7118371.3300
573206.0340,7119386.9300
574830.3620,7118408.2100
574527.8190,7119922.2400
574893.0950,7120744.1600
576448.7030,7120062.0300
576627.1650,7118859.9100
577615.7690,7117345.7900
578157.0460,7117767.0600
579044.2110,7117735.9300
579223.6450,7117251.5400
580601.6620,7116827.3000
580721.0040,7116122.4600
581762.6080,7115304.4200
582525.8690,7116736.1300
582900.8270,7116797.4300
583811.4530,7117988.1600
584454.9610,7119375.8500
583682.5380,7119972.8900
583575.2310,7119257.6600
582888.1450,7119327.2600
582396.6880,7120269.1000
581793.4830,7120236.4900
582074.6220,7120864.0100
582867.2380,7121257.0800
583634.3310,7121046.8900
584906.6000,7121458.0500
585852.9550,7120967.0800
584788.3210,7118351.7400
585073.7390,7117560.5800
586567.6300,7119203.5300
587920.5260,7116883.4300
588197.7370,7118272.1500
588867.5790,7118064.3700
588992.7410,7117436.4300
590838.0540,7119153.0600
591578.5840,7121378.1100
591935.8080,7121255.1500
592096.4910,7119019.3600
592226.8640,7118842.1700
592360.3350,7118930.2700
592757.5750,7120099.6500
593561.5890,7120272.1800
594388.5160,7119900.6900
596077.7270,7120962.8300
596284.9320,7120940.8100
596841.0010,7120729.1200
597245.3270,7120575.2000
599413.8260,7118915.2900
599729.2510,7119617.2400
598908.5370,7121081.9900
598918.6550,7122381.3600
600220.6620,7122166.9600
600721.4720,7122630.9200
602874.1990,7122007.8800
603326.0120,7121607.8800
603610.6980,7121095.4400
603420.2020,7119397.7800
602282.6970,7117999.3500
602768.1640,7117449.7200
605262.4290,7120451.8600
604118.6660,7121588.4200
604754.2210,7121724.2200
605861.5990,7122894.6800
605932.1260,7122893.7700
606634.4710,7121861.8000
606000.3310,7121051.1800
606530.4030,7120309.7700
608538.6400,7121077.5300
609654.5190,7120866.5600
610203.8520,7120083.7100
610889.1030,7120581.4900
613512.3630,7119920.9100
612979.1140,7118967.7700
613585.5280,7118650.2700
613819.4430,7117691.3200
614516.1450,7117284.0000
615777.7660,7116664.5900
615840.9830,7116676.4300
616483.3210,7117973.2500
616790.5990,7117892.2900
616652.8310,7116345.3800
615666.3690,7115714.1400
616004.2410,7115329.7300
616966.0830,7116079.9600
617018.1810,7115980.1700
616943.0930,7114561.8300
617540.6940,7113479.3800
618398.7140,7113357.7600
619171.2900,7113989.3900
619540.1180,7111830.3900
620692.0820,7111215.9100
621175.4400,7111430.6800
621230.6160,7112570.4300
622138.6200,7110510.7600
622602.9320,7110576.2100
623156.7760,7111498.0700
622118.1210,7111836.6100
622390.1060,7112452.3700
623193.2620,7112118.3600
623522.7000,7111112.4100
624746.5640,7110511.7000
624866.7720,7110350.9100
625100.1090,7108203.8600
625931.6130,7108352.7900
626372.4800,7107931.6600
627465.4860,7107762.1500
626240.4270,7106295.1900
627042.0230,7104888.4400
627260.2650,7104735.3100
628875.2540,7106569.4400
630036.8190,7105766.8900
631035.3070,7104076.3800
632241.5770,7104142.3600
630920.9370,7102774.9000
631844.7330,7103020.6000
632471.2130,7102431.4700
632696.5730,7103086.8100
633516.0080,7102396.5600
633850.3760,7102905.0300
634583.2170,7102876.1200
634523.1980,7102229.0900
635022.2710,7101917.2000
634872.2300,7101080.3300
634975.0440,7100536.2000
635180.0660,7100403.1300
635308.0100,7100387.9400
636478.1080,7101235.3400
636210.3560,7102436.5700
636857.4670,7102433.5100
637286.2740,7101279.0300
636353.6930,7100484.0600
637709.0980,7099686.9800
638146.2030,7099858.0000
638401.3580,7100594.2100
638656.8710,7099877.8400
639256.5440,7100097.6100
639626.1840,7098338.5300
639677.9780,7098300.4200
639987.2720,7099034.7000
640592.8580,7098805.8100
641103.2290,7099455.8300
640764.5440,7098052.1000
641185.9820,7098044.3400
641829.4470,7098264.1300
641966.5710,7098354.3000
642074.7380,7099827.2200
643115.8680,7097679.9100
644327.0120,7097218.6700
645046.6790,7098052.1800
644734.3920,7098454.7100
644644.9250,7098547.9400
644661.8730,7098571.8800
645281.9810,7098566.6300
646008.4820,7098000.8400
646182.8690,7098342.9500
645565.7270,7098707.5500
645772.3090,7099779.6400
645846.3890,7099811.1800
646241.1710,7099676.4100
646907.0390,7098603.1900
646941.6480,7099383.1800
647849.4660,7098297.4900
648665.5870,7098931.0700
649406.6530,7098350.4500
649536.9830,7098858.9600
650193.7980,7098926.5700
650012.3520,7099216.6000
650766.5100,7099706.3700
650755.3840,7100164.7300
650369.0950,7100005.7800
649876.9140,7100904.7200
650497.3050,7100869.9300
651191.4580,7101872.8600
650898.5520,7102247.1300
651306.8690,7102943.3100
651209.9980,7103429.5300
651946.0280,7102828.8400
653453.4980,7104200.9400
654007.7940,7105371.3600
655524.5040,7105274.0300
655938.7380,7105188.1900
656253.2760,7104281.8200
657061.5960,7104723.0000
657745.4730,7104889.9700
657878.9140,7105182.3400
658193.7830,7105017.8900
658270.5870,7106374.8000
659247.7520,7105429.3000
659932.6860,7106625.3800
660362.2650,7106509.3500
660865.5520,7105653.5500
660927.0560,7105571.8500
661183.5070,7106034.6400
661600.6810,7106017.6000
662641.6540,7106277.3700
662901.1210,7106013.5700
662763.3310,7106797.8900
663067.4830,7106734.2500
663062.4070,7107177.3500
663357.3680,7106983.0200
663275.1540,7107363.4900
663921.7520,7107689.4800
663854.0440,7108060.7100
664244.2250,7107882.8300
664064.4600,7108071.1400
664569.2030,7108159.1500
664442.6270,7108434.6500
664867.8330,7108428.9600
665239.1950,7109069.6100
665748.9050,7108944.0800
666545.0090,7109409.3300
666505.3330,7109923.2400
668190.6970,7111060.6100
669240.5300,7111026.4400
669518.4950,7111017.4700
669651.0370,7110627.7700
670186.3040,7111028.2000
669928.5720,7111641.8300
671027.1250,7111809.3600
670777.0620,7112459.6000
670511.5530,7112297.5000
670841.9410,7112825.2700
670484.6090,7112992.3300
670449.0720,7113192.4100
670507.2430,7113453.8900
670578.3780,7113773.4300
671338.1030,7114464.6400
671760.4670,7114431.8400
672324.0840,7113973.0300
672623.1310,7114090.3300
672528.5380,7114500.6100
673065.9340,7114337.4700
673443.3550,7114400.9900
673147.2430,7114694.0500
673545.9150,7115175.3000
673363.8820,7115716.5300
674404.8070,7115614.4000
674454.9680,7115646.7600
674329.4700,7116035.7000
674710.6980,7116250.4100
674542.5560,7116917.6600
674761.3460,7117580.1800
675826.4610,7118236.7500
676407.2840,7118975.4100
676311.8330,7119644.5000
676658.9240,7119705.7900
677572.3460,7119667.1500
678365.8650,7120426.2900
679005.4800,7120254.8200
679379.5390,7121080.6500
680573.5570,7121298.1700
680966.8320,7121572.4700
680953.7560,7122084.2400
682032.6870,7122042.9700
682635.7190,7122826.6600
683447.9720,7122891.2800
683943.3860,7122161.6500
685029.5560,7121903.5000
685349.1950,7121458.2000
685473.4240,7121893.0000
685865.0740,7121752.3400
686020.2560,7121259.5900
687203.3480,7122478.4000
687257.9550,7122587.7700
687001.6600,7122936.3800
687622.3780,7123377.1300
688875.5010,7122358.8300
689470.1620,7123032.8500
690194.1260,7121936.8400
690666.2630,7121811.8900
690827.6910,7121825.3600
691077.5470,7122543.5800
692474.2910,7122187.3100
693070.1650,7122913.4200
693293.3390,7121826.9500
694623.8780,7120581.6600
694970.1610,7120934.4400
695486.9420,7120725.1600
696081.9140,7122389.7800
697209.8960,7122382.0400
698058.1850,7121143.6200
698115.7650,7121098.2700
699446.7030,7121048.0100
699848.4540,7121554.9300
700351.8760,7121461.6200
701289.7890,7122248.8400
701760.7330,7122246.6300
701540.6260,7122672.4100
702153.3640,7122981.2000
702357.0810,7123925.6600
703393.8990,7124176.6100
704017.9040,7124465.2900
704026.9720,7123719.5500
704467.3400,7123492.6700
705138.2310,7123787.4000
704146.1980,7124815.4600
718277.3890,7124439.5600
729160.6150,7124150.0500
732196.4290,7124344.4800
732656.1290,7124719.9600
733319.5080,7124522.6200
733960.5390,7125084.0800
734063.5950,7125692.9100
735952.9420,7127060.7900
736464.5220,7126283.7000
736305.7950,7125828.7400
736990.9760,7125446.2500
736911.9530,7124636.8600
737893.2890,7124646.4600
738211.1360,7124960.4800
738205.2180,7124126.3600
738902.1490,7124212.0300
739243.5410,7123869.2600
739173.5880,7124390.2000
740107.5190,7124238.2100
740298.6240,7124621.9100
740826.0610,7124628.5300
740244.7820,7122207.5000
739408.9570,7115863.9300
739438.7490,7114707.4800
740122.3680,7114022.6400
740274.6790,7108276.5000
741800.6060,7103752.2400
743078.6250,7103128.7500
743572.6570,7103127.0300
746126.1200,7103118.2800
746867.4590,7103800.3400
747647.8480,7103105.4300
747179.6010,7099861.1000
748172.2220,7097218.9600
749505.7840,7096827.0200
749671.0070,7097489.5700
750163.6390,7097841.8400
750501.7060,7097602.9800
749923.4090,7095984.7500
749162.7010,7095426.3100
746418.4030,7090535.4000
744213.2850,7085848.7300
742987.0370,7082014.7500
740172.2350,7077010.1100
739487.8670,7074356.9900
739701.7340,7072178.4700
739944.6970,7071793.1900
737825.9070,7069075.8700
735940.6520,7065615.8700
734026.5410,7061504.8300
733115.3270,7059002.6600
732846.0690,7058526.6700
732576.7870,7058630.9700
732715.2040,7058296.5900
731360.4610,7054236.6400
730189.8790,7048075.9600
730173.3570,7046015.3900
730948.7010,7044848.7800
730631.3900,7042640.0900
731086.8700,7039037.6900
731562.9410,7037748.2300
732511.3470,7036835.7800
733433.0570,7036716.3100
733948.0250,7037773.6900
734615.2780,7037330.7700
735362.9140,7035712.4200
736594.2540,7034696.6800
737994.0380,7034684.7200
738709.0990,7036557.8700
739059.9700,7035300.7400
740075.1350,7035277.0800
739808.6740,7034474.6000
740147.6530,7033942.8500
739438.7020,7033793.2400
738987.3340,7033193.6000
738266.7160,7030455.7000
736446.7080,7030542.7700
735706.9490,7029553.4700
734655.1310,7025828.7600
734072.3800,7022264.7500
734330.3040,7020945.2300
734275.1610,7020222.2300
735228.5730,7019239.5500
736195.6400,7019558.0500
735589.9150,7018325.8600
735543.1140,7015788.5400
735873.5440,7015627.0100
735539.9370,7015195.1000
735636.3150,7014477.5000
734910.5740,7014427.6700
734786.4770,7013758.0900
736055.9870,7011355.4300
737084.4590,7010806.4900
738105.9930,7010913.2800
737934.1040,7011785.8300
738449.9640,7012018.1400
739222.9180,7011577.4500
739430.3920,7012157.4600
740121.9280,7011883.8500
739891.3870,7011410.1900
740424.9670,7010188.6600
741401.2240,7010357.1800
740734.1430,7009258.8500
740954.1160,7008565.7100
740184.0980,7008412.9200
740215.0000,7006859.9800
739469.1760,7006235.6200
739254.4010,7004493.0000
738806.6450,7004421.0800
738600.2510,7003219.6500
738818.6820,7002395.7500
739256.1540,7002316.0800
738488.9020,7001743.2500
738500.5290,7001178.2000
738269.9750,7001341.3600
737659.5070,7000665.5300
737546.1320,7001053.6100
737145.0000,7000986.9700
736727.4990,7000183.1200
737638.4820,6997429.0700
739389.3010,6995113.0700
741153.7390,6993946.5200
741901.8990,6994237.2900
742315.5170,6993667.2200
742855.6470,6993730.4000
744443.1010,6994761.6200
744020.7700,6995281.1900
745235.3450,6996637.0200
745176.8620,6997102.0500
744806.7590,6996846.4000
745031.8660,6997390.2300
745698.8400,6997972.0400
746263.2870,6997626.4100
747126.1300,6998774.4600
747443.8180,6998353.5700
746541.8050,6996438.8100
