Longitude,Latitude
660015.9373,6896749.4995
660076.6871,6896492.5001
660412.3123,6896133.9997
660476.8745,6895973.4990
660476.0860,6895963.8713
660459.0620,6895755.9993
660195.2499,6895440.0001
660197.9635,6895423.8905
660236.1874,6895197.0008
660319.4376,6895031.0002
660316.7496,6895023.8444
660244.1254,6894830.4999
660039.1872,6894701.4985
659883.5003,6894497.4982
659301.4372,6894523.4986
659107.2499,6894450.0000
659045.8120,6894254.4999
658696.0002,6894182.5004
658295.0623,6893837.5015
658050.1235,6894222.4999
657901.3128,6894266.5002
657843.1260,6894230.2496
657784.9372,6894194.0010
657667.9770,6893891.2482
657665.5624,6893884.9977
657682.9898,6893821.0039
657730.3754,6893646.9986
657711.6731,6893624.8085
657678.1248,6893584.9995
657584.4073,6893681.8013
657531.9375,6893735.9986
657472.8753,6893731.7490
657413.8120,6893727.4994
657357.0322,6893019.7321
657358.8918,6893008.1158
657360.7503,6892996.4996
657101.1878,6892818.9994
656918.0628,6892828.0004
656896.7616,6892865.4859
656852.9999,6892942.4999
656765.7500,6892893.5015
656735.0771,6892610.9717
656847.5625,6892509.9992
656847.9066,6892494.4272
656852.3763,6892292.4996
656672.5619,6892169.0000
656659.8786,6892106.0179
656647.1872,6892042.9989
656897.5624,6891994.5002
657202.5628,6892096.4998
657217.8296,6892048.0646
657224.3115,6892027.4996
657115.4368,6891751.0002
657080.6249,6891180.0003
656957.8749,6890999.9996
656991.5072,6890940.8165
657019.2504,6890891.9993
657568.0008,6890908.9998
657680.3745,6890762.9999
657879.5630,6890837.4990
658160.6254,6890730.9989
658215.5640,6890506.5002
658058.3124,6890279.4978
657859.4373,6890229.9987
657663.3126,6890105.4997
657591.6255,6889992.5003
657595.0303,6889978.6558
657714.6253,6889492.4995
657668.9651,6889492.2200
657386.9995,6889490.5007
657094.5001,6889383.5009
656903.6879,6889380.4985
656888.6556,6889334.2485
656873.6253,6889288.0006
656642.3754,6889263.0007
656394.7497,6889132.5011
655929.8752,6889093.5010
655829.1249,6889267.0014
655760.0939,6889265.7501
655691.0620,6889264.5008
655617.8347,6889144.4798
655583.3751,6889088.0001
655539.2079,6889077.4549
655346.7492,6889031.5009
655235.6872,6888883.5011
655097.1246,6888846.0012
655046.3752,6889001.5008
654856.9454,6888911.2638
654366.0623,6888895.5014
654283.9375,6889055.0007
654086.4376,6889216.0011
654042.0001,6889225.7506
653997.5636,6889235.5011
653849.2495,6889119.5014
653604.1787,6888836.1524
653339.8126,6888530.5007
653037.5626,6887847.0012
653006.7464,6887822.8809
652953.8752,6887781.5010
653078.4059,6887628.6096
653093.5621,6887610.0015
653091.3820,6887598.7303
653046.5625,6887366.9991
653049.4113,6887355.6225
653090.5003,6887191.5009
652658.5003,6887046.5004
652466.6242,6886859.4986
651943.3121,6886863.5014
651893.9379,6886830.2511
651844.5617,6886797.0008
651741.2503,6886464.0001
651508.7501,6886539.9983
651131.0620,6886550.0007
651085.6875,6886432.9995
651049.2761,6886415.2833
651025.0637,6886403.5011
651082.7609,6886671.5444
651094.3752,6886725.4990
651073.0678,6886777.5141
651049.3120,6886835.5011
650769.6863,6886836.0715
650561.1251,6886836.5006
650527.7110,6886881.6794
650506.5234,6886910.3238
650490.9995,6886949.9997
649991.3224,6886936.7737
649613.2503,6887114.5012
649550.0961,6887353.9431
649546.1250,6887369.0010
649725.1878,6887534.5010
649992.8747,6887661.9992
650056.5624,6887838.9986
650037.8642,6887899.8488
650017.9996,6887964.4990
649868.8479,6887985.1715
649781.1883,6887997.3213
649772.5878,6888035.3639
649764.5002,6888071.1425
649575.8139,6888132.6419
649428.8136,6888221.6398
649334.1878,6888381.6408
649336.2808,6888405.4908
649341.1376,6888460.7960
649343.3751,6888613.6423
649323.5556,6888618.2155
649020.5007,6888688.1404
648779.6877,6888601.6411
648647.0623,6888435.6425
648312.1252,6888552.6427
647836.8130,6888579.6425
647830.5113,6888564.8436
647730.7502,6888330.6425
647732.4521,6888313.5550
647756.4106,6888073.0758
647767.5630,6887961.1413
647529.6253,6888104.6406
647326.5047,6888141.1657
647282.3140,6888149.1416
647238.1253,6888157.1401
647026.3129,6888004.1411
646621.7500,6887903.6427
646186.3124,6887919.1399
645965.9999,6888138.6425
645366.3127,6888279.6422
644947.9135,6888175.3150
644909.1254,6888165.6403
644891.3671,6888128.6176
644884.0630,6888113.3907
644859.0006,6888061.1421
644652.0000,6888072.6427
644227.2499,6888230.1400
644139.8751,6888407.1404
644003.2499,6888364.1406
643878.0004,6888244.1411
643169.6873,6888110.6423
642722.2505,6888250.6405
642514.2505,6888548.6398
642411.5627,6888883.1417
641722.6247,6889156.1411
641173.6891,6889264.1404
640883.1250,6889461.6403
640880.1758,6889461.8451
640738.4379,6889471.6417
640764.6215,6889445.6946
640606.4883,6889407.0447
640255.9076,6889673.1086
639886.8774,6890015.6171
639815.2384,6890302.4139
639661.6906,6890466.0512
639518.3849,6890773.0853
639385.3222,6890834.5417
639078.2574,6891407.8895
639062.5830,6891423.5628
638924.7393,6891561.4066
638392.4887,6891694.4364
638023.9972,6891827.4684
637686.2031,6892032.0759
637333.0931,6892134.5015
636990.1913,6892175.4738
636894.9532,6892292.8907
636639.0699,6892456.5280
636301.3076,6892589.5589
636076.1229,6892865.9908
635902.1197,6893265.0845
635697.3883,6893418.6016
635684.8729,6893423.0498
635380.1111,6893531.3972
635172.2637,6893781.5952
634885.6829,6893996.5697
634578.6181,6894170.5729
634271.5522,6894477.6060
633524.3271,6894600.5218
633507.4485,6894596.2968
633278.6880,6894539.0644
633104.6848,6894610.8888
632946.0313,6894866.7065
632531.4936,6895644.5390
632282.7384,6895915.3460
631914.2469,6896120.0784
631545.7554,6896386.3901
631289.8721,6896775.1179
631121.1189,6896876.0935
631041.4948,6896923.7413
630750.5323,6896709.9270
630705.3504,6896676.7238
630307.2499,6896447.5014
629989.9379,6896529.5003
629662.3746,6896857.0011
629222.2492,6897123.0014
627973.5324,6897640.2515
627901.8749,6898024.0006
627666.4379,6898188.0004
627216.0622,6898207.9991
626990.9378,6898443.5006
626816.8752,6898750.5010
626339.4721,6898948.7883
625929.2649,6899052.9650
625648.9940,6899271.4712
625379.3185,6899386.8955
625355.2504,6899376.0011
625306.5725,6899374.3310
625253.2498,6899372.5011
625195.4900,6899357.6633
625157.8754,6899348.0009
625120.0622,6899328.0001
625011.6513,6899243.8805
624899.6871,6899157.0013
624880.4206,6899146.7316
624603.8894,6898999.3401
624600.4375,6898997.4990
624494.2712,6898888.5802
624450.5024,6898820.7801
624418.6867,6898771.5001
624356.6261,6898741.5000
624298.6872,6898756.0009
624267.8945,6898776.6437
624242.7502,6898793.5008
624120.6566,6898918.2506
624057.7502,6898924.4990
623971.4373,6898881.5013
623908.9374,6898885.9977
623812.7500,6899000.2505
623766.2748,6899002.2524
623737.5577,6898985.0717
623714.8751,6898971.5006
623686.5891,6898937.2130
623649.1292,6898891.8058
623601.4374,6898834.0010
623487.9372,6898784.5008
623471.3822,6898794.2964
623427.9380,6898820.0009
623033.5628,6899156.4996
622879.3126,6899155.0014
622854.1253,6899145.7496
622828.9369,6899136.5008
622660.3753,6899279.0007
622449.3135,6899687.0012
621997.3127,6900095.9991
621691.9416,6900646.0745
621657.3857,6900708.3204
621594.0001,6900822.5005
621359.2501,6901071.5004
621218.1880,6901542.9991
620630.5318,6902180.0009
620614.5472,6902190.7508
620598.5625,6902201.5008
620580.0005,6902469.5010
620426.8746,6902528.9995
620088.6873,6902425.9995
619882.4998,6902278.9991
619602.3754,6902385.5003
618845.9998,6902887.4999
618755.3748,6903117.9982
618777.1881,6903942.9991
618692.3753,6904141.0008
618545.7487,6904213.5000
618186.6247,6904312.5014
617710.8753,6904745.0011
617576.3750,6905057.4982
617631.8123,6905255.0002
617627.8136,6905500.5001
617507.1249,6905729.9979
617475.4997,6905970.0010
617374.6880,6906096.5008
617154.8126,6906213.5010
616915.6871,6906213.5010
616701.3752,6906105.0011
616449.7497,6905843.9999
616221.9363,6905522.9984
616092.6871,6905443.0015
616034.2453,6905449.8418
615943.1872,6905460.5006
614951.4360,6905963.5007
614818.6263,6906152.5014
614760.1876,6906174.2491
614701.7500,6906196.0009
614240.7503,6906627.5012
613892.8750,6906639.0007
613698.2504,6906890.0005
613508.5626,6907007.4994
613597.6865,6907189.5010
613584.6878,6907381.5010
613335.8118,6907569.5013
612894.7504,6907751.5009
612756.9999,6907700.0009
612640.1246,6907735.0002
612661.8754,6907792.0001
612833.0401,6907886.3607
612855.0622,6907898.5012
612886.7816,6907950.7498
612918.5000,6908002.9994
612968.4999,6908391.0012
613478.5000,6908494.0013
613598.5610,6908651.5007
613662.0623,6908889.0011
613821.7500,6909013.4990
613930.8746,6909196.9988
613920.1861,6909242.1070
613886.5620,6909383.9996
613543.5005,6909510.5005
613265.7497,6909799.5009
613119.2501,6910122.0005
613005.8749,6910258.9994
612893.8728,6910624.2981
612874.1875,6910688.5008
612732.1259,6910952.5014
612731.1347,6910962.4966
612300.5611,6910828.0014
612121.0631,6910690.4997
611821.9374,6910559.0007
611618.5003,6910522.9999
611038.1247,6910630.5005
610815.5614,6910594.5007
610528.3745,6910445.0008
610187.3753,6910409.0011
609936.0622,6910415.0007
609750.5625,6910474.9999
609559.1247,6910493.0008
609349.6880,6910445.0008
609115.1869,6910319.5004
608636.4997,6910206.0013
608468.9999,6909978.5012
608229.6880,6909894.5005
608011.3825,6909889.6713
608035.3164,6909954.3789
607810.6918,6909984.1281
607649.1281,6910092.1294
607479.6572,6910264.5689
607425.6780,6910319.4912
607326.0654,6910379.1289
607020.8806,6910510.6290
606192.5496,6910749.1237
606147.3779,6910762.1295
605805.4192,6910489.3748
605516.7536,6910259.1295
604320.1287,6909840.1291
603656.0033,6909654.6295
603206.6608,6909286.6285
602918.8789,6909301.6290
602583.8179,6909385.6288
602314.5663,6909409.6293
602047.0965,6909376.6278
601715.0666,6909301.6290
601242.3789,6909529.1270
600973.1294,6909607.1282
600788.0045,6909612.6291
600572.4863,6909623.8777
600328.1917,6909636.6286
600115.7844,6909531.6276
599616.1922,6909714.1290
599382.8789,6909840.1291
599078.5256,6910025.6288
598956.8785,6909948.1294
598920.9423,6909762.6277
598789.3163,6909642.6292
598600.8470,6909621.8789
598418.9836,6909678.2952
598097.3780,6909649.1296
597709.3782,6909761.6303
597333.9409,6909837.1278
596958.4412,6909862.1288
596776.4180,6909759.1594
596526.6603,6909617.8781
596132.3783,6909286.1287
595512.4405,6908547.6302
594999.3162,6908159.6284
594523.6917,6907959.6289
593724.6512,6908092.6363
593622.5656,6908109.6306
592909.1304,6908109.6306
592245.8170,6907884.6260
591857.8163,6907496.6283
591614.9992,6907022.7570
591607.5046,6907008.1291
591350.5031,6906825.1301
590724.7234,6906825.1301
589973.7546,6906662.1287
589548.1904,6906512.1291
589185.2541,6905811.1305
589022.5671,6905435.6266
588929.1978,6905368.2894
588797.2543,6905273.1291
588490.6298,6905329.3794
587931.3435,6905810.9308
587971.1915,6905999.1287
588396.7546,6907008.1291
588309.1299,6907433.6278
588108.8806,6907546.6292
587695.8799,6907271.1282
587070.0684,6907308.6301
586581.9419,6907796.6296
586029.6885,6908255.3335
585918.5671,6908347.6297
585598.2077,6908583.2879
585493.0674,6908660.6296
585342.8784,6909131.6297
585328.2260,6909170.9247
585327.3044,6909171.6025
584709.6685,6909243.4218
584278.7601,6909157.2399
583876.5800,6908898.6943
583445.6716,6908424.6959
582986.0369,6907921.9693
582296.5828,6907419.2426
581592.7651,6907232.5162
580989.4929,6907203.7879
580429.3127,6907045.7878
579897.8598,6906815.9704
579604.7254,6906536.7973
579596.2232,6906528.6985
579496.5449,6906374.6520
579515.5371,6906531.3322
579518.9644,6906546.3277
579661.2728,6907168.9238
579578.3226,6907202.4331
579483.6886,6907287.0012
579114.4998,6907357.0008
578663.6387,6907495.8194
578603.7818,6907514.2493
578577.1302,6907126.0642
578566.3136,6906968.5014
578374.3771,6906470.2486
577902.2507,6906366.5010
577580.5631,6906418.4976
577331.5007,6906325.0013
577300.3762,6906023.9986
576802.3139,6905536.5008
576771.1874,6905090.0010
575899.6262,6904590.5010
575526.0638,6904019.5012
575245.9383,6903708.5011
574903.5015,6903760.0001
574550.6884,6904102.7503
574197.8764,6904247.9996
573876.1899,6904330.9989
573751.6878,6904226.9994
573710.1882,6903895.0012
573440.3775,6903594.0015
573126.2676,6903529.5079
572683.0005,6903438.4989
571876.6886,6902756.4975
571559.0868,6902709.3556
571490.5126,6902699.1781
571200.6253,6902813.9992
571031.3131,6903118.4999
570777.3129,6903271.0002
570320.0631,6903499.9983
570015.2501,6903881.0000
569439.5010,6904227.9978
568880.6888,6904422.5015
568355.6881,6904667.9993
568110.1247,6904998.4984
568060.2825,6905173.0003
567954.8126,6904986.4992
567904.1870,6904631.9986
567763.9574,6904427.5488
567716.9394,6904358.9991
567458.8136,6904399.5004
567286.7509,6904480.4988
567074.1890,6904500.4975
566789.2835,6904272.5285
566770.5013,6904257.4992
566396.0009,6903852.9988
566274.5637,6903316.4975
566252.0009,6903079.0002
566190.0008,6902885.2481
566128.0007,6902722.4997
566034.0005,6902591.1666
565909.2517,6902351.5004
565974.1262,6902175.5004
566113.1261,6902054.9991
565983.9659,6901824.5541
565983.3760,6901823.5004
565796.6865,6901352.5188
565788.7505,6901332.4996
564514.7051,6900325.3310
564463.6884,6900284.9998
563981.0014,6899449.2653
563944.7508,6899386.5012
563657.5013,6899358.5010
563481.4399,6899275.0009
563150.1370,6899076.1422
563110.7509,6899052.5001
562964.2974,6898818.1730
562925.4386,6898755.9978
562712.3135,6898728.5003
562072.5500,6898782.6218
561618.8750,6898821.0013
561044.3127,6899358.5010
560877.5011,6899785.0000
560720.0007,6900081.5003
560321.5633,6900368.4978
560126.5159,6900468.8016
560049.9596,6900508.1724
560048.6253,6900521.0000
559985.6247,6900641.9989
559551.3750,6900985.4998
559187.3113,6901495.0012
558957.3198,6901688.0252
558994.8935,6902021.0925
558996.1878,6902032.0011
558901.2497,6902188.9988
558752.8752,6902284.0004
558552.3135,6902553.0011
558249.2505,6902644.5006
558300.1422,6902644.3173
558389.5630,6902643.9998
558359.3755,6903016.5003
558394.5612,6903177.5008
558459.9999,6903290.4992
558643.6881,6903497.0011
558711.6254,6903645.4985
558707.8683,6903687.8061
558688.3130,6903908.0009
558621.8748,6904093.9992
558709.3122,6904206.5010
558933.0910,6904404.0111
558896.6253,6904645.5000
558810.9380,6904875.9993
558850.3753,6905196.9998
558925.9117,6905390.4938
558937.6252,6905420.5011
557609.3754,6905298.7495
557280.1870,6905408.7507
557280.1870,6905589.0013
557635.5109,6905842.1659
557938.5637,6906364.7510
558095.3136,6906796.0014
558126.6879,6907109.4990
557993.4686,6907658.0005
557852.3450,6907877.4990
557777.7497,6908139.0009
557480.3125,6908260.4985
557094.6874,6908160.9995
556488.7497,6907863.4989
555265.8746,6907753.4998
554902.3126,6907522.0010
554109.0618,6907246.5010
553536.1870,6906949.5010
552908.1873,6906717.9982
552291.2498,6906761.9984
550713.6252,6907246.5010
550328.0616,6907478.0007
550063.6249,6907753.4998
549209.1655,6908211.6240
548993.4373,6908403.0015
548569.1245,6908691.9999
548070.0627,6908666.7511
547619.5621,6908482.4987
547352.5398,6908263.1527
547237.3121,6908168.5003
547073.4998,6907881.9995
546827.7500,6907745.4992
546636.6245,6907840.9985
546524.6696,6908078.1159
546480.4502,6908171.7730
546404.5626,6908332.5001
546279.6837,6908480.5684
546186.1239,6908591.5014
546022.2501,6909028.4985
546199.7503,6909288.0006
546527.3750,6909492.9993
546786.8126,6909752.0006
546786.8126,6909959.5009
546418.1889,6910232.5003
545899.4377,6910383.0007
545076.1253,6910751.5004
544762.1249,6910833.5013
544571.0005,6910765.0008
544257.0001,6910697.0000
543847.4380,6910765.0008
543424.1870,6910779.0009
543110.2501,6910915.4991
542837.1882,6911359.0007
542490.3635,6911536.5336
542263.8127,6911652.4975
541785.9375,6912334.9997
541549.7192,6912389.7488
541085.5625,6912212.4996
540518.9690,6912280.5003
540225.4373,6912348.9998
540047.9996,6912293.9977
539938.7501,6912185.0011
539815.8752,6911966.5010
539624.7497,6911843.4981
539379.0624,6911898.5002
539242.4997,6911966.5010
539037.7499,6912198.4994
538805.6255,6912212.4996
538300.4996,6911952.9995
537549.6874,6911925.5010
537222.0003,6912021.0013
536812.4371,6912048.4998
536457.5003,6911938.9984
536102.5624,6911747.9978
535706.6236,6911734.5015
534957.4386,6911640.1983
534614.4375,6911556.9993
534269.0003,6911625.0011
534235.4039,6911648.1097
533832.1251,6911925.5010
533654.6249,6912157.5005
533463.5014,6912178.2488
533190.5000,6912144.0001
532835.5007,6912307.9999
532753.6247,6912526.0002
532658.0630,6912963.0015
532517.0623,6913144.5014
532371.3747,6913331.4991
531859.3747,6913816.4983
531347.4372,6913973.5000
531006.1247,6913959.4999
530555.6251,6913877.9997
530077.8134,6913468.0004
529381.5630,6913290.9999
528349.3126,6913127.0002
528008.0001,6913140.5006
527864.6565,6913338.5002
527994.3748,6913768.5003
528048.9376,6914233.0001
527980.6880,6914410.0005
527816.8746,6914478.5000
527407.3125,6914764.9998
527147.9374,6914696.9980
526936.8490,6914530.6820
526697.3754,6914341.9987
526451.6870,6914205.4985
526001.1250,6914205.4985
525427.7495,6914246.4984
525018.1874,6914137.0001
524813.4386,6913904.9995
524622.3121,6913863.9996
524349.2502,6914055.4989
524035.2508,6914341.9987
523974.2440,6914349.2281
523803.1571,6914369.5013
523543.7810,6914219.0009
523325.3434,6914233.0011
522902.1252,6914341.9997
522560.8280,6914362.4992
522260.4683,6914383.0007
521987.4372,6914219.0009
521891.8754,6913618.5007
521965.8226,6913266.5017
521208.6248,6913294.0002
520812.1565,6913453.0008
520455.3448,6914233.4977
520362.8438,6914914.0010
520138.1720,6915647.7513
519860.6568,6916222.5000
519635.9994,6916447.0007
519204.0628,6916435.9999
518793.0313,6916949.4980
518367.8440,6917048.7502
518226.0937,6917247.5014
518254.4687,6917587.5012
517985.1567,6918154.5002
517659.1878,6918225.5003
517418.2191,6918438.0008
517304.8439,6919018.9999
517262.3131,6919461.9997
517021.3751,6919632.0011
516596.1570,6919703.0012
516383.5624,6919717.0013
516213.4995,6920057.4998
516093.0157,6920425.7506
515830.8123,6920879.5014
515589.8436,6921389.4975
515278.0315,6921601.9990
514186.7035,6921857.2484
514073.3026,6922112.5009
514009.5310,6922555.5007
514044.9686,6922938.0005
514087.4840,6923327.7513
514017.9073,6923476.8477
514024.8439,6923503.5014
513891.6563,6923615.4984
513842.6057,6923638.3469
513578.1874,6923761.4982
513446.9372,6923986.0000
513445.0141,6923997.8129
513418.5642,6924160.3575
513415.9376,6924176.4978
513888.7809,6924650.9999
513954.1234,6925023.3878
513911.2413,6925246.9741
513908.1253,6925263.0007
513576.8746,6925458.4987
513467.0178,6925663.8394
513463.1871,6925671.0002
513492.4683,6925814.0008
514078.0632,6926259.5012
514155.0629,6926364.9998
514186.9953,6926600.1184
514188.8129,6926613.5011
513889.9370,6926840.0006
513808.4481,6927178.0230
513805.5625,6927190.0008
513908.1560,6927667.0015
514160.7809,6928060.7981
513602.3753,6928132.2508
513292.4371,6928233.0011
512485.0940,6928059.9983
512167.9376,6928103.5009
511764.2809,6928103.5009
511173.1872,6928016.9996
510610.9375,6928247.4979
510149.6255,6928694.5015
509745.9370,6929127.0012
509138.8125,6929307.2508
508526.1247,6929400.9990
508079.2183,6929429.9997
507488.1245,6929588.4975
506997.9685,6929934.5010
506810.5314,6929818.9979
506601.5003,6929754.2514
506421.2978,6930092.9998
505950.5936,6930177.2474
505909.7186,6930160.0012
505741.3454,6930138.6548
505452.2190,6930102.0008
504876.4371,6929692.0014
504678.9065,6929667.9988
504551.1246,6929704.4993
504514.6415,6929745.7501
504478.1564,6929786.9979
504343.4062,6930197.0003
504096.2187,6930589.0008
504027.3445,6930604.7500
503958.4692,6930620.4980
503448.5316,6930539.5007
503388.6409,6930510.2491
503076.6578,6930410.0005
502499.5621,6930108.0004
501323.6875,6929972.0009
499991.7185,6929860.5006
499991.7185,6929570.0010
499754.8437,6929476.9983
499610.0942,6929291.0010
499279.2500,6929125.5011
499086.8865,6929207.8993
498917.4063,6929280.4978
498741.6551,6929518.5010
498390.1262,6929663.0007
498141.9997,6929849.0011
497945.5627,6930107.5007
497852.5313,6930252.4991
497697.4373,6930583.0002
497738.7813,6930914.0010
497713.3185,6931196.9845
497710.5506,6931226.2412
497532.0316,6931503.5014
497376.9376,6931482.5013
497242.5314,6931317.5011
497066.7813,6931296.4998
496818.6569,6931513.5008
496756.6250,6931762.0010
496446.4687,6931896.5014
496184.7189,6932190.9997
496047.8122,6931962.4982
495746.3312,6932303.3745
495454.4697,6932677.5011
495089.3441,6932768.9975
494891.5933,6933027.5012
494663.3755,6933468.4991
494237.4058,6933499.0010
493948.3439,6933666.5007
493704.9371,6933864.5004
493400.6565,6933925.0013
492746.4679,6933780.5006
492153.1562,6933742.5010
491803.2503,6933651.5012
491240.3442,6933674.0005
490951.2812,6933681.5013
490707.8754,6933727.5004
490449.2509,6933864.5004
490189.7038,6934160.4978
489547.0547,6934152.8925
489195.0936,6934075.5007
488779.8749,6934169.9974
488435.8130,6934146.4987
487202.0005,6933767.0002
486470.3904,6933577.9995
486373.9275,6933661.4176
486347.8124,6933684.0009
486157.9690,6933743.0007
485991.9059,6934028.0014
485724.2190,6934339.0015
485510.6566,6934754.5007
485375.0759,6934883.8473
485249.6564,6935003.4976
484964.9373,6934956.0014
484751.3749,6934968.0006
484454.7815,6935038.9987
484110.7503,6935027.0015
483541.2814,6934873.0001
483120.1255,6934724.5016
482568.4681,6934718.5000
482082.0629,6934860.9978
481881.2320,6935068.9732
481749.8753,6935205.0014
481554.2800,6935328.5009
481233.9677,6935435.0010
481079.6202,6935653.1068
480964.2082,6935306.8709
480751.7210,6934510.0422
480406.4293,6933633.5331
479928.3319,6933155.4367
479583.0401,6932836.7054
479290.8704,6932305.4880
479324.1611,6932072.1485
479092.5077,6931807.4018
478816.7299,6931630.9040
478320.3298,6931509.5618
477879.0853,6931244.8151
477415.7786,6930891.8195
476941.4408,6930627.0728
476489.1651,6930296.1394
476290.6051,6930185.8283
475948.6406,6930031.3927
475419.1472,6929965.2060
474966.8716,6929899.0194
474800.7973,6929989.0730
474272.3231,6930149.1416
474041.7562,6930184.3549
473721.6559,6930209.3252
473489.9411,6930227.0875
473316.9905,6930305.2248
473123.9921,6930450.6042
472993.2304,6930735.4584
472985.9969,6931020.3352
472989.8768,6931340.4458
473015.0334,6931585.7501
473088.6160,6931893.7079
473140.8113,6932095.5322
473186.7265,6932411.5140
473175.4082,6932559.5987
473157.1636,6932798.2972
473124.0454,6932972.9251
472970.6430,6933255.6412
472897.4731,6933348.3869
472829.6812,6933419.7864
472707.0736,6933504.3575
472521.7552,6933545.2356
472388.2164,6933539.7848
472164.2287,6933485.4842
472001.9155,6933443.3629
471888.6949,6933413.3167
471666.2370,6933355.1453
471430.0872,6933300.6491
471340.8508,6933280.9627
471134.5813,6933250.9042
470918.1169,6933271.9433
470746.9635,6933308.7766
470546.0086,6933365.4294
470396.0275,6933417.1455
470227.0593,6933468.9271
470080.4860,6933525.6649
469837.3187,6933657.7773
469747.3071,6933722.5924
469600.2412,6933866.8197
469523.9338,6933981.2824
469450.3502,6934248.3611
469518.4830,6934567.2204
469602.9671,6934752.5398
469788.6388,6934985.7589
469897.2985,6935098.6518
470076.5610,6935319.5532
470186.7475,6935486.0074
470289.7404,6935774.5246
470232.8080,6935899.1208
470028.1125,6936017.0764
469807.5521,6936093.4330
469650.4408,6936246.3725
469425.8233,6936436.7710
469322.2621,6936556.6834
469275.3117,6936665.6759
469267.4330,6936670.0894
469252.1754,6936719.3837
469235.0521,6936774.7073
469199.6248,6936946.4004
469188.7222,6937322.4910
469201.0092,6937561.5244
469210.0409,6937737.2325
469218.7009,6937905.7041
469208.7148,6938130.3738
469185.9974,6938349.9265
469136.9416,6938518.8937
468957.0730,6938843.2047
468687.2684,6939058.5028
468387.4863,6939140.2610
468228.3444,6939163.4003
468014.0191,6939206.5384
467858.3630,6939241.1281
467632.9867,6939305.5131
467439.0841,6939309.2282
467340.9736,6939271.0750
467175.5516,6939191.6207
466905.9344,6939059.6149
466735.8808,6938993.0385
466602.4198,6938952.2157
466350.3898,6938822.0960
466245.4063,6938755.9948
466032.8341,6938576.1261
465947.4858,6938476.5103
465740.2681,6938327.8102
465621.3141,6938276.3439
465432.6964,6938242.5478
465256.1250,6938232.7390
465107.7064,6938247.7969
464947.5375,6938277.4724
464838.5675,6938302.2686
464666.8847,6938354.7844
464452.1642,6938418.0584
464313.0517,6938477.9542
464076.0735,6938641.5331
464046.8199,6938666.0097
463808.9949,6938865.0078
463637.3018,6939023.0734
463495.5864,6939183.8660
463353.1429,6939311.8885
463193.3773,6939567.6161
463111.3201,6939709.8477
463038.6725,6939818.1572
462961.4280,6939933.3214
462860.5927,6940118.6408
462833.3400,6940320.3125
462855.1430,6940497.4573
462913.5939,6940707.8801
462955.5298,6940858.8494
463035.8718,6941077.3720
463119.4957,6941295.9674
463240.5807,6941541.3669
463323.8923,6941710.2122
463381.1226,6941890.0819
463550.0918,6942440.5905
463581.2225,6942606.5348
463583.2889,6942861.2036
463424.7286,6943318.1349
463325.0873,6943435.6348
463183.8787,6943552.5429
463073.3779,6943645.8907
462942.3519,6943762.3574
462833.3400,6943890.4465
462697.8095,6944071.0104
462579.3644,6944177.1573
462444.6562,6944285.0008
462280.8121,6944379.0000
462131.8447,6944415.3683
462086.2500,6944426.5002
461891.6563,6944440.5004
461485.3494,6944374.0530
461232.5116,6944303.4380
460835.0050,6944082.0840
460721.2386,6944007.6341
460481.3348,6943855.4554
460345.0497,6943767.4272
460210.6579,6943657.7855
460079.8429,6943517.6040
459932.3705,6943291.7598
459745.0983,6942991.3735
459627.4049,6942723.6323
459541.3325,6942236.6230
459478.5060,6941909.1580
459438.9796,6941839.1871
459331.4340,6941648.8030
459129.6671,6941350.4739
458927.0022,6941193.5602
458878.4748,6941164.8083
458598.2357,6941007.0867
458411.4038,6940966.3735
458208.5187,6940930.7783
457962.8335,6940875.9379
457764.2963,6940854.4698
457658.0091,6940868.0972
457481.6712,6940942.1231
457344.6006,6941009.8116
457178.4607,6941083.6082
457063.8956,6941159.7027
456976.6867,6941301.4181
456927.6309,6941590.2988
456882.3875,6941801.9442
456880.5105,6942131.4295
456894.9274,6942421.5134
456982.1118,6942671.3038
457055.7200,6942969.2970
457079.5311,6943149.8590
457083.0577,6943537.6498
457026.0731,6943717.4622
456911.2797,6943923.1500
456818.6189,6944056.6888
456785.9155,6944115.2821
456681.5883,6944355.3435
456593.2089,6944477.3531
456498.4008,6944582.6654
456399.0483,6944740.7515
456262.6596,6944901.5297
456150.3965,6945009.4348
456015.6166,6945138.9790
455846.9054,6945301.1386
455705.2493,6945445.0567
455642.2877,6945506.7854
455506.2483,6945645.6910
455405.4457,6945748.6184
455287.0047,6945871.7339
455113.9539,6946058.0968
455009.6113,6946210.3676
454995.9870,6946267.8345
454996.1672,6946307.4346
454975.7067,6946312.3928
454927.2664,6946324.1299
454897.9841,6946341.5431
454826.4321,6946384.0903
454780.6992,6946408.4154
454768.8218,6946414.7335
454724.1130,6946438.5148
454698.3430,6946452.2221
454614.3606,6946492.2113
454570.5048,6946513.0968
454526.6479,6946533.9793
454393.1091,6946596.6614
454303.0739,6946627.4049
454292.2225,6946631.1118
454281.3722,6946634.8156
454194.1622,6946648.4420
453886.2045,6946659.3445
453831.6990,6946667.5212
453777.1925,6946675.6958
453673.6313,6946711.1241
453623.6048,6946731.2048
453510.0514,6946776.7820
453490.5862,6946795.9041
453466.2897,6946807.1569
453445.9408,6946816.5818
453414.7293,6946831.0366
453207.6058,6946959.1267
