Data;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31
01/04/1945;4,2706;4,2706;4,2706;4,2706;4,4771;4,2706;4,2706;4,2706;4,0683;24,0404;29,3162;20,4227;21,1922;14,148;10,6544;8,897;8,6176;7,0233;6,5236;9,4675;7,2791;6,7715;6,0401;5,5728;5,5728;5,3454;5,1221;4,0683;6,5236;5,8044;
01/05/1945;5,8044;5,1221;4,9029;4,6879;4,6879;4,4771;4,4771;4,4771;4,4771;6,0401;4,9029;4,9029;4,6879;7,5389;4,6879;5,5728;6,0401;5,1221;4,6879;4,6879;4,4771;4,4771;4,2706;4,2706;4,2706;4,6879;4,4771;4,2706;4,2706;4,0683;3,8703
01/06/1945;3,8703;3,8703;3,8703;3,8703;6,7715;5,5728;4,9029;4,2706;3,8703;3,8703;3,8703;3,8703;3,6767;3,6767;3,6767;3,6767;3,6767;3,6767;5,3454;8,3421;6,0401;6,0401;5,5728;4,6879;4,4771;4,2706;4,0683;5,3454;4,4771;4,2706;
01/07/1945;4,0683;4,0683;3,8703;4,0683;6,0401;4,6879;4,9029;4,4771;16,3765;17,63;10,0533;7,2791;6,2798;6,0401;5,8044;5,8044;5,1221;4,6879;4,4771;4,2706;4,0683;4,0683;3,8703;3,8703;3,8703;3,8703;3,6767;3,6767;3,6767;3,4873;4,6879
01/08/1945;4,9029;5,3454;4,4771;4,2706;4,2706;3,8703;3,6767;3,4873;3,6767;3,4873;3,4873;3,4873;3,4873;3,3024;3,3024;3,3024;3,1218;3,3024;3,3024;4,6879;4,2706;5,1221;7,2791;5,8044;4,6879;4,2706;3,8703;3,4873;3,4873;3,3024;3,8703
01/09/1945;5,8044;5,8044;6,7715;11,7181;12,6838;8,6176;6,2798;6,2798;7,2791;6,5236;6,2798;5,5728;7,8027;9,1803;14,64;16,1271;21,4494;13,9027;10,6544;11,478;12,1999;11,2386;10,6544;9,4675;7,8027;6,7715;6,2798;8,3421;9,1803;7,2791;
01/10/1945;6,0401;5,8044;5,5728;7,5389;16,3765;23,7798;18,6401;15,8781;23;16,3765;13,4136;10,9997;9,1803;8,0704;7,2791;7,0233;7,0233;6,7715;6,0401;5,5728;5,3454;5,3454;4,9029;4,6879;4,6879;4,6879;4,4771;4,6879;6,0401;4,9029;4,6879
01/11/1945;4,6879;4,4771;4,2706;4,2706;4,6879;5,5728;4,6879;4,6879;4,4771;3,8703;3,6767;3,4873;3,6767;3,6767;3,6767;3,4873;3,3024;3,3024;3,1218;3,1218;3,3024;3,3024;3,3024;3,3024;3,4873;3,4873;3,4873;5,5728;4,9029;3,4873;
01/12/1945;3,1218;2,9457;2,774;2,774;5,3454;6,0401;4,4771;3,4873;3,4873;3,4873;3,1218;4,0683;4,9029;6,2798;30,653;20,4227;17,3784;9,4675;7,5389;6,5236;7,8027;8,0704;8,3421;6,5236;5,5728;7,0233;7,2791;5,8044;8,3421;7,2791;5,5728
01/01/1946;5,3454;5,5728;7,8027;7,2791;5,5728;5,5728;6,2798;6,5236;12,6838;10,9997;9,4675;7,2791;18,8936;26,3998;17,1273;14,148;10,352;8,3421;22,4818;13,1698;9,1803;7,8027;7,0233;6,5236;6,5236;6,2798;26,6635;16,8766;11,478;8,897;7,5389
01/02/1946;26,3998;25,6105;25,3481;17,1273;12,9265;11,478;9,7585;9,4675;21,9649;23,5195;26,1364;25,8733;16,8766;15,8781;13,9027;18,387;19,1475;21,707;31,7273;21,4494;16,6264;13,6579;12,1999;12,1999;13,4136;12,9265;12,1999;12,6838;;;
01/03/1946;11,7181;12,6838;12,4416;20,4227;13,9027;11,9587;10,6544;9,4675;9,4675;12,4416;16,1271;11,9587;12,6838;30,3851;20,6789;24,3013;17,3784;15,6296;16,1271;12,9265;12,4416;11,2386;10,352;11,9587;12,6838;10,0533;8,897;8,6176;8,3421;8,0704;18,387
01/04/1946;13,9027;11,7181;10,0533;8,897;8,897;12,4416;11,478;9,7585;11,2386;11,478;10,0533;8,897;8,0704;8,897;7,2791;7,8027;7,2791;7,2791;10,352;7,2791;7,0233;6,7715;6,5236;6,2798;6,2798;6,0401;6,0401;5,8044;6,0401;5,8044;
01/05/1946;5,8044;5,8044;6,2798;6,0401;6,0401;6,0401;5,8044;6,2798;6,5236;5,8044;6,7715;27,9863;30,1175;15,6296;11,478;9,1803;8,3421;8,0704;19,1475;14,3937;13,6579;11,2386;9,4675;8,3421;7,5389;7,2791;6,7715;6,7715;6,5236;6,2798;6,2798
01/06/1946;17,8819;31,4583;16,6264;12,4416;10,352;9,1803;8,3421;7,8027;7,2791;7,0233;6,7715;6,5236;6,5236;6,2798;6,0401;5,8044;5,5728;5,5728;5,5728;5,5728;5,8044;6,7715;25,6105;18,8936;27,4563;31,9965;18,387;14,148;36,6112;24,5625;
01/07/1946;18,1342;14,3937;12,9265;12,4416;10,9997;10,352;40,1857;34,7025;23,5195;18,6401;15,6296;13,9027;18,387;16,3765;15,6296;50,8352;29,0496;21,1922;18,387;19,9115;17,63;15,3815;16,8766;19,1475;15,8781;14,3937;12,9265;12,1999;11,7181;11,2386;10,6544
01/08/1946;10,0533;12,4416;13,9027;11,2386;9,7585;10,352;10,352;9,4675;8,3421;8,0704;8,0704;7,8027;7,5389;7,5389;7,2791;7,2791;7,2791;7,0233;7,0233;6,7715;6,7715;7,8027;7,5389;7,2791;7,5389;7,5389;11,7181;54,5404;65,5311;35,2467;22,2232
01/09/1946;17,3784;15,1339;13,1698;12,1999;11,2386;10,6544;10,0533;9,1803;8,897;8,6176;8,897;8,897;8,3421;7,8027;7,5389;7,5389;7,5389;7,2791;7,2791;7,0233;6,7715;6,7715;8,897;8,0704;7,5389;7,2791;6,7715;7,0233;9,7585;6,7715;
01/10/1946;6,5236;6,5236;6,2798;6,0401;6,2798;6,2798;9,1803;12,1999;7,5389;6,7715;6,0401;6,0401;6,0401;5,8044;6,5236;9,4675;28,2517;28,5174;29,0496;23,2596;31,9965;25,8733;28,7834;21,4494;18,8936;17,3784;14,8867;13,9027;13,4136;12,1999;10,9997
01/11/1946;11,9587;12,6838;11,478;9,4675;8,897;8,0704;7,8027;7,5389;7,8027;7,5389;7,0233;7,0233;7,2791;7,0233;6,7715;6,7715;6,5236;6,5236;6,2798;9,1803;7,8027;7,8027;7,2791;6,7715;6,5236;6,2798;6,0401;5,5728;5,8044;5,5728;
01/12/1946;5,5728;5,5728;5,5728;5,1221;5,1221;4,9029;4,6879;4,6879;5,3454;5,3454;15,6296;13,1698;13,9027;11,2386;7,8027;7,2791;7,0233;7,0233;6,2798;10,0533;8,897;10,352;7,8027;6,7715;6,0401;5,8044;5,5728;5,5728;5,1221;4,9029;4,6879
01/01/1947;7,0233;5,5728;4,9029;9,7585;6,0401;5,1221;4,6879;5,5728;12,6838;7,0233;6,7715;10,0533;8,897;15,8781;14,3937;8,897;8,0704;10,9997;9,7585;7,8027;6,7715;5,8044;5,8044;5,5728;5,1221;5,3454;5,3454;6,5236;5,5728;5,3454;4,9029
01/02/1947;4,6879;4,4771;5,3454;6,0401;10,6544;17,63;7,5389;7,2791;7,5389;6,7715;14,3937;11,7181;14,64;12,6838;14,148;10,9997;12,1999;29,8501;28,2517;18,387;14,64;13,1698;12,4416;11,7181;16,1271;36,6112;19,1475;15,6296;;;
01/03/1947;43,7967;32,2659;26,1364;23;23;37,1586;23;17,3784;14,3937;12,6838;13,1698;13,4136;12,1999;10,9997;11,2386;20,4227;27,1917;26,9274;18,6401;14,148;12,6838;11,478;10,6544;10,0533;9,7585;10,352;11,2386;10,0533;9,7585;9,1803;8,897
01/04/1947;8,0704;7,8027;7,5389;7,2791;7,2791;7,0233;7,2791;7,8027;7,5389;7,0233;6,7715;6,5236;6,5236;6,2798;6,2798;6,2798;6,0401;6,7715;7,0233;6,2798;6,0401;6,0401;5,8044;5,5728;5,8044;5,5728;5,1221;6,2798;6,2798;6,0401;
01/05/1947;5,8044;6,0401;5,8044;6,0401;5,8044;7,2791;7,2791;6,0401;5,5728;5,5728;5,5728;5,5728;5,5728;6,5236;6,0401;5,5728;5,3454;5,1221;6,0401;10,9997;7,2791;6,7715;6,7715;6,5236;6,0401;5,8044;5,3454;5,1221;5,1221;5,1221;5,1221
01/06/1947;5,1221;4,9029;4,9029;4,9029;4,9029;4,9029;4,6879;4,6879;4,6879;4,6879;5,3454;6,0401;5,5728;16,6264;9,1803;6,5236;6,0401;5,8044;5,5728;6,0401;5,5728;6,2798;8,0704;7,2791;6,7715;7,5389;5,8044;5,5728;5,3454;5,1221;
01/07/1947;5,1221;4,9029;10,0533;50,2678;18,6401;11,7181;8,6176;7,5389;6,5236;6,0401;5,8044;5,5728;5,3454;5,1221;5,1221;5,1221;5,5728;7,0233;6,2798;5,8044;5,5728;5,5728;6,2798;5,8044;5,5728;5,1221;6,7715;10,352;8,6176;8,6176;8,6176
01/08/1947;40,7389;20,1669;13,1698;10,6544;8,897;10,9997;11,2386;8,6176;9,4675;15,6296;20,1669;13,9027;11,478;9,7585;8,3421;8,0704;7,2791;7,0233;6,7715;6,5236;6,2798;6,0401;6,0401;5,8044;5,5728;5,5728;7,8027;9,4675;7,0233;6,2798;6,7715
01/09/1947;15,3815;45,475;20,9354;14,3937;11,7181;10,9997;10,352;9,4675;10,6544;12,6838;9,7585;8,6176;8,0704;8,0704;10,9997;8,897;8,897;11,478;29,3162;26,1364;17,3784;13,9027;17,1273;34,9745;23,5195;16,3765;14,8867;15,1339;23,5195;17,3784;
01/10/1947;17,63;16,3765;18,1342;23,7798;20,4227;22,4818;19,9115;48,2877;50,5514;32,2659;22,4818;18,387;15,8781;14,148;13,4136;12,9265;12,1999;17,63;13,4136;15,6296;13,6579;12,4416;14,64;83,9116;98,7757;60,0072;41,293;31,1896;27,9863;25,8733;23,5195
01/11/1947;20,9354;33,6171;35,2467;26,1364;21,9649;20,1669;18,1342;17,1273;16,6264;15,6296;14,64;15,8781;18,387;17,63;17,63;14,3937;13,4136;13,1698;13,1698;12,4416;12,6838;12,9265;12,4416;12,1999;12,1999;13,9027;12,6838;13,4136;17,1273;16,1271;
01/12/1947;14,148;17,3784;16,3765;13,4136;12,4416;11,9587;11,2386;10,9997;10,9997;44,9148;44,9148;24,0404;18,1342;15,8781;19,1475;16,1271;15,1339;14,148;13,4136;12,9265;12,9265;17,3784;13,9027;13,1698;11,9587;11,7181;11,2386;12,1999;23,7798;25,8733;17,3784
01/01/1948;14,64;13,4136;12,6838;12,1999;11,478;11,2386;12,1999;10,6544;10,352;11,2386;10,9997;10,0533;9,4675;11,478;10,0533;9,1803;8,897;17,8819;15,1339;23,2596;20,4227;25,0859;19,6565;31,1896;67,5799;24,8241;17,8819;14,8867;14,3937;14,64;13,4136
01/02/1948;12,1999;12,4416;13,1698;15,3815;17,8819;14,148;11,9587;15,1339;14,148;12,9265;12,1999;11,7181;11,7181;14,64;36,6112;41,0159;27,4563;27,4563;22,4818;17,1273;15,8781;14,148;13,6579;17,63;15,8781;15,8781;19,1475;24,0404;56,835;;
01/03/1948;51,9721;31,9965;25,6105;19,6565;17,3784;16,1271;15,1339;14,148;13,9027;13,1698;68,1666;34,4308;22,2232;18,6401;16,6264;15,1339;15,3815;17,1273;16,6264;15,8781;14,8867;13,4136;12,9265;13,9027;18,387;17,3784;13,9027;12,6838;12,4416;11,7181;11,478
01/04/1948;12,1999;12,1999;23;37,707;19,1475;15,3815;14,3937;14,8867;15,1339;13,4136;12,6838;12,1999;11,9587;11,9587;17,8819;12,9265;12,1999;12,4416;11,478;12,1999;11,9587;11,478;10,6544;10,352;10,0533;10,0533;10,0533;9,7585;9,4675;8,897;
01/05/1948;8,897;9,7585;29,8501;21,707;14,8867;15,6296;16,8766;16,6264;14,148;12,6838;12,1999;11,2386;10,9997;11,2386;11,2386;36,3378;103,0715;66,9938;66,9938;48,8525;35,5191;28,7834;24,5625;23;20,6789;19,6565;18,6401;26,6635;19,9115;18,387;17,1273
01/06/1948;16,1271;15,6296;15,6296;15,3815;15,1339;14,64;14,3937;14,148;13,6579;13,4136;13,4136;13,4136;13,4136;13,4136;13,1698;12,9265;12,6838;12,4416;12,4416;12,4416;12,4416;12,1999;12,1999;11,9587;11,9587;11,9587;11,9587;11,9587;11,7181;11,7181;
01/07/1948;11,478;11,478;11,2386;11,478;11,478;11,478;11,2386;11,2386;10,9997;10,6544;10,352;10,352;10,352;10,0533;10,6544;10,352;24,8241;37,707;17,3784;17,1273;15,3815;12,9265;12,4416;13,9027;16,1271;20,6789;38,2563;24,5625;17,8819;16,3765;22,2232
01/08/1948;74,3606;83,6112;40,1857;28,2517;57,1226;51,4033;53,6827;65,8234;42,4037;32,8056;29,0496;26,3998;23,7798;21,1922;19,4018;18,6401;17,3784;16,3765;15,8781;15,3815;15,1339;14,8867;14,64;13,9027;13,6579;18,387;16,6264;14,148;13,4136;13,1698;12,9265
01/09/1948;12,9265;12,6838;12,4416;12,4416;12,1999;11,9587;11,7181;11,7181;11,478;11,478;11,2386;11,7181;11,478;20,9354;14,64;12,1999;11,478;11,2386;11,2386;10,9997;10,9997;10,6544;10,6544;10,352;10,0533;10,0533;10,6544;10,6544;10,0533;9,4675;
01/10/1948;9,1803;9,1803;9,4675;13,4136;12,1999;10,0533;9,4675;9,1803;8,897;9,1803;17,3784;14,64;11,7181;10,6544;10,0533;9,1803;8,897;8,897;8,6176;8,897;8,6176;8,0704;8,0704;9,7585;13,4136;10,9997;10,0533;29,583;18,387;13,9027;11,7181
01/11/1948;10,6544;10,0533;9,4675;9,1803;9,1803;9,1803;9,4675;10,9997;9,4675;8,897;11,478;28,7834;15,8781;11,7181;11,2386;16,3765;14,148;11,7181;10,352;9,7585;9,4675;8,6176;8,6176;8,6176;8,3421;12,1999;10,352;8,6176;7,8027;7,5389;
01/12/1948;7,2791;7,0233;7,0233;7,0233;6,7715;6,5236;6,2798;6,2798;6,5236;6,7715;6,2798;6,0401;5,8044;5,5728;5,5728;5,5728;6,0401;7,2791;6,0401;5,8044;5,8044;5,5728;5,3454;5,5728;5,5728;8,3421;6,0401;5,3454;5,5728;5,5728;5,3454
01/01/1949;4,9029;4,6879;4,4771;4,4771;6,2798;6,7715;7,0233;7,5389;8,3421;16,8766;14,64;9,7585;7,2791;6,2798;6,2798;5,5728;6,0401;6,2798;5,8044;5,3454;5,1221;5,1221;4,4771;4,6879;4,9029;7,5389;7,0233;6,0401;5,8044;5,5728;5,5728
01/02/1949;5,5728;5,5728;4,9029;4,6879;11,7181;5,5728;5,8044;6,7715;6,0401;4,2706;4,9029;4,6879;4,4771;4,0683;6,0401;7,8027;5,5728;6,2798;6,0401;5,1221;7,0233;5,8044;29,3162;13,6579;8,0704;6,7715;5,8044;5,5728;;;
01/03/1949;12,1999;8,3421;43,7967;36,8848;17,63;12,6838;95,1104;41,5704;30,9212;16,6264;12,6838;11,7181;8,897;9,7585;14,148;10,6544;20,1669;12,9265;16,8766;11,478;14,3937;15,3815;11,7181;10,0533;9,4675;8,897;13,9027;64,9471;34,7025;27,1917;20,4227
01/04/1949;19,4018;27,9863;43,2389;28,2517;21,1922;17,63;15,8781;14,8867;13,9027;12,9265;12,4416;11,7181;9,4675;10,0533;9,1803;9,1803;9,1803;8,897;8,897;8,6176;8,6176;8,3421;8,0704;22,2232;88,7348;55,6864;29,0496;20,9354;16,8766;14,64;
01/05/1949;13,6579;12,9265;11,9587;12,4416;12,9265;11,478;11,478;8,897;9,7585;9,4675;15,3815;12,9265;9,4675;9,7585;9,1803;8,6176;8,0704;8,3421;8,3421;8,0704;8,0704;7,8027;7,8027;7,5389;7,5389;7,5389;7,5389;7,2791;7,0233;7,0233;7,0233
01/06/1949;6,7715;6,7715;6,7715;6,7715;7,0233;13,9027;15,1339;11,7181;11,478;15,6296;67,8732;27,9863;18,8936;15,8781;36,6112;24,0404;17,8819;15,3815;14,148;12,6838;11,9587;11,478;10,9997;10,352;10,0533;9,4675;9,1803;8,6176;8,3421;8,3421;
01/07/1949;8,0704;8,0704;7,5389;7,5389;7,5389;7,5389;7,2791;7,0233;7,0233;6,7715;6,7715;6,7715;6,7715;6,5236;6,5236;7,8027;8,3421;8,0704;7,5389;7,0233;7,0233;6,7715;6,7715;9,7585;9,1803;7,8027;7,0233;6,7715;6,7715;6,7715;6,7715
01/08/1949;7,0233;6,7715;6,0401;5,8044;6,0401;11,7181;23,7798;19,1475;15,3815;15,3815;15,3815;12,9265;11,478;10,6544;14,148;10,9997;9,4675;8,6176;8,3421;8,0704;8,897;8,897;10,9997;8,6176;7,8027;7,2791;9,7585;8,897;10,352;9,7585;8,3421
01/09/1949;7,5389;7,2791;7,0233;6,7715;8,3421;7,8027;7,0233;6,5236;6,2798;6,2798;10,352;43,2389;23;16,6264;14,148;12,9265;20,1669;17,1273;13,9027;12,6838;9,7585;11,7181;10,0533;9,4675;8,897;8,3421;8,0704;7,8027;7,5389;8,3421;
01/10/1949;10,352;8,3421;8,3421;8,3421;12,1999;11,9587;8,6176;8,0704;8,3421;7,8027;8,0704;10,0533;8,897;8,0704;6,2798;6,2798;6,2798;6,0401;6,2798;7,0233;10,9997;8,6176;8,0704;7,0233;6,2798;5,8044;6,0401;6,2798;6,2798;6,0401;5,5728
01/11/1949;5,3454;5,3454;5,1221;5,1221;14,8867;13,1698;7,5389;7,2791;7,0233;6,2798;6,0401;5,5728;5,1221;6,0401;4,9029;4,9029;5,1221;5,1221;4,9029;5,1221;6,0401;5,8044;5,3454;6,2798;8,6176;7,5389;7,0233;6,2798;5,3454;5,3454;
01/12/1949;4,6879;4,4771;4,2706;4,0683;4,4771;4,0683;6,0401;6,7715;6,0401;5,1221;4,4771;4,9029;8,0704;5,8044;4,9029;4,6879;4,9029;4,2706;4,2706;3,8703;3,6767;3,6767;4,0683;3,8703;3,6767;3,4873;6,5236;4,2706;9,4675;6,5236;4,9029
01/01/1950;4,2706;13,9027;11,9587;7,0233;32,5357;14,148;16,6264;11,2386;16,1271;18,387;15,1339;10,9997;16,1271;10,0533;7,2791;6,7715;6,5236;12,9265;7,5389;7,5389;6,5236;10,6544;35,2467;17,63;11,7181;9,1803;8,0704;6,5236;11,2386;49,7011;20,9354
01/02/1950;23,2596;15,8781;27,1917;23;16,3765;12,9265;11,478;10,9997;13,9027;10,6544;13,4136;11,7181;10,0533;9,1803;8,6176;9,1803;10,0533;20,1669;14,3937;13,1698;11,9587;10,0533;9,1803;9,4675;11,478;11,7181;9,1803;9,1803;;;
01/03/1950;12,1999;68,7539;87,2243;52,8266;39,3575;27,1917;21,1922;20,9354;23,2596;20,9354;17,8819;16,6264;18,8936;15,6296;14,8867;18,8936;19,9115;16,1271;16,8766;14,3937;13,1698;12,6838;12,1999;11,9587;12,1999;12,9265;12,4416;12,1999;27,1917;48,2877;26,6635
01/04/1950;18,8936;16,1271;16,3765;14,148;13,1698;13,4136;13,1698;12,4416;11,9587;11,478;11,2386;11,478;13,1698;11,9587;10,6544;11,7181;12,4416;12,6838;11,9587;11,7181;11,9587;16,8766;12,9265;11,7181;11,478;11,7181;10,352;9,7585;9,1803;8,897;
01/05/1950;9,1803;8,897;11,478;10,9997;8,897;8,897;8,6176;8,3421;8,0704;8,0704;8,0704;7,5389;7,5389;7,5389;8,0704;8,3421;8,0704;8,0704;13,1698;20,6789;39,6333;19,9115;14,3937;12,1999;11,2386;10,0533;9,4675;8,897;8,6176;8,0704;9,1803
01/06/1950;12,9265;9,4675;8,3421;8,897;8,897;10,9997;23;18,387;13,1698;11,7181;10,9997;10,352;10,6544;10,0533;9,7585;9,1803;8,6176;8,3421;8,0704;8,0704;7,8027;7,8027;7,5389;9,1803;8,3421;7,8027;7,5389;7,5389;7,2791;7,2791;
01/07/1950;7,0233;7,0233;6,5236;6,5236;6,7715;6,5236;7,2791;7,8027;15,3815;13,9027;9,7585;8,6176;8,0704;7,5389;7,0233;6,7715;6,7715;6,5236;6,5236;6,5236;6,2798;6,2798;6,0401;6,0401;5,8044;5,8044;5,8044;5,8044;5,8044;5,8044;5,8044
01/08/1950;5,8044;7,5389;9,7585;8,3421;6,7715;6,2798;6,0401;6,0401;5,8044;10,0533;18,1342;17,1273;33,0759;62,0359;27,9863;17,8819;14,64;12,6838;11,2386;10,352;16,1271;15,1339;12,4416;10,6544;10,0533;9,4675;8,6176;8,0704;7,8027;7,8027;7,5389
01/09/1950;7,2791;7,0233;7,0233;6,7715;6,7715;6,7715;6,5236;24,5625;26,1364;12,6838;10,0533;9,1803;7,8027;7,0233;6,7715;6,7715;6,7715;6,5236;6,2798;6,2798;20,1669;13,9027;17,63;14,64;11,7181;10,0533;8,6176;7,8027;7,8027;7,2791;
01/10/1950;6,5236;6,2798;6,5236;6,5236;6,7715;8,897;7,5389;6,5236;6,7715;10,352;20,9354;19,1475;14,148;14,8867;28,7834;66,9938;64,0722;31,7273;25,3481;19,1475;16,1271;14,148;12,4416;12,1999;12,1999;11,2386;10,352;9,7585;9,4675;9,1803;9,7585
01/11/1950;8,897;8,3421;7,8027;7,8027;7,5389;7,5389;7,5389;7,8027;7,8027;8,6176;9,4675;9,4675;8,0704;7,5389;7,2791;6,7715;6,7715;6,5236;6,7715;8,6176;10,0533;8,0704;7,0233;6,5236;6,5236;6,7715;6,2798;9,7585;8,897;7,0233;
01/12/1950;26,6635;20,9354;15,8781;11,9587;40,4622;25,0859;15,6296;12,6838;10,6544;9,7585;8,6176;7,8027;11,478;14,3937;11,478;8,897;7,8027;7,2791;6,7715;8,6176;7,5389;6,7715;6,2798;6,7715;7,0233;8,0704;6,5236;12,6838;23,2596;16,6264;12,6838
01/01/1951;8,897;7,5389;6,7715;6,0401;16,6264;17,1273;12,6838;10,0533;8,3421;7,8027;9,7585;18,1342;13,6579;13,9027;12,4416;10,352;8,6176;8,0704;47,1603;23,5195;18,6401;15,3815;16,3765;12,4416;13,6579;12,6838;8,6176;11,2386;8,6176;9,1803;27,1917
01/02/1951;35,7918;21,9649;15,3815;14,8867;20,1669;23,7798;16,6264;13,6579;11,7181;12,1999;12,1999;10,6544;8,897;9,7585;11,2386;10,6544;9,7585;11,7181;11,9587;11,7181;11,478;10,6544;11,7181;11,7181;11,478;17,8819;19,9115;17,8819;;;
01/03/1951;14,3937;12,1999;13,6579;18,6401;15,3815;39,3575;31,4583;26,1364;16,8766;14,8867;14,8867;14,148;11,9587;12,4416;12,9265;11,7181;11,2386;10,9997;10,6544;10,0533;9,1803;9,4675;9,7585;9,1803;8,3421;7,8027;7,8027;7,8027;7,5389;7,5389;7,5389
01/04/1951;7,8027;14,3937;12,1999;8,897;7,8027;8,6176;7,0233;7,0233;7,5389;8,897;7,0233;6,5236;6,7715;6,7715;6,5236;6,5236;6,2798;5,8044;5,5728;5,5728;5,8044;5,5728;6,0401;6,7715;6,5236;6,5236;6,0401;6,0401;6,2798;6,2798;
01/05/1951;6,0401;5,8044;5,5728;5,5728;5,5728;5,5728;5,3454;5,3454;5,3454;5,1221;5,1221;5,1221;5,1221;4,9029;4,9029;4,6879;4,6879;7,2791;4,9029;4,9029;5,1221;5,8044;6,0401;5,8044;5,5728;5,1221;4,9029;5,1221;6,5236;6,0401;5,3454
01/06/1951;4,9029;4,6879;4,6879;4,6879;4,6879;5,1221;4,6879;5,1221;4,9029;4,9029;4,9029;5,1221;5,3454;5,1221;4,9029;4,6879;4,9029;4,9029;4,9029;4,9029;4,9029;5,1221;4,0683;4,9029;4,6879;5,1221;6,5236;9,7585;8,897;6,0401;
01/07/1951;5,3454;4,9029;10,9997;21,707;11,478;7,2791;6,2798;10,0533;7,2791;5,1221;4,9029;4,6879;4,4771;4,4771;4,4771;4,4771;4,4771;4,4771;4,2706;4,2706;4,2706;4,2706;4,2706;4,2706;4,2706;4,2706;4,0683;4,0683;4,0683;3,8703;3,8703
01/08/1951;3,8703;3,8703;3,8703;3,8703;3,8703;3,8703;3,8703;3,8703;3,8703;3,8703;3,8703;3,8703;3,8703;3,8703;3,8703;3,6767;3,4873;3,4873;3,4873;3,4873;3,4873;3,4873;3,3024;3,3024;3,3024;3,3024;3,3024;3,3024;3,3024;3,1218;3,1218
