Data;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31
01/04/1929;;;;;;;8,29;8,29;8,29;8,29;9,27;8,29;8,62;8,94;8,62;7,63;7,96;8,29;7,96;7,96;7,96;8,29;7,63;7,63;6,98;6,32;6,32;7,63;7,3;6,98;
01/05/1929;6,32;6,04;6,65;12,6;123;17,7;11,3;9,27;8,62;19,5;50,5;26,4;18,1;12,9;11,6;10,9;11,6;10,6;34,4;19,1;14,6;12,9;11,9;11,9;11,3;10,9;24,5;12,9;11,6;10,9;10,9
01/06/1929;9,6;8,94;8,94;8,94;9,6;9,93;46,6;23,4;12,9;15,6;17;13,9;12,9;12,2;11,6;12,9;17,4;16,3;11,6;11,3;10,3;9,6;10,9;9,6;9,27;8,94;8,62;8,29;7,96;8,62;
01/07/1929;8,29;8,29;7,63;7,63;8,29;9,6;8,94;8,62;17,4;20,9;15,3;9,6;9,6;9,6;8,94;8,62;9,6;9,6;8,62;8,62;8,62;9,6;7,63;7,3;7,3;7,3;7,3;7,3;6,98;6,65;9,27
01/08/1929;12,9;9,6;11,9;10,9;9,6;8,29;7,63;7,3;7,3;6,65;6,65;6,65;6,32;6,32;6,04;6,04;9,6;10,3;9,6;6,65;6,32;6,32;6,32;6,65;9,6;8,94;7,63;6,04;27,1;22,7;20,9
01/09/1929;12,9;10,9;9,6;9,27;9,6;13,2;9,6;17,4;16,7;14,6;12,9;12,6;10,9;9,93;9,6;9,27;9,6;9,27;12,9;10,6;9,6;9,6;10,3;36,4;25,3;19,8;14,9;12,9;15,3;10,9;
01/10/1929;10,9;54,5;66,4;62,4;54,5;36,8;25,6;42,6;27,1;22;21,6;21,2;18,8;42,6;37,5;27,5;24,5;23,8;20,9;17,7;34,8;44,2;43,8;36,4;30,5;25,3;21,2;20,9;20,5;20,5;19,1
01/11/1929;17,7;16,3;14,6;14,6;13,6;12,9;12,2;38,7;24,9;17,7;16;16,3;19,1;14,9;12,2;12,2;11,6;11,3;11,3;9,6;9,6;9,27;8,94;8,29;8,29;8,62;8,62;8,29;6,98;5,75;
01/12/1929;6,32;6,32;6,32;6,04;5,75;6,98;8,29;6,65;6,32;6,32;6,04;5,47;5,18;5,18;5,18;4,9;4,9;4,9;4,9;4,9;4,9;4,9;5,47;5,47;5,18;5,47;7,96;6,04;5,47;4,61;4,61
01/01/1930;5,18;6,32;5,75;34,4;26;66,4;25,3;14,3;17,7;22,3;12,9;10,6;9,6;78,8;65,6;137;34,4;32,9;30,9;16,3;14,3;12,6;12,2;13,2;23,4;18,1;11,9;24,1;16;16;13,2
