Data;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31
01/09/1986;5,5279;5,791;4,7933;4,3468;4,3468;3,9328;3,7375;3,5497;3,1958;3,1958;3,1958;3,1958;3,1958;2,8695;3,1958;3,5497;6,9402;8,9818;46,6694;78,8822;63,9702;39,4056;24,4597;20,4282;21,0768;47,6172;42,063;28,074;21,7347;12,859;
01/10/1986;12,859;10,5784;8,9818;8,2562;7,9107;7,5764;7,5764;12,859;199,6317;350,3834;205,2083;91,3287;51,4962;41,1683;32,7133;28,074;23,0786;23,7645;23,7645;19,789;19,1592;17,3264;13,9181;11,3432;10,5784;9,7551;8,9818;8,2562;10,5784;8,9818;7,9107
01/11/1986;8,2562;8,9818;8,9818;8,6131;136,748;132,1326;53,4883;34,3324;26,6007;42,9665;42,9665;28,074;22,402;19,1592;16,152;14,4622;12,859;11,8387;8,9818;12,859;9,7551;8,9818;8,2562;8,2562;8,2562;10,5784;74,1404;76,4943;49,5391;69,5347;
01/12/1986;55,5152;38,5377;31,1305;36,8286;28,8244;26,6007;27,3328;40,2825;29,584;23,0786;19,789;18,5388;16,7345;21,7347;16,152;13,3837;10,5784;16,7345;31,9174;17,9279;23,7645;23,0786;18,5388;18,5388;20,4282;57,577;91,3287;70,6733;78,8822;104,6132;65,0659
01/01/1987;44,8003;42,9665;31,9174;26,6007;22,402;26,6007;36,8286;65,0659;35,9875;30,3527;44,8003;41,1683;136,748;111,567;121,6489;111,567;91,3287;127,5905;114,4064;72,9762;68,4047;49,5391;37,6787;51,4962;83,7597;43,879;35,1555;31,1305;25,8778;22,402;21,0768
01/02/1987;23,0786;25,8778;27,3328;40,2825;31,9174;31,9174;24,4597;27,3328;31,9174;24,4597;21,0768;28,8244;35,1555;97,8667;111,567;254,4262;126,0928;195,9534;275,4751;180,3969;95,3646;61,5161;51,6968;48,6345;40,9759;37,4198;35,7092;31,6275;;;
01/03/1987;29,3107;27,0921;25,6671;23,6099;23,6099;24,285;23,6099;21,6484;25,6671;29,3107;22,2917;19,7815;17,4379;17,4379;13,5628;13,5628;12,2584;12,68;12,68;14,0247;16,8777;14,0247;13,1147;17,4379;11,4527;22,9455;19,7815;18,589;14,0247;13,1147;11,8494
01/04/1987;10,6951;10,3335;10,6951;9,9829;9,3137;8,0952;8,0952;8,3855;8,0952;22,9455;13,1147;74,8288;92,4652;62,6663;36,5589;27,8208;22,9455;19,1801;17,4379;14,0247;13,1147;12,2584;11,4527;17,4379;16,8777;10,3335;9,9829;9,6431;9,3137;8,6852;
01/05/1987;37,4198;19,1801;13,1147;13,1147;11,0681;10,6951;51,6968;82,7096;43,762;30,8443;23,6099;21,0156;22,2917;321,9688;139,4886;62,6663;43,762;36,5589;32,4217;144,9741;80,0336;47,637;40,9759;34,8707;30,8443;28,5603;26,3742;24,9707;29,3107;24,9707;22,2917
01/06/1987;21,0156;19,7815;18,589;18,589;21,0156;26,3742;22,2917;18,589;17,4379;14,0247;13,1147;14,0247;59,2514;78,714;55,9431;48,6345;35,7092;31,6275;30,8443;25,6671;23,6099;25,6671;30,8443;24,285;22,2917;20,3934;18,589;17,4379;17,4379;14,0247;
01/07/1987;14,0247;13,1147;13,1147;14,0247;13,1147;13,1147;24,9707;29,3107;22,2917;18,0083;19,7815;17,4379;14,0247;17,4379;19,1801;14,0247;12,68;25,6671;35,7092;24,9707;22,9455;21,0156;18,589;14,0247;14,0247;13,1147;12,68;14,0247;26,3742;57,034;102,833
