Data;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31
01/08/2007;19,27;16,69;17,12;17,55;17,12;16,26;17,55;17,12;16,26;16,26;15,83;15,83;14,23;13,84;13,45;13,84;14,23;13,45;13,84;15,01;13,84;13,06;11,5;11,5;12,28;12,28;12,67;13,84;11,89;11,157;52,39
01/09/2007;51,05;30,26;24,02;22,1;19,485;16,905;14,425;14,23;13,06;14,815;15,01;15,01;13,45;13,255;14,815;14,23;14,425;14,23;14,035;14,035;17,765;18,195;28,92;22,58;18,41;16,905;16,475;15,205;15,615;14,815;
01/10/2007;15,01;15,01;15,4;16,26;16,26;16,26;15,83;16,26;14,23;12,67;16,26;22,58;52,39;111;130;173,6;193,4;114;77,51;58,66;56,53;57,95;43,22;35,3;30,82;25,54;24,02;21,62;23,54;24,02;23,06
01/11/2007;26,32;78,32;143,35;86,64;63,72;52,39;39,5;32,5;35,3;40,1;42,26;34,18;26,06;116;173,6;99;68,9;57,95;56,53;44,18;35,3;30,26;26,84;23,54;21,14;19,7;17,98;17,55;17,335;18,195;
01/12/2007;17,12;16,69;16,475;16,69;21,86;33,9;23,54;19,94;19,485;18,41;30,26;26,32;20,9;18,84;17,335;17,55;16,045;17,335;18,625;16,905;15,615;14,815;14,62;14,815;16,26;15,205;14,035;14,23;14,815;13,84;13,255
01/01/2008;14,23;12,67;15,205;17,12;28,92;20,18;15,01;14,23;13,06;11,157;9,6135;9,9565;9,785;10,814;9,6135;9,6135;9,785;8,9275;16,26;22,82;13,45;12,67;11,89;11,157;11,695;12,865;13,255;11,695;12,865;11,5;15,4
01/02/2008;12,475;12,085;12,28;12,475;12,67;13,255;12,865;12,865;13,255;13,645;13,645;13,255;11,89;10,6425;12,085;13,645;12,475;11,695;11,695;11,695;12,67;12,475;12,475;12,67;11,695;11,5;12,865;12,67;14,425;;
01/03/2008;14,23;13,45;11,5;10,471;10,814;10,128;11,5;10,128;10,471;7,197;10,128;11,157;11,157;10,814;8,756;9,099;9,442;9,442;8,756;8,413;8,07;8,756;9,442;8,413;7,488;7,488;7,197;7,197;7,197;6,033;6,906
01/04/2008;6,615;6,324;5,742;5,742;6,033;3,98;3,272;3,508;3,744;3,272;3,744;7,488;9,442;27,1;13,06;10,128;15,83;17,12;16,26;20,66;20,18;16,26;14,23;13,06;12,28;11,89;12,28;13,84;51,72;49,04;
01/05/2008;34,18;33,9;31,1;29,7;27,88;27,88;26,06;24,02;22,58;19,94;17,55;19,055;17,765;17,335;17,335;15,615;16,69;17,12;13,645;12,085;12,085;11,5;10,2995;10,2995;8,413;9,785;10,128;10,471;12,28;15,83;15,615
01/06/2008;16,69;17,12;24,26;21,14;20,18;17,12;15,01;11,89;13,84;17,12;12,865;18,195;19,055;21,62;19,485;16,475;16,69;15,01;13,645;13,45;14,62;14,425;14,815;12,67;12,865;12,865;15,205;30,54;29,98;22,58;
01/07/2008;21,62;21,14;18,625;16,69;16,475;16,045;17,12;16,045;14,425;13,45;12,67;12,67;12,67;12,67;12,475;12,865;13,255;13,06;13,06;13,06;12,865;12,085;10,814;9,9565;10,9855;9,9565;11,89;12,475;11,89;12,28;13,45
01/08/2008;12,67;14,815;12,865;11,3285;12,28;14,62;17,765;15,4;14,815;13,84;13,84;14,23;20,42;15,83;31,1;29,7;23,3;21,62;23,06;18,195;17,335;15,205;14,23;14,425;13,84;13,84;12,865;13,645;14,23;12,865;12,67
01/09/2008;13,645;12,475;12,28;12,28;12,475;15,4;12,085;12,28;12,67;12,28;12,865;33,34;28,92;28,14;21,38;19,7;17,765;13,84;16,69;13,84;15,83;14,62;14,23;13,255;12,28;13,06;14,035;15,83;13,645;13,45;
01/10/2008;13,06;19,27;17,12;89,86;77,105;72,02;55,465;42,26;34,18;29,18;25,02;22,34;20,18;18,625;18,195;22,1;33,9;48,705;45,78;38,9;30,26;25,8;26,06;61,5;44,18;59,37;64,46;51,385;139,5;212,95;118
01/11/2008;94;149,4;133,5;92,16;74,36;68,16;60,08;46,42;42,58;64,46;69,68;252,6;149,4;93,54;70,85;55,82;43,86;37,1;30,82;28,14;26,32;23,06;19,94;17,765;18,195;17,12;15,615;15,205;13,255;13,255;
01/12/2008;14,62;12,865;12,865;11,89;13,645;13,84;12,67;12,475;12,475;12,865;10,6425;12,67;12,475;14,815;14,815;20,66;20,9;13,06;11,157;10,9855;10,9855;10,6425;11,3285;9,9565;12,67;10,9855;9,9565;9,6135;9,785;10,471;11,3285
01/01/2009;11,3285;13,255;15,01;14,035;12,865;12,475;9,785;11,3285;10,6425;18,625;19,485;40,7;43,86;14,62;16,475;17,335;21,14;29,7;26,84;26,58;22,1;18,625;14,23;15,615;14,62;14,815;14,62;16,475;15,4;15,205;14,425
01/02/2009;14,035;14,815;15,4;18,41;16,045;15,205;15,615;14,62;15,83;16,045;16,69;15,01;14,62;14,815;15,205;14,815;15,615;16,905;16,69;14,425;15,01;18,84;15,4;17,98;16,69;15,01;15,83;14,035;;;
01/03/2009;15,01;16,69;21,14;16,69;14,815;14,62;14,62;14,23;13,84;14,23;13,255;13,255;13,06;12,865;10,2995;10,2995;9,785;9,099;9,785;8,413;8,2415;9,099;8,756;8,756;8,5845;8,756;9,099;8,5845;8,5845;8,5845;9,2705
01/04/2009;8,756;7,9245;7,9245;9,099;9,099;8,756;8,756;9,2705;9,6135;9,442;8,9275;8,756;9,099;9,099;8,07;8,07;6,7605;6,7605;5,742;5,3055;5,5965;10,471;7,3425;6,1785;5,8875;5,451;6,4695;7,779;7,779;7,488;
01/05/2009;7,0515;6,1785;5,742;5,742;6,4695;7,0515;6,7605;6,4695;6,4695;6,4695;6,615;6,033;4,924;15,205;10,471;8,413;7,197;7,0515;6,1785;5,16;5,8875;6,615;6,615;6,033;9,785;9,099;8,413;9,099;9,099;10,128;13,84
01/06/2009;12,67;10,128;9,099;11,695;11,695;11,5;8,2415;7,9245;8,5845;7,6335;7,3425;7,488;8,07;7,197;6,7605;23,3;15,4;12,28;11,3285;10,128;9,2705;12,67;9,6135;12,865;10,814;10,2995;9,2705;9,2705;9,9565;19,055;
01/07/2009;16,475;14,425;12,085;10,9855;13,255;15,83;18,41;13,645;12,67;17,335;32,22;35,02;28,66;22,34;20,42;51,05;76,7;50,715;38,6;31,94;27,36;30,26;30,26;26,84;23,54;22,34;21,14;20,18;20,18;19,7;25,54
01/08/2009;100;152,7;162,6;96;67,42;53,73;46,42;36,5;34,18;29,7;25,54;23,06;20,66;18,84;17,98;18,41;19,27;24,02;26,06;22,1;24,02;21,14;17,98;15,4;18,84;17,12;15,83;16,69;16,26;16,69;15,83
01/09/2009;15,4;14,425;19,055;36,2;23,3;19,485;19,27;27,36;35,6;68,53;98;192,3;189,55;121;81,56;62,61;50,38;53,73;59,725;46,74;38,9;34,46;41,3;43,54;36,8;31,66;28,4;111;146,65;73,97;
01/10/2009;73,19;63,72;53,73;45,46;38,6;37,1;55,82;45,14;36,5;33,62;29,98;89,86;98;68,9;88,48;75,92;88,48;81,155;66,68;62,24;58,66;79,535;62,24;59,015;61,87;49,71;41;36,2;31,1;28,4;25,8
01/11/2009;23,06;20,18;19,7;19,7;17,98;21,62;23,06;23,54;20,18;21,14;27,62;22,1;19,7;19,27;20,66;35,3;26,06;23,06;22,1;20,66;30,26;34,18;69,68;55,11;58,66;46,42;51,72;57,95;51,72;42,58;
01/12/2009;34,46;35,3;55,465;45,78;35,6;28,66;26,32;25,28;24,26;23,3;22,34;25,28;26,58;22,58;19,7;18,625;23,06;18,84;25,28;22,58;19,7;19,055;17,12;19,485;22,34;20,9;18,625;17,98;17,12;18,195;19,485
01/01/2010;17,12;16,905;16,045;16,475;18,41;17,12;19,27;16,905;15,615;17,12;29,18;31,94;26,32;26,84;28,66;25,28;22,1;20,18;17,335;56,175;103,5;65,2;60,79;52,39;46,74;49,04;43,22;35,9;33,9;32,5;31,1
01/02/2010;29,18;22,58;20,18;18,41;17,335;17,55;26,32;21,14;35,9;35,3;38,3;41,3;73,97;53,395;42,26;49,71;50,715;40,7;34,18;30,82;30,26;30,82;34,46;26,84;23,54;21,62;19,055;17,765;;;
01/03/2010;17,765;17,765;16,475;16,475;16,26;15,615;15,615;15,4;15,4;15,01;14,23;12,67;12,085;37,1;29,98;19,485;16,69;15,01;14,815;19,27;19,485;18,84;29,98;54,4;103;90,78;69,29;61,5;62,98;52,39;41,94
01/04/2010;33,62;28,66;26,84;28,66;26,58;30,82;26,58;22,82;20,18;19,055;18,625;18,41;17,765;17,335;16,69;16,475;16,475;16,26;15,615;15,01;16,69;71,24;317,6;182,4;172,5;365,7;276;153,8;104;75,14;
01/05/2010;60,435;53,06;41,3;35,3;30,82;27,36;45,78;163,7;111;77,51;62,61;54,065;46,74;41,94;35,9;31,94;51,05;119;153,8;108,5;80,75;65,2;54,065;45,78;39,5;33,62;28,92;25,02;23,78;23,3;25,02
01/06/2010;21,62;18,84;18,625;25,54;30,26;28,4;27,1;23,78;21,14;18,84;18,625;18,625;18,195;17,765;16,69;16,475;16,69;15,83;15,83;16,905;19,055;31,94;22,58;19,485;18,41;18,195;17,98;17,12;17,335;17,12;
01/07/2010;16,69;15,4;15,615;14,425;13,06;12,475;11,695;11,89;12,085;11,695;10,9855;11,89;12,475;10,6425;10,9855;10,9855;12,475;12,085;13,645;12,865;12,865;44,18;59,37;35,9;27,62;23,54;22,82;21,62;19,94;19,7;18,84
01/08/2010;32,5;25,54;21,38;26,58;37,4;31,38;27,36;24,26;21,86;19,94;19,27;17,98;19,27;19,27;17,765;16,26;17,335;16,69;16,905;15,4;15,01;14,815;13,84;10,9855;11,3285;12,67;13,45;12,67;12,475;11,89;10,471
01/09/2010;11,157;12,865;9,785;10,6425;10,471;10,471;11,5;11,5;10,9855;11,3285;11,5;10,9855;10,6425;10,6425;9,9565;10,2995;10,2995;10,6425;10,471;9,6135;9,442;9,9565;10,471;10,814;9,099;8,9275;8,2415;10,2995;10,128;9,9565;
01/10/2010;9,785;13,255;7,488;6,615;9,2705;7,197;11,89;13,84;11,3285;10,2995;10,9855;10,814;8,756;9,785;18,625;17,12;15,01;13,255;13,06;12,865;11,695;11,157;11,5;9,9565;9,442;9,6135;11,157;11,3285;11,695;17,98;10,128
01/11/2010;8,756;9,099;8,9275;10,2995;9,9565;10,471;8,413;9,099;8,756;8,9275;6,4695;6,615;7,779;7,779;8,413;8,5845;8,756;8,756;9,442;9,442;9,6135;14,425;10,471;11,157;9,2705;10,128;8,5845;8,9275;8,9275;10,6425;
01/12/2010;11,89;11,695;12,28;30,26;52,055;47,38;31,66;35,3;20,42;17,335;85,72;192,3;298,75;179,1;108,5;77,105;61,145;47,7;38,9;35,02;32,5;31,38;55,82;56,885;44,18;37,4;29,18;24,26;21,38;20,18;18,195
01/01/2011;15,01;16,475;20,18;17,765;16,69;15,83;23,06;31,1;30,26;24,26;22,34;25,02;22,1;18,84;15,83;16,26;16,475;18,625;18,41;17,765;16,905;20,66;25,54;27,62;41,62;41,3;40,7;41,62;51,72;50,38;37,7
01/02/2011;29,7;25,54;21,14;17,98;19,485;25,28;38,6;35,6;26,32;29,98;28,66;43,86;77,915;72,02;55,465;44,18;45,78;47,7;53,395;53,06;57,595;69,68;55,11;49,04;54,755;87,56;88,48;81,56;;;
01/03/2011;65,2;56,175;45,46;37,1;29,98;27,1;23,3;20,42;19,485;18,41;32,5;58,305;40,4;32,22;26,32;23,06;19,7;19,485;20,42;18,84;17,335;16,475;15,4;15,615;15,205;16,905;19,485;21,38;26,32;44,18;104
01/04/2011;100,5;159,85;88,48;73,58;57,24;45,14;38,3;31,1;26,84;24,02;20,18;19,27;18,625;17,55;19,055;17,765;18,84;18,41;16,26;15,01;17,98;17,335;16,905;20,9;18,84;18,195;17,12;16,26;15,83;16,045;
01/05/2011;16,26;16,26;14,425;14,62;14,62;14,23;14,23;14,23;14,035;13,645;13,645;13,45;12,67;13,45;14,035;12,085;11,3285;10,6425;9,785;8,9275;8,5845;15,01;14,62;12,475;12,085;11,3285;11,157;12,67;13,06;12,085;13,06
01/06/2011;11,5;12,475;11,157;11,89;11,157;11,3285;15,01;12,865;9,442;9,442;9,099;9,2705;9,099;9,9565;9,442;9,099;9,785;24,76;16,69;11,89;14,23;155,45;147,2;145;55,82;55,82;50,38;41,94;39,5;32,5;
01/07/2011;198,35;172,5;131;88,48;70,07;57,24;47,06;40,1;35,6;31,1;26,58;23,3;21,62;20,18;18,41;18,195;24,02;51,385;38,9;31,38;83,18;95;74,75;58,305;45,78;33,62;29,98;27,62;24,76;45,14;44,18
01/08/2011;101;94;72,8;59,37;46,42;40,1;34,18;30,26;45,46;41,62;31,66;26,06;23,3;22,58;20,9;19,485;19,055;26,06;70,07;75,92;57,95;45,14;79,94;65,57;59,37;57,595;48,705;40,4;35,3;138,4;135,1
01/09/2011;81,56;64,46;50,715;41,94;38,3;34,74;30,26;129,5;328;149,95;91,24;72,8;60,435;47,7;39,2;33,9;29,44;25,28;23,3;31,94;26,58;23,06;32,5;38,6;28,92;23,54;22,1;20,18;19,94;19,485;
01/10/2011;18,41;18,625;18,195;17,98;17,335;16,475;16,045;16,69;19,27;26,58;17,335;16,905;32,22;35,3;24,02;22,82;21,62;19,27;17,765;15,83;14,035;13,645;13,45;15,83;26,58;20,66;17,765;17,335;19,27;51,72;31,66
01/11/2011;25,54;23,06;21,86;21,14;19,27;18,625;17,98;15,205;16,475;15,83;15,4;15,83;15,615;15,83;18,195;16,905;15,615;15,205;15,4;15,4;15,205;16,475;15,205;14,035;12,28;14,815;23,3;16,045;15,205;15,01;
01/12/2011;15,205;15,83;13,84;11,695;11,89;12,28;12,475;12,085;11,89;21,62;13,06;11,5;10,128;12,085;10,9855;10,128;10,471;10,2995;9,9565;9,9565;9,9565;10,128;11,157;13,45;14,815;10,9855;10,9855;10,2995;9,442;8,756;16,26
01/01/2012;14,425;17,12;10,6425;9,9565;9,2705;9,785;10,128;13,645;10,128;8,413;7,6335;7,0515;10,471;22,1;15,83;11,157;11,5;10,471;10,128;9,785;8,756;9,099;10,128;14,23;18,84;17,12;14,62;14,035;13,45;12,67;12,085
01/02/2012;11,695;11,695;11,157;11,695;11,695;11,3285;10,814;11,157;10,9855;12,085;11,5;10,9855;10,2995;9,9565;10,128;11,3285;11,157;11,3285;10,814;12,865;11,3285;12,28;10,814;10,2995;17,12;25,02;24,5;29,7;22,58;;
01/03/2012;20,66;20,42;17,55;14,23;13,45;13,45;13,255;15,4;15,205;10,9855;10,6425;9,6135;9,785;10,814;10,471;10,471;10,9855;9,785;10,471;10,2995;9,785;11,157;10,814;10,2995;10,2995;9,785;10,471;9,099;8,9275;8,413;7,9245
01/04/2012;8,413;8,413;8,07;7,6335;7,6335;8,413;7,3425;8,07;7,488;8,07;8,07;7,779;6,324;9,442;6,615;7,197;5,451;6,615;5,451;7,197;7,779;6,906;5,742;6,906;7,779;23,06;9,785;9,442;19,055;17,55;
01/05/2012;12,475;11,5;11,89;12,67;11,89;11,157;10,6425;10,6425;10,814;10,471;10,471;10,471;8,413;8,07;8,07;8,07;7,6335;7,6335;7,488;7,779;7,9245;7,779;7,779;7,6335;8,5845;8,07;7,3425;7,3425;6,615;7,488;7,488
01/06/2012;7,488;6,1785;8,413;8,756;10,2995;8,07;8,756;9,099;8,413;16,69;57,95;29,18;20,18;19,94;18,195;15,83;16,26;18,84;19,27;19,7;17,12;17,765;17,765;17,12;16,26;15,4;15,01;14,62;14,62;14,425;
01/07/2012;14,425;11,89;11,5;11,157;11,5;10,814;11,5;11,5;11,5;10,6425;11,3285;10,814;10,2995;10,471;9,9565;11,157;11,695;10,9855;11,157;9,099;8,756;9,442;9,2705;9,2705;14,23;13,06;34,18;24,02;23,06;62,98;49,04
01/08/2012;44,5;34,18;28,14;23,3;21,38;19,27;18,84;17,55;16,69;16,26;16,26;16,26;16,26;15,4;15,4;15,205;15,01;15,01;14,62;13,45;10,6425;8,756;8,756;8,756;9,099;9,099;9,6135;10,2995;9,785;10,471;10,128
01/09/2012;9,2705;9,6135;9,2705;9,442;9,9565;9,9565;8,9275;7,0515;6,324;10,128;13,06;13,06;13,06;13,06;12,28;9,6135;9,2705;9,2705;13,06;10,2995;10,128;9,099;8,2415;8,2415;9,9565;10,128;10,471;10,9855;9,9565;7,9245;
01/10/2012;10,6425;9,2705;8,5845;10,471;9,442;8,756;8,9275;9,099;9,6135;10,128;9,442;8,2415;7,779;7,6335;10,471;10,471;9,9565;10,128;10,814;11,157;10,6425;8,5845;10,2995;8,07;8,756;9,442;10,814;25,02;22,1;18,625;18,195
01/11/2012;15,83;14,035;16,045;13,645;11,5;10,2995;10,6425;10,471;9,9565;8,756;8,07;8,413;8,07;7,6335;7,779;9,099;8,07;8,756;8,756;8,756;8,07;9,2705;10,814;12,67;10,471;8,756;9,785;8,756;9,442;9,442;
01/12/2012;7,9245;10,814;9,099;7,779;7,779;8,2415;7,488;9,099;7,488;7,3425;7,779;10,814;10,471;10,2995;9,099;13,255;11,695;10,471;10,814;10,6425;10,6425;14,815;14,035;11,695;10,814;11,3285;17,335;35,6;25,54;24,26;22,34
01/01/2013;22,82;21,62;19,7;17,55;16,475;20,42;27,62;84,395;51,385;34,74;26,58;23,54;20,18;18,84;17,12;20,66;19,27;17,55;17,98;15,83;15,83;11,695;15,01;13,45;14,23;14,23;13,255;12,085;12,865;11,157;10,814
01/02/2013;12,67;13,45;13,06;10,9855;10,6425;11,89;9,9565;10,814;8,413;7,9245;10,2995;8,07;7,6335;9,9565;11,5;9,2705;8,9275;29,7;29,7;20,42;22,58;21,14;16,905;15,4;14,815;16,905;15,205;13,645;;;
01/03/2013;14,815;13,255;13,06;11,89;13,06;13,645;15,4;14,23;34,18;56,53;62,61;67,05;115,5;70,46;68,16;55,11;47,06;35,02;29,7;28,4;39,2;31,38;26,06;25,8;22,82;21,38;19,7;18,41;17,55;16,045;15,615
01/04/2013;15,4;21,14;17,55;15,83;30,82;24,02;20,18;25,02;35,9;22,58;20,18;37,7;49,71;38,9;32,78;27,88;23,78;19,485;18,84;17,12;16,26;15,615;15,205;14,62;14,425;14,23;13,84;13,645;13,645;13,45;
01/05/2013;13,45;13,84;14,425;14,23;14,425;14,035;13,84;14,23;12,28;12,28;11,3285;10,814;10,814;10,814;15,205;29,7;22,34;19,7;14,815;14,815;15,205;13,06;15,83;14,62;12,28;13,45;10,6425;11,157;16,905;16,475;14,62
01/06/2013;18,195;96;51,385;37,4;27,1;22,82;21,62;19,7;18,41;16,69;16,26;15,4;13,45;11,89;15,615;15,01;15,83;15,615;27,1;25,02;67,42;94;81,56;83,18;107,5;89,86;70,46;58,305;54,4;52,39;
01/07/2013;48,37;38,3;33,34;28,66;25,8;23,78;22,34;23,06;19,485;18,625;17,765;17,335;16,475;17,55;15,83;16,26;16,045;16,69;20,9;33,9;86,64;57,95;48,705;38,9;32,5;27,1;23,54;22,58;19,27;18,625;17,765
01/08/2013;17,12;17,12;15,4;21,38;16,69;35,6;64,09;46,1;49,71;203,3;157,1;99,5;70,85;56,175;47,38;39,5;32,5;29,18;26,32;23,54;20,66;19,485;18,84;17,98;17,765;24,5;31,38;29,18;23,78;21,86;20,42
01/09/2013;18,84;23,54;21,14;19,055;18,195;13,84;16,045;16,045;16,475;16,475;15,205;15,205;14,815;14,62;14,23;26,58;46,42;30,82;24,5;28,14;64,09;201,1;266,9;135,1;88,48;64,46;52,725;48,035;53,73;44,18;
01/10/2013;66,31;56,885;48,37;45,78;38,6;32,22;28,4;24,5;23,54;21,14;19,94;18,84;19,055;17,55;15,83;16,475;16,045;15,4;15,205;15,205;22,1;22,1;16,475;53,395;86,64;59,015;50,38;41;33,62;25,54;23,06
01/11/2013;21,62;19,27;18,625;16,475;16,045;16,26;16,475;15,01;16,045;16,045;15,01;22,82;16,69;15,01;14,62;18,625;15,83;15,4;13,06;17,12;16,26;17,98;15,205;14,425;13,645;14,23;14,035;13,84;15,4;13,84;
01/12/2013;14,035;20,42;15,205;13,84;16,26;19,94;17,765;16,26;15,615;16,045;14,23;15,615;16,045;14,23;13,255;12,865;11,157;11,5;11,3285;11,157;11,3285;10,814;10,2995;8,9275;9,2705;7,9245;8,9275;8,413;8,2415;7,779;8,9275
01/01/2014;9,099;7,0515;11,157;10,9855;10,814;8,9275;8,9275;8,07;8,413;7,3425;8,756;7,779;10,2995;8,756;8,07;8,756;8,756;7,9245;7,488;10,471;10,471;10,128;10,471;8,07;9,9565;13,06;9,9565;7,9245;8,9275;10,6425;9,442
01/02/2014;9,2705;9,9565;7,9245;9,9565;11,157;10,471;8,9275;8,2415;7,779;6,615;5,5965;6,4695;8,2415;8,07;7,9245;6,7605;6,906;6,615;7,197;7,0515;8,5845;9,099;9,442;9,442;9,2705;6,1785;9,2705;7,6335;;;
01/03/2014;7,9245;8,07;8,2415;11,5;13,06;9,2705;9,442;8,756;7,9245;6,906;7,9245;8,07;10,6425;9,442;9,2705;9,6135;12,475;14,035;16,045;59,725;35,02;28,14;23,54;20,9;19,27;17,12;15,205;15,01;13,84;14,035;15,205
01/04/2014;14,035;13,45;12,475;12,085;11,89;11,695;11,5;10,9855;13,06;12,67;10,6425;12,28;12,865;11,89;10,128;8,413;11,157;11,157;11,89;10,471;10,471;12,865;14,23;12,475;11,3285;10,814;10,6425;10,6425;11,157;37,1;
01/05/2014;282,5;141,7;84,8;59,015;44,18;33,9;31,66;24,26;21,86;19,055;17,55;15,205;12,28;13,06;12,865;13,06;11,89;11,3285;11,3285;11,89;12,085;30,26;38,3;28,14;22,34;21,14;20,66;19,7;17,12;15,615;20,66
01/06/2014;61,145;44,18;32,78;28,14;23,78;38,9;72,02;135,1;228,55;118;74,75;61,145;46,74;50,715;39,2;33,34;30,26;30,82;28,66;27,1;24,5;21,14;19,7;21,62;78,32;391,7;660;662,1;314,35;187,35;
01/07/2014;124;88,02;70,46;57,595;49,71;46,42;38,9;33,34;28,92;26,32;23,54;21,86;20,66;19,485;19,7;18,41;16,475;19,7;19,7;18,195;17,335;17,55;17,12;52,39;37,4;27,62;23,3;21,38;20,42;19,94;18,84
01/08/2014;18,625;21,62;17,765;17,335;15,4;17,12;16,905;16,045;16,045;16,69;16,045;15,615;15,83;15,83;15,205;22,34;23,06;18,625;15,615;13,06;10,9855;11,157;11,695;11,695;12,085;12,085;12,28;12,475;12,865;12,865;31,38
01/09/2014;36,5;23,3;35,9;22,58;20,66;17,98;22,34;19,055;15,4;16,26;15,4;15,615;15,205;14,62;17,765;14,425;14,035;17,765;64,83;35,9;26,32;23,06;21,14;31,94;28,14;33,62;38,3;41,62;303,3;469,2;
01/10/2014;522;233,75;130;85,72;68,16;45,78;38;32,5;28,66;27,88;25,02;23,3;21,62;20,9;19,7;18,84;18,41;18,195;19,055;20,9;17,55;17,335;16,26;15,615;15,205;16,26;15,4;15,615;15,4;16,045;16,475
01/11/2014;16,26;16,045;13,45;13,45;16,475;16,045;25,54;20,9;19,485;16,26;16,045;14,23;14,815;15,615;15,205;15,4;15,4;14,815;14,425;13,645;12,67;12,28;11,5;11,695;17,98;16,26;15,615;13,06;12,67;11,89;
01/12/2014;11,5;11,5;16,26;13,45;10,471;7,6335;6,615;8,756;9,442;9,2705;10,471;17,55;18,625;16,045;14,62;12,67;11,695;9,9565;10,128;11,157;11,89;13,06;10,9855;10,128;10,2995;11,157;14,23;13,45;12,865;15,4;26,58
01/01/2015;47,7;53,73;59,37;41,94;35,3;28,14;30,54;25,02;24,76;26,58;32,78;23,06;19,94;21,14;25,8;21,86;22,82;21,38;22,1;19,94;18,195;17,335;16,26;16,475;18,625;16,905;17,55;18,84;17,335;17,98;17,12
01/02/2015;16,045;16,045;16,26;16,905;15,83;16,905;14,62;13,84;14,035;15,83;16,26;16,26;34,74;25,28;23,06;20,66;20,18;18,84;19,7;19,27;17,765;18,84;24,26;23,06;20,42;19,055;18,195;17,335;;;
01/03/2015;17,335;14,425;16,69;18,84;21,38;19,94;16,475;19,485;22,1;18,41;16,69;15,4;15,01;16,26;15,205;11,5;10,128;11,89;10,9855;11,89;11,695;11,89;10,9855;10,814;12,475;11,5;9,785;11,5;18,84;15,615;14,035
01/04/2015;13,45;13,255;12,28;10,9855;10,2995;11,695;10,9855;9,442;8,2415;7,9245;8,07;7,6335;9,785;9,099;8,756;8,413;7,6335;8,9275;8,07;8,413;11,695;10,2995;10,6425;10,471;9,785;8,5845;8,756;8,5845;9,442;10,128;
