Data;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31
01/02/2008;168,5;203,2;201,6;179;150,5;110,75;87,8;71;62;62,6;66,2;71,6;80;71,6;65;71,6;83;87,2;83,6;79,4;80;69,2;59,6;54,4;55,6;51,6;47,2;44,875;46,8;;
01/03/2008;57,6;69,8;81,2;78,2;63,8;54,4;46,8;43,75;42,25;39,625;40,375;43;65;68;55,6;48,4;44,5;40,75;38,125;37,75;48,4;73,4;103,4;113;81,2;63,2;58,8;56;59,2;53,6;51,2
01/04/2008;46,4;46,8;54,4;52;46,4;41,875;39,25;36,25;33,25;32,5;34,75;53,2;80;208;164;119;105,2;86;83;87,2;137;122,75;98;88,4;71,6;61,6;58,4;63,8;132,5;173,75;
01/05/2008;140,75;126,5;146;138,5;126,5;116;101;86,6;75,8;71;66,8;61,2;58,4;56;54,8;53,6;51,2;50;48,8;47,6;46,4;45,25;44,5;43,375;42,25;41,125;40;39,625;44,5;51,2;50,4
01/06/2008;48,4;45,25;57,2;158,75;134;95,6;74,6;62,6;56,4;59,2;59,2;70,4;108,8;109,4;128;110;83,6;72,2;63,2;59,2;69,8;74;64,4;58;53,6;61,2;182,75;197;224,8;189,5;
01/07/2008;143;112,25;99,8;106,4;98;87,2;78,2;71,6;71;69,2;66,8;61,6;59,2;56,4;54;52,8;51,2;49,6;48,4;47,6;46,4;45,25;47,6;54,8;57,2;52,4;48,4;45,25;42,25;42,25;43,75
01/08/2008;48,4;60,8;89;75,8;58,8;52,4;54,4;68,6;71,6;71;71,6;62;65,6;70,4;75,8;95,6;85,4;70,4;59,2;52,8;51,2;50,4;51,6;50,4;48,4;45,25;42,25;42,625;41,5;40,75;39,625
01/09/2008;38,5;37,75;37,375;35,875;36,625;82,4;164,75;114,5;104;114,5;100,4;179;524,7;379;264,15;208;149,75;121,25;103,4;93,2;101;104;86;82,4;74,6;72,8;89;77;65,6;61,2;
01/10/2008;67,4;132,5;121,25;179;540,1;390;273,5;215,2;163,25;139,25;122;119,75;114,5;104;98,6;148,25;309;561;459,8;348;276,9;232;230,4;403;388;377;391;314;362;636,9;484
01/11/2008;375;455,4;506;381;310;269,25;284,7;240;201,6;182,75;191,75;345;551,1;438;342;281,15;235,2;202,4;180,5;173,75;160,25;156,5;149;143;140,75;135,5;125,75;120,5;116;99,2;
01/12/2008;95;91,4;89;83,6;73,4;65,6;61,2;57,2;56;72,8;69,2;74,6;62,6;56,4;58,4;61,6;58,8;58;53,2;49,2;45,25;42,25;39,25;41,125;60;66,8;57,6;48;41,875;38,5;34,375
01/01/2009;32,875;40,375;57,2;108,2;99,2;87,2;69,2;56,4;49,6;59,2;119;132,5;145,25;99,2;83,6;69,2;77,6;143;121,25;105,8;112,25;88,4;72,2;61,2;56;51,6;48,4;46,4;49,6;58,4;55,2
01/02/2009;50,4;45,25;43,375;48,4;52,8;48,4;44,125;42,625;41,5;44,125;52,4;52,4;50,8;44,875;41,5;38,5;37,75;41,125;56;54,4;59,6;80,6;70,4;69,8;144,5;102,8;82,4;71,6;;;
01/03/2009;77;70,4;60,4;56,4;50,8;46,8;44,875;43;52,4;53,2;46,8;46;47,2;44,875;40;38,875;36,25;32,5;32,5;33,25;32,5;32,5;31,375;30,1;29,2;30,4;31,75;31;31;31,375;29,8
01/04/2009;29,5;26,5;26,8;26,2;26,2;26,5;29,8;29,2;28,6;28;24,735;23,145;20,23;20,76;21,025;21,82;21,82;22,085;21,29;21,025;20,23;20,76;24,205;27,7;29,2;28;25,6;23,41;21,555;21,82;
01/05/2009;21,82;21,82;21,82;20,76;18,64;17,58;15,725;15,195;15,725;14,93;14,665;14,4;20,76;31;47,2;47,6;39,625;33,625;28,9;24,205;23,41;23,145;22,35;21,82;21,82;21,82;21,555;27,7;33,625;34,75;41,125
01/06/2009;54;50,8;41,875;36,25;30,7;29,5;27,7;26,5;24,735;23,94;23,675;23,675;22,88;22,085;21,555;25,6;38,875;50;45,25;37,375;34,75;29,5;27,4;25,9;28,3;28,9;29,2;29,2;28,9;33,25;
01/07/2009;46,8;44,875;38,5;34;30,7;28,9;33,25;133,25;221,6;223,2;239,2;274,35;216;155,75;123,5;152,75;437;334;241,6;185,75;141,5;125;146,75;121,25;101,6;90,2;81,8;75,2;73,4;71;97,4
01/08/2009;310;585,2;482,9;331;252,25;201,6;168,5;147,5;133,25;121,25;107,6;98;91,4;82,4;77,6;73,4;75,8;120,5;272,65;256,5;207,2;155,75;127,25;107;95,6;89,6;84,8;78,8;72,8;66,8;62,6
01/09/2009;59,2;57,6;60,8;86,6;105,8;87,2;71;204,8;260,75;264,15;259,05;277,75;476,3;372;286,5;232,8;199,25;179,75;192,5;173;146,75;129,5;157,25;182,75;155;136,25;209,6;706,8;765,3;539;
01/11/2009;71,6;65,6;60,4;59,2;66,2;63,8;73,4;85,4;80;75,8;75,2;78,8;77;91,4;74,6;89;83;70,4;61,2;58;131,75;160,25;149,75;119,75;106,4;169,25;164,75;214,4;149;118,25;
01/12/2009;100,4;90,8;200;197;141,5;106,4;90,8;80;75,2;71,6;69,2;66,8;80;86;72,8;63,2;66,8;83,6;76,4;61,2;55,6;51,6;49,2;58,8;119;143;119;107,6;93,2;74;66,8
01/01/2010;71;60,4;54;52,4;70,4;85,4;87,2;74;60,4;55,6;68,6;113;141,5;163,25;116;87,8;80,6;143;140;131,75;164,75;224,8;190,25;176,75;177,5;163,25;153,5;122,75;107;93,8;84,2
01/02/2010;75,2;80,6;76,4;71;61,6;57,2;57,6;60;92,6;92,6;95,6;146;146,75;102,2;90,8;102,2;156,5;133,25;109,4;90,2;78,2;74;74,6;110;107;84,2;69,2;59,6;;;
01/03/2010;56,4;53,2;52;50,4;49,2;49,2;53,6;52,8;54,4;50,4;46,8;43,375;42,625;50,4;69,8;64,4;52,8;46,8;42,625;42,25;45,25;50;52,8;90,2;276,9;225,6;204,8;263,3;261,6;229,6;173,75
01/04/2010;143;119;105,2;134,75;139,25;131;131;104,6;89,6;78,8;71,6;65,6;62;60,8;57,6;55,6;54,4;52;49,6;48;51,2;126,5;639,1;810,3;606,1;881,35;975,6;734,1;543,4;411;
01/05/2010;320;261,6;214,4;184,25;164;144,5;148,25;567,6;537,9;380;304;282,9;274,35;241,6;210,4;188;192,5;273,5;348;313;270,95;240,8;210,4;188;173,75;161,75;148,25;136,25;125;119,75;122,75
01/06/2010;117,5;104,6;98;106,4;170,75;164;137,75;115,25;102,2;93,2;87,2;81,2;77;74,6;70,4;66,8;67,4;69,2;71;71,6;101,6;218,4;233,6;167,75;128;105,2;94,4;83;76,4;71;
01/07/2010;67,4;64,4;60,8;58;53,2;52,8;54,4;53,2;54,8;63,2;61,2;58;68;91,4;77;68;77;97,4;111,5;128;128,75;139,25;221,6;188,75;168,5;137;113,75;95,6;86,6;80,6;78,8
01/08/2010;136,25;183,5;139,25;143,75;265;232;184,25;158,75;138,5;115,25;103,4;95;95;99,8;91,4;80,6;72,8;72,2;67,4;63,8;61,6;60;57,2;53,2;53,6;52;50,4;49,2;48,4;46,4;43,375
01/09/2010;44,875;45,25;44,5;43,375;41,875;39,625;35,875;34,75;35,875;37;37;37,75;38,125;36,25;35,5;35,125;34;33,25;32,5;31,75;37;63,8;81,2;84,2;71;52,4;45,625;41,5;41,875;48,4;
01/10/2010;62;81,8;77;62;59,2;63,2;67,4;119;99,2;78,2;60,4;50,8;46,4;43,75;52;98;158,75;128,75;99,2;79,4;64,4;58,4;54,4;52;49,2;47,2;48,4;46,4;43,75;79,4;138,5
01/11/2010;98;71,6;54,8;48,4;48,8;56;56,8;48,8;43;44,5;44,875;43,375;40,75;38,5;40,375;58;112,25;105,2;92,6;69,8;56;60;68;90,2;107,6;104;80,6;62;61,6;75,2;
01/12/2010;64,4;78,8;208,8;240;382;309;241,6;267,55;208;155,75;140,75;181,25;344;432;330;244,8;219,2;190,25;155,75;128,75;137,75;149;200;153,5;131,75;173;128;100,4;84,8;74,6;66,8
01/01/2011;61,2;58,4;60,4;59,6;67,4;87,8;106,4;101,6;139,25;100,4;73,4;68;67,4;72,8;61,2;57,2;58;92;108,2;130,25;161;164;294,6;291;290,1;278,6;233,6;198,5;193,25;251,4;300
01/02/2011;291;257,35;210,4;177,5;163,25;167,75;212,8;229,6;214,4;310;318;326;334;328;311;274,35;240;215,2;197;164,75;156,5;157,25;165,5;197;369;325;273,5;287,4;;;
01/03/2011;252,25;212;180,5;156,5;134,75;119,75;107;100,4;93,2;88,4;112,25;250,55;210,4;190,25;167,75;146;117,5;102,8;93,2;84,8;78,8;72,8;68,6;66,8;71,6;77;105,2;149;176;232;512,6
01/04/2011;418;458,7;366;278,6;225,6;187,25;158;140;125;110,75;102,8;95;90,8;87,8;93,8;101;91,4;107;91,4;80,6;81,8;105,8;96,8;89,6;79,4;71;63,2;59,6;58,8;58,4;
01/05/2011;61,2;61,6;58,8;54;51,6;50,4;48,8;47,6;46,4;57,2;132,5;89,6;74;65;146;156,5;116,75;99,2;82,4;68,6;62;61,2;60,4;57,6;56,4;55,2;52,8;50,4;48,8;46,4;44,5
01/06/2011;45,25;44,875;44,5;44,125;44,125;43;45,25;65;72,8;58,8;50,8;46;43,75;40,75;41,5;40,75;41,125;43;46,8;49,6;49,2;93,8;240,8;171,5;125;117,5;140,75;106,4;88,4;84,8;
01/07/2011;517;569,8;496,1;374;281,15;225,6;178,25;149;129,5;114,5;107,6;102,2;106,4;132,5;125,75;107,6;104,6;204,8;212;167,75;257,35;413;289,2;218,4;180,5;152,75;137,75;125;128;248;308
01/08/2011;438;416;323;263,3;225,6;189,5;165,5;150,5;508,2;453,2;333;270,95;224;186,5;164,75;148,25;134;129,5;161,75;233,6;193,25;156,5;293,7;274,35;219,2;237,6;211,2;177,5;163,25;586,3;638
01/09/2011;440;359;281,15;224;191;188,75;217,6;740,6;1339,8;1033,6;692,5;497,2;375;294,6;240;212;188,75;171,5;160,25;191;213,6;175,25;157,25;173;148,25;128;112,25;100,4;92,6;87,2;
01/10/2011;83;81,2;81,2;72,8;68;66,2;63,2;59,6;65,6;92;89,6;73,4;199,25;320;206,4;156,5;126,5;101;91,4;79,4;75,2;70,4;65;61,2;60;83,6;82,4;69,8;63,2;197,75;164
01/11/2011;116,75;88,4;72,2;60,8;60,8;57,2;58,8;61,6;58,8;56;57,2;74;68;59,6;66,2;112,25;107,6;90,8;75,8;59,2;54,8;56;60,4;59,2;53,2;51,6;57,6;57,6;51,2;46;
01/12/2011;44,875;42,625;40,75;39,25;38,5;40,375;36,625;39,625;43,375;56,4;60;52,4;43,75;40,75;43,375;44,125;39,625;37,375;31,375;31;30,1;29,2;29,2;33,25;33,625;33,25;30,4;33,625;34,75;32,875;41,875
01/01/2012;69,8;80,6;63,2;53,6;44,5;42,25;39,25;35,5;32,5;30,1;28,6;28,3;30,1;45,625;100,4;80;62;63,2;58;53,2;66,8;78,8;80;87,8;147,5;115,25;97,4;77,6;60,4;54,4;48,4
01/02/2012;46;44,5;41,875;40,75;46,8;63,8;63,2;60,8;51,2;45,625;45,25;46,8;43;37,375;40,75;43,75;44,875;38,875;34;60,4;89;75,2;70,4;62,6;50,8;129,5;140;123,5;109,4;;
01/03/2012;93,2;81,8;66,8;57,2;50,8;44,5;41,5;39,25;36,625;35,5;35,125;34;29,8;28,6;32,125;30,7;31;30,7;28,9;27,1;26,8;31;35,875;35,875;33,25;30,4;28;26,5;27,7;24,735;26,5
01/04/2012;23,94;23,94;25,9;22,88;21,025;21,29;18,905;16,785;18,11;28,6;24,47;22,085;20,23;24,47;28;27,7;28;25,6;22,88;21,29;22,085;25,3;26,8;25,9;23,94;43,375;155,75;106,4;117,5;118,25;
01/05/2012;84,2;61,2;51,2;46,4;44,125;42,25;38,5;34;32,5;31;31,75;31;30,7;30,7;30,7;28,9;28,3;28,6;27,7;26,5;27,4;26,2;23,41;27,7;35,5;55,2;60,8;60;51,6;43,75;42,25
01/06/2012;45,625;43;41,5;53,2;119;111,5;85,4;66,8;54,4;54,4;161;199,25;137;101;83;70,4;61,6;85,4;139,25;110,75;101,6;90,2;104,6;99,8;86,6;78,2;68;60;56,4;54,8;
01/07/2012;51,6;48;46;45,625;45,25;45,25;46;48,8;49,6;46,4;45,625;46;45,625;44,125;42,25;40,75;41,125;75,2;113;87,8;71,6;58,4;52,4;49,2;57,6;92,6;187,25;257,35;187,25;283,8;323
01/08/2012;308;244;199,25;165,5;137,75;113;99,8;92;84,2;77,6;72,8;67,4;63,2;59,2;57,2;56,8;55,2;53,2;52;50,4;48,4;47,2;46;45,25;44,875;44,5;44,125;42,25;37,375;41,5;41,125
01/09/2012;39,25;38,125;36,625;34,375;31,75;34;33,25;31;30,7;32,5;43,375;42,25;41,875;35,5;32,5;30,1;28,9;28;31,375;48,8;48,8;43,375;37,375;34,375;31;26,5;27,4;26,2;22,88;23,675;
01/10/2012;26,8;33,625;40;62,6;62,6;51,6;44,5;38,5;33,625;30,1;40;48,8;56,4;48;43;35,875;32,125;35,125;31,75;34;33,625;43,75;238,4;210,4;152,75;119;95,6;81,2;68,6;65;71,6
01/11/2012;62,6;56;50;45,625;43;44,125;44,875;40,75;41,5;40;37,375;36,25;33,625;30,7;29,2;29,8;30,1;30,4;28,6;27,4;23,94;23,41;24,735;26,8;25,6;24,47;24,735;22,35;22,88;21,025;
01/12/2012;18,64;27,7;39,25;46,4;42,25;39,25;38,875;36,625;35,5;35,125;34,75;37;36,625;38,125;36,625;35,5;34,75;34,75;35,125;32,125;33,625;32,875;31,375;28,3;25,6;24,735;27,4;78,8;91,4;127,25;145,25
01/01/2013;107;104,6;81,2;61,6;54,4;92;269,25;239,2;254,8;182;134,75;99,8;78,8;66,2;58;65,6;75,8;61,2;59,2;57,6;52,8;49,2;46;45,625;44,5;43,375;40,375;38,125;36,25;34;32,875
01/02/2013;30,4;32,875;35,875;41,875;38,875;35,125;34,375;36,25;39,25;41,875;44,125;46,4;44,875;55,6;69,8;80,6;63,8;60;63,2;63,8;68;63,8;57,6;52;46,8;44,125;40,75;36,25;;;
01/03/2013;38,875;36,25;32,5;33,25;35,5;46,4;50;46;55,6;84,8;84,2;74,6;118,25;115,25;89;83;79,4;74;63,2;59,6;100,4;112,25;98;83,6;74;66,8;58,8;52,8;48,4;45,25;40
01/04/2013;38,5;39,25;57,2;58,8;57,6;86;67,4;53,6;48;46,4;44,125;45,625;70,4;72,2;57,2;50,4;45,25;41,5;39,25;38,5;35,5;35,125;33,25;32,5;32,125;29,5;29,2;28;27,1;28,3;
01/05/2013;26,2;25;27,1;24,735;25,3;24,47;25,6;22,615;23,675;23,145;22,35;20,23;23,41;23,94;25;24,735;34,75;37;31,375;37,75;35,875;35,875;33,25;31,375;29,5;27,4;25,9;26,8;38,875;41,5;37,75
01/06/2013;41,875;253,95;208;137;95,6;74;58,4;53,2;47,6;44,875;41,5;38,875;37,375;36,25;34,375;35,125;38,5;39,625;42,625;68;139,25;367;252,25;194;359;296,4;227,2;183,5;173,75;223,2;
01/07/2013;191;152;127,25;110;100,4;91,4;85,4;81,2;72,8;72,2;68;62,6;60,8;58,8;58,4;58,4;56,4;53,6;54,8;107,6;293,7;260,75;219,2;175,25;137,75;112,25;99,8;90,2;81,8;75,2;69,2
01/08/2013;63,8;58;58;76,4;104;141,5;352;238,4;176,75;476,3;528;369;280,3;236,8;198,5;165,5;145,25;129,5;116;105,2;99,8;93,8;87,8;89;87,8;144,5;280,3;231,2;180,5;148,25;121,25
01/09/2013;107,6;129,5;133,25;108,2;96,8;90,8;84,8;78,8;72,8;65,6;63,2;60;58,4;56,4;55,6;63,8;251,4;233,6;168,5;199,25;510,4;635,8;958,2;701,6;507,1;384;287,4;242,4;252,25;214,4;
01/10/2013;213,6;191;176,75;208;187,25;156,5;136,25;119,75;106,4;97,4;89,6;85,4;81,2;77;74;71,6;72,8;78,8;73,4;63,8;63,2;110,75;107;100,4;177,5;149;150,5;128;105,2;89;76,4
01/11/2013;66,8;60,4;57,6;56;54,4;53,2;50,4;49,2;48,8;46,8;46;71;79,4;60;53,2;49,2;45,25;43,75;41,125;42,625;48,8;58,8;62;50,8;44,5;40,75;39,625;41,5;43,375;55,2;
01/12/2013;52,4;55,2;56;52,4;48,4;68,6;83,6;70,4;70,4;90,2;90,8;81,8;70,4;104;98,6;83;69,8;59,2;53,6;50,8;44,125;42,625;39,25;36,625;34,375;30,7;29,8;30,4;30,4;35,875;38,5
01/01/2014;42,625;49,2;64,4;62,6;67,4;68,6;65,6;75,2;84,8;128;149;308;385;386;348;289,2;228;170,75;137,75;104;88,4;77,6;72,2;68,6;66,8;104;116;84,8;70,4;61,2;59,2
01/02/2014;54,8;51,6;49,6;49,2;50,4;45,25;44,5;49,2;49,6;51,6;48;43;44,125;62;129,5;95,6;68,6;53,2;46;45,625;44,875;46;48;65,6;60;57,6;91,4;108,2;;;
01/03/2014;88,4;71;56;49,6;63,2;103,4;68,6;116;105,8;95;83;85,4;84,8;80,6;69,8;65;60,8;58,4;85,4;183,5;168,5;131,75;102,8;83,6;76,4;63,8;58,8;55,2;51,6;49,6;52,4
01/04/2014;56,8;54,8;50,4;48,4;47,6;42,625;41,5;40,75;47,6;59,6;58,8;52,4;58;54;45,625;40,375;43;44,5;48;52,4;56,8;51,6;53,2;54,4;54,4;50,4;48,4;45,25;40;53,6;
01/05/2014;399;281,15;190,25;140,75;109,4;94,4;84,2;75,2;71;67,4;61,2;58;54,8;54;51,6;54,8;57,6;54;50,8;47,2;45,625;116;203,2;148,25;114,5;119,75;136,25;116;96,2;81,8;77,6
01/06/2014;134,75;124,25;99,8;86;95;186,5;190,25;386;820,45;613,8;408;313;247,2;197,75;174,5;156,5;143;158,75;144,5;126,5;108,8;95;90,2;90,8;127,25;466,4;1103,4;1345,5;1059,7;751;
01/07/2014;543,4;429;302;276,9;242,4;200;183,5;170;156,5;135,5;130,25;120,5;110;104;96,8;91,4;86;84,2;81,2;79,4;72,2;68;61,6;63,2;122,75;123,5;98;82,4;71;68;62
01/08/2014;62;68;72,8;65;60,4;55,6;53,2;48,8;48;46,8;46;47,6;74;89,6;71,6;86;176,75;145,25;105,8;86,6;71;63,2;58;54,4;51,6;51,2;60,4;58,4;49,2;44,5;53,2
01/09/2014;105,2;98,6;172,25;153,5;111,5;92,6;89;95;82,4;70,4;61,6;56,8;53,6;49,2;48;46;45,25;49,6;95,6;146,75;108,2;83,6;66,2;74,6;137,75;149,75;144,5;124,25;330;696,4;
01/10/2014;1052,45;782,2;521,4;376;299,1;227,2;189,5;164,75;145,25;129,5;113,75;103,4;101;104;96,8;90,2;86,6;97,4;118,25;117,5;95;81,8;71;62,6;61,2;61,6;58,8;53,6;51,6;48,8;52,8
01/11/2014;55,6;60;57,2;63,2;119,75;120,5;206,4;294,6;222,4;164,75;116;90,8;78,2;70,4;70,4;71;59,6;54,4;51,2;49,6;56,8;82,4;78,2;60,4;64,4;197;153,5;143;95;76,4;
01/12/2014;68;59,2;62,6;71,6;61,2;53,2;48;46;43,75;42,625;56,4;99,2;143,75;101,6;76,4;59,6;52,8;49,6;53,2;53,2;51,6;66,8;89;95,6;81,8;72,2;103,4;188;170,75;165,5;166,25
01/01/2015;208,8;189,5;173;141,5;126,5;100,4;86,6;84,8;112,25;147,5;270,95;210,4;170,75;182,75;195,5;216,8;276,05;260,75;244,8;197,75;191;170;153,5;122,75;128,75;167;162,5;167;134,75;123,5;119,75
01/02/2015;108,8;103,4;108,8;145,25;187,25;195,5;161;136,25;113,75;102,8;97,4;113,75;157,25;248;188;160,25;133,25;116,75;115,25;105,2;108,2;120,5;178,25;203,2;212;181,25;162,5;157,25;;;
01/03/2015;120,5;101;87,8;80;78,8;77;74;66,8;61,6;61,2;64,4;63,2;59,2;57,6;59,6;75,2;62,6;57,6;54,8;49,6;48;48,4;58,4;55,6;48,4;46;45,25;53,6;144,5;141,5;143,75
01/04/2015;116;96,8;72,2;59,6;54,4;69,2;66,8;59,2;54;49,2;45,25;44,875;43,75;41,125;39,625;41,5;41,5;42,25;43,375;48,4;58,8;66,8;63,2;56,8;54;50,8;47,6;44,875;42,625;41,125;
01/05/2015;39,625;38,125;34,75;33,625;39,25;38,875;38,5;37;35,5;35,875;37;36,25;36,25;35,875;34,75;34,375;34;33,25;32,875;32,125;31;31,375;32,125;33,25;46;71;101,6;128,75;105,8;89;73,4
01/06/2015;58,8;51,6;48,4;45,625;43,75;41,125;38,5;35,875;33,25;31,375;33,625;36,625;54;306;541,2;400;248,85;215,2;236;179,75;137;141,5;132,5;114,5;100,4;90,2;82,4;77,6;72,8;71;
01/07/2015;90,2;85,4;80;151,25;145,25;116,75;171,5;354;346;287,4;241,6;230,4;278,6;304;565,4;535,7;415;363;292,8;264,15;304;277,75;231,2;282,9;337;262,45;216;191;173,75;155,75;145,25
01/08/2015;125,75;113,75;104,6;98;96,2;92,6;87,8;78,2;71;69,2;67,4;63,2;59,6;58,8;58;55,2;52,8;52,8;57,6;58,4;56,4;53,2;51,2;53,2;53,6;55,6;74;86,6;69,2;58,4;51,6
01/09/2015;47,2;47,6;88,4;181,25;135,5;95;81,2;155;201,6;167;175,25;121,25;100,4;84,8;71,6;65,6;73,4;83;99,2;91,4;86,6;74;65;59,6;60,4;92;510,4;660;;308;
01/10/2015;236,8;185;257,35;224;181,25;149,75;128;116,75;598,4;701,6;641,3;585,2;467,5;535,7;500,5;545,6;771,8;610,5;477,4;400;455,4;775,7;1058,25;770,5;563,2;468,6;373;311;260,75;222,4;201,6
