Data;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31
01/03/2010;25,24;23,3;20,605;20,22;27,18;58,6;48,1;45,35;83,7;56,5;40,8;37,55;33;30,575;26,695;23,3;21,375;19,45;22,53;51,6;174,5;55,1;41,45;28,635;171,5;395,65;297;128;91,9;96;93,95
01/04/2010;78,575;72,4;53;45,35;44,7;43,4;40,8;37,55;34,95;33;30,575;26,695;24,27;22,915;22,53;21,76;20,99;20,605;19,065;17,525;17,525;17,525;26,695;48,1;102,5;599;406,4;362,4;256;126,8;
01/05/2010;89,85;71,625;58,6;46,7;41,45;38,85;34,95;48,1;86,775;74,725;62,325;495;955;900;664;110,3;120,7;277,5;227,5;90,875;194,85;270;340;300;274,5;173;122;90,875;115,5;86,775;71,625
01/06/2010;63,1;57,9;48,1;43,4;38,85;47,4;48,8;48,1;47,4;46,7;46;45,35;39,5;36,25;33;48,1;59,3;312;285;495;352,8;178,9;111,6;90,875;66,975;48,8;42,75;40,8;34,95;29,12;
01/07/2010;26,695;23,3;22,53;24,27;24,27;22,915;21,76;21,76;20,99;19,835;18,68;16,37;15,1;14,85;19,065;22,915;40,15;99,9;170;203,55;268,25;434;263;218,5;181,8;149;120,7;82,675;70,85;63,1;73,95
01/08/2010;266,5;243,75;211;176;142,4;101,2;80,625;59,3;33;30,575;26,695;25,725;23,785;63,875;60;55,8;51,6;46;42,75;36,25;30,09;24,27;20,22;17,525;16,37;15,6;16,37;18,295;19,065;19,835;20,22
01/09/2010;20,605;22,145;22,53;10,6;10,6;11,85;11,6;11,6;11,35;10,85;11,35;21,375;35,6;29,605;21,375;14,1;12,1;11,35;10,85;10,6;14,85;439,7;178,9;131,6;103,8;70,85;33,65;76,525;102,5;70,075;
01/10/2010;62,325;60,775;57,9;55,1;46;43,4;45,35;50,2;58,6;81,65;93,95;112,9;125,6;93,95;74,725;38,85;21,76;19,835;19,065;18,295;17,525;23,3;41,45;33;32,515;31,545;30,575;29,12;27,665;26,695;24,755
01/11/2010;18,68;13,85;11,85;10,6;10,4375;9,95;10,275;13,85;14,6;14,1;12,85;12,1;11,1;10,6;13,85;50,2;60;63,1;60;51,6;44,05;52,3;123,2;187,6;99,9;81,65;75,5;73,95;70,85;62,325;
01/12/2010;49,5;35,6;48,8;51,6;30,575;24,755;20,99;16,755;15,985;17,91;16,37;15,6;15,35;14,6;13,35;12,1;11,6;10,85;11,6;17,14;22,53;20,99;19,835;19,065;16,37;15,985;16,37;15,1;12,6;11,35;10,6
01/01/2011;22,53;17,14;15,6;18,68;20,22;19,45;20,99;22,53;30,09;27,18;25,24;22,53;25,24;31,06;50,9;144,8;109;69,3;34,3;38,2;51,6;171,5;318;168,5;165,5;149;109;114,2;106,4;122;106,4
01/02/2011;83,7;74,725;65,425;58,6;55,8;66,975;99,9;126,8;128;131,6;136,4;128;115,5;91,9;66,2;55,1;49,5;58,6;66,2;74,725;73,95;66,2;67,75;75,5;310;712;548;424,5;;;
01/03/2011;291;164;79,6;60;59,3;51,6;46;70,075;77,55;106,4;88,825;76,525;66,975;60;55,8;34,3;30,575;27,18;25,24;24,755;22,53;20,22;19,065;17,91;92,925;602,8;478,2;268,25;351,2;183,25;122
01/04/2011;110,3;93,95;78,575;69,3;61,55;59,3;55,8;51,6;46;42,1;35,6;31,06;24,27;34,3;177,45;150,5;165,5;150,5;69,3;85,75;152;1220;841,45;279;93,95;74,725;63,875;53,7;44,05;40,15;
01/05/2011;35,6;32,515;31,06;28,15;25,725;25,24;23,3;24,27;30,09;36,9;144,8;83,7;53;60;134;156,5;85,75;69,3;60,775;58,6;54,4;54,4;36,25;25,24;23,785;22,145;20,22;18,68;17,91;17,525;15,6
01/06/2011;15,6;15,6;14,1;14,1;13,6;13,35;17,91;63,875;47,4;44,05;37,55;29,605;21,76;16,755;15,6;14,1;14,1;17,14;18,68;26,695;176;152;249;180,35;484,5;326;162,5;92,925;74,725;72,4;
01/07/2011;72,4;79,6;71,625;66,2;60;47,4;40,15;34,3;33,65;32,515;28,15;24,27;40,15;60;199,2;286,5;474;660;583,8;718;1315,5;368,8;343,2;320;306;277,5;243,75;232;295,5;434;184,7
01/08/2011;90,875;147,5;84,725;71,625;60;98,6;670;988;1152,5;576;295,5;261,25;232;202,1;152;88,825;74,725;72,4;69,3;66,2;63,875;60;71,625;112,9;141,2;197,75;236,75;316;522;504;223
01/09/2011;126,8;101,2;90,875;78,575;99,9;112,9;153,5;181,8;132,8;111,6;85,75;73,95;53;40,15;39,5;35,6;29,12;26,21;29,605;52,3;68,525;60;54,4;46;38,85;36,9;33,65;30,575;29,605;27,665;
01/10/2011;26,21;42,1;54,4;43,4;33;23,3;22,915;21,76;20,99;19,065;18,295;17,525;16,755;16,37;15,6;15,1;14,85;14,6;14,1;13,6;14,1;14,85;31,545;57,9;288;98,6;70,85;61,55;56,5;44,7;29,12
01/11/2011;21,375;19,45;18,295;17,14;16,37;15,6;15,1;14,1;13,85;12,6;11,85;11,35;10,85;14,1;42,1;46;42,75;25,725;16,37;10,6;10,4375;12,35;29,12;24,27;21,76;19,45;17,525;15,6;13,85;11,1;
01/12/2011;9,625;9,3;8,8125;8,65;8,325;7,5125;7,35;8,8125;10,85;11,35;10,275;9,1375;8,4875;7,675;7,8375;10,1125;11,6;11,1;10,275;9,7875;8,975;8,325;9,4625;8,65;8,4875;14,35;23,3;34,95;37,55;34,3;56,5
01/01/2012;58,6;44,05;29,12;20,605;15,1;12,35;11,85;11,35;11,1;10,6;12,85;42,75;83,7;408,55;191,95;123,2;89,85;75,5;70,85;66,2;63,1;58,6;44,7;38,2;35,6;35,6;34,3;29,605;24,755;22,53;20,22
01/02/2012;17,525;15,6;19,065;20,22;37,55;55,8;131,6;807;171,5;101,2;50,9;29,12;24,755;23,3;22,915;32,03;28,15;29,12;24,755;22,53;21,375;20,605;18,68;16,37;20,605;26,695;22,145;18,68;15,985;;
01/03/2012;15,6;15,35;14,6;13,35;12,6;10,6;10,1125;9,7875;9,4625;8,8125;8,325;8;7,675;7,35;6,864;6,621;6,4995;6,378;6,378;6,135;6,2565;6,378;6,378;6,4995;6,621;6,621;6,621;6,378;6,378;6,378;6,135
01/04/2012;5,7705;5,406;5,5275;5,892;6,135;6,621;6,135;6,0135;6,4995;5,406;5,406;5,163;5,2845;5,649;6,378;5,892;5,7705;5,406;5,2845;4,92;4,8355;4,6665;4,4975;4,413;4,3285;4,244;4,1595;4,075;3,9905;3,906;
01/05/2012;3,737;3,737;4,1595;4,1595;4,244;4,1595;4,075;4,075;3,9905;3,906;3,9905;4,075;4,075;4,075;4,075;4,075;3,9905;3,906;3,906;3,906;3,906;3,906;3,906;3,737;3,737;3,737;3,737;3,737;3,737;4,582;5,2845
01/06/2012;6,135;9,625;23,785;38,2;29,605;22,53;19,45;15,6;9,95;7,675;6,621;6,621;6,378;6,135;5,892;5,649;5,406;8,1625;27,18;17,14;12,35;12,85;14,85;14,6;11,1;9,625;8,975;8,325;8;7,35;
01/07/2012;7,107;6,864;6,378;6,135;5,892;22,53;249;67,75;42,1;50,2;162,5;72,4;49,5;36,25;26,695;22,53;20,605;41,45;33,65;23,3;19,065;18,295;16,37;22,145;221,5;92,925;70,85;63,1;91,9;125,6;83,7
01/08/2012;73,175;63,875;57,2;44,7;40,15;33;30,09;24,27;22,145;19,45;18,295;17,525;16,37;14,85;14,6;14,35;13,6;12,35;11,6;10,6;10,4375;9,95;9,625;9,1375;8,975;14,1;25,725;30,09;34,95;31,545;24,755
01/09/2012;19,45;14,35;13,85;12,6;11,6;11,1;10,6;9,95;16,37;229;191,95;107,7;68,525;52,3;31,06;44,05;73,95;186,15;660;266,5;132,8;88,825;70,85;58,6;50,9;44,05;33;32,515;30,575;27,665;
01/10/2012;26,695;31,06;48,8;77,55;64,65;60;57,9;60;36,25;62,325;150,5;115,5;103,8;77,55;63,875;50,2;40,15;34,95;32,03;30,09;29,605;28,635;59,3;60;55,1;44,05;30,575;26,695;26,695;20,605;19,45
01/11/2012;18,68;17,91;18,68;17,91;16,755;16,37;15,6;14,6;12,6;11,85;11,6;11,1;10,6;12,6;17,14;22,53;20,99;14,85;11,85;10,4375;9,7875;8,8125;9,1375;17,14;19,835;11,35;10,275;9,1375;8,8125;8,8125;
01/12/2012;8,8125;8,325;8,1625;7,8375;7,35;7,107;6,864;6,7425;6,7425;7,107;8;9,3;15,1;20,99;18,68;15,6;14,1;13,1;12,1;10,6;9,7875;11,85;10,4375;9,1375;8,325;8,325;13,35;22,53;132,8;173;109
01/01/2013;44,7;22,53;19,065;18,295;33;36,25;56,5;62,325;49,5;39,5;28,635;23,3;19,065;14,6;13,35;12,85;14,35;42,75;63,875;84,725;54,4;40,15;34,95;28,635;21,76;15,35;11,35;10,275;9,4625;9,3;8,975
01/02/2013;8,975;14,85;29,12;27,18;22,53;18,68;15,6;14,6;13,1;10,6;14,6;33,65;33;42,75;38,2;35,6;45,35;36,9;50,2;98,6;249;120,7;114,2;101,2;112,9;86,775;71,625;63,1;;;
01/03/2013;57,2;52,3;50,9;57,2;111,6;102,5;85,75;70,85;60,775;47,4;38,2;34,3;58,6;58,6;53;58,6;63,1;46,7;43,4;164;449,2;165,5;97,3;75,5;57,9;50,9;44,7;44,05;35,6;25,24;20,22
01/04/2013;11,35;9,7875;14,6;23,3;36,9;29,12;26,695;22,145;18,295;17,14;15,6;15,6;17,91;15,985;15,6;14,35;13,6;12,35;11,6;10,6;9,7875;10,6;9,95;9,7875;9,4625;9,1375;8,8125;8,975;8,8125;8,4875;
01/05/2013;8,975;9,625;8,975;8,65;7,8375;7,35;7,35;7,107;6,864;6,864;6,378;6,135;7,107;8,325;7,35;6,9855;9,95;10,6;12,6;15,6;13,85;12,6;11,85;9,3;8,4875;8,1625;7,8375;7,35;7,107;8,975;9,625
01/06/2013;16,755;25,24;25,24;22,53;19,45;17,525;13,6;12,6;10,6;9,4625;8,325;8;7,8375;7,5125;7,2285;6,864;6,864;7,5125;8,325;8,8125;69,3;106,4;77,55;55,1;30,575;29,12;28,15;27,18;46;67,75;
01/07/2013;44,05;26,695;23,3;20,605;18,68;25,24;52,3;89,85;58,6;46;31,545;26,21;23,3;51,6;101,2;61,55;47,4;41,45;40,8;73,95;106,4;71,625;60;53,7;43,4;32,515;25,24;22,53;20,99;19,45;17,91
01/08/2013;16,755;15,985;22,53;215,5;118,1;80,625;49,5;42,75;107,7;890;517,5;227,5;181,8;209,5;123,2;92,925;79,6;65,425;60;59,3;58,6;82,675;102,5;1080;844,1;754;506,25;348;235;176;125,6
01/09/2013;103,8;88,825;90,875;71,625;58,6;48,8;44,7;40,8;34,3;30,09;26,21;24,755;22,915;21,76;20,605;17,91;28,15;29,12;27,18;164;880;359,2;256;130,4;98,6;82,675;66,975;60,775;55,1;47,4;
01/10/2013;45,35;41,45;39,5;37,55;34,3;27,18;25,24;23,785;23,3;22,53;21,76;22,53;22,53;25,725;20,605;23,785;44,05;50,2;38,85;29,605;22,53;38,85;106,4;256;266,5;282;190,5;70,075;60;55,8;46,7
01/11/2013;35,6;28,635;24,755;22,915;20,99;19,45;17,91;17,525;16,37;18,68;44,05;129,2;67,75;53,7;43,4;33,65;21,375;15,1;13,35;24,755;57,9;47,4;32,515;23,3;21,375;20,99;20,22;18,68;19,45;19,835;
01/12/2013;20,605;26,21;21,76;19,065;351,2;211;87,8;49,5;50,2;61,55;53,7;48,1;44,05;39,5;32,03;28,635;23,3;20,99;17,525;15,6;14,6;13,6;12,6;11,6;14,6;16,755;15,6;14,85;15,6;110,3;129,2
01/01/2014;137,6;266,5;214;206,5;152;89,85;81,65;72,4;65,425;89,85;155;264,75;220;159,5;120,7;92,925;62,325;52,3;42,75;32,03;29,605;26,695;24,755;22,915;21,375;19,835;18,68;17,91;18,68;18,295;15,6
01/02/2014;38,85;34,3;30,575;26,21;22,915;21,76;19,45;30,09;67,75;50,2;40,15;29,605;21,76;152;129,2;103,8;82,675;63,1;52,3;38,85;29,12;42,1;206,5;136,4;136,4;190,5;259,5;297;;;
01/03/2014;60;54,4;54,4;138,8;122;149;124,4;114,2;131,6;118,1;64,65;53,7;52,3;48,8;41,45;37,55;44,7;82,675;152;158;73,95;60;54,4;39,5;33;28,15;44,05;56,5;31,545;27,18;24,27
01/04/2014;29,605;63,1;200,65;93,95;52,3;36,25;44,7;91,9;56,5;42,1;34,3;43,4;42,1;38,2;34,3;30,575;27,665;26,21;24,755;23,785;22,915;27,665;35,6;31,06;27,18;25,24;23,785;22,915;22,145;21,375;
01/05/2014;20,605;17,14;15,1;14,6;13,1;12,1;14,6;19,835;19,835;20,22;25,24;21,375;15,1;13,85;13,1;18,295;18,295;15,1;14,1;13,1;12,1;150,5;88,825;40,8;63,1;75,5;62,325;49,5;38,2;39,5;73,175
01/06/2014;97,3;93,95;280,5;668;924,75;410,7;181,8;120,7;109;82,675;64,65;73,175;126,8;111,6;114,2;99,9;86,775;76,525;60;54,4;45,35;42,75;38,2;57,9;83,7;96;178,9;570;497,25;294;
01/07/2014;202,1;129,2;109;92,925;82,675;77,55;73,95;71,625;66,975;63,1;60;47,4;39,5;32,515;29,605;26,695;24,27;26,695;42,1;33;28,635;26,21;106,4;261,25;143,6;66,2;49,5;40,8;34,95;29,12;25,725
01/08/2014;29,605;57,9;39,5;33;32,515;31,06;28,15;24,755;22,145;20,99;24,27;28,635;30,575;28,15;27,18;26,695;26,21;25,725;22,915;20,605;18,68;16,37;17,14;21,76;19,835;19,065;18,295;14,1;12,35;11,85;73,95
01/09/2014;87,8;80,625;217;177,45;58,6;62,325;62,325;54,4;43,4;36,9;48,1;83,7;73,95;62,325;53,7;38,85;26,695;26,21;26,21;24,27;23,3;21,375;19,45;17,91;28,15;51,6;60;56,5;101,2;131,6;
01/10/2014;150,5;57,9;44,05;31,545;25,725;24,755;23,3;24,755;22,915;36,25;49,5;53;36,25;36,25;49,5;36,25;36,25;67,75;134;415;393,5;103,8;59,3;49,5;40,8;34,95;30,09;27,665;26,695;24,27;23,3
01/11/2014;24,755;27,665;34,95;98,6;112,9;97,3;84,725;74,725;63,875;57,2;53;47,4;42,1;36,9;32,03;27,665;23,3;21,375;19,835;14,85;23,785;22,53;20,22;17,91;17,525;16,755;15,6;15,35;15,1;14,6;
01/12/2014;13,1;11,6;13,6;26,21;26,695;22,53;20,99;9,1375;8,8125;8,8125;9,1375;9,3;40,8;24,27;8,975;8,325;10,85;9,95;10,4375;12,6;42,75;56,5;46;54,4;50,9;40,15;32,03;28,635;26,21;22,145;19,45
01/01/2015;19,065;20,605;23,3;28,635;34,95;47,4;58,6;71,625;85,75;66,2;48,1;29,12;20,605;19,45;22,53;24,755;30,09;27,18;22,145;19,835;19,45;18,295;16,755;13,6;12,6;15,985;37,55;52,3;83,7;58,6;49,5
01/02/2015;38,85;32,03;29,12;27,18;25,24;31,545;34,95;32,03;29,12;25,24;23,3;37,55;36,9;27,18;23,3;34,95;54,4;33,65;39,5;66,975;78,575;276;132,8;134;77,55;74,725;84,725;60,775;;;
01/03/2015;48,8;33;29,12;36,9;60;44,05;32,515;25,725;22,53;45,35;249;73,95;50,2;46;70,85;62,325;42,75;35,6;27,18;22,145;22,53;22,145;20,605;21,76;19,835;16,755;15,6;15,35;14,85;28,15;71,625
01/04/2015;33;22,915;20,99;18,295;17,525;25,725;32,03;23,785;18,295;15,6;14,35;12,85;12,1;12,35;29,12;20,99;15,35;14,1;12,6;41,45;165,5;63,1;55,8;65,425;51,6;38,85;32,515;31,06;25,24;22,145;
01/05/2015;18,295;16,37;22,53;22,915;21,76;22,53;16,37;14,85;13,35;13,6;31,545;97,3;89,85;55,8;34,3;29,12;24,27;20,605;17,525;15,1;14,1;15,35;15,985;46;285;252,5;261,25;252,5;144,8;96;76,525
01/06/2015;60;53;44,7;37,55;33;32,03;30,09;26,695;88,825;250,75;264,75;256;306;415;424,5;96;149;143,6;93,95;75,5;63,1;156,5;343,2;227,5;94,975;79,6;70,075;57,9;50,9;47,4;
01/07/2015;43,4;38,2;37,55;39,5;33;28,635;79,6;173;176;101,2;97,3;128;247,25;927,5;670;820,25;380,6;245,5;177,45;171,5;395,65;122;125,6;124,4;131,6;114,2;97,3;75,5;64,65;58,6;51,6
01/08/2015;42,75;40,15;40,15;37,55;36,25;33,65;28,15;24,755;22,53;19,45;19,065;18,68;18,68;18,295;17,14;16,37;15,6;14,85;21,375;19,45;19,065;17,91;18,68;17,91;17,14;17,14;106,4;74,725;56,5;46;27,665
01/09/2015;21,76;15,6;15,1;16,37;19,45;85,75;78,575;53;37,55;42,1;44,7;25,24;20,605;17,91;16,755;77,55;1085;941,25;595,2;490,8;393,5;259,5;137,6;94,975;410,7;183,25;146;316;173;118,1;
01/10/2015;89,85;78,575;91,9;72,4;58,6;49,5;60;941,25;974,25;597,1;352,8;261,25;176;137,6;132,8;235;261,25;162,5;90,875;190,5;610,4;649,5;226;131,6;101,2;99,9;122;115,5;92,925;79,6;70,85
01/11/2015;63,875;67,75;89,85;134;153,5;128;92,925;85,75;81,65;70,85;58,6;50,9;58,6;48,1;31,545;27,18;31,06;27,665;27,18;25,24;24,27;23,3;20,605;19,45;18,68;16,755;33,65;21,375;16,755;15,6;
01/12/2015;16,37;19,835;38,85;83,7;112,9;92,925;80,625;70,075;57,2;33;29,12;21,76;17,525;19,835;37,55;93,95;81,65;64,65;58,6;55,8;74,725;63,875;55,1;50,2;306;264,75;206,5;128;156,5;142,4;136,4
01/01/2016;69,3;46;39,5;35,6;30,575;44,05;66,2;73,175;53,7;33;31,06;35,6;40,15;43,4;42,1;34,95;29,605;25,725;22,145;18,68;14,35;12,1;10,275;9,3;8,4875;7,35;6,7425;18,295;13,6;20,99;86,775
01/02/2016;356;236,75;149;115,5;76,525;59,3;47,4;38,2;29,12;28,15;21,375;19,45;38,2;53;53;45,35;57,9;37,55;33;30,09;40,15;64,65;61,55;41,45;24,755;24,27;28,15;36,9;30,575;;
01/03/2016;16,755;15,6;32,515;63,875;48,1;33;29,12;18,68;61,55;73,95;67,75;57,9;44,7;35,6;29,605;29,12;28,15;28,635;23,785;20,99;36,25;205;300;316;348;334;106,4;76,525;57,9;48,8;42,75
01/04/2016;33,65;31,06;29,605;27,665;23,3;22,145;20,99;25,24;54,4;41,45;71,625;150,5;109;161;87,8;66,2;50,9;33,65;32,03;27,665;25,24;23,3;31,06;55,1;94,975;173;176;111,6;78,575;63,1;
