Data;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31
01/11/1981;129,62;122,095;102,68;77,48;54,5;29,74;21,16;18,078;24,942;43,13;32,954;24,216;26,666;23,732;24,458;17,865;12,098;9,608;10,13;14,382;11,366;8,27;6,84;5,49;4,91;6,686;7,148;5,49;7,775;13,412;
01/12/1981;21,16;20,937;15,582;12,83;12,464;15,988;29,74;28,954;30,788;36,299;24,458;18,93;32,138;24,216;16,8;11,366;7,775;6,532;5,49;4,62;4,91;43,13;71,138;91,46;68,60001;46,894;26,666;25,668;25,668;14,576;4,502
01/01/1982;15,582;19,153;24,216;25,426;52,46;30,788;18,078;13,024;16,8;14,576;14,973;15,379;12,647;9,956;8,105;17,652;27,17;16,597;13,024;9,956;10,304;12,281;21,626;16,394;11,183;8,6;6,378;8,93;11,183;15,379;25,668
01/02/1982;27,674;25,426;26,162;18,291;48,82;90,45;104,225;93,48;73,378;46,894;23,974;25,668;22,092;14,576;12,098;10,826;23,49;28,178;17,652;25,426;38,332;28,178;47,215;61,54;75,632;82,646;72,482;56,92;;;
01/03/1982;32,954;25,426;29,74;38,624;28,692;20,491;15,785;13,024;31,322;48,499;58,67;61,9;54,16;41,607;31,866;25,426;20,045;18,078;38,332;38,04;29,216;21,859;29,216;54,84;79,328;102,165;118,37;118,9;106,82;93,985;85,039
01/04/1982;71,138;55,18;34,613;31,05;31,322;42,51;40,403;27,674;19,153;17,013;15,785;15,379;13,8;13,8;14,382;13,412;11,549;10,304;10,304;23,024;21,393;14,382;12,098;10,478;10,304;9,095;8,765;16,8;32,954;28,954;
01/05/1982;15,988;12,281;11,732;12,647;15,582;15,988;12,281;10,478;9,608;8,765;8,435;8,435;7,94;6,07;7,148;6,532;6,994;6,686;9,608;9,608;6,84;6,378;6,07;6,532;34,613;73,378;98,57;87,973;63,009;37,748;19,599
01/06/1982;12,464;10,826;9,782001;9,095;8,6;8,105;7,456;7,302;6,686;6,378;6,686;7,148;6,378;6,378;6,224;15,176;12,83;11,549;10,826;9,782001;7,94;7,456;9,434;34,613;62,26;73,378;76,094;68,182;49,81;33,226;
01/07/1982;20,937;14,77;12,464;10,826;9,782001;8,93;8,27;8,435;27,674;27,926;20,937;27,422;56,57;57,97;40,102;21,859;14,973;18,717;17,013;13,218;10,826;9,782001;9,095;8,6;7,94;7,456;6,994;6,532;6,378;6,994;6,686
01/08/1982;6,686;7,302;24,7;12,464;8,105;7,148;6,686;6,378;6,84;7,61;6,532;6,07;7,456;5,635;5,055;5,635;4,91;8,435;12,83;8,93;6,686;5,49;5,2;9,956;7,302;6,224;4,91;3,558;3,44;4,384;11,915
01/09/1982;27,422;18,291;11,732;8,765;7,148;6,686;6,84;7,302;5,925;5,055;4,502;4,03;3,794;3,794;3,341;3,044;2,747;2,945;3,044;2,846;3,044;3,676;3,558;3,143;2,846;2,368;2,204;2,648;2,549;2,45;
01/10/1982;4,502;13,606;15,582;8,765;6,378;5,055;19,376;57,27;69,436;64,565;62,26;49,48;28,954;17,439;11;8,6;6,84;16,191;18,717;10,826;7,61;17,226;30,002;30,788;21,16;13,218;13,606;12,464;9,956;7,94;6,224
01/11/1982;5,49;4,91;4,502;3,912;16,394;29,74;21,859;18,717;12,464;10,304;16,597;50,47;56,22;57,97;85,528;104,74;106,82;96,02;74,722;52,46;57,27;52,8;58,32;53,14;50,8;46,252;41,005;31,866;30,526;23,49;
01/12/1982;16,597;23,024;42,209;54,84;41,607;23,024;15,988;11,915;9,608;7,775;7,302;15,582;12,281;9,956;9,608;11,366;10,652;17,226;19,376;29,216;25,426;18,93;24,458;13,8;26,666;17,013;11,915;13,218;11;8,27;6,532
01/01/1983;5,2;18,078;14,576;16,191;14,77;44,37;89,44;108,9;97,04;79,79;53,82;24,942;19,376;16,394;39,208;51,46;50,47;35,456;24,458;57,97;66,928;56,57;31,05;19,153;17,652;13,8;12,098;14,576;25,91;44,68;48,178
01/02/1983;39,801;26,666;19,153;17,865;14,188;28,954;59,74;88,46201;105,78;104,74;92,975;76,094;66,51;74,722;81,218;72,482;55,52;46,894;45,931;39,5;28,178;21,859;30,788;24,942;21,626;41,908;65,343;64,176;;;
01/03/1983;57,27;41,908;43,13;51,13;55,87;54,16;66,121;71,138;57,62;32,682;20,268;17,013;17,865;16,8;14,576;14,188;12,281;12,098;24,7;30,264;18,291;13,412;20,714;33,226;26,414;21,626;16,394;13,606;14,973;13,8;14,188
01/04/1983;14,77;24,942;40,704;36,299;23,49;44,37;45,3;31,594;19,822;14,973;13,606;15,582;13,8;11,366;15,988;25,426;21,626;25,668;46,252;42,82;28,954;24,458;18,717;18,717;24,216;17,865;14,77;12,647;11,366;10,304;
01/05/1983;13,8;34,613;46,894;54,5;53,48;37,164;26,666;23,49;19,153;26,666;38,624;29,478;22,092;22,558;28,43;23,49;19,153;16,8;26,162;79,328;105,78;108,9;96,53;74,722;50,47;27,926;19,376;43,44;55,18;46,573;40,102
01/06/1983;36,58;25,184;19,153;17,439;14,576;13,024;13,024;11,915;14,382;22,791;21,393;41,306;60,46;61,18;50,14;29,216;18,717;15,176;13,412;12,281;10,826;9,956;9,26;31,594;75,17;96,53;97,04;82,17001;62,62;38,916;
01/07/1983;23,49;18,291;15,785;13,8;12,83;22,558;59,02;87,484;114,665;138,34;152,57;154,47;146,654;133,965;116,25;93,985;80,266;79,79;68,60001;48,178;29,478;21,859;18,504;16,8;16,394;44,99;86,995;102,165;101,135;82,17001;59,38
01/08/1983;57,97;77,018;77,018;58,67;66,928;23,49;18,504;16,394;14,973;14,77;14,382;13,024;12,281;11,732;11,549;10,652;13,994;18,717;14,188;12,83;11;10,478;10,13;9,26;8,93;8,435;7,94;7,302;7,302;6,994;6,532
01/09/1983;8,27;9,434;6,994;6,686;15,785;20,714;11,549;17,226;15,379;10,478;8,6;7,775;11,915;13,024;16,191;49,81;40,102;29,216;37,164;23,024;14,77;11,915;61,54;100,105;104,225;83,122;56,57;32,138;20,268;15,379;
01/10/1983;15,176;15,988;16,8;13,218;10,826;9,434;8,93;8,105;7,302;6,686;10,478;20,491;44,37;61,18;71,586;64,565;41,306;29,74;35,175;23,49;16,597;26,162;28,692;17,652;13,218;11,732;11,183;12,281;11;9,434;8,435
01/11/1983;10,652;11,366;30,264;55,18;56,22;34,894;18,717;12,647;10,13;8,27;11,366;29,216;18,291;12,281;11;37,748;29,74;14,576;9,956;12,83;12,281;20,491;13,412;8,27;6,84;5,49;4,91;28,692;75,17;102,68;
01/12/1983;95,50999;67,346;32,682;22,558;41,306;32,138;18,504;12,83;9,956;9,608;17,013;20,491;17,226;24,942;16,394;13,994;19,376;26,162;32,138;54,16;64,565;57,62;63,787;61,9;41,306;20,714;14,188;20,268;45,931;67,764;73,378
01/01/1984;54,5;26,162;14,973;32,41;25,426;18,717;38,624;42,209;21,393;12,83;9,782001;9,434;11,915;13,606;17,652;15,176;26,918;16,191;11,549;16,191;19,153;20,491;25,426;20,045;36,299;40,403;41,306;40,102;33,77;21,16;38,916
01/02/1984;24,942;23,49;28,178;22,325;14,382;17,652;14,382;12,098;12,83;19,376;14,188;10,478;8,27;6,84;6,07;5,055;4,384;4,03;18,291;45,61;25,91;11,366;7,775;6,84;5,345;4,62;4,62;4,62;4,03;;
01/03/1984;3,794;5,345;5,2;4,266;7,148;5,635;5,78;36,58;46,252;29,478;13,606;7,94;6,686;13,994;10,652;8,6;6,378;5,345;5,055;14,188;46,573;58,67;58,67;39,801;18,078;11,366;9,434;15,379;19,153;18,291;22,558
01/04/1984;14,576;11,366;9,608;12,647;12,098;8,6;7,148;6,686;15,988;31,866;23,024;20,714;24,942;21,859;33,226;22,791;14,973;22,092;33,77;49,15;39,5;21,16;13,412;14,382;12,464;10,304;8,93;7,456;7,148;6,84;
01/05/1984;7,302;7,302;7,148;6,994;6,224;5,78;5,49;5,055;4,91;4,91;4,91;12,83;15,988;47,215;32,41;16,191;14,973;15,582;14,576;13,412;17,652;10,652;8,765;7,775;6,994;6,378;5,925;5,345;5,2;4,765;4,266
01/06/1984;4,148;3,912;3,912;3,912;3,794;3,676;3,676;3,558;3,44;3,794;3,558;3,242;9,26;16,394;43,75;62,62;60,1;53,48;11;12,281;11,183;10,304;8,765;7,456;6,994;6,224;5,635;5,055;4,62;4,62;
01/07/1984;4,148;3,912;4,148;9,608;8,435;6,224;10,826;15,988;8,765;6,994;6,532;4,62;11,732;11,183;10,13;6,07;5,78;4,765;4,384;4,384;4,384;4,03;3,676;3,44;3,242;3,143;3,242;3,242;3,242;3,242;3,143
01/08/1984;2,846;3,341;15,379;15,785;13,218;41,005;104,74;123,165;121,56;101,65;76,556;26,666;9,956;10,304;14,382;25,426;14,77;17,652;22,558;18,078;17,865;20,491;24,7;37,164;29,74;31,05;55,87;36,58;21,16;17,013;14,576
01/09/1984;44,06;21,626;15,582;13,218;11,549;10,13;9,26;9,095;8,6;7,775;7,148;6,532;5,925;5,635;5,345;4,91;6,224;8,6;9,26;8,765;8,105;7,456;6,224;6,686;20,045;43,75;50,8;41,005;21,16;14,576;
01/10/1984;10,304;8,105;7,148;5,925;8,6;9,782001;10,826;10,652;13,218;14,576;14,188;13,412;12,83;13,412;12,647;11,915;10,826;9,608;8,27;7,456;6,84;7,148;7,456;7,61;16,597;14,77;11,915;8,435;5,78;5,055;4,91
01/11/1984;4,62;4,91;5,635;7,61;6,532;11,915;42,51;105,78;168,27;153,77;119,96;109,94;57,27;50,47;;38,332;24,458;19,376;24,458;20,045;42,209;20,937;32,138;20,268;31,594;36,58;23,974;16,8;12,83;11,366;
01/12/1984;10,478;10,826;11;9,956;8,6;7,456;9,782001;22,558;19,376;13,218;13,024;11,366;33,498;53,48;45,3;23,49;13,994;15,379;12,83;11,915;11,183;9,956;8,765;8,105;7,61;15,176;13,412;20,491;18,291;13,412;13,218
01/01/1985;21,859;36,872;42,82;24,216;15,582;21,393;17,652;19,599;26,414;16,597;10,304;7,94;6,84;6,07;8,435;32,138;45,3;38,916;25,426;9,956;8,435;7,61;11,732;9,095;7,94;7,456;8,765;9,608;6,994;38,624;28,43
01/02/1985;16,8;10,13;7,148;6,532;36,58;33,77;18,291;11;9,782001;9,095;27,17;39,5;76,094;99,07999;112,565;110,99;102,165;93,48;85,039;74,274;66,51;70,272;76,094;57,97;44,06;32,682;38,916;40,102;;;
01/03/1985;28,178;19,599;14,576;17,226;23,974;37,164;30,002;22,325;15,785;13,412;11,549;10,826;10,13;19,376;13,024;11,366;10,13;15,582;11,732;9,782001;8,6;17,439;21,859;20,045;24,942;21,859;22,092;27,422;19,153;17,865;18,717
01/04/1985;15,785;12,647;10,826;9,782001;13,994;57,62;69,01801;63,398;40,102;34,332;23,024;19,599;16,8;14,77;12,647;21,16;24,458;33,498;28,954;21,626;16,597;13,8;12,098;11;11,183;18,93;17,652;9,956;10,478;15,176;
01/05/1985;22,092;17,226;11,366;8,93;8,105;7,456;6,84;6,84;6,532;6,224;5,925;5,635;5,2;4,91;4,62;6,07;6,378;6,224;6,07;6,378;6,532;6,686;6,532;6,224;5,925;5,635;5,2;5,2;5,2;5,345;5,49
01/06/1985;5,925;5,635;18,93;17,013;11,366;8,93;7,775;7,148;6,378;5,78;5,345;4,91;4,765;4,62;4,62;4,62;4,384;4,266;4,384;4,384;4,384;4,384;4,148;4,148;4,148;4,502;4,62;4,384;4,384;4,03;
01/07/1985;3,912;4,384;7,94;6,84;5,78;5,635;5,925;5,49;5,055;4,62;4,384;4,03;4,148;3,912;3,912;3,912;3,912;3,912;4,148;4,03;3,558;3,44;3,676;3,912;4,148;5,055;3,794;3,341;3,794;4,384;3,912
01/08/1985;3,912;4,03;3,676;3,44;3,341;3,242;3,044;3,044;3,044;2,846;2,846;2,747;2,45;2,45;2,368;2,286;2,286;2,286;2,286;2,45;2,45;2,204;2,04;1,958;1,794;1,63;1,63;1,876;1,712;1,876;1,876
01/09/1985;13,218;21,626;21,16;14,973;17,865;10,304;6,532;4,384;5,49;6,532;5,49;4,502;4,03;3,676;3,44;5,055;3,341;2,945;4,765;9,095;6,686;4,266;3,912;3,676;3,44;3,044;3,143;3,558;7,302;12,83;
01/10/1985;8,435;8,105;7,61;7,302;6,994;7,148;8,765;12,647;14,188;12,098;10,304;9,956;8,6;7,456;6,84;5,925;5,635;6,994;10,304;15,176;25,426;24,7;17,439;8,765;5,2;3,912;3,44;4,266;16,8;62,62;106,3
01/11/1985;108,38;91,46;81,218;86,506;99,59;98,06;79,328;51,46;25,426;14,973;8,6;6,686;5,635;4,62;3,676;3,143;2,747;2,45;6,07;11,183;11,732;39,208;53,48;35,175;20,937;11,915;8,765;7,302;5,925;5,345;
01/12/1985;4,62;5,635;13,606;22,092;15,379;8,765;7,148;6,686;5,345;3,143;2,846;3,44;4,03;3,794;3,341;2,945;2,549;2,286;2,204;1,876;1,958;1,876;2,368;2,846;2,747;2,945;5,78;7,456;6,224;7,775;8,765
01/01/1986;8,93;14,77;13,8;8,6;6,84;5,055;3,794;3,044;2,549;2,45;3,143;5,055;3,794;13,024;48,499;15,582;12,098;11,183;10,652;30,002;32,954;29,478;30,264;23,732;18,93;14,188;11,183;9,608;8,105;6,84;8,765
01/02/1986;8,435;7,94;8,765;7,775;6,686;5,345;4,148;4,03;4,384;6,224;8,93;10,826;34,051;32,682;23,732;34,332;53,82;57,62;50,14;55,52;48,499;37,164;27,926;25,668;24,216;23,257;27,926;23,024;;;
01/03/1986;56,92;72,034;76,094;58,67;33,498;12,647;8,93;8,93;21,393;19,599;17,439;17,865;17,439;17,226;15,988;17,865;17,226;15,582;14,188;11,915;9,782001;8,27;7,456;14,576;14,576;18,504;17,226;15,176;10,304;9,095;8,105
01/04/1986;6,84;5,925;5,49;6,224;12,83;24,458;27,17;20,937;20,045;12,098;11,549;10,304;8,105;7,61;23,732;24,458;20,268;16,191;13,8;12,098;11;10,304;8,93;7,775;7,148;6,84;22,791;28,43;17,439;10,304;
