Data;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31
01/12/1978;4,08;3,825;2,55;2,395;3,57;3,06;4,08;2,805;1,465;2,805;19,46;7,74;4,845;3,825;5,1;39,3;220,95;64,2;74;20,73;17,96;13,09;10,5;9,51;17,02;21,95;12,35;9,84;8,85;6,72;11,24
01/01/1979;26,24;16,08;11,24;9,18;7,86;7,2;12,72;12,72;9,18;7,2;6,48;6,24;4,119;2,53;1,6;1,91;1,755;1,91;1,755;1,6;1,29;1,29;0,98;0,8744;0,7688;0,98;1,6;3,892;3,892;1,6;0,98
01/02/1979;0,7688;0,5576;0,4056;0,2896;0,2664;0,1635;0,1748;0,22;0,2432;0,2432;0,7688;0,8216;43,4;16,55;8,52;6,72;3,665;1,6;1,755;6,24;4,346;2,375;1,91;3,438;3,892;2,984;4,346;3,211;;;
01/03/1979;1,91;1,445;0,8744;0,716;0,6104;0,4056;0,3128;1,29;2,53;8,52;69,1;120,55;84;51,65;75;34,44;23,78;20,12;10,5;10,5;9,18;7,86;6,24;6,72;10,5;14,2;11,98;8,52;7,53;7,2;6,72
01/04/1979;6,24;5,76;6,24;6,24;6,48;25;13,83;9,84;7,86;7,53;7,2;6,96;6,72;6,48;6,72;7,2;8,85;9,84;8,85;7,86;6,72;6,72;13,46;16,55;32,82;15,14;11,61;9,51;8,52;7,2;
01/05/1979;7,2;6,72;6,72;9,84;7,2;6,72;6,72;6,72;92,56;39,3;18,43;13,46;10,87;14,2;15,14;10,87;9,84;7,53;9,18;9,18;8,52;9,51;9,84;8,52;7,2;7,2;6,72;6,72;6,72;6,72;6,24
01/06/1979;5,76;5,28;4,8;4,8;5,28;7,2;6,72;8,19;7,2;6,72;6,24;5,76;5,28;4,8;4,573;4,346;4,346;4,346;3,892;3,892;3,892;2,984;2,53;2,53;2,757;2,53;2,22;2,22;2,22;1,91;
01/07/1979;1,91;2,065;5,52;3,892;2,984;2,984;3,438;7,2;11,24;21,34;9,51;7,2;6,24;5,52;4,8;4,346;3,892;3,892;3,211;2,984;2,757;2,53;2,375;2,22;2,22;2,22;2,375;2,22;2,22;2,065;1,91
01/08/1979;1,91;1,6;1,6;1,6;1,445;1,445;1,445;1,445;2,984;2,984;2,375;3,438;5,04;4,346;3,892;3,438;3,438;3,892;6,24;13,46;8,85;6,24;5,28;4,346;3,892;3,665;3,438;2,984;2,53;2,53;2,22
01/09/1979;7,86;6,24;4,119;3,211;2,757;2,53;2,22;2,065;2,065;2,757;5,04;3,892;2,984;2,984;2,53;2,53;2,22;2,065;1,91;1,755;1,6;1,6;1,445;1,29;1,29;1,135;1,135;0,98;1,135;2,53;
01/10/1979;4,8;13,46;17,96;10,5;7,86;7,2;7,2;17,96;18,43;9,84;7,86;7,86;7,86;7,86;7,2;6,24;5,52;4,8;4,346;4,119;3,892;3,438;2,984;2,984;6,24;4,8;4,346;3,892;3,438;3,892;4,119
01/11/1979;3,892;3,211;2,757;2,22;1,91;1,91;0,98;4,346;32,01;206,9;206,9;55,8;22,56;12,72;25;32,01;21,34;13,09;9,84;7,86;7,2;6,96;6,72;7,86;9,18;7,53;6,24;5,28;4,346;3,892;
01/12/1979;4,573;3,892;7,53;45,86;36,06;16,55;52,48;25;18,43;32,82;17,96;13,46;18,9;96,68;202,7;109,16;40,94;22,56;17,02;11,98;10,17;8,52;36,06;13,83;10,17;8,19;17,96;11,98;11,24;9,84;15,61
01/01/1980;9,84;7,2;5,52;4,346;3,438;1,91;2,984;2,984;1,6;5,28;7,2;2,22;0,9272;0,6632;0,5576;3,665;2,984;32,82;28,72;10,5;5,28;2,984;1,91;1,91;11,24;6,24;3,892;2,375;3,438;2,53;1,135
01/02/1980;1,135;2,53;6,24;2,984;1,135;1,445;1,29;8,52;1,91;0,8744;6,24;2,22;2,375;0,7688;0,8216;0,5576;23,78;140,86;21,34;13,09;9,18;9,18;7,53;26,24;25;17,02;14,2;17,96;29,96;;
01/03/1980;17,02;16,55;13,83;35,25;74;18,43;20,73;21,34;59,16;23,78;14,2;14,67;21,95;28,72;17,02;13,46;10,5;11,24;11,98;10,17;7,53;6,72;5,28;4,119;4,346;4,8;4,346;8,19;4,8;48,33;22,56
01/04/1980;11,98;8,52;6;6,24;5,76;15,14;12,35;6,24;5,76;5,28;4,8;4,119;8,52;71,06;46,68;16,08;11,24;9,18;7,86;7,2;6,72;6;5,52;4,8;4,346;4,119;3,892;3,438;2,984;2,53;
01/05/1980;2,984;45,86;18,43;11,61;7,53;6,72;6,24;8,19;6,24;7,86;7,2;4,8;4,346;3,892;3,665;3,892;5,28;8,19;4,8;4,119;4,346;4,346;3,892;3,665;3,438;2,984;2,984;2,984;2,53;2,53;2,22
01/06/1980;2,375;2,22;2,22;2,065;1,91;1,91;1,6;1,29;1,29;1,135;0,98;0,98;1,6;1,6;1,135;0,98;0,98;0,98;0,98;10,87;17,96;9,84;6,72;4,8;5,76;6,72;4,8;4,346;3,892;3,438;
01/07/1980;2,984;2,757;2,984;7,53;6,24;5,28;4,346;3,892;4,573;4,346;3,892;3,892;2,984;2,984;2,53;2,375;2,22;1,91;1,91;1,91;1,91;1,755;1,755;1,6;1,6;1,6;1,6;1,91;28,1;82;17,02
01/08/1980;9,84;7,53;6,72;5,76;4,8;4,8;4,573;4,119;3,438;2,757;2,757;2,53;2,375;2,375;2,22;2,22;2,22;11,61;29,96;67,14;52,48;54,97;44,22;20,12;13,46;8,85;7,86;7,2;6,48;6;5,76
01/09/1980;5,28;7,53;6,72;5,28;4,8;4,346;4,346;4,119;6,24;5,28;4,346;4,346;4,119;3,892;4,573;3,892;3,438;3,438;3,438;3,665;11,98;26,24;16,08;10,5;7,2;6,24;5,28;7,53;9,18;11,98;
01/10/1980;7,53;6,72;5,76;5,76;6,96;5,28;5,28;6,48;6;5,04;4,8;5,76;10,87;7,86;6,48;5,76;5,28;5,04;6,48;6,24;13,83;28,72;20,12;13,46;9,84;8,19;20,73;21,34;12,35;9,84;21,95
01/11/1980;10,17;8,52;7,86;6,48;5,76;6,24;9,84;6,72;29,96;29,34;14,2;11,24;9,18;7,86;6,48;6,24;6,24;5,28;4,8;4,346;4,346;3,892;9,18;6,72;5,28;4,119;6;3,438;2,984;2,984;
01/12/1980;5,04;62,52;172,2;51,65;96,68;66,16;28,1;17,02;12,72;11,98;11,61;14,67;11,24;9,18;8,52;6,72;5,28;4,346;3,665;94,7;219,54;94,7;36,06;39,3;25;21,34;15,14;21,34;36,06;130,6;60
01/01/1981;28,1;18,43;13,46;11,98;10,17;8,52;7,86;7,2;7,2;7,2;6,96;9,18;7,53;7,2;14,2;45,86;21,34;13,46;9,51;8,19;7,2;6,72;6;5,28;4,346;3,438;1,91;1,445;1,29;8,52;7,2
01/02/1981;6;5,76;3,438;4,346;18,9;16,08;8,85;7,2;7,2;15,14;14,2;17,02;10,5;37,68;22,56;13,46;10,17;7,86;6,24;7,2;6,24;9,51;5,76;5,28;5,76;4,8;4,119;4,346;;;
01/03/1981;4,119;3,892;4,8;35,25;16,08;11,24;28,1;25;39,3;34,44;32,01;26,86;17,96;10,17;6,24;5,76;6,24;3,892;4,119;3,892;3,665;2,984;2,53;2,375;2,22;2,065;2,375;9,84;12,35;10,5;11,98
01/04/1981;21,95;17,02;14,2;11,98;8,85;6,72;6,72;6,24;5,76;5,28;5,28;4,346;5,04;84;140,86;129,5;14,2;14,2;13,09;11,24;10,5;10,5;9,84;9,51;9,84;9,18;7,86;7,86;8,19;7,2;
01/05/1981;7,2;13,83;12,72;10,5;7,86;8,85;8,52;7,2;7,2;6,72;6,72;6,48;6,24;6,24;5,76;5,76;7,2;6,72;6,72;6,24;6,24;5,76;5,28;4,573;4,346;13,46;56,64;40,94;14,2;11,98;9,18
01/06/1981;8,19;7,2;6,96;6,96;6,72;6,72;294,16;94,7;32,82;23,78;18,9;17,02;13,46;11,61;9,18;8,19;7,86;7,2;6,96;6,48;6,24;6,24;6;6;5,76;5,76;5,52;5,28;5,04;4,8;
01/07/1981;4,573;5,76;4,8;4,346;4,346;4,346;4,346;4,119;2,984;3,892;3,892;3,665;3,665;3,665;3,438;3,438;4,573;3,665;3,438;3,211;39,3;11,24;7,2;6,24;6,48;79;22,56;11,98;9,18;7,2;6
01/08/1981;5,76;5,28;5,28;4,573;4,346;3,665;3,665;3,438;3,438;3,211;3,211;2,984;2,757;2,53;2,53;2,53;2,53;2,53;2,375;2,375;2,22;2,22;2,22;2,22;2,22;2,22;7,2;32,82;17,49;10,5;11,24
01/09/1981;9,18;12,72;10,5;8,52;7,86;7,2;6,72;6,24;4,8;4,8;4,8;4,8;4,346;4,8;4,8;4,346;3,665;3,438;2,984;4,8;26,24;23,78;116,91;68,12;72,04;49,99;25,62;17,49;16,08;11,98;
01/10/1981;9,18;7,86;7,2;8,19;7,2;8,19;9,18;9,84;10,5;7,86;7,2;6,96;6,72;6,24;6,24;5,76;5,28;5,28;4,8;8,52;7,86;7,2;6,72;5,76;4,8;4,8;34,44;20,12;11,24;9,84;8,85
01/11/1981;7,86;7,86;9,84;9,18;8,85;9,84;14,2;12,72;13,09;11,24;10,5;7,86;6,72;6,24;5,52;11,24;6,72;5,52;4,8;4,8;3,665;2,53;1,91;1,91;32,01;20,12;15,61;6,48;24,39;17,49;
01/12/1981;10,87;7,86;6,72;5,76;5,28;4,8;3,892;3,211;2,53;3,892;2,53;2,53;2,53;2,22;1,91;1,29;0,8744;0,8216;0,6632;0,5048;0,3824;3,892;17,96;11,24;7,86;5,76;4,573;3,892;2,375;1,445;0,8744
01/01/1982;0,716;0,716;0,7688;0,9272;0,7688;0,6632;0,452;1,91;4,119;3,211;2,53;0,452;0,452;0,452;0,3128;0,3592;0,336;0,3128;0,2896;0,2432;0,22;0,107;13,09;1,91;0,5048;0,336;0,22;0,1748;0,1296;0,1974;0,22
01/02/1982;0,2664;0,2432;0,4056;9,84;12,35;39,3;21,34;5,76;2,984;2,757;1,755;1,91;1,755;0,98;5,28;2,984;2,22;1,755;25;9,84;6,48;4,573;3,892;2,53;1,445;0,8216;0,5576;0,5048;;;
01/03/1982;0,98;34,44;91,49;66,16;22,56;8,52;5,76;10,5;48,33;33,63;26,24;15,14;11,24;8,85;7,2;6,72;6,24;5,76;4,8;4,346;3,438;8,19;25,62;9,18;6,48;5,28;4,346;5,28;6,96;6,96;6,72
01/04/1982;9,84;7,53;6,48;6;5,76;5,28;5,04;4,8;6;5,28;4,8;4,346;3,892;3,892;3,438;2,984;2,53;2,53;2,22;2,22;1,91;1,91;1,6;1,29;1,6;1,6;1,6;14,67;6,96;5,04;
01/05/1982;3,892;2,984;2,53;4,346;4,346;3,665;3,438;3,438;2,984;2,53;2,984;2,53;2,22;2,22;2,22;2,375;2,22;2,22;2,065;1,91;1,91;1,755;1,6;1,6;2,375;12,35;10,17;5,04;4,346;3,892;3,438
01/06/1982;2,757;2,53;2,53;2,375;1,91;1,91;1,755;1,6;1,29;0,98;1,755;1,6;1,6;1,445;5,52;11,98;9,18;6,72;4,8;6,24;6;5,28;4,346;3,892;4,119;4,346;34,44;96,68;50,82;17,96;
01/07/1982;11,98;9,51;6,96;6,24;13,46;27,48;25;18,43;11,24;9,18;7,2;6,48;6,24;5,76;4,8;4,8;6,96;5,28;3,892;3,665;3,438;3,211;2,984;2,984;2,53;2,53;2,375;2,22;3,438;2,757;2,22
01/08/1982;2,22;2,22;3,892;2,984;2,22;1,91;1,91;1,91;2,53;2,757;2,22;2,22;1,91;1,91;1,91;3,892;8,52;11,98;6,96;5,28;4,573;3,438;3,665;5,04;3,665;2,757;2,53;2,375;2,22;1,91;3,438
01/09/1982;6,48;5,04;3,892;2,984;2,53;2,984;2,757;2,53;2,53;2,375;2,22;2,065;1,91;1,91;1,91;1,755;1,445;1,135;1,91;1,91;1,6;1,29;1,29;1,29;1,29;1,29;5,76;23,78;10,5;6,72;
01/10/1982;5,76;5,04;3,892;3,438;2,984;2,757;3,892;5,28;6;5,28;5,04;3,211;2,984;2,757;2,375;1,91;1,29;1,755;1,6;1,29;0,98;27,48;42,58;22,56;123,28;29,96;17,96;13,46;10,5;9,18;6,72
01/11/1982;5,28;4,8;4,119;4,346;67,14;42,58;14,2;10,17;6;9,51;29,96;32,01;22,56;17,96;55,8;116,91;40,12;21,95;20,73;30,58;18,9;16,08;10,17;7,2;7,2;6,72;25;10,87;6,96;6,24;
01/12/1982;7,2;201,3;265,14;57,48;23,17;16,08;13,46;10,5;7,86;6,48;5,28;5,28;4,573;3,892;18,9;13,83;10,5;12,35;55,8;31,2;14,67;16,08;68,12;58,32;23,78;15,14;11,98;10,5;6,72;4,8;4,119
01/01/1983;98,66;40,94;44,22;28,72;27,48;81;50,82;42,58;78;36,06;26,24;17,96;12,35;9,18;7,86;10,5;6,72;4,8;6,72;10,5;11,24;18,9;13,46;7,2;4,573;3,665;16,55;16,55;13,09;11,61;18,43
01/02/1983;49,16;42,58;16,08;11,24;9,84;7,86;14,2;8,52;6,96;6,24;10,17;12,72;20,12;18,9;20,12;12,72;19,51;16,08;29,96;8,52;7,86;8,85;7,86;7,53;5,76;18,9;15,14;106,88;;;
01/03/1983;35,25;13,46;29,34;31,2;94,7;43,4;25,62;17,02;12,72;9,84;8,52;26,24;10,87;9,18;7,2;6,72;6,24;5,28;4,573;4,346;3,665;3,438;2,984;2,984;2,375;7,2;16,08;27,48;23,78;15,61;9,51
01/04/1983;12,72;13,46;10,5;10,87;52,48;28,72;23,78;21,34;18,9;15,61;10,5;9,18;8,52;7,86;24,39;30,58;18,43;19,51;12,35;10,5;9,18;7,86;7,2;6,96;6,72;6,24;5,76;5,28;5,28;5,04;
01/05/1983;6,24;23,78;18,43;12,72;10,87;9,51;8,52;7,86;7,86;13,46;17,96;21,95;12,72;10,17;9,18;8,52;8,52;7,53;6,72;60,84;23,78;14,2;13,46;52,48;27,48;18,9;17,02;14,67;11,98;9,18;7,86
01/06/1983;7,2;6,48;6;5,52;5,28;5,04;4,8;4,573;4,346;4,346;3,892;70,08;260,82;44,22;28,1;17,96;12,72;11,24;9,84;7,86;7,2;6,96;6,72;11,24;12,72;9,84;8,52;7,53;7,2;6,72;
01/07/1983;7,2;6,72;6,72;6,72;6,72;131,7;60,84;34,44;47,5;68,12;120,55;74;34,44;25;15,61;52,48;125,1;39,3;21,34;16,55;14,67;13,46;11,98;14,67;71,06;62,52;55,8;48,33;25;26,24;190,17
01/08/1983;247,92;121,46;54,14;39,3;21,95;17,96;14,2;12,35;29,96;18,43;14,2;11,61;10,17;7,53;21,95;62,52;131,7;59,16;26,86;20,12;17,96;13,46;11,24;10,17;9,84;9,18;7,86;7,2;6,24;5,76;5,76
01/09/1983;8,52;5,76;5,52;5,28;4,8;4,573;4,346;5,76;4,8;3,892;4,119;4,346;4,346;5,52;4,8;4,346;3,892;3,892;3,665;3,438;3,438;2,984;5,52;4,346;3,438;3,438;2,984;2,984;3,438;4,8;
01/10/1983;29,34;18,9;11,98;9,18;6,48;5,28;4,8;4,346;3,892;3,438;3,211;2,984;2,984;4,346;21,34;7,2;11,61;18,43;10,87;7,86;6;5,28;3,892;3,438;2,53;1,6;1,29;0,9272;0,7688;0,452;0,452
01/11/1983;1,91;25;16,55;12,72;9,18;6,96;4,8;16,08;7,86;3,892;7,86;44,22;13,83;9,18;8,19;11,61;20,12;9,84;6,96;18,9;9,18;16,55;10,87;6,72;5,52;5,76;117,82;49,16;18,9;11,98;
01/12/1983;8,52;32,82;29,96;16,08;16,55;15,14;8,85;7,53;6;5,28;8,52;5,52;12,35;7,2;22,56;20,12;54,14;26,24;21,34;41,76;23,78;17,49;11,98;8,19;6,24;5,04;3,438;6,24;18,43;16,08;7,53
01/01/1984;5,76;7,2;7,86;13,46;8,52;6,72;5,04;3,892;2,757;2,375;16,55;17,96;6,96;6,72;17,02;7,86;5,76;3,892;5,76;36,87;81;18,9;13,46;10,5;8,19;8,19;7,53;7,2;9,18;9,84;48,33
01/02/1984;17,49;29,96;17,49;10,87;8,19;21,34;10,87;6,96;6,72;22,56;10,5;5,76;4,346;3,892;3,438;4,8;9,18;6,48;4,8;3,438;2,757;13,46;8,52;6,24;5,04;6,72;8,52;17,96;9,18;;
01/03/1984;12,35;11,98;84;26,24;16,08;12,72;14,2;8,52;7,86;6,72;5,76;4,8;4,346;3,892;4,346;3,211;2,53;3,438;9,18;10,5;64,2;24,39;12,72;9,84;8,19;6,96;5,28;5,28;6,72;122,37;47,5
01/04/1984;18,43;12,35;7,86;6,96;6,72;6;4,573;3,892;3,211;1,6;2,22;2,22;2,53;2,53;2,22;2,22;1,755;6,24;40,12;37,68;26,24;27,48;13,83;11,24;9,84;9,18;6,48;5,76;5,28;16,55;
01/05/1984;17,02;10,5;7,53;6,24;5,76;5,04;4,8;4,346;4,346;3,892;11,24;6,72;5,76;5,76;5,04;3,665;3,438;2,984;4,346;14,2;7,2;5,28;4,573;3,892;3,438;2,984;2,53;2,22;1,91;1,6;1,29
01/06/1984;1,29;1,29;1,135;1,135;1,29;27,48;12,72;6,48;5,28;3,438;2,757;2,375;2,22;2,22;2,22;4,346;7,2;6,72;29,34;11,98;7,86;6,24;5,76;5,28;4,573;3,892;3,665;2,53;1,91;1,755;
01/07/1984;1,6;1,6;1,445;2,375;1,6;5,76;7,2;5,76;7,2;4,573;3,438;2,53;4,346;2,53;2,984;3,438;2,375;1,91;1,91;3,665;59,16;31,8;19,54;13,82;12,88;10,08;8,7;7,78;6,4;5,74;5,41
01/08/1984;5,08;12,88;15,7;12,41;12,88;27,16;44,66;30,06;38,9;24,9;17,62;14,76;13,82;12,41;10,08;9,16;8,24;9,16;8,7;10,08;8,24;7,78;7,78;6,4;29,48;18,58;13,82;11;9,16;8,24;7,32
01/09/1984;6,4;6,07;5,74;5,08;4,75;4,42;4,42;4,09;3,76;3,1;3,1;2,94;2,94;2,94;4,09;3,1;13,82;13,35;10,08;13,82;9,16;7,32;5,08;4,42;41,78;27,74;22,7;17,62;12,41;10,08;
01/10/1984;9,16;7,78;6,4;5,08;4,75;41,78;20,02;15,7;20,02;14,76;11;8,24;5,08;4,42;4,42;3,76;2,78;24,9;13,82;7,78;4,75;3,1;2,14;4,09;4,75;3,76;3,1;2,3;1,66;1,431;6,86
01/11/1984;2,46;15,7;14,76;27,16;35,35;90,12;64,55;63,8;111,9;33,93;23,25;22,7;28,9;20,02;14,29;11,94;13,82;28,9;18,1;15,23;14,29;11,94;10,54;7,32;20,02;23,8;11,94;8,7;7,32;8,24;
01/12/1984;11,94;7,78;5,41;2,94;2,14;2,78;90,12;62,3;25,45;18,1;13,35;9,16;32,51;21,6;13,82;9,16;21,05;34,64;14,76;11,47;7,32;4,75;3,43;2,78;2,94;6,07;6,4;4,42;3,43;2,94;3,43
01/01/1985;14,76;24,9;13,82;9,62;5,08;11;15,7;24,9;10,08;5,41;2,78;1,431;1,155;5,41;1,66;5,08;1,362;1,017;0,7735;0,664;0,591;0,518;0,445;1,431;5,08;2,78;1,362;15,23;28,32;14,76;10,54
01/02/1985;7,78;19,54;11;64,55;34,64;16,66;10,54;7,32;5,08;14,76;23,25;13,82;40,34;242,2;263,7;72,15;42,5;30,64;26,58;41,78;68,3;63,05;33,93;24,9;19,54;14,76;13,82;10,54;;;
01/03/1985;8,24;6,4;4,75;4,42;4,09;3,43;5,08;3,1;13,35;49,02;15,7;9,62;6,07;5,08;3,76;3,43;2,94;2,46;1,98;1,82;2,14;2,14;2,94;6,07;51,94;55,62;27,16;21,6;17,62;13,82;12,41
01/04/1985;9,16;7,32;6,4;5,74;5,41;8,7;7,78;5,74;6,07;6,4;11,47;23,8;13,35;8,7;10,08;33,22;21,6;20,5;12,41;9,62;7,78;5,41;5,08;4,42;3,76;3,76;3,1;3,1;4,42;6,4;
01/05/1985;5,41;3,43;2,78;2,46;2,14;1,98;2,46;6,4;5,74;5,08;4,09;3,1;2,78;2,46;2,46;2,46;2,46;2,14;1,82;4,42;3,76;2,94;2,3;1,66;1,5;1,5;1,5;1,66;2,14;2,14;2,14
01/06/1985;1,5;2,46;4,42;3,43;2,46;2,14;1,82;4,75;33,22;16,66;13,82;6,07;4,75;3,76;2,94;4,42;37,48;17,62;9,16;6,86;5,08;4,42;3,43;2,94;2,94;2,78;2,62;2,46;2,3;2,14;
01/07/1985;2,14;2,62;2,3;2,14;1,98;12,88;65,3;19,54;14,29;12,88;7,32;5,08;4,75;4,09;3,1;3,1;2,46;2,46;2,3;2,14;2,14;2,14;1,98;1,82;1,82;1,82;1,431;1,224;1,155;1,5;1,362
01/08/1985;1,5;1,5;1,5;1,431;1,362;1,362;1,362;1,362;34,64;18,58;31,8;77,56;42,5;21,6;15,23;13,82;11,47;16,66;18,58;21,6;16,66;12,88;10,54;8,7;7,32;6,07;5,74;5,08;4,42;4,09;12,88
01/09/1985;18,58;11,94;9,16;7,32;6,4;5,41;4,42;3,76;2,94;2,78;2,62;2,62;2,46;2,3;2,46;2,62;2,62;2,46;7,32;4,42;4,42;4,09;3,76;2,94;2,46;2,14;1,82;3,76;24,9;21,6;
01/10/1985;54,88;46,1;26;18,1;10,08;6,86;5,41;4,42;2,94;2,62;2,3;1,5;1,224;0,879;0,7005;0,664;0,664;0,948;1,017;1,5;31,8;11,94;6,07;5,74;11,47;6,86;3,76;1,82;1,293;1,086;10,54
01/11/1985;15,23;79,9;66,05;47,56;26,58;30,64;16,66;10,08;6,07;3,76;2,46;1,82;1,155;0,591;0,518;0,4815;0,445;0,445;4,75;2,3;1,82;1,293;1,155;0,7005;0,591;0,4235;0,402;0,402;0,3805;0,359;
01/12/1985;0,359;0,359;0,359;0,3375;0,316;0,316;0,2945;0,273;0,273;0,273;0,273;0,2515;0,359;0,402;1,362;0,4815;0,4235;0,402;0,359;0,316;0,2945;0,273;0,273;0,273;0,316;1,086;4,42;13,35;31,8;5,41;3,76
01/01/1986;1,82;18,1;6,4;2,62;0,948;0,7005;0,518;0,4235;0,03;0,03;1,362;0,03;0,131;0,445;10,08;0,518;0,05;4,42;5,08;4,42;0,664;0,208;1,66;6,07;0,3805;0,208;0,057;0,042;0,038;51,94;23,8
01/02/1986;26;64,55;38,9;46,1;8,7;2,3;0,948;20,5;19,06;6,07;15,7;69,84;29,48;15,23;8,24;3,43;21,6;11,94;2,78;15,23;2,78;1,224;1,017;2,14;1,155;0,81;0,664;15,7;;;
01/03/1986;19,54;12,88;15,7;15,7;5,74;2,62;1,224;1,086;0,948;0,81;0,591;0,591;18,1;15,7;21,6;11;8,7;4,09;3,76;1,82;1,362;1,155;0,948;11,47;3,76;10,08;2,46;2,3;1,98;1,66;1,431
01/04/1986;1,293;1,086;0,7735;1,224;2,46;3,76;9,16;3,76;2,14;1,431;22,7;9,16;4,42;4,09;45,38;21,6;13,82;9,16;6,07;5,08;2,78;1,82;10,08;1,155;0,948;0,81;28,32;16,66;9,16;2,3;
01/05/1986;1,5;1,293;1,224;0,948;0,81;0,737;0,664;0,5545;0,445;0,402;0,402;0,402;0,402;0,359;0,316;0,273;0,273;0,4815;0,402;0,359;0,273;0,2515;0,23;0,208;0,186;0,175;0,164;0,153;0,12;3,1;46,1
01/06/1986;14,76;6,4;2,46;0,948;0,5545;0,445;0,359;0,316;0,316;0,3375;0,273;0,273;0,273;0,23;3,1;4,42;1,362;0,879;0,664;0,5545;0,4235;0,316;0,273;0,23;0,208;0,219;0,2515;0,23;0,23;0,359;
