Data;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31
01/05/1942;;;;;;;;;;;;;;;;;;;;;;5,2;5,2;5,2;4,68;4,68;4,16;4,16;4,16;4,16;4,16
01/06/1942;4,16;4,16;4,16;4,16;3,64;3,9;4,94;4,16;4,16;3,64;3,64;3,64;3,12;3,12;3,12;2,6;2,6;11,6;8,8;6,4;3,64;4,16;3,64;3,38;3,12;3,12;3,12;3,12;2,6;2,86;
01/07/1942;3,9;3,64;17,6;14,6;8;4,94;4,16;4,16;3,64;3,38;3,12;3,12;3,12;3,12;3,12;2,86;2,6;2,86;3,9;3,38;3,12;2,6;2,6;2,86;2,6;2,6;2,28;2,28;3,9;3,9;6,4
01/08/1942;4,42;3,9;3,12;2,6;2,6;2,6;2,6;2,6;2,6;2,28;2,28;2,28;3,38;2,86;2,6;2,28;2,28;2,28;2,28;2,6;2,6;2,6;2,86;3,38;2,6;2,28;2,28;2,28;2,28;2,28;2,28
01/09/1942;2,28;2,28;2,28;2,28;4,68;6,4;3,38;2,44;2,28;2,28;2,28;2,28;2,28;2,28;2,28;10,16;6,4;3,9;3,9;2,86;2,28;2,28;2,28;2,28;3,9;16,4;9,679999;4,94;3,64;42,3;
01/10/1942;15,2;8;6;4,42;4,16;3,64;7,2;13,52;6;4,42;3,9;3,12;3,12;3,12;3,38;3,12;2,6;2,28;2,28;2,28;2,28;2,6;2,6;2,28;2,6;5,6;10,64;18,8;12,56;5,2;4,16
01/11/1942;3,12;3,12;3,9;3,12;2,6;2,6;2,28;2,28;2,28;2,28;2,28;2,6;2,6;2,6;2,6;2,6;3,12;9,679999;3,64;2,6;2,6;18,2;6;3,12;2,6;2,6;2,86;2,6;2,6;2,6;
01/12/1942;2,6;2,6;2,6;2,44;2,28;2,28;2,28;2,28;2,28;2,28;2,6;5,6;4,94;3,12;6,8;5,6;4,42;2,6;2,28;2,28;2,28;2,28;2,28;2,28;13,52;15,2;4,42;3,38;2,6;2,28;3,38
01/01/1943;2,6;2,44;2,28;2,28;4,42;2,44;2,6;4,68;2,6;2,28;2,28;2,28;2,28;2,6;6,4;2,44;2,28;2,28;2,28;2,28;2,28;2,28;2,28;44;13,52;4,68;2,86;2,28;2,28;2,28;2,86
01/02/1943;18,2;19,4;12,08;7,2;6,4;4,42;3,38;2,6;4,94;4,16;2,86;2,28;2,28;10,64;3,38;2,6;2,6;2,6;13,04;8,4;4,68;2,86;2,6;2,6;2,6;10,64;4,68;15,8;;;
01/03/1943;5,2;6;3,38;2,44;2,28;2,28;2,28;17;5,6;3,38;2,28;2,28;2,44;18,2;4,16;2,44;2,12;1,96;1,64;1,64;2,12;2,28;4,68;2,44;2,28;4,68;6;27,5;15,2;8,4;9,2
01/04/1943;5,2;4,16;3,38;3,12;2,44;2,28;2,28;2,12;1,96;1,64;1,64;1,64;1,64;1,64;1,8;2,12;1,64;1,64;1,64;1,64;1,64;1,32;1,32;1,32;1,32;3,38;4,16;2,86;2,12;1,48;
01/05/1943;0,778;4,42;2,28;1,8;1,32;1,32;1,32;1,32;1,32;1,32;1,32;1,32;1,32;1,32;1,32;1,32;1,32;1,32;1,32;1,32;1,32;1,32;15,8;5,2;2,86;2,28;2,12;2,28;1,96;18,2;10,16
01/06/1943;4,94;3,64;3,64;3,12;2,6;53;14,6;16,4;17,6;10,64;8,8;7,6;6;4,68;4,16;4,94;4,42;47,6;42,3;18,8;13,04;7,2;6,8;6,4;6;4,94;4,42;4,16;3,64;3,38;
01/07/1943;3,64;3,9;4,42;10,64;14;12,08;10,64;9,2;8,4;7,2;7,6;9,2;6,4;5,2;4,68;4,16;2,86;3,64;3,64;3,12;2,86;2,86;2,6;2,6;2,28;2,28;2,6;2,6;2,6;54;43,15
01/08/1943;39,75;95,1;33,1;26;14,6;11,6;10,64;8,8;8;6,8;8,4;7,2;5,6;5,6;5,2;3,64;4,68;4,68;4,68;4,42;10,16;48,5;18,8;11,12;8;7,2;6,4;5,2;5,2;4,68;4,16
01/09/1943;4,42;12,56;5,6;5,2;4,68;4,68;4,42;4,16;4,16;3,12;2,6;4,68;18,8;10,64;6;4,94;4,94;7,2;4,68;4,42;5,6;10,16;8;6,8;4,94;8;8,4;5,6;4,94;4,42;
01/10/1943;4,16;4,42;2,86;4,42;5,6;10,16;10,16;4,94;4,94;4,68;4,16;4,16;4,94;14;9,679999;11,12;12,56;8;6,4;5,2;5,6;25,25;10,64;6,8;6;5,2;8;27,5;18,8;8,8;4,16
01/11/1943;5,6;5,2;4,94;5,2;4,68;4,42;4,94;5,2;5,2;5,2;5,2;4,68;4,68;4,68;4,68;4,68;4,68;5,6;4,68;4,68;4,68;4,68;4,68;4,68;4,68;4,68;4,68;4,42;4,68;4,68;
01/12/1943;4,68;5,6;6,4;8,4;13,04;6,8;5,6;4,94;7,2;6;5,2;6,4;6;5,2;5,2;5,2;4,94;4,68;4,68;4,68;4,16;4,16;4,16;4,16;4,42;4,16;4,42;5,6;4,42;4,42;5,6
01/01/1944;6,4;5,6;5,2;7,6;6,4;18,2;17;15,8;41,45;31,5;21,5;11,6;75,2;96,4;95,1;113,4;69,6;41,45;26;20;15,8;13,52;10,16;9,2;8,8;7,6;39,75;58;68,5;48,5;29,1
01/02/1944;54;25,25;17;15,2;13,52;10,64;8,8;8,4;7,6;28,3;23,75;20;7,6;7,6;8;9,2;36,35;31,5;13,52;14;11,12;17;44,9;39,75;36,35;29,1;74;39,75;26;;
01/03/1944;19,4;15,8;18,2;16,4;14,6;13,52;41,45;20,75;15,2;23,75;44;43,15;44;27,5;21,5;16,4;15,2;14,6;13,04;20,75;19,4;12,56;12,08;15,2;12,56;12,08;9,679999;9,2;8,4;8;10,16
01/04/1944;5,6;4,68;4,68;4,16;4,16;4,16;4,16;4,42;3,64;3,64;6,4;4,68;3,64;4,16;3,12;33,1;245;228,8;186,9;74;19,4;17;15,2;13,52;12,08;9,2;8,4;7,6;6,8;6,8;
01/05/1944;6;6;6;5,2;4,68;4,68;4,68;4,16;3,12;4,16;4,16;4,16;4,16;3,64;3,64;4,16;6;5,2;4,16;3,64;4,16;3,64;3,12;3,12;3,12;3,38;3,12;3,9;3,12;2,6;2,28
01/06/1944;2,28;2,28;2,28;2,6;2,86;3,12;2,28;2,28;2,28;2,6;2,28;1,96;1,96;2,28;2,28;2,28;3,38;58;23,75;9,679999;6,8;6;5,2;6,4;7,6;6,8;6;6;4,68;3,64;
01/07/1944;3,64;3,12;2,6;2,6;11,12;27,5;22,25;8;8;5,2;4,68;4,16;4,16;3,64;3,12;3,12;3,12;2,6;2,6;3,12;3,12;3,12;2,6;2,6;2,6;2,6;2,6;2,6;2,6;2,6;2,6
01/08/1944;2,6;2,6;2,6;2,6;2,6;2,6;3,12;2,6;2,6;3,12;3,12;2,6;2,6;2,6;2,6;3,64;3,12;3,12;3,12;6;3,38;2,6;2,28;1,96;1,96;1,64;1,64;1,64;5,2;2,86;2,28
01/09/1944;2,28;2,6;2,28;1,96;2,28;2,44;17;9,679999;6,8;4,42;3,12;2,6;2,6;2,28;2,28;3,12;2,6;2,6;3,64;2,28;2,28;1,96;1,96;1,96;1,96;2,28;2,28;1,96;1,96;1,96;
01/10/1944;1,96;1,32;1,32;1,32;1;1,32;1,64;1,96;1,32;1,32;1,32;1,32;2,6;4,68;2,6;2,28;1,32;1,32;1,32;1,16;1;1;1;1;1;1,8;1,32;1;1;1;1
01/11/1944;1;1;1;1;1;1;1;52,1;24,5;3,38;2,6;1,64;1,32;2,44;2,28;2,28;1,32;1,32;1;1;1;1;1;1;8,4;8;20;8;4,16;2,6;
01/12/1944;2,28;2,28;8;3,38;2,6;2,28;1,96;1,32;1,32;1,32;1,32;1;1;1;1,16;1,32;1;1;1;1;1;1;1;1;1;1;4,68;5,6;4,42;2,6;2,28
01/01/1945;3,12;2,6;1,96;1,32;1,32;1;1;1;1;0,852;0,852;0,778;0,704;0,704;0,704;0,556;0,556;0,556;0,556;0,704;0,852;1,64;1,32;1;1,96;1,64;1,32;2,28;1,96;5,6;6,4
01/02/1945;4,94;4,68;4,68;2,86;2,86;2,12;3,38;11,6;3,64;58;31,5;18,2;9,2;6,8;1,64;4,42;30,7;30,7;84,8;44,9;39,75;40,6;33,9;32,3;6,8;38,05;29,9;27,5;;;
01/03/1945;6,4;8;17,6;34,7;33,9;10,16;4,68;4,16;11,12;7,6;6,8;5,6;4,68;4,16;3,64;3,12;3,12;2,6;2,6;2,28;2,6;2,28;2,6;2,28;3,12;2,86;8,8;5,2;2,28;2,28;1,96
01/04/1945;2,28;2,28;2,28;2,12;3,12;1,32;1,32;1,32;1,64;18,2;11,6;10,64;5,6;4,68;3,12;3,12;3,12;2,44;2,28;3,64;2,6;2,6;2,28;2,28;2,28;1,96;1,96;1,32;1,32;1,32;
01/05/1945;1,32;1,32;1,32;1,32;1,48;1,96;1,32;1,32;2,6;4,42;2,44;2,6;2,28;2,28;2,28;1,32;1,32;1,32;1,32;0,852;0,852;0,852;0,852;0,704;0,704;0,704;0,852;0,704;0,704;0,704;0,704
01/06/1945;0,704;0,852;0,852;11,6;12,56;1,8;1,32;1,32;1;1,32;1;1;1;1;1;1,32;1,32;22,25;3,12;2,6;4,16;3,12;1,96;1,96;1;1,16;1;1;1;1;
01/07/1945;1;0,926;1,32;1,96;1,32;1;1;1,32;1;0,852;1;1;0,926;1;1;1;1,32;1;0,852;0,778;1;1,32;0,852;0,852;0,852;1;1;1;1,96;3,9;4,68
01/08/1945;4,68;5,6;3,12;2,28;1,96;1,48;1;0,852;0,852;0,852;0,852;0,852;0,926;1;1;0,852;0,852;1;1,16;1,32;1;0,778;0,852;0,852;1;1,32;0,852;1;0,852;1,32;2,28
01/09/1945;4,94;8;4,94;4,16;2,28;1;1,32;8,8;17,6;18,2;9,2;4,16;4,16;4,16;4,42;19,4;12,56;6,4;4,68;4,16;4,16;4,42;4,16;4,16;3,12;3,12;2,6;2,44;2,28;1,16;
01/10/1945;2,28;2,28;2,28;3,64;6;26,75;35,5;36,35;28,3;12,56;5,2;4,42;4,16;2,6;1,32;1;0,852;4,68;2,6;1,32;0,852;0,852;0,926;0,852;0,63;0,556;0,704;0,556;1,16;0,852;0,704
01/11/1945;1;0,852;0,778;0,704;5,6;4,68;3,38;1,8;1;0,852;0,852;0,704;6,4;3,38;1,96;1;0,852;0,556;0,408;0,408;0,556;8;7,6;7,6;8,4;6,4;3,38;2,86;1;1;
01/12/1945;0,556;0,408;0,704;0,26;10,16;2,86;0,63;0,556;0,408;0,334;2,12;0,556;0,408;0,26;2,28;13,04;14,6;35,5;14;9,679999;7,2;4,68;6;26,75;9,679999;4,94;4,16;18,2;18,2;14,6;35,5
01/01/1946;39,75;96,4;26;28,3;105,5;25,7;14,54;10,019;26,35;34,3;16,65;10,86;30,65;23,1;38,4;18,85;11,78;3,438;10,4;8,114;5,414;3,944;3,226;3,226;4,238;3,944;21,15;8,495;3,944;3,226;33,57
01/02/1946;27,73;19,4;35,12;19,4;19,95;14,08;13,16;49,85;62,9;64;31,38;18,85;13,62;12,7;13,62;20,5;41,68;21,15;58,5;47,75;19,95;17,75;15,55;23,1;58,5;95,5;32,84;38,4;;;
01/03/1946;30,65;46,7;40,04;51,95;26,35;16,1;15,55;14,54;15,55;11,32;5,414;2,59;38,4;23,75;15;16,65;12,24;5,708;34,3;16,65;10,86;3,226;1,742;13,62;6,971;8,875999;4,826;6,296;4,238;5,12;3,65
01/04/1946;3,226;2,59;5,414;3,65;3,226;3,65;4,238;4,238;3,226;2,802;3,226;2,802;2,802;2,378;1,954;1,954;1,3068;1,53;3,226;2,59;1,53;1,954;2,166;1,53;1,3068;1,0836;0,6372;1,3068;1,3068;1,3068;
01/05/1946;1,3068;0,5256;6,971;1,3068;0,972;1,0836;0,8604;0,8604;0,8604;0,972;1,742;12,24;23,1;3,226;1,1952;1,3068;1,3068;3,226;5,708;3,226;0,8604;0,6372;0,6372;1,0836;1,0836;0,5256;0,414;0,6372;0,414;0,414;0,414
01/06/1946;6,002;3,226;2,802;2,378;1,742;1,53;1,53;1,53;0,5256;0,6372;0,414;0,414;0,414;0,414;0,414;0,5256;0,6372;0,414;0,414;0,6372;0,414;1,3068;14,54;33,57;15;3,65;18,85;34,3;132;14,54;
01/07/1946;15;3,65;3,014;10,86;10,4;5,708;3,65;3,014;3,944;3,65;1,53;1,0836;0,8604;1,53;18,85;53;19,95;15;14,08;13,62;12,24;12,24;10,019;9,638;8,875999;8,495;5,708;4,826;4,532;4,238;3,944
01/08/1946;3,65;3,226;3,438;3,226;3,226;2,802;2,59;2,802;2,802;2,802;2,378;2,378;2,378;2,378;2,378;2,166;1,954;1,954;1,954;1,954;2,59;4,532;3,944;3,438;2,802;2,166;10,019;49,85;23,1;9,638;7,352
01/09/1946;3,014;3,014;2,802;2,802;2,802;2,802;3,014;2,802;2,802;2,802;2,378;2,378;1,954;2,166;1,954;1,954;1,954;1,954;1,954;1,954;1,954;1,954;1,954;1,954;2,166;1,954;2,378;1,954;1,954;1,53;
01/10/1946;1,53;1,53;1,53;1,742;2,166;2,378;3,438;3,014;2,166;1,53;1,53;1,742;2,166;4,238;4,532;8,495;17,2;5,708;8,114;13,62;8,875999;3,944;3,65;11,32;6,296;4,826;4,238;3,014;2,59;2,378;2,166
01/11/1946;1,742;2,59;2,166;1,954;1,954;1,53;1,3068;1,3068;48,8;12,24;8,114;5,12;3,014;2,166;1,3068;3,226;3,014;1,954;4,826;3,944;2,59;1,954;1,53;1,53;4,238;2,59;1,742;1,53;1,53;1,53;
01/12/1946;1,53;1,4184;1,1952;1,1952;1,3068;1,0836;1,3068;1,3068;1,4184;2,166;9,257;3,226;4,238;10,019;15;7,733;3,438;2,802;2,378;3,226;3,944;7,352;3,65;2,59;2,166;1,954;1,4184;1,3068;1,53;1,742;2,378
01/01/1947;2,59;3,014;2,166;1,3068;0,972;1,0836;1,0836;6,002;41,68;6,296;4,238;3,014;3,65;6,59;3,438;2,802;4,532;14,08;10,019;8,495;3,226;2,59;2,378;1,954;1,954;1,954;1,742;10,4;140;14,08;9,257
01/02/1947;8,114;10,019;24,4;9,638;6,971;14,08;8,114;8,495;8,495;32,84;17,75;37,58;38,4;22,45;53;45,65;26,35;44,6;46,7;29,19;20,5;15;10,86;61,8;74,8;64;29,19;79,9;;;
01/03/1947;123;77,3;54,1;38,4;27;23,1;20,5;15;12,24;10,019;8,875999;8,114;8,114;8,875999;10,86;12,7;11,32;8,495;7,352;6,59;5,12;6,296;6,002;6,002;6,002;5,414;6,002;5,12;5,414;5,708;5,414
01/04/1947;5,12;4,826;4,532;4,238;3,944;9,638;3,944;10,019;6,971;4,826;4,238;3,944;3,65;3,014;3,014;1,3068;1,1952;1,1952;4,238;7,352;4,238;3,226;3,014;5,12;23,75;10,019;6,296;5,12;3,944;3,438;
01/05/1947;4,826;33,57;19,95;37,58;18,3;9,638;8,495;6,296;5,12;4,238;4,238;3,944;3,65;3,65;3,65;3,65;3,944;5,12;103,5;29,19;16,1;12,24;10,86;9,257;6,296;5,708;5,414;4,532;4,238;3,438;3,226
01/06/1947;3,226;3,226;3,226;3,014;3,014;2,802;2,59;2,378;2,378;2,378;2,802;3,226;3,944;13,62;5,708;3,944;3,226;3,014;3,014;9,638;6,002;8,495;6,971;5,708;4,532;4,238;3,438;3,226;10,86;6,002;
01/07/1947;4,532;3,944;9,638;32,84;22,45;14,54;8,875999;4,532;4,238;4,238;3,65;3,65;3,65;3,226;3,014;3,014;3,438;3,014;3,226;2,802;2,802;2,802;2,802;2,802;2,802;3,65;7,733;4,238;3,438;3,65;3,944
01/08/1947;25,7;17,75;10,4;6,59;4,532;16,1;7,352;4,532;5,708;5,708;5,12;4,532;4,238;4,238;3,65;3,226;3,014;2,802;2,802;2,802;3,014;2,802;2,802;3,014;3,226;3,65;3,226;3,014;2,802;2,802;2,802
01/09/1947;11,32;41,68;18,3;8,875999;6,296;5,414;4,532;4,238;3,944;3,65;3,65;3,438;6,971;41,68;65,2;23,75;16,1;12,24;27;19,95;13,16;10,019;12,24;10,4;32,84;15;10,86;11,78;13,16;10,86;
01/10/1947;45,65;39,22;21,15;14,54;18,85;48,8;27;21,8;18,85;14,08;10,019;8,875999;8,114;6,296;6,002;6,002;5,414;5,12;19,4;11,78;9,257;8,875999;6,971;11,32;51,95;23,75;14,08;10,86;9,638;9,257;9,257
01/11/1947;10,86;144,8;71,2;22,45;18,85;16,1;14,54;12,24;10,019;8,495;7,733;7,352;10,86;12,24;9,638;8,495;8,875999;8,114;8,495;9,257;10,019;15;10,86;6,971;54,1;82,5;36,76;40,86;31,38;23,1;
01/12/1947;14,54;23,75;34,3;18,85;14,08;10,86;7,733;6,971;62,9;40,86;30,65;19,95;14,08;6,971;19,4;16,65;13,16;10,019;7,733;6,296;5,708;5,12;3,944;3,226;2,59;3,014;2,59;5,708;9,257;10,019;8,114
01/01/1948;6,971;6,296;5,414;5,12;4,826;3,226;2,802;2,802;2,59;3,438;3,65;8,495;6,002;10,86;7,733;5,708;4,238;7,733;10,86;8,875999;10,019;7,352;6,296;23,75;51,95;34,3;19,4;9,257;31,38;29,19;29,19
01/02/1948;27;29,92;23,75;19,4;15;11,78;10,019;124,5;236;123;73,6;37,58;32,11;27,73;127,5;140;91,6;67,6;64;29,92;29,92;35,94;94,2;45,65;30,65;25,05;81,2;35,12;19,95;;
01/03/1948;36,76;25,05;19,95;17,75;15;25,05;65,2;21,15;17,75;15;148;66,4;31,38;25,05;21,15;19,95;16,65;14,08;10,86;8,875999;7,733;6,59;7,733;12,7;10,019;9,638;8,875999;8,875999;7,733;6,59;6,002
01/04/1948;6,971;9,257;89;17,2;12,7;10,019;9,257;8,114;7,352;6,971;6,296;6,296;6,002;8,875999;20,5;18,85;15;9,638;25,7;368,8;117;64;45,65;36,76;21,8;14,08;8,875999;7,352;6,59;8,114;
01/05/1948;7,733;11,32;65,2;66,4;37,58;29,92;22,45;15;14,08;13,62;12,24;10,4;9,257;7,352;6,002;79,9;140;46,7;35,12;28,46;22,45;12,24;9,257;8,495;8,114;8,495;8,875999;11,78;10,019;28,46;10,019
01/06/1948;9,257;8,875999;8,875999;8,875999;8,114;8,114;8,114;7,352;7,733;7,352;6,59;6,59;6,59;6,59;6,002;6,002;6,002;5,708;5,414;5,12;4,826;4,826;4,826;4,826;4,826;4,826;4,826;4,532;4,532;3,944;
01/07/1948;4,238;4,238;5,708;4,238;4,238;4,238;4,238;3,65;3,65;3,65;3,65;3,438;3,226;3,226;3,226;3,65;14,54;9,638;9,257;6,296;5,12;4,238;3,65;4,826;3,65;7,733;14,54;12,7;9,257;8,114;7,733
01/08/1948;72,4;23,1;14,54;13,16;15;16,65;32,84;23,1;12,24;13,62;12,7;11,78;10,019;8,495;7,733;6,971;6,59;6,296;5,414;5,12;4,826;3,944;3,438;3,014;8,114;35,94;21,8;17,75;14,08;6,59;5,414
01/09/1948;5,708;5,414;5,12;4,826;3,944;3,65;3,65;3,65;3,014;3,65;17,2;19,95;13,62;49,85;12,7;5,12;5,708;10,019;9,257;8,495;7,733;6,296;5,414;6,296;6,296;5,708;5,414;4,532;3,65;3,65;
01/10/1948;3,65;3,65;3,65;3,944;3,438;3,226;3,438;3,014;2,802;3,014;6,296;5,708;4,532;3,944;3,944;3,226;3,014;2,802;2,802;2,802;2,59;2,802;2,802;15;24,4;17,2;6,002;9,257;6,002;4,826;4,238
01/11/1948;4,532;4,238;3,226;3,226;2,802;4,532;16,65;23,1;13,62;7,352;5,708;3,014;3,014;3,014;2,802;3,226;2,802;2,802;2,802;2,802;2,802;2,802;3,014;2,378;1,954;1,53;1,742;1,53;1,53;1,3068;
01/12/1948;1,3068;1,53;1,3068;1,0836;1,0836;1,0836;1,1952;1,3068;10,019;6,296;2,59;2,166;1,3068;1,3068;1,0836;1,3068;1,4184;4,238;6,002;3,438;2,802;2,802;2,802;2,802;2,802;3,014;1,3068;0,8604;6,002;2,166;1,1952
01/01/1949;1,1952;0,8604;0,7488;1,53;9,257;7,352;7,733;16,1;12,7;19,4;21,15;34,3;34,3;40,86;13,62;12,7;10,86;22,45;21,8;15;10,4;6,971;5,708;5,12;5,12;24,4;27;22,45;16,65;10,019;6,296
01/02/1949;6,002;4,532;3,65;7,352;11,32;5,12;4,238;9,257;3,438;2,378;1,53;1,3068;1,1952;1,0836;8,495;12,7;8,495;14,54;60,7;19,95;18,3;17,75;14,54;12,7;8,875999;6,59;6,002;16,1;;;
01/03/1949;29,92;34,3;58,5;54,1;32,84;18,3;68,8;66,4;26,35;23,75;21,15;19,95;16,65;14,54;12,24;9,257;10,86;8,495;31,38;21,8;15;9,638;65,2;16,65;10,019;9,257;6,002;20,5;32,84;26,35;22,45
01/04/1949;19,95;30,65;40,86;27,73;19,4;15;10,019;9,257;7,352;6,296;6,002;6,002;6,002;5,414;6,296;5,12;4,826;4,238;4,238;4,238;4,238;4,238;4,532;62,9;92,9;41,68;21,15;15;11,78;9,638;
01/05/1949;8,875999;8,495;8,114;7,352;6,971;6,296;6,296;7,733;7,733;6,296;10,4;8,875999;8,114;7,352;6,59;6,002;5,708;4,532;3,65;3,438;4,532;4,238;3,65;3,944;3,438;3,226;3,014;2,802;2,802;2,802;2,802
01/06/1949;3,226;3,014;3,438;3,438;34,3;46,7;29,19;18,85;10,86;12,24;18,85;11,32;9,257;9,257;10,019;9,257;8,875999;7,733;6,296;5,414;5,414;5,414;4,826;4,238;3,944;4,238;4,238;4,238;4,238;3,944;
01/07/1949;3,65;3,226;3,226;3,226;3,226;3,438;15;9,638;7,352;4,826;3,65;3,65;3,65;3,226;3,65;118,5;38,4;22,45;17,2;12,24;8,875999;6,59;5,708;5,12;3,65;3,438;3,65;3,226;3,944;3,438;3,226
01/08/1949;3,944;3,944;4,532;3,438;4,238;7,733;10,019;14,54;8,114;8,114;30,65;13,16;11,78;10,019;7,733;6,296;6,296;10,019;7,352;6,296;5,12;4,826;6,971;4,532;3,944;3,944;3,65;8,114;8,875999;6,971;5,12
01/09/1949;3,65;3,226;3,014;6,971;6,296;4,532;3,65;3,226;3,226;3,944;7,352;78,6;30,65;23,75;35,12;27,73;23,1;15,55;12,24;15,55;23,1;13,62;9,638;8,114;6,971;6,59;7,352;6,59;6,971;6,002;
01/10/1949;6,002;5,708;5,12;4,826;4,826;3,944;3,438;3,65;5,12;6,002;8,875999;13,16;18,3;8,495;7,733;8,114;25,05;19,95;13,16;9,638;9,257;8,114;8,114;7,352;7,352;6,971;6,59;6,59;6,002;5,414;5,414
01/11/1949;3,65;3,438;3,226;3,226;3,014;10,019;8,114;6,59;6,002;5,414;4,238;3,65;3,226;2,802;2,802;2,802;2,378;2,802;5,12;4,532;4,238;4,238;4,238;3,438;5,12;6,296;6,002;5,12;3,65;3,014;
01/12/1949;2,166;1,53;1,53;1,3068;1,742;3,226;3,438;3,014;2,59;2,166;1,53;1,53;1,53;1,53;1,3068;1,1952;1,1952;1,1952;1,0836;1,0836;1,1952;2,166;1,1952;0,972;0,8604;1,4184;1,1952;1,4184;2,802;2,166;1,954
01/01/1950;1,4184;1,742;1,742;2,59;19,95;8,495;5,708;4,826;4,238;3,226;2,802;2,166;2,166;1,742;1,53;1,3068;1,0836;1,4184;3,438;3,438;3,014;6,002;47,75;9,638;6,59;3,944;3,438;2,59;1,954;1,742;10,019
01/02/1950;6,002;9,638;39,22;35,94;23,1;16,65;8,114;5,12;10,019;9,638;17,2;16,1;9,638;8,875999;8,114;7,352;6,296;5,708;6,002;8,495;32,11;37,58;21,15;37,58;182;58,5;16,1;9,638;;;
01/03/1950;19,4;37,58;43,55;77,3;71,2;30,65;19,95;14,54;13,62;13,62;12,7;25,05;19,95;12,24;21,15;51,95;26,35;17,2;12,24;6,971;4,532;3,944;3,944;3,65;8,114;6,971;4,532;3,944;3,014;2,59;2,59
01/04/1950;3,226;3,65;3,944;3,65;3,226;3,226;3,226;3,014;3,226;3,014;2,802;8,114;12,7;7,733;6,296;37,58;40,86;34,3;23,1;17,75;34,3;236;23;19,4;18,8;17;13,04;12,08;10,64;13,52;
01/05/1950;11,6;8,8;12,08;29,1;14;12,08;10,64;8,8;8;6,8;5,6;5,2;5,2;4,94;4,94;10,64;7,6;9,679999;14,6;17;17,6;10,64;8,4;7,2;6,4;5,6;5,2;4,94;4,68;4,42;6
01/06/1950;4,94;4,68;4,16;4,16;4,16;7,2;18,8;9,679999;7,6;6,4;5,6;5,2;4,94;4,68;4,68;4,94;4,42;4,16;3,9;4,16;4,16;3,9;3,64;5,2;4,42;3,9;3,64;3,64;3,12;3,38;
01/07/1950;3,12;2,86;2,86;3,12;3,12;3,12;3,38;3,64;7,2;4,42;3,64;3,38;3,12;3,12;2,86;2,86;2,86;2,86;2,86;2,86;2,6;2,6;2,44;2,6;2,6;2,6;2,6;2,6;2,6;2,44;2,44
01/08/1950;2,44;4,42;3,64;3,9;3,12;2,86;2,6;2,6;2,44;2,86;3,12;3,38;3,12;10,64;4,68;3,64;3,38;3,12;3,38;2,86;14;5,6;4,42;3,64;3,38;3,12;3,12;3,12;3,12;2,6;2,44
01/09/1950;2,44;2,44;2,28;2,28;2,44;2,28;2,44;5,2;6,8;5,2;4,16;3,12;2,86;2,6;2,44;2,44;2,28;2,44;2,86;2,6;5,6;5,2;10,64;6;4,68;3,9;3,38;3,12;2,86;2,6;
01/10/1950;2,86;4,68;3,64;2,86;2,6;2,86;2,28;2,28;2,44;3,38;4,42;3,38;3,12;2,86;4,42;;;;;;;;;;;;;;;;
01/11/1950;;;;;;;;;;;;;;;;;2,6;2,86;2,6;13,52;12,56;6;5,2;4,68;3,9;6;5,6;9,679999;5,6;5,2;
01/12/1950;15,8;7,2;5,2;5,2;13,52;7,6;5,6;4,94;4,16;3,64;3,64;3,9;5,2;4,16;3,9;3,38;2,86;5,6;3,9;7,6;4,16;3,38;2,86;3,12;4,94;3,9;8;4,68;5,2;10,16;11,12
01/01/1951;12,56;8;5,2;4,68;7,2;8,8;9,679999;5,2;11,6;14,6;39,75;22,25;42,3;49,4;32,3;20,75;16,4;15,2;17,6;15,8;14,6;40,6;56;27,5;26;18,8;14;19,4;22,25;16,4;27,5
01/02/1951;48,5;29,9;25,25;29,1;53;35,5;43,15;33,1;23;51,2;39,75;29,9;22,25;17;14,6;13,04;13,52;29,1;33,1;20;16,4;14;12,56;11,12;11,12;21,5;17,6;21,5;;;
