Data;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31
01/10/1984;;;;;;;;;;;;14,5908;13,5259;10,4755;8,5716;8,5716;8,5716;10,9682;9,0373;9,0373;8,1131;7,2182;6,354;5,934;5,934;5,5224;5,5224;5,1193;4,6254;4,6254;4,6254
01/11/1984;3,6598;2,5524;3,4491;4,1168;6,7822;20,8374;17,3512;20,8374;21,4359;13,5259;13,0022;11,9728;9,9894;9,0373;8,1131;7,6619;7,2182;7,2182;6,354;9,0373;9,0373;6,7822;7,2182;7,2182;15,1318;16,7882;11,4674;9,5099;8,5716;8,1131;
01/12/1984;7,2182;7,6619;6,354;3,2496;3,4491;22,0392;14,5908;11,9728;9,9894;8,5716;7,2182;6,354;8,1131;6,7822;5,934;5,5224;6,354;6,354;5,5224;5,1193;4,3643;4,3643;2,7126;2,7126;4,6254;5,1193;9,9894;5,5224;5,5224;5,5224;5,5224
01/01/1985;5,5224;8,1131;6,7822;5,5224;5,1193;4,3643;4,6254;4,6254;4,6254;4,6254;3,6598;3,6598;3,6598;3,6598;3,6598;6,354;4,6254;4,1168;4,1168;3,8822;3,2496;3,2496;3,4491;3,2496;3,2496;3,2496;3,0607;2,8818;2,8818;2,8818;2,8818
01/02/1985;2,8818;2,8818;2,7126;2,7126;3,6598;2,8818;2,8818;2,8818;3,0607;3,4491;3,0607;12,4845;48,1012;37,8416;30,2983;27,0333;21,4359;15,1318;123,4151;71,9231;58,2305;47,3453;23,2602;16,7882;13,5259;11,9728;10,9682;9,5099;;;
01/03/1985;6,7822;7,2182;7,2182;6,354;5,934;5,5224;5,5224;5,5224;4,6254;41,4245;8,1131;7,2182;6,354;5,5224;5,5224;5,5224;5,5224;5,5224;5,5224;5,5224;4,6254;4,6254;5,934;5,934;7,6619;7,6619;6,354;5,5224;4,6254;4,1168;3,8822
01/04/1985;4,1168;4,6254;4,3643;4,3643;10,4755;19,6551;15,1318;11,9728;10,4755;8,1131;7,2182;5,934;5,5224;6,7822;6,7822;9,0373;7,6619;7,2182;6,354;6,354;5,5224;5,5224;5,5224;5,5224;4,6254;6,354;5,5224;5,5224;5,5224;5,5224;
01/05/1985;5,5224;4,6254;4,1168;4,1168;4,1168;4,1168;3,8822;4,1168;9,5099;7,2182;6,354;5,934;4,6254;4,6254;4,6254;4,6254;4,6254;4,3643;3,6598;3,8822;4,6254;4,1168;3,6598;3,6598;3,6598;3,6598;3,6598;3,2496;3,2496;2,8818;3,0607
01/06/1985;2,8818;3,8822;3,2496;3,2496;3,2496;3,2496;3,2496;3,2496;2,8818;2,8818;2,8818;2,8818;2,8818;3,2496;3,2496;3,0607;3,6598;3,2496;3,0607;3,2496;2,8818;2,8818;2,7126;2,7126;2,7126;2,7126;2,7126;2,7126;2,5524;2,5524;
01/07/1985;3,0607;3,6598;3,4491;3,2496;3,2496;3,0607;14,0554;7,2182;5,5224;5,1193;4,6254;3,8822;3,6598;3,6598;3,2496;3,2496;3,6598;3,6598;3,4491;3,4491;3,2496;3,2496;2,8818;2,8818;2,8818;2,7126;3,2496;3,2496;2,8818;2,8818;2,8818
01/08/1985;3,2496;2,8818;2,8818;2,8818;2,7126;2,7126;2,7126;2,8818;3,2496;3,2496;3,2496;3,6598;3,2496;3,2496;2,8818;2,8818;2,8818;2,8818;2,8818;5,5224;4,1168;3,6598;3,2496;3,2496;2,8818;2,8818;2,8818;2,8818;2,8818;3,2496;3,4491
01/09/1985;3,6598;3,6598;3,6598;4,3643;4,1168;3,8822;3,6598;4,1168;4,1168;3,6598;3,2496;3,2496;3,6598;3,6598;4,1168;4,1168;3,6598;3,6598;3,2496;5,1193;6,7822;6,7822;6,354;5,5224;4,1168;3,8822;3,6598;3,6598;4,1168;3,6598;
01/10/1985;3,6598;3,6598;3,6598;3,6598;3,4491;3,2496;3,2496;3,2496;3,6598;3,4491;3,2496;3,2496;3,2496;3,0607;3,6598;3,6598;4,1168;4,1168;5,1193;15,6785;14,0554;10,9682;6,354;5,5224;5,5224;4,6254;4,1168;4,1168;5,5224;4,3643;4,1168
01/11/1985;4,1168;4,1168;24,4998;27,0333;25,7576;15,1318;9,0373;9,0373;4,6254;4,1168;3,6598;3,0607;2,8818;2,8818;2,8818;2,8818;2,8818;2,8818;2,7126;3,4491;3,0607;2,8818;3,2496;3,2496;3,6598;3,2496;2,8818;3,4491;3,2496;3,0607;
01/12/1985;3,4491;3,2496;3,2496;2,8818;2,8818;2,8818;2,8818;2,5524;3,0607;2,8818;2,8818;2,8818;2,8818;2,5524;2,5524;2,5524;2,2578;2,2578;2,2578;1,9946;1,9946;1,7597;1,7597;1,7597;1,7597;1,7597;1,7597;1,5503;1,652;1,7597;1,7597
01/01/1986;1,7597;1,7597;1,8738;1,9946;2,1225;1,9946;1,8738;1,7597;1,7597;0,8053;1,0512;1,364;2,2578;1,9946;1,9946;2,1225;2,1225;2,1225;2,401;2,5524;2,5524;3,0607;3,0607;2,7126;2,5524;2,5524;2,5524;2,1225;2,7126;3,6598;3,4491
01/02/1986;9,0373;28,9795;5,5224;4,3643;3,8822;4,1168;5,5224;4,1168;4,1168;5,5224;11,9728;8,1131;4,6254;4,1168;4,1168;5,934;4,6254;4,1168;4,1168;4,1168;4,1168;4,1168;4,1168;4,1168;3,4491;3,2496;3,2496;3,4491;;;
01/03/1986;3,6598;4,1168;3,6598;3,2496;3,0607;3,0607;2,8818;2,8818;2,5524;2,8818;3,2496;2,8818;2,8818;;;;;;;;;;;;;;;;;;
01/04/1986;;;;;;;;;;;;;2,5524;3,2496;3,6598;3,4491;3,0607;2,5524;2,2578;2,2578;2,7126;3,0607;3,4491;3,6598;3,8822;3,0607;3,6598;3,6598;3,8822;3,6598;
01/05/1986;3,6598;3,6598;3,2496;4,1168;3,4491;3,2496;3,2496;2,8818;2,5524;5,1193;4,3643;3,8822;3,4491;2,401;1,9946;2,1225;2,5524;2,7126;2,5524;2,5524;2,5524;2,401;2,5524;2,5524;2,5524;2,2578;2,2578;1,9946;1,8738;4,1168;9,0373
01/06/1986;4,1168;3,6598;3,2496;3,6598;2,8818;2,401;2,2578;2,2578;1,9946;1,8738;2,7126;2,5524;2,2578;2,1225;1,9946;1,5503;1,7597;1,9946;1,9946;2,2578;1,9946;1,9946;1,7597;1,5503;1,9946;1,9946;1,7597;1,7597;1,7597;1,9946;
01/07/1986;1,9946;1,7597;1,7597;1,9946;2,1225;2,7126;2,8818;2,8818;2,5524;2,5524;2,8818;2,8818;2,8818;2,5524;2,2578;1,9946;2,1225;2,5524;2,8818;2,8818;3,2496;3,2496;2,8818;2,8818;2,1225;2,2578;2,8818;2,8818;3,2496;3,2496;3,0607
01/08/1986;3,2496;2,8818;2,8818;2,8818;2,5524;2,2578;1,9946;1,9946;2,2578;2,8818;3,2496;3,2496;3,6598;4,1168;5,934;4,6254;4,1168;4,1168;3,6598;5,1193;7,6619;6,354;4,1168;3,6598;3,2496;2,8818;2,8818;2,5524;1,9946;1,8738;1,7597
01/09/1986;1,7597;1,652;1,5503;1,7597;1,7597;1,7597;1,8738;1,7597;1,7597;1,9946;2,2578;2,401;3,2496;7,2182;15,1318;10,9682;4,3643;3,6598;3,2496;3,6598;4,1168;4,1168;4,1168;4,6254;9,0373;11,4674;15,6785;6,7822;4,3643;3,6598;
01/10/1986;3,6598;3,6598;3,2496;3,6598;3,2496;3,0607;3,6598;3,6598;40,7005;37,1362;4,3643;4,1168;4,3643;4,1168;4,1168;4,6254;4,1168;32,3076;21,4359;10,4755;8,1131;8,1131;6,7822;4,6254;4,1168;4,1168;4,1168;5,934;5,1193;4,1168;4,6254
01/11/1986;6,354;35,737;18,4928;25,1264;87,5513;144,6459;37,8416;14,5908;9,0373;7,6619;7,2182;6,354;6,354;10,4755;45,844;15,6785;10,9682;7,6619;7,2182;6,354;4,6254;13,5259;9,9894;6,354;8,1131;10,4755;7,6619;6,7822;4,6254;4,1168;
01/12/1986;4,1168;3,8822;6,7822;9,0373;14,5908;13,5259;27,0333;14,5908;7,6619;4,3643;3,8822;14,0554;10,9682;4,1168;4,3643;4,1168;4,6254;5,1193;12,4845;13,0022;9,5099;12,4845;14,5908;15,6785;11,9728;7,6619;7,2182;5,934;4,6254;4,3643;3,8822
01/01/1987;4,1168;4,1168;3,8822;3,6598;3,6598;3,6598;4,6254;4,6254;6,7822;11,9728;19,0714;15,1318;26,3932;62,2706;71,2108;75,5284;32,3076;14,5908;11,9728;8,1131;13,0022;8,1131;6,7822;6,354;5,934;7,6619;9,0373;6,7822;5,5224;7,6619;5,934
01/02/1987;5,5224;7,2182;9,0373;9,9894;13,0022;7,2182;8,5716;11,4674;15,6785;20,2438;15,1318;11,9728;11,9728;11,4674;10,4755;10,4755;11,4674;14,5908;17,9194;25,1264;23,2602;21,4359;25,7576;30,2983;23,8777;18,4928;14,5908;14,0554;;;
01/03/1987;8,5716;7,2182;6,354;6,354;5,5224;5,1193;4,6254;5,934;5,1193;4,1168;4,1168;3,6598;3,2496;3,2496;3,2496;3,6598;3,2496;2,8818;2,5524;2,2578;2,2578;2,2578;2,2578;2,2578;3,2496;5,5224;4,1168;3,8822;3,6598;3,6598;3,6598
01/04/1987;3,6598;4,1168;4,1168;4,1168;4,6254;4,1168;3,8822;3,6598;3,2496;3,2496;3,6598;3,6598;18,4928;10,9682;8,1131;6,7822;6,7822;8,1131;7,2182;4,1168;4,1168;4,1168;4,1168;4,1168;3,6598;3,4491;3,2496;2,401;2,1225;1,9946;
01/05/1987;1,9946;1,7597;1,5503;1,652;1,5503;4,1168;19,0714;13,5259;9,9894;6,354;5,934;8,1131;14,5908;205,3231;288,3512;229,0038;118,1077;52,7073;24,4998;19,0714;10,9682;10,4755;9,9894;9,0373;8,1131;7,2182;7,2182;6,354;6,354;5,5224;5,5224
01/06/1987;5,5224;5,5224;3,8822;3,8822;3,8822;3,2496;3,4491;4,1168;3,6598;4,1168;4,1168;4,1168;8,1131;97,046;33,6675;17,9194;10,9682;9,0373;5,934;3,6598;2,8818;3,0607;5,934;5,1193;5,5224;4,6254;4,6254;4,3643;4,1168;4,1168;
01/07/1987;4,1168;3,6598;4,1168;4,3643;5,5224;7,2182;10,4755;11,9728;5,1193;5,934;6,7822;6,7822;7,6619;7,2182;7,6619;5,934;6,7822;7,6619;8,5716;8,1131;9,0373;8,1131;5,934;4,3643;4,1168;3,6598;4,1168;3,8822;3,8822;5,1193;4,6254
01/08/1987;4,1168;5,1193;4,1168;3,6598;3,6598;3,2496;3,0607;2,8818;2,5524;2,401;4,6254;16,7882;24,4998;15,6785;22,0392;25,7576;27,0333;15,6785;13,0022;10,9682;11,4674;10,4755;6,354;4,1168;6,7822;7,2182;8,1131;6,354;9,0373;6,354;5,5224
01/09/1987;5,934;4,3643;4,1168;3,8822;3,6598;3,2496;3,6598;3,0607;3,2496;3,8822;3,6598;4,1168;5,5224;5,934;5,5224;5,5224;5,5224;5,934;6,354;6,354;7,2182;6,7822;4,6254;3,8822;3,6598;4,1168;4,1168;3,6598;3,6598;3,6598;
01/10/1987;6,7822;19,6551;37,8416;13,5259;7,2182;12,4845;8,1131;7,2182;7,2182;5,5224;4,1168;8,1131;8,5716;9,5099;37,8416;46,5929;52,7073;60,6452;107,7845;25,1264;17,3512;14,0554;11,4674;10,4755;9,9894;9,9894;9,0373;8,1131;7,6619;7,2182;7,2182
01/11/1987;6,7822;5,1193;4,1168;3,8822;3,6598;3,6598;3,2496;3,2496;3,2496;2,8818;2,8818;2,8818;2,5524;2,5524;2,5524;2,5524;2,2578;2,2578;2,2578;1,9946;1,9946;1,9946;1,9946;1,7597;1,7597;1,7597;1,7597;1,7597;1,7597;1,7597;
01/12/1987;1,7597;1,5503;1,5503;1,652;1,7597;1,7597;1,7597;1,652;1,5503;1,5503;1,8738;2,5524;2,2578;1,9946;1,9946;1,9946;1,9946;1,7597;1,7597;1,652;1,5503;1,5503;1,8738;2,401;2,2578;1,9946;1,9946;1,7597;1,7597;1,7597;1,652
01/01/1988;1,5503;1,5503;1,7597;1,7597;1,5503;1,5503;1,5503;1,5503;1,5503;1,5503;1,5503;1,5503;1,5503;1,5503;1,7597;1,7597;1,7597;1,7597;3,0607;3,6598;4,1168;10,4755;19,6551;25,1264;22,0392;11,9728;10,4755;7,6619;6,354;5,5224;5,5224
01/02/1988;5,5224;5,5224;4,6254;7,6619;5,934;4,1168;4,1168;3,6598;4,1168;4,6254;5,934;7,6619;6,7822;5,934;8,5716;10,4755;9,0373;13,5259;16,7882;13,5259;9,9894;9,0373;9,9894;11,9728;13,5259;15,1318;17,3512;18,4928;17,9194;;
01/03/1988;16,7882;13,5259;11,9728;10,4755;9,0373;8,1131;7,2182;7,2182;6,354;5,5224;5,1193;4,6254;4,6254;4,1168;4,1168;3,6598;2,8818;2,8818;2,7126;2,2578;1,9946;1,9946;1,7597;1,9946;2,5524;2,5524;2,5524;2,5524;2,5524;2,5524;2,7126
01/04/1988;2,8818;2,5524;2,5524;2,5524;2,5524;2,5524;3,0607;2,5524;2,8818;2,7126;2,5524;2,5524;2,8818;2,5524;4,6254;5,1193;4,6254;4,1168;4,1168;4,1168;3,6598;3,6598;4,1168;5,934;39,2636;51,1585;60,6452;25,7576;17,9194;23,8777;
01/05/1988;19,6551;11,4674;12,4845;11,9728;9,9894;9,9894;9,0373;9,0373;9,0373;9,0373;10,9682;16,7882;24,4998;31,6337;39,2636;45,0985;64,7315;65,5579;55,8441;49,6231;45,0985;34,3534;20,8374;9,5099;3,8822;2,8818;2,8818;3,2496;3,2496;3,2496;3,0607
01/06/1988;2,8818;2,2578;2,2578;2,5524;2,7126;2,8818;3,2496;3,4491;3,6598;3,6598;4,1168;4,1168;4,6254;10,9682;16,2306;22,0392;27,6777;19,6551;13,5259;10,4755;7,6619;5,934;5,5224;4,6254;4,3643;4,1168;3,8822;3,8822;4,1168;3,6598;
01/07/1988;3,6598;3,2496;3,2496;4,1168;4,6254;5,5224;5,5224;5,5224;4,6254;4,6254;4,1168;3,8822;3,8822;3,6598;3,6598;3,6598;3,2496;3,2496;3,4491;3,4491;3,4491;3,4491;3,4491;3,4491;3,2496;3,2496;2,5524;2,5524;2,401;2,401;2,401
01/08/1988;2,401;2,401;2,2578;2,2578;2,2578;1,9946;1,9946;1,9946;1,8738;1,8738;1,8738;1,8738;1,8738;1,7597;1,7597;1,7597;1,7597;1,5503;1,5503;1,364;1,364;1,364;1,1983;1,1983;1,1225;1,0512;0,9208;0,8613;0,8053;0,8053;0,8053
01/09/1988;0,8053;0,8053;0,7527;0,8053;0,984;1,0512;1,2787;1,1983;1,1983;1,8738;9,0373;19,6551;39,9802;51,9313;53,4866;40,7005;30,9639;17,3512;15,1318;14,0554;14,0554;14,0554;13,5259;13,0022;12,4845;11,9728;11,9728;9,0373;8,5716;8,1131;
01/10/1988;8,1131;7,2182;6,354;5,934;4,6254;4,1168;3,6598;3,4491;3,4491;3,6598;4,6254;6,354;6,7822;5,1193;4,6254;4,6254;4,1168;4,6254;5,5224;5,5224;3,8822;3,6598;5,1193;5,934;16,2306;20,2438;10,9682;9,0373;8,1131;4,1168;4,1168
01/11/1988;4,1168;3,6598;3,0607;2,8818;2,7126;2,5524;2,5524;2,5524;2,401;2,401;2,401;2,8818;2,5524;2,5524;2,401;1,9946;2,401;2,2578;2,1225;1,9946;1,9946;1,7597;1,7597;1,5503;1,5503;1,5503;1,4544;1,364;1,364;1,2787;
01/12/1988;1,2787;1,1983;1,364;1,5503;1,364;1,364;1,2787;1,2787;1,2787;1,0512;1,0512;1,0512;0,9208;0,9208;0,984;1,1225;1,1983;1,1983;1,1225;1,2787;1,652;1,9946;1,9946;1,7597;2,2578;2,5524;2,5524;2,5524;2,2578;2,2578;2,5524
01/01/1989;2,5524;2,7126;2,8818;2,8818;3,4491;4,3643;6,7822;10,4755;11,4674;9,0373;3,8822;3,2496;3,6598;4,1168;5,5224;6,7822;4,6254;6,354;9,9894;11,4674;6,7822;7,6619;14,0554;23,2602;30,9639;39,2636;45,844;28,3265;14,5908;10,4755;9,0373
01/02/1989;9,0373;8,1131;7,2182;9,0373;6,7822;4,6254;4,3643;4,6254;7,2182;5,1193;4,6254;4,1168;3,6598;3,8822;3,6598;3,0607;3,2496;4,3643;5,934;4,1168;4,1168;3,8822;3,6598;3,8822;4,1168;4,1168;5,5224;5,1193;;;
01/03/1989;5,5224;6,7822;6,7822;6,354;5,5224;4,6254;4,3643;4,1168;3,6598;3,6598;4,1168;4,1168;5,1193;5,5224;4,6254;4,6254;4,6254;5,1193;5,5224;5,934;6,354;6,354;7,2182;7,2182;7,2182;6,7822;6,354;6,354;6,7822;7,2182;6,7822
01/04/1989;6,7822;7,2182;8,1131;8,1131;9,5099;14,5908;16,7882;15,1318;15,1318;12,4845;9,0373;8,5716;8,5716;5,934;4,1168;4,1168;4,1168;4,1168;4,1168;4,1168;3,6598;3,6598;3,2496;3,2496;3,2496;3,2496;3,4491;3,8822;5,1193;7,2182;
01/05/1989;8,1131;13,0022;22,0392;37,8416;88,327;56,6364;32,9855;24,4998;20,2438;15,1318;11,4674;9,0373;8,1131;7,6619;6,354;5,5224;5,5224;5,5224;5,5224;4,6254;4,6254;4,6254;4,6254;5,1193;5,5224;4,1168;4,1168;4,1168;4,1168;3,6598;3,6598
01/06/1989;3,6598;3,6598;3,2496;3,2496;3,2496;2,8818;2,7126;2,5524;2,401;1,9946;1,9946;1,7597;1,7597;1,5503;1,364;1,4544;1,2787;1,1983;1,1983;1,1983;1,0512;1,0512;1,4544;1,7597;1,9946;2,7126;3,2496;3,4491;3,8822;4,1168;
01/07/1989;4,1168;4,1168;4,1168;3,4491;3,0607;2,2578;1,9946;1,9946;1,9946;1,7597;1,7597;1,7597;1,7597;1,5503;1,5503;1,5503;1,5503;1,5503;1,364;1,364;1,364;1,364;1,364;1,1983;1,1983;1,1983;4,3643;8,1131;7,2182;5,5224;5,5224
01/08/1989;4,1168;4,1168;4,1168;4,1168;4,1168;4,1168;3,6598;3,6598;3,2496;3,2496;3,2496;3,2496;3,2496;2,8818;2,8818;3,2496;3,2496;3,2496;3,2496;3,2496;2,8818;3,2496;3,6598;4,1168;4,6254;8,1131;6,7822;6,354;5,1193;4,3643;4,6254
01/09/1989;4,3643;4,1168;4,1168;3,6598;4,3643;7,6619;13,0022;23,8777;13,5259;18,4928;27,0333;39,2636;65,5579;79,9508;75,5284;42,1521;15,1318;13,5259;10,4755;9,5099;9,0373;8,1131;7,2182;7,2182;6,354;6,7822;6,354;5,934;7,6619;7,2182;
01/10/1989;6,354;7,6619;10,9682;10,4755;8,1131;6,7822;6,354;7,6619;7,6619;6,7822;4,6254;4,1168;4,1168;4,1168;4,1168;4,1168;5,1193;4,3643;4,1168;4,1168;4,6254;5,5224;4,6254;4,6254;4,6254;4,1168;4,1168;4,1168;3,8822;3,8822;4,1168
