Data;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31
01/07/1977;7,783999;7,311;7,311;7,311;7,783999;7,311;6,838;6,838;6,365;6,838;6,838;6,838;6,365;6,365;6,838;7,311;7,783999;7,783999;6,838;7,311;6,838;7,311;8,257;10,318;11,112;8,257;7,311;7,311;7,311;7,311;7,783999
01/08/1977;7,783999;7,311;6,838;6,838;6,838;6,838;7,311;6,365;4,946;4,473;4,473;4,473;4,473;4,473;6,365;10,715;15,28;13,13;8,257;8,257;8,257;7,311;6,838;6,838;6,365;6,365;6,365;5,892;5,892;6,365;6,838
01/09/1977;7,783999;7,783999;6,838;6,365;8,73;17,46;16,14;11,906;9,921;9,127;9,127;7,311;5,419;4,946;5,892;6,365;6,365;10,715;14,85;10,715;8,257;7,783999;6,365;10,715;7,783999;6,838;7,783999;7,783999;8,257;10,715;
01/10/1977;95,75;146;41;31,4;52;185,5;83,12;34;27,9;21,14;20,22;29,9;44;42,5;30,9;54,45;90,08;54,94;36,6;26,9;22,08;20,68;19,76;19,3;19,3;18,38;18,38;15,71;15,28;15,71;15,28
01/11/1977;13,13;11,509;10,318;10,715;11,112;10,318;10,318;17,46;13,99;13,99;49;48,4;21,6;14,42;17,46;12,303;11,112;9,921;9,523999;9,127;9,127;9,127;8,73;9,523999;12,7;13,13;12,7;13,13;12,7;13,13;
01/12/1977;43,5;34;32,44;24,48;17,92;39,68;43,5;25,44;20,68;15,28;18,84;17,46;17;15,71;17;25,44;34;27,9;23,52;21,14;22,08;63,1;53,96;45,5;32,96;25,44;24,96;21,14;18,84;17,46;17
01/01/1978;17,46;17;17;15,71;14,85;13,56;10,715;13,13;11,906;15,71;13,56;12,303;12,7;12,7;13,13;13,13;13,13;13,56;14,42;20,68;22,56;37,92;16,57;13,13;16,14;83,65;44,5;24,48;20,68;17;14,42
01/02/1978;22,08;18,38;16,57;20,22;23,04;20,68;16,14;13,99;13,99;12,7;24,96;23,04;19,76;13,99;13,99;17;13,56;12,7;12,303;11,509;15,28;18,84;13,56;13,13;11,509;17;23,04;16,14;;;
01/03/1978;13,13;14,42;25,44;29,4;38,8;20,68;20,22;19,76;20,22;31,4;81;58,76;24;18,84;17,46;18,38;17,46;17;14,85;12,7;12,303;12,303;11,112;9,921;10,715;17,46;15,71;14,85;13,99;13,13;13,13
01/04/1978;11,112;10,715;10,318;9,921;10,318;11,509;11,509;10,715;9,523999;9,523999;9,127;9,127;9,127;8,73;9,127;8,73;7,783999;7,783999;7,783999;7,783999;7,783999;7,783999;7,311;7,311;7,311;7,311;7,783999;8,257;8,257;8,257;
01/05/1978;8,257;8,257;8,257;8,257;7,783999;7,783999;7,783999;7,783999;8,257;8,257;8,257;8,257;8,257;8,73;8,257;10,318;9,523999;9,127;8,257;8,73;8,257;7,783999;7,311;6,838;7,311;6,838;7,311;7,783999;7,311;7,311;7,311
01/06/1978;6,838;6,838;6,838;6,365;5,892;5,419;4,946;21,14;7,311;5,419;5,892;4,946;4,473;5,419;4,946;4,473;4,473;4,473;4;4;19,76;7,311;6,365;4,473;4,473;4;4,473;4,473;4;4,473;
01/07/1978;4,473;4,946;4,473;4,473;4,473;4,473;4,473;4,946;4,946;4,946;4;4;3,69;4,473;4;3,69;3,69;7,311;4,946;5,892;6,838;9,921;9,127;11,509;9,921;5,892;5,419;4,946;4,473;4,473;4
01/08/1978;4,473;4;4;3,69;4,473;4;4;4,473;4,473;4;3,69;9,921;60;8,73;3,38;4,946;4;4,946;4,946;4,473;5,419;4;4;3,38;4,473;3,38;3,07;4;3,69;4,473;4,473
01/09/1978;3,07;4,473;15,71;36,6;12,7;8,257;9,127;10,318;4,473;3,69;4;3,69;4,946;6,365;26,9;10,715;7,311;4,473;6,365;6,838;5,419;5,419;4,946;4,473;4;4,473;4,473;4,473;4;3,69;
01/10/1978;3,38;3,69;4,473;3,38;3,38;3,38;3,69;3,07;3,38;3,38;3,69;3,38;2,76;3,38;3,07;3,07;2,76;4;158;44;21,6;15,28;11,509;10,318;9,523999;9,127;5,419;5,419;4,946;5,419;9,523999
01/11/1978;12,7;9,127;8,257;10,715;16,14;11,112;9,127;7,783999;7,783999;5,892;4,946;5,892;3,38;3,69;3,38;4;4,946;11,509;8,257;24;16,57;14,42;11,906;16,57;12,7;11,906;11,509;9,127;6,365;5,892;
01/12/1978;5,419;5,419;5,419;5,419;5,892;5,892;6,365;9,921;13,99;9,921;10,715;10,715;8,73;7,311;5,419;5,419;22,08;33,48;26,4;18,38;10,715;7,783999;7,311;7,311;12,303;190;91,34;14,42;7,311;7,311;7,311
01/01/1979;7,311;10,318;13,99;17,46;13,99;17;17,46;14,42;8,73;11,509;11,509;8,73;8,257;8,257;8,257;7,311;7,311;6,838;7,311;7,311;6,365;6,365;6,365;6,365;6,365;6,365;6,365;22,56;21,14;11,509;5,892
01/02/1979;6,365;5,419;4,473;4,473;5,419;5,419;5,892;9,921;6,365;4,946;5,419;5,419;4,473;4,473;4,473;4,473;4,473;4,473;5,419;5,419;8,257;9,127;7,311;6,365;4,473;4,473;4,473;4,473;;;
01/03/1979;4,473;4,473;4,473;4,473;4,473;4;4;3,69;3,69;15,28;24;34;53,96;102,45;34,52;24,48;17,46;12,7;9,523999;9,127;9,127;9,523999;9,127;8,257;7,783999;7,311;6,838;6,365;6,838;6,365;6,365
01/04/1979;6,365;6,365;13,13;11,906;6,365;5,892;5,419;5,419;5,419;5,419;5,419;5,419;4,946;8,257;8,257;7,311;25,44;16,14;13,56;8,257;5,892;5,419;5,419;5,419;5,419;5,419;5,419;5,419;4,473;5,419;
01/05/1979;5,419;5,419;5,419;13,13;7,783999;6,365;5,419;10,318;128;75;52,49;22,56;20,68;71,4;38,8;24,96;21,14;17;13,99;20,22;18,38;9,127;9,523999;9,523999;9,127;8,73;8,257;8,73;12,7;11,509;8,257
01/06/1979;6,838;6,365;5,892;5,419;6,365;6,365;6,365;7,783999;6,365;6,365;6,365;6,365;6,365;5,892;4,946;4;4;5,419;4,946;4,946;4,946;4,946;4;3,69;9,127;6,365;5,419;5,419;4,473;4,473;
01/07/1979;3,69;4,473;4,473;4,473;4,473;4,473;6,365;10,715;21,6;21,14;16,14;9,921;9,127;6,365;5,892;5,419;4,946;4,473;4,946;4,946;4,473;4,473;4,473;4,473;4,473;4,473;4,473;3,69;3,69;4;4,473
01/08/1979;4,473;4,473;4;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;4,473;4,473;5,892;13,56;6,365;6,838;6,365;6,365;5,419;4,473;3,69;3,69;3,69;3,69;3,38;3,38;3,07
01/09/1979;3,69;6,365;7,783999;13,13;14,85;17,46;18,38;22,08;17;18,84;34;18,38;9,523999;9,127;8,73;7,311;7,311;5,892;8,257;8,73;6,838;5,892;6,365;6,365;6,365;6,365;6,365;5,892;5,892;5,419;
01/10/1979;6,365;18,38;13,56;9,523999;9,921;28,9;53,96;69;26,4;12,7;9,523999;9,127;18,84;24,96;18,38;13,99;12,7;10,715;10,715;9,523999;9,921;10,715;10,715;10,715;10,715;10,715;10,318;9,921;9,921;9,127;9,523999
01/11/1979;9,127;9,523999;8,257;8,257;8,73;9,127;8,257;37,92;20,22;62,48;85,24001;38,36;16,14;10,715;8,257;6,365;13,99;25,92;33,48;17,92;14,85;12,303;10,715;9,127;8,257;8,257;8,257;6,838;6,365;6,365;
01/12/1979;6,365;6,365;5,892;7,311;6,365;4,473;4,473;5,419;6,365;6,365;7,311;6,365;4,946;5,419;5,419;5,419;5,419;4,473;4,473;3,69;3,69;3,69;3,38;3,38;3,69;4,473;4,473;4,946;4,473;4,473;4,473
01/01/1980;4,473;4,473;4,473;4,473;4,473;3,69;4;3,69;7,311;12,7;11,906;5,892;6,365;6,365;31,4;66,64;98,9;66,05;11,509;8,257;8,257;8,257;7,311;7,311;58,14;26,4;21,6;13,99;25,44;24;8,257
01/02/1980;7,311;12,303;16,14;15,71;19,3;17,46;17,46;20,22;17;13,99;7,783999;5,419;4,473;4,473;4,473;3,69;3,69;3,69;3,69;3,69;4,473;4,473;4;4;3,69;3,69;6,838;8,257;6,365;;
01/03/1980;5,419;5,419;4,473;4,473;3,69;3,69;3,69;3,07;3,07;3,07;3,07;3,38;4,473;4,473;4,473;4,473;4,473;4,473;3,69;3,69;3,69;4;5,419;9,523999;9,523999;9,127;5,419;4,473;4,473;4,473;4,473
01/04/1980;4,473;4,473;4,473;4,473;4,473;4;3,69;3,69;3,69;4,473;4,473;4,473;4,473;4,473;4,473;5,419;7,783999;25,92;64,28;21,6;10,715;6,365;4,946;4,473;3,69;3,69;3,69;3,69;3,69;3,69;
01/05/1980;3,69;6,365;8,73;5,419;4,473;4,473;4,473;5,892;5,419;4,946;4,473;3,69;7,783999;9,127;8,257;8,257;8,73;8,73;9,127;9,127;9,127;9,127;9,127;9,523999;9,921;9,921;9,127;9,921;11,112;9,921;9,523999
01/06/1980;9,127;9,127;9,523999;9,523999;8,73;9,523999;9,127;8,257;8,73;8,257;8,257;8,257;8,257;7,311;9,127;9,127;9,523999;9,127;8,257;8,257;7,311;7,311;6,838;7,311;7,783999;11,112;11,906;9,921;8,73;8,257;
01/07/1980;24,48;31,4;23,52;17;35,56;24,48;17;11,906;11,509;10,715;9,127;9,127;8,73;9,523999;9,523999;9,127;9,127;8,257;8,73;8,73;8,73;7,783999;7,783999;6,838;7,311;7,311;8,257;6,365;5,892;6,365;22,56
01/08/1980;19,76;15,28;10,715;9,921;9,523999;9,127;9,523999;9,523999;9,127;9,127;9,523999;9,523999;8,73;8,257;9,523999;9,523999;9,523999;11,509;16,14;18,84;17;26,4;35,04;30,4;47,2;53,96;20,68;12,303;11,509;11,906;14,85
01/09/1980;28,9;43;26,4;15,28;13,56;13,13;13,13;12,303;11,906;10,715;11,509;10,715;10,318;11,112;9,921;37,48;31,92;17,92;14,85;13,13;21,14;20,68;13,13;12,7;12,7;10,715;10,715;28,9;16,57;12,303;
01/10/1980;9,921;10,715;10,715;10,715;9,921;9,921;11,906;26,4;17,92;10,715;16,57;28,9;31,4;21,14;18,84;14,85;13,56;22,08;46;20,22;16,14;22,56;32,44;18,84;13,99;12,303;10,715;9,921;9,127;9,127;8,257
01/11/1980;7,783999;6,838;6,365;6,365;9,127;9,127;10,715;15,28;23,52;36,08;24,96;20,22;12,7;11,509;10,715;10,715;9,921;7,783999;6,365;6,838;6,365;5,419;7,783999;5,892;5,419;3,69;3,69;3,69;3,69;3,69;
01/12/1980;3,69;8,73;12,303;13,13;15,71;34;19,3;19,76;19,76;15,71;13,99;13,56;20,22;14,42;13,99;19,76;16,14;8,73;15,28;92,6;159,6;104,58;64,87;32,44;20,68;21,14;20,22;18,84;19,3;18,38;15,71
01/01/1981;14,85;15,28;15,71;22,08;30,4;27,4;28,9;26,9;31,4;27,4;27,4;32,44;28,4;36,6;38,36;45;73,8;65,46;79,8;76,2;57,52;31,4;30,4;36,08;38,36;36,08;34;24;20,22;19,3;19,3
01/02/1981;19,76;18,84;20,68;20,22;20,22;20,68;25,44;20,22;18,38;21,14;21,14;21,14;20,22;36,08;24,48;19,3;19,76;17;17;19,76;16,57;43;37,92;35,04;24,96;21,14;20,68;19,76;;;
01/03/1981;20,22;17,92;17;18,84;22,56;17,46;13,56;13,56;16,14;12,303;11,112;11,112;10,318;9,523999;9,523999;9,921;9,523999;9,523999;9,523999;8,73;8,257;8,73;8,73;7,783999;6,838;8,257;17,92;209,2;275,8;56,41;35,56
01/04/1981;31,4;24;21,6;22,08;20,22;18,84;17,92;17,92;18,38;17,46;16,14;17;15,71;15,28;19,3;19,3;21,14;20,68;20,68;17;18,38;13,99;16,14;14,85;15,28;15,28;17,92;17,92;19,76;14,42;
01/05/1981;10,715;12,7;11,906;11,112;10,318;10,715;11,112;11,906;11,906;11,509;11,112;8,73;8,257;9,127;8,257;7,783999;11,906;42;25,44;17,46;17,92;17;16,57;17;13,56;11,112;11,112;13,56;12,303;10,318;8,73
01/06/1981;7,783999;10,318;9,523999;8,257;8,73;8,73;8,257;8,257;8,257;8,73;8,257;8,257;9,523999;8,73;8,257;8,73;7,311;6,838;7,311;6,838;6,838;7,783999;5,892;6,838;6,838;6,365;5,892;6,365;6,838;6,838;
01/07/1981;7,783999;11,509;13,13;13,99;15,71;16,57;13,13;13,99;12,303;8,257;5,419;5,419;5,419;3,69;4,946;4,473;4;3,38;3,38;4,473;5,892;6,838;6,365;10,318;23,52;14,42;9,921;7,783999;7,783999;7,783999;7,311
01/08/1981;6,365;5,892;5,419;4,473;4,473;6,365;6,365;6,365;6,365;5,419;3,69;5,419;4,473;4,473;3,69;3,38;3,07;3,69;4,473;4,946;4;3,38;3,07;3,07;3,38;4,473;5,419;6,838;7,311;7,311;7,311
01/09/1981;7,311;6,838;9,127;6,838;4,473;4,473;4;3,38;3,69;3,38;2,76;2,45;2,45;2,76;2,76;2,45;2,45;2,45;2,76;2,45;3,38;4,473;5,419;5,892;12,303;17;10,318;5,419;4,473;3,69;
01/10/1981;3,69;3,69;3,07;3,38;3,38;3,38;3,69;4,473;5,419;4,946;4,473;4,473;5,419;5,419;6,365;6,365;5,419;5,892;5,419;5,419;5,892;4,946;6,365;10,318;16,14;26,4;52;93,86;150;170,2;148,4
01/11/1981;44;32,44;22,56;19,3;20,22;23,52;19,76;19,3;15,71;10,318;7,783999;23,52;16,57;11,906;9,127;7,311;6,838;4,473;5,419;5,419;5,892;6,365;5,892;5,892;5,419;5,892;6,838;8,73;12,7;15,28;
01/12/1981;7,311;6,365;5,892;4,473;4,473;6,838;13,99;23,52;30,4;23,04;20,22;34;17,92;14,85;12,303;10,715;6,838;4,473;4,473;4,473;3,69;3,69;11,906;16,14;11,906;9,921;8,73;17;23,52;27,4;22,56
01/01/1982;18,38;18,84;17;9,127;7,311;5,892;5,419;4,473;4;4,473;6,365;6,365;6,365;6,365;5,419;5,892;5,419;8,257;7,783999;12,303;12,7;10,715;9,127;9,921;9,127;10,318;10,318;10,715;12,7;10,715;11,112
01/02/1982;9,921;9,523999;10,318;23,04;158;72;28,9;21,14;18,38;20,68;14,42;63,1;23,52;27,4;31,4;37,48;43,5;17;13,13;109,5;27,4;19,76;30,9;60,62;58,76;27,4;21,14;20,22;;;
01/03/1982;20,22;20,22;35,04;24,96;20,68;17,46;16,57;15,28;49,6;64,28;55,92;31,4;21,14;17,46;21,6;20,22;17,46;17;20,22;16,57;16,57;15,71;19,3;54,94;100,32;90,71;72;50,2;43,5;32,44;28,4
01/04/1982;21,6;18,38;17,46;15,71;18,84;25,92;19,76;19,3;18,38;17;15,71;15,71;14,85;14,85;13,99;16,14;14,85;15,71;15,28;16,57;14,85;13,99;13,56;13,56;12,303;12,303;11,509;11,509;13,13;14,85;
01/05/1982;13,99;12,303;13,13;11,906;13,13;17;16,14;13,13;12,303;12,303;11,112;11,906;13,56;13,13;11,906;11,112;13,13;13,56;13,99;13,13;11,906;12,7;12,7;24,48;107,4;55,92;26,4;18,38;14,42;12,303;9,921
01/06/1982;9,921;10,715;10,715;10,318;10,318;9,921;11,906;10,318;9,921;10,715;8,73;7,783999;8,257;8,257;8,257;12,7;14,85;14,85;16,14;13,99;15,71;17;26,4;63,1;68,41;59,38;37,48;24;22,56;19,76;
01/07/1982;17,46;14,42;13,13;12,303;12,303;10,715;9,127;8,73;13,13;18,84;26,4;61,86;31,4;20,68;17,46;13,56;10,715;9,523999;9,127;8,257;8,257;7,311;6,365;6,838;6,365;6,838;6,838;7,311;7,783999;9,921;8,257
01/08/1982;8,73;17;12,7;10,318;9,921;8,73;7,311;7,783999;7,311;7,311;7,311;6,838;6,365;6,365;7,311;7,311;7,311;9,127;9,127;9,523999;7,783999;8,257;8,257;8,257;7,311;7,311;6,365;7,311;7,311;7,311;24,96
01/09/1982;21,14;9,127;7,783999;8,257;9,921;8,257;7,311;7,783999;7,311;7,311;6,838;7,311;6,838;6,838;6,365;5,419;5,419;5,419;4,473;5,419;6,365;5,419;5,892;5,419;5,419;4,473;6,365;7,783999;6,365;6,365;
01/10/1982;7,311;8,73;7,311;6,365;8,73;17,92;35,04;45,5;91,97;49;27,4;15,71;11,509;9,921;9,921;9,921;9,127;29,9;13,56;9,127;8,257;9,921;10,715;12,7;9,523999;9,921;9,921;11,112;9,127;8,257;8,257
01/11/1982;8,257;7,311;8,257;7,311;20,68;25,44;18,38;13,56;9,921;9,127;60;35,56;79,8;89,45;91,34;49;27,4;23,04;22,56;21,14;25,92;20,68;28,4;33,48;30,9;21,14;20,22;19,3;18,84;17,92;
01/12/1982;14,85;13,13;11,112;9,921;9,921;9,921;9,921;8,73;8,257;8,73;9,523999;9,523999;9,921;8,73;8,73;9,127;9,127;9,523999;10,715;10,715;13,99;13,13;11,112;8,73;6,365;5,419;6,365;6,365;5,892;6,365;
01/01/1983;11,509;11,509;11,509;12,303;13,99;88,82;26,9;20,22;17,46;15,71;14,85;13,13;17,92;22,56;24,48;20,22;21,6;13,99;24,48;52,49;22,08;19,3;17,46;17,46;13,56;16,14;34,52;22,08;16,14;13,99;13,99
01/02/1983;12,303;11,112;10,715;10,715;11,112;15,71;160,4;68,41;35,56;21,14;13,99;17;34,52;33,48;27,9;22,08;20,22;20,22;42;26,4;20,22;17;25,44;21,6;16,57;16,57;25,44;43;;;
01/03/1983;27,4;35,56;43;34,52;53,96;114,4;81;36,6;26,4;24,48;22,56;20,22;17,46;17;18,38;17;20,68;34;34,52;21,6;13,56;17;39,24;28,4;25,44;22,08;20,68;20,22;26,4;24;24,48
01/04/1983;24;28,9;31,92;25,44;24,48;27,4;25,44;22,56;21,14;19,76;23,04;22,08;20,22;18,38;20,68;27,4;39,24;60;35,56;27,4;26,9;25,44;23,04;22,08;20,22;18,38;16,14;15,71;14,85;15,28;
01/05/1983;21,6;25,44;32,44;39,24;30,4;22,56;24,48;24,48;20,22;19,76;25,44;22,56;20,22;22,08;22,08;22,08;20,22;20,22;66,05;223;99,61;66,05;34;30,9;26,4;24;21,6;21,14;23,04;28,4;43
01/06/1983;26,4;23,52;23,52;21,14;20,68;19,76;20,68;20,22;25,44;24;26,4;37,48;36,08;42,5;29,4;26,4;24,96;21,14;19,3;18,38;18,38;17,46;17;61,24;121,6;61,24;54,94;34;27,4;24,48;
01/07/1983;20,68;18,38;18,38;19,76;27,9;49,6;113;173;214;198;104,58;92,6;76,2;57,52;53,96;51,4;44;41,5;39,24;34;29,4;25,92;24;25,44;32,44;124;154,8;60;57,52;85,24001;82,06
01/08/1983;75,6;63,1;42;35,56;30,4;26,4;24,96;22,56;22,08;21,14;22,56;21,6;21,14;20,68;20,68;21,6;20,68;20,22;18,38;16,14;14,85;13,99;13,13;13,99;13,99;14,85;17,46;16,57;16,57;14,85;14,85
01/09/1983;18,38;18,84;18,84;17,46;18,38;18,84;18,84;19,76;19,76;18,84;19,76;20,68;24,48;36,6;56,9;52;40,12;36,6;26,9;21,14;19,3;35,56;110,2;113;97,64;79,8;67,82;52,98;31,4;17,92;
01/10/1983;19,3;18,84;19,3;18,84;20,22;19,76;19,3;18,38;19,3;20,22;25,44;42,5;46,6;58,14;69,6;54,45;34;25,92;22,56;27,4;28,4;25,92;24,96;21,14;18,38;17,92;18,84;18,38;19,3;19,3;17,46
01/11/1983;17,46;17,92;19,3;30,4;19,76;17,92;17;16,14;20,22;19,76;18,84;18,38;18,84;18,84;17,46;14,42;14,42;14,42;14,85;14,42;13,56;14,42;13,56;11,509;16,14;46;75;82,06;42;24,48;
01/12/1983;20,68;20,22;18,84;17;16,14;15,71;16,14;17,92;15,71;15,28;13,99;13,13;13,13;13,99;15,28;13,99;17;16,57;15,28;13,99;20,22;22,56;17,46;14,85;13,13;12,303;12,7;12,7;12,303;11,509;11,509
01/01/1984;11,906;13,56;13,13;11,906;11,509;11,509;11,509;11,112;10,715;11,509;11,509;12,303;11,112;11,509;11,509;11,509;11,509;10,715;11,112;11,906;12,7;12,303;11,509;11,509;11,509;11,509;11,112;10,318;9,921;11,509;11,906
01/02/1984;11,509;11,112;10,715;10,318;9,127;8,257;9,127;9,127;9,523999;10,318;11,509;11,509;11,509;9,523999;8,73;10,715;10,318;11,509;17,46;13,99;13,13;11,509;11,509;11,509;9,921;9,921;9,921;9,921;9,921;;
01/03/1984;9,921;9,921;9,523999;9,921;9,921;9,921;12,7;16,14;13,13;10,715;10,715;10,715;9,921;9,921;9,921;9,921;10,318;10,715;12,303;36,6;86,3;34,52;19,76;11,906;11,509;11,509;11,509;10,715;10,715;10,715;11,509
01/04/1984;10,715;10,715;9,921;13,13;13,99;13,99;13,56;13,99;11,906;11,906;12,7;17;23,52;29,9;23,52;38,36;80,4;66,05;41;17;11,509;9,921;10,715;15,71;14,85;12,303;11,112;11,112;10,715;10,715;
01/05/1984;9,921;9,921;9,921;9,127;9,523999;10,318;19,3;60,62;81;27,4;16,57;13,56;11,509;10,715;10,715;10,715;10,715;10,318;9,921;9,921;9,921;9,921;9,921;9,127;9,523999;9,127;9,127;9,127;9,127;8,73;8,257
01/06/1984;8,257;8,257;8,257;8,73;7,783999;8,257;7,783999;7,311;7,311;7,311;7,311;6,838;7,783999;17;64,28;28,4;20,22;19,3;17,46;15,28;14,42;13,13;12,7;11,906;12,303;10,715;9,921;9,921;9,921;9,921;
01/07/1984;9,127;9,127;9,523999;11,509;10,318;9,921;9,921;9,921;9,921;9,127;9,127;9,921;9,921;9,523999;9,127;9,127;9,127;8,257;8,257;8,257;8,257;7,783999;7,311;7,311;7,311;7,311;11,112;17,92;13,99;12,303;11,112
01/08/1984;11,509;13,13;16,14;15,71;39,24;106;131,5;52,49;25,44;20,22;19,3;20,22;17,92;17,92;17;18,38;18,84;35,56;26,9;20,68;15,28;13,99;13,99;13,99;14,85;12,7;11,906;12,303;11,906;11,509;11,509
01/09/1984;11,509;10,715;10,715;10,715;11,509;11,509;10,715;10,715;10,715;10,715;10,318;9,523999;9,921;9,921;8,73;8,257;8,73;7,783999;7,783999;7,311;7,311;6,838;11,906;11,509;10,715;10,715;10,715;10,715;9,921;8,73;
01/10/1984;8,73;8,257;7,311;9,523999;12,303;12,303;13,13;15,71;15,28;15,28;15,28;13,99;13,99;13,99;15,71;15,28;15,28;14,42;12,7;11,906;11,906;11,509;11,509;11,906;9,921;9,921;9,921;9,921;9,127;11,509;9,921
01/11/1984;9,921;9,921;17,92;20,22;47,2;71,4;164,4;111,6;82,06;70,2;60,62;21,6;16,14;15,28;19,76;23,04;21,14;21,14;26,9;28,4;38,8;27,9;23,04;22,56;22,08;21,14;21,6;20,68;17;13,99;
01/12/1984;12,7;11,906;11,112;10,715;10,715;10,715;11,906;29,4;15,28;13,56;11,509;11,509;55,92;25,92;22,56;23,52;21,6;17,46;15,71;14,42;13,99;13,99;12,7;12,303;18,38;27,9;21,14;12,303;11,906;12,303;11,112
01/01/1985;27,4;31,92;20,22;17;15,71;15,28;13,56;12,303;11,509;11,509;9,921;9,921;9,921;8,73;9,921;10,318;18,38;13,56;11,112;10,715;10,318;9,523999;8,257;8,257;9,127;9,127;9,127;9,127;9,127;8,257;8,257
01/02/1985;8,257;8,257;8,257;8,257;13,13;12,303;11,509;10,715;10,715;10,318;17,92;42,5;39,24;34;38,36;38,36;32,96;24;22,08;36,6;95,75;50,8;29,9;26,9;24;20,22;19,76;18,84;;;
01/03/1985;18,38;17,46;15,71;15,28;15,71;15,28;14,85;14,85;14,85;13,99;13,56;13,13;11,906;13,13;28,9;22,56;15,28;13,13;11,906;10,715;9,921;9,921;9,523999;9,921;9,921;9,127;9,127;10,318;9,921;8,257;8,257
01/04/1985;8,257;8,257;10,318;9,127;9,127;16,57;15,28;14,85;13,99;15,71;11,906;9,523999;9,921;9,921;9,523999;8,73;8,257;8,257;7,311;5,892;5,892;6,365;6,365;6,365;6,365;7,311;7,311;5,892;6,838;7,311;
01/05/1985;6,838;6,838;6,838;6,365;5,419;5,419;8,257;8,257;8,257;8,257;5,419;4,946;5,892;5,892;6,838;6,838;8,257;8,257;8,257;8,257;8,257;7,311;5,892;5,892;6,838;6,838;6,365;8,257;8,73;7,783999;6,838
01/06/1985;5,892;5,419;5,419;5,419;5,419;4,946;6,838;6,365;6,365;5,892;6,838;5,419;5,419;5,892;7,311;8,257;8,257;8,257;8,257;6,365;5,419;5,419;5,419;6,365;8,257;8,257;8,257;8,257;8,257;8,257;
01/07/1985;8,257;8,257;8,257;8,257;8,257;8,257;7,783999;7,783999;7,311;7,311;7,311;4,946;3,69;3,69;1,83;3,69;3,69;3,69;3,69;3,38;3,38;3,69;4;3,69;3,69;3,69;3,69;3,69;4;3,69;3,38
