//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2001 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// MediaDiaria: 0 = Não, 1 = Sim
// MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca
//
// Restrições da consulta:
//   Código da Estação: 83892998
//
//------------------------------------------------------------------------------

//EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status;
83892998;1;01/01/2006;;1;1;117;2,04;17,8;24;28;1;1;1;;0;11;9,48;21,9;18,2;14,3;9,48;8,92;8,92;8,36;8,36;7,8;7,24;6,96;8,08;9,48;7,8;17,4;30,6;20,4;18,2;16;20;53,7;88,6;34,6;25,6;17,4;7,8;13,6;12;10,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83892998;1;01/02/2006;;1;1;36,4;6,68;10,3;5;27;1;1;1;;0;9,48;8,92;8,36;8,08;34,2;11;12,9;11,4;10,7;11,7;10,1;8,08;8,92;8,36;7,8;9,79;9,2;9,48;8,92;9,48;12;13,3;9,48;8,64;7,8;7,24;6,68;6,68;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;;
83892998;1;01/03/2006;;1;1;9,48;4,72;6,27;30;9;1;1;1;;0;6,68;6,19;6,68;7,52;6,68;6,19;5,7;5,21;4,97;4,72;4,72;5,21;6,19;5,7;5,7;5,7;5,21;5,21;4,72;4,72;8,08;6,19;6,96;8,64;6,68;6,68;6,43;6,19;6,68;9,48;8,64;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83892998;1;01/04/2006;;1;1;6,19;4,23;4,93;1;9;1;1;1;;0;6,19;5,7;5,7;5,7;5,21;5,21;5,45;5,7;4,23;6,19;5,94;5,7;5,7;5,21;5,21;4,72;4,72;4,72;4,23;4,23;4,23;4,23;4,23;4,23;4,23;4,23;4,23;4,23;4,23;4,23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;1;;
83892998;2;01/05/1986;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;7,546;5,486;5,486;4,49;3,86;3,65;3,44;3,44;3,23;3,23;3,23;3,23;31,52;;;;;;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;
83892998;2;01/06/1986;;1;1;15,62;3,86;5,8357;1;23;1;1;1;;0;15,62;10,119;8,112;6,98;6,482;5,984;5,984;5,735;5,237;4,988;4,739;4,49;4,28;4,28;6,98;9,244;6,482;4,988;4,49;5,486;4,07;4,07;3,86;3,86;4,49;5,486;4,988;4,988;4,49;4,07;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
83892998;2;01/07/1986;;1;1;12,9;3,02;4,2654;21;17;1;1;1;;0;3,65;3,65;3,44;3,44;3,23;3,23;3,23;3,65;4,07;4,49;4,739;4,28;4,07;3,65;3,23;3,23;3,02;3,23;4,28;4,739;12,9;8,678;5,984;4,988;4,49;4,07;3,65;3,65;3,23;3,02;3,02;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83892998;2;01/08/1986;;1;1;21,56;2,39;4,3785;23;10;1;1;1;;0;3,23;3,23;3,02;3,02;2,81;2,81;2,81;2,81;2,6;2,39;2,39;2,81;3,44;4,07;4,988;4,988;3,23;3,23;2,6;2,39;2,39;2,81;21,56;11,973;7,263;5,984;5,237;4,49;4,07;3,65;3,44;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83892998;2;01/09/1986;;1;1;23,9;2,39;6,8322;20;13;1;1;1;;0;3,44;3,44;3,44;3,65;5,735;4,28;3,65;3,02;2,81;2,81;2,81;2,6;2,39;2,39;2,39;2,81;3,65;5,486;6,98;23,9;21,56;15,62;10,428;10,119;14,26;11,046;9,81;6,98;6,98;6,482;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
83892998;2;01/10/1986;;1;1;118;4,49;16,909;10;4;1;1;1;;0;5,984;5,486;5,237;4,49;4,49;4,49;4,49;4,49;16,67;118;48,54;20,39;18,89;13,92;12,282;11,046;10,119;23,51;16,3;12,9;37,84;23,9;15,96;13,24;13,58;12,282;9,81;9,244;8,678;8,678;9,244;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83892998;2;01/11/1986;;1;1;138,3;7,546;19,0352;6;25;1;1;1;;0;12,282;18,52;18,52;18,89;33,75;138,3;47,52;29,32;23,12;20;14,26;13,58;12,9;12,282;11,973;10,737;9,81;9,244;8,678;8,395;8,112;8,112;8,678;8,112;7,546;8,112;15,62;11,046;11,664;11,973;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
83892998;2;01/12/1986;;1;1;37,37;7,546;14,9103;24;13;1;1;1;;0;11,046;8,961;8,678;18,89;13,58;10,119;11,046;19,26;11,973;9,81;8,961;8,112;7,546;9,527;8,395;8,678;10,737;14,94;20;13,58;15,28;28;26,77;37,37;19,63;20,39;17,04;15,28;13,24;20,78;14,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83892998;2;01/01/1987;;1;1;108,6;8,112;26,1795;15;6;1;1;1;;0;11,355;11,973;10,428;9,81;8,961;8,112;13,24;14,94;14,94;36,9;17,78;15,62;89,94;90,56;108,6;48,03;48,54;49,56;22,34;24,72;20,78;18,89;15,96;14,6;14,26;13,92;11,973;13,24;11,046;10,428;10,119;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83892998;2;01/02/1987;;1;1;74,19;9,81;23,1758;14;1;1;1;1;;0;9,81;12,591;29,76;30,2;23,12;18,52;13,58;17,04;21,17;12,591;11,973;11,046;14,26;74,19;51,6;43,07;20;32,4;38,31;29,76;25,13;19,26;18,15;16,67;15,28;13,92;13,24;12,282;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
83892998;2;01/03/1987;;1;1;12,9;6,482;8,6091;10;25;1;1;1;;0;11,664;11,355;11,046;10,428;10,737;10,119;9,244;9,244;9,81;12,9;9,244;8,678;8,112;8,112;7,829;7,546;7,546;7,546;6,98;6,98;6,98;7,263;7,263;6,98;6,482;9,244;9,81;7,546;6,98;6,731;6,482;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83892998;2;01/04/1987;;1;1;23,12;4,739;9,3065;14;10;1;1;1;;0;6,482;8,112;11,664;8,678;6,731;5,984;5,984;5,486;5,984;4,739;5,237;21,95;17,78;23,12;14,6;12,591;10,428;8,961;8,678;8,112;7,546;9,527;7,829;8,112;8,112;7,829;6,731;6,482;6,482;9,244;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
83892998;2;01/05/1987;;1;1;90,56;6,731;23,5202;21;4;1;1;1;;0;8,961;7,829;7,263;6,731;6,731;7,829;23,51;38,78;23,9;16,3;11,355;11,973;12,591;57,44;79,5;35,55;25,13;20;20,39;28;90,56;36;25,54;21,95;18,52;17,78;14,94;14,26;14,26;13,58;11,973;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
