//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2001 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// MediaDiaria: 0 = Não, 1 = Sim
// MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca
//
// Restrições da consulta:
//   Código da Estação: 82370000
//
//------------------------------------------------------------------------------

//EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status;
82370000;2;01/07/1944;;1;1;3,38;;;26;;1;0;0;;0;;;;;;;;;;;;;;;2,46;2,23;2,92;2,46;2,46;2,46;2,46;2,23;2,23;2,46;2,92;3,38;3,15;2,46;2,69;2,46;2,69;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
82370000;2;01/08/1944;;1;1;80,01;1,8705;5,945113;29;13;1;1;1;;0;2,46;2,92;2,69;2,46;2,23;2;2,46;2,92;2,69;2,46;2,46;2,23;1,8705;1,8705;1,8705;1,8705;2,46;2,23;2;2,23;6,16;4,3;2,69;2,23;2;2;1,8705;2;48,5;22,006;44,16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
82370000;2;01/09/1944;;1;1;13,866;2;4,1327;8;29;1;1;1;;0;9;6,16;4,92;4,3;3,84;4,07;9,8;11,811;5,54;4,3;3,84;3,61;3,38;3,38;3,38;3,15;2,92;3,38;3,38;2,92;2,92;2,69;2,69;2,23;3,38;3,15;2,92;2,46;2;2,46;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
82370000;2;01/10/1944;;1;1;26,01;2;3,926226;16;1;1;1;1;;0;2;2,23;2;8,2;4,61;4,07;3,15;2,92;2,92;2,23;2,69;2,69;2,92;3,61;3,15;23,503;7,4;4,3;3,61;3,15;2,69;2,69;2,69;2,23;2;4,61;3,61;2,92;2,46;2,46;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
82370000;2;01/11/1944;;1;1;278,544;1,741;19,74888;26;2;1;1;1;;0;1,8705;1,741;2,23;2,23;1,741;2;5,54;41,07;13,455;6,78;4,07;4,07;4,3;8,2;8,2;4,61;3,84;3,38;2,92;3,15;3,38;2,69;3,15;20,509;67,992;278,544;48,5;18,66;13,044;10,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
82370000;2;01/12/1944;;1;1;50,375;4,61;9,960581;5;31;1;1;1;;0;16,41;10,6;12,222;24,501;47,26;22,006;14,277;11;9,8;8,2;7,09;6,47;6,47;5,85;5,85;5,85;7,8;5,85;5,23;5,23;6,16;4,92;6,47;12,222;7,8;5,85;5,85;6,47;5,54;4,92;4,61;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
82370000;2;01/01/1945;;1;1;30,05;2,92;5,951129;28;15;1;1;1;;0;4,3;4,3;3,84;3,84;3,84;3,84;9;4,61;3,84;5,23;3,84;3,61;3,38;3,15;2,92;7,8;3,84;4,07;4,3;3,61;6,16;8,2;3,84;3,61;4,61;5,23;7,09;24,501;6,47;4,61;23,004;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
82370000;2;01/02/1945;;1;1;182,65;4,07;20,87782;24;15;1;1;1;;0;15,099;10,6;7,4;5,85;4,92;4,92;4,92;14,277;12,222;6,47;6,16;5,85;4,61;4,3;4,07;4,07;37,38;30,66;28,535;38,61;19,56;19,11;46,02;112,449;33,1;50,375;29,04;24,002;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;;
82370000;2;01/03/1945;;1;1;20,01;5,54;9,387322;25;23;1;1;1;;0;14,277;16,41;17,31;13,044;11,811;10,2;11;13,455;10,2;9;8,6;7,8;7,8;7,8;7,09;6,47;6,16;6,47;6,47;7,4;6,16;6,47;5,54;8,2;18,66;11,4;8,6;7,8;7,4;6,16;5,85;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
82370000;2;01/04/1945;;1;1;131,01;3,38;9,5906;12;27;1;1;1;;0;5,54;5,85;7,09;6,16;11,4;8,6;6,78;5,85;5,85;9,8;9,4;78,744;20,01;13,044;9;7,8;7,4;6,78;6,47;6,47;6,78;5,85;5,23;5,23;4,61;4,07;3,38;4,07;5,23;5,23;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
82370000;2;01/05/1945;;1;1;8,6;3,38;4,264194;11;4;1;1;1;;0;4,3;4,07;3,84;3,38;3,84;3,84;3,84;3,84;3,84;3,84;7,09;4,61;3,84;4,61;6,47;5,23;5,23;6,78;5,23;4,07;4,07;3,61;3,61;3,38;3,38;3,61;3,84;3,84;3,84;3,84;3,38;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
82370000;2;01/06/1945;;1;1;21,008;2,69;4,208667;23;17;1;1;1;;0;3,38;3,38;3,15;3,38;5,85;3,61;3,15;3,15;3,38;3,38;3,15;3,15;3,15;2,92;2,92;2,92;2,69;2,92;3,38;4,3;3,61;8,6;17,31;6,16;3,38;3,61;4,3;4,07;4,07;3,84;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
82370000;2;01/07/1945;;1;1;150,3;3,38;10,26523;9;1;1;1;1;;0;3,38;3,38;3,38;3,38;4,3;3,38;3,38;4,92;147,08;30,66;12,222;10,2;8,6;7,4;6,78;6,47;5,54;5,23;4,3;4,07;3,61;3,61;3,84;3,84;3,61;3,84;3,84;3,61;3,61;3,38;3,38;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
82370000;2;01/08/1945;;1;1;6,16;2,46;3,212581;21;18;1;1;1;;0;3,38;3,61;3,38;3,38;3,15;3,15;3,15;3,15;3,15;3,15;2,92;2,92;2,92;2,92;2,92;2,92;2,92;2,46;2,46;3,61;5,54;5,23;3,84;3,38;3,38;2,92;2,92;2,69;2,69;2,69;2,69;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
82370000;2;01/09/1945;;1;1;62,312;3,61;6,931167;16;2;1;1;1;;0;3,84;3,61;10,2;13,455;6,16;4,61;3,84;4,07;4,61;4,3;4,07;4,61;5,85;6,47;7,09;41,07;10,2;7,09;7,8;6,47;6,47;5,23;5,23;4,3;4,07;3,61;3,61;5,85;4,61;5,54;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
82370000;2;01/10/1945;;1;1;85,082;4,07;15,59084;6;2;1;1;1;;0;5,23;4,07;4,3;10,6;52,875;82,546;47,88;39,84;45,4;28,535;24,501;14,688;11,811;10,2;9;7,8;10,2;7,09;6,47;5,54;5,54;5,54;5,54;4,92;4,92;4,92;4,92;4,92;4,92;4,3;4,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
82370000;2;01/11/1945;;1;1;28,03;3,15;6,823934;26;19;1;1;1;;0;12,222;5,85;4,92;4,3;4,61;4,61;4,3;6,78;6,78;4,61;3,84;4,07;4,61;4,3;3,84;3,38;3,38;3,38;3,15;3,38;13,455;9;5,85;7,8;11,4;17,31;13,866;13,455;9,8;6,47;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
82370000;2;01/12/1945;;1;1;26,01;4,3;7,971065;15;4;1;1;1;;0;5,54;4,61;4,61;4,3;18,21;10,2;6,16;5,23;4,61;4,3;4,61;5,54;6,16;15,96;25;12,633;9,8;8,2;7,09;7,09;8,6;7,8;8,6;7,09;6,16;6,16;6,16;6,78;8,2;5,54;6,16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
82370000;2;01/01/1946;;1;1;125,882;7,09;17,91784;27;7;1;1;1;;0;10,6;19,11;21,008;10,6;7,8;7,4;7,09;11;27,02;41,07;31,88;15,51;39,225;21,008;28,535;13,455;11;9,4;13,866;13,044;10,6;8,6;8,2;7,8;7,8;8,2;83,18;17,31;12,633;11;20,509;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
82370000;2;01/02/1946;;1;1;181,352;10,6;41,89614;18;8;1;1;1;;0;141,931;44,78;21,008;15,96;13,866;12,222;11,4;10,6;12,222;11,811;23,004;12,633;11;89,52499;20,01;33,71;81,912;147,08;127,164;65,467;28,535;25;22,006;56,01;46,64;35,54;30,05;22,006;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;;
82370000;2;01/03/1946;;1;1;202,18;11,4;27,37613;31;23;1;1;1;;0;20,01;17,76;15,96;18,66;14,688;13,455;12,633;16,41;12,633;19,56;25;15,099;33,71;57,27;37,995;21,507;16,86;14,277;13,866;13,866;12,633;12,222;11,4;92,06499;39,84;19,56;15,51;13,866;12,633;11,4;196,312;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
82370000;2;01/04/1946;;1;1;104,156;8,2;16,84423;7;30;1;1;1;;0;37,995;22,505;18,21;15,96;21,008;23,503;76,845;24,501;23,503;22,006;16,86;14,277;13,455;12,633;12,633;12,222;11,811;11;10,6;10,6;10,2;9,8;9,8;9,4;9;9;9;9,4;9,4;8,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
82370000;2;01/05/1946;;1;1;18,66;6,16;8,028129;12;26;1;1;1;;0;8,2;7,8;8,6;9;8,2;7,8;7,4;7,09;7,4;7,4;9,8;16,86;12,222;9;8,2;7,4;7,4;7,4;9,4;9,4;8,2;7,4;7,09;6,78;6,47;6,16;6,16;6,16;6,16;6,16;6,16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
82370000;2;01/06/1946;;1;1;61,05;4,92;9,425034;23;16;1;1;1;;0;29,545;17,31;7,09;8,2;7,8;7,09;6,78;6,78;7,09;6,78;6,16;6,16;6,16;6,16;5,85;4,92;4,92;4,92;4,92;4,92;6,47;6,16;41,685;11,811;9,4;10,6;10,6;10,6;9,4;6,47;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
82370000;2;01/07/1946;;1;1;39,84;5,54;10,21777;16;6;1;1;1;;0;6,16;6,16;6,16;5,85;5,85;5,54;11,4;14,277;12,633;11,4;8,6;6,16;6,47;6,47;21,507;28,03;14,277;13,455;13,866;14,688;10,6;8,2;15,099;15,099;10,2;7,8;6,78;6,16;6,16;5,85;5,85;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
82370000;2;01/08/1946;;1;1;32,49;3,84;7,484549;28;19;1;1;1;;0;5,54;6,16;6,47;5,23;5,23;5,85;5,54;5,23;4,92;4,92;4,92;4,92;5,85;4,61;4,3;4,92;4,3;4,61;3,84;4,07;4,07;9,4;11,811;11;7,4;7,09;17,31;25;19,11;11;7,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
82370000;2;01/09/1946;;1;1;7,4;3,15;4,347667;23;22;1;1;1;;0;6,47;6,16;5,85;5,23;4,61;4,3;3,84;4,07;4,3;3,84;4,07;4,07;3,84;3,84;3,84;3,84;3,84;3,61;3,61;3,84;3,38;3,15;7,4;4,07;4,07;3,61;3,38;3,84;6,16;4,3;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
82370000;2;01/10/1946;;1;1;36,15;2,92;9,241677;19;6;1;1;1;;0;3,84;3,84;3,84;3,38;3,38;2,92;5,23;17,31;6,47;3,84;4,61;3,61;3,38;5,23;6,47;6,47;20,01;15,96;31,88;25,505;9,8;7,09;6,78;14,688;15,099;16,41;9,8;9;7,09;6,78;6,78;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
82370000;2;01/11/1946;;1;1;20,01;3,38;5,046633;3;27;1;1;1;;0;6,78;8,2;15,099;8,2;6,47;5,54;5,23;4,92;5,23;5,23;4,3;4,3;4,92;4,07;4,07;4,07;3,84;3,84;3,84;3,84;4,3;4,61;4,3;3,61;3,61;5,23;3,38;3,38;3,61;3,38;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
82370000;2;01/12/1946;;1;1;105,43;2,46;8,332935;22;7;1;1;1;;0;3,15;3,38;2,92;2,69;2,69;2,69;2,46;2,69;3,38;2,69;16,86;6,16;15,96;5,54;4,92;5,54;5,23;4,3;4,07;5,54;6,16;80,01;18,66;11,811;8,6;6,78;5,54;5,23;4,3;4,3;4,07;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
82370000;2;01/01/1947;;1;1;73,048;3,38;11,36452;13;6;1;1;1;;0;3,84;4,07;4,07;7,8;3,84;3,38;3,61;6,47;9,8;4,3;31,27;21,008;44,16;15,099;11;8,6;7,09;7,09;9,4;8,2;5,85;5,23;5,23;6,16;5,23;5,85;21,008;43,54;22,505;10,2;7,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
