//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2001 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// MediaDiaria: 0 = Não, 1 = Sim
// MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca
//
// Restrições da consulta:
//   Código da Estação: 71550000
//
//------------------------------------------------------------------------------

//EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status;
71550000;1;01/11/2006;;1;1;536;62,3;228,335;21;16;0;0;1;;0;77,8;99,75;90,75;93;106,5;124,5;142,5;142,5;142,5;147;133,5;115,5;115,5;95,25;66,95;63,85;65,4;84;237,45;508;525,5;474,1;438,7;410,2;377,8;367;388,6;435,75;418,3;361,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
71550000;1;01/12/2006;;1;1;529;124,5;268,1032;26;19;0;0;1;;0;301,6;239,8;235,1;228,05;209,25;311,2;336,4;328,75;265,65;246,85;232,75;188,1;171,75;160,5;160,5;160,5;156;129;126,75;225,7;333,85;341,5;326,2;388,6;426,9;518,5;456,4;356,8;299,2;246,85;202,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71550000;1;01/01/2007;;1;1;198;95,3;157;7;28;1;1;1;;0;183;172;158;167;186;186;198;186;176;167;161;161;198;190;172;176;167;143;125;122;120;145;138;134;120;116;102;95,3;136;181;172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71550000;1;01/02/2007;;1;1;696;76,3;182;26;19;1;1;1;;0;145;136;122;99,8;93;99,8;116;116;111;102;97,5;93;93;93;88,5;84;84;84;76,3;90,8;120;202;285;316;554;696;484;402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;
71550000;1;01/03/2007;;1;1;410;209;318;18;31;1;1;1;;0;367;349;362;391;347;336;359;364;342;321;336;316;324;344;336;326;357;410;362;342;314;304;297;287;268;240;249;245;221;221;209;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71550000;1;01/04/2007;;1;1;344;76,3;152;27;24;1;1;1;;0;186;172;158;156;165;165;161;154;145;131;127;122;125;127;138;170;152;127;107;97,5;90,8;84;77,8;76,3;104;145;344;311;268;174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
71550000;1;01/05/2007;;1;1;1168;97,5;431;23;6;1;1;1;;0;158;167;118;109;102;97,5;109;152;240;242;228;219;209;235;261;311;451;918;918;723;763;1083;1168;898;728;614;529;474;427;378;334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71550000;1;01/06/2007;;1;1;285;86,3;162;2;27;1;1;1;;0;282;285;285;261;237;223;214;212;219;207;193;167;156;149;140;134;129;125;125;122;118;116;111;102;93;93;86,3;93;90,8;93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
71550000;1;01/07/2007;;1;1;943;65,4;384;23;8;1;1;1;;0;90,8;93;93;80,9;77,8;76,3;68,5;65,4;163;554;451;416;439;484;442;399;311;445;468;408;372;456;943;793;718;655;566;498;456;427;405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71550000;1;01/08/2007;;1;1;378;86,3;190;1;27;2;2;2;;0;378;347;347;344;344;334;316;309;282;247;216;198;186;176;161;134;129;125;120;116;111;111;102;99,8;93;93;86,3;93;90,8;93;93;;;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;
