//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2001 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// MediaDiaria: 0 = Não, 1 = Sim
// MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca
//
// Restrições da consulta:
//   Código da Estação: 72715000
//
//------------------------------------------------------------------------------

//EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status;
72715000;1;01/01/2006;;1;1;35,1;2,6;9,12458;23;16;0;0;1;;0;4,212;3,68;4,478;3,946;5,542;4,478;3,68;4,212;3,68;3,572;3,41;3,086;2,924;2,816;2,708;2,6;2,762;2,924;2,816;3,086;3,464;5,276;32,8;22,1;32,1;27,9;23,75;20,55;17,85;14,82;11,64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72715000;1;01/02/2006;;1;1;24,3;4,74;9,1;22;5;1;1;1;;0;9,66;7,67;6,07;5,28;5,81;12,3;9,66;7,67;6,07;5,28;6,07;6,87;6,34;5,81;5,81;5,54;5,28;6,07;6,61;6,34;8,2;23,8;20,1;17;15,2;13,1;11,3;9,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;
72715000;1;01/03/2006;;1;1;43,3;9;17,72581;29;1;0;0;1;;0;9,66;21;23,75;25,4;22,65;22,65;17,85;14,82;12,72;11,97;12,72;12,3;11,64;10,98;10,32;9,66;10,65;12,3;11,97;18,75;25,4;23,2;19,2;16,95;20,1;17,4;13,98;11,31;40,7;32,1;25,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72715000;1;01/04/2006;;1;1;18,2;4,65;7,46;1;25;1;1;1;;0;18,2;14,3;11,9;9,74;7,58;6,5;6,04;5,57;6,5;10,8;9,74;7,58;9,02;8,66;7,94;7,22;6,5;6,04;5,57;6,04;6,5;6,04;5,57;5,11;4,65;5,11;5,11;4,65;4,65;5,11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
72715000;1;01/05/2006;;1;1;4,88;0,629;1,37;2;31;1;1;1;;0;4,65;4,88;4,18;3,72;2,8;1,55;1,22;1;0,879;0,774;0,759;0,804;0,834;0,819;0,774;0,759;0,759;0,752;0,73;0,716;0,701;0,716;0,804;1,04;1;0,97;0,985;0,879;0,737;0,687;0,629;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72715000;1;01/06/2006;;1;1;1,79;0,521;0,836;29;20;1;1;1;;0;0,607;0,804;0,745;0,644;0,607;0,564;0,607;0,538;0,658;0,909;1,22;0,879;0,629;0,534;0,925;0,673;0,594;0,834;0,615;0,521;0,564;0,651;0,543;0,694;1,63;1,51;1,03;1,3;1,79;1,26;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
72715000;1;01/07/2006;;1;1;5,81;0,485;0,964;30;28;1;1;1;;0;0,94;1,01;0,723;0,602;0,564;0,585;0,598;0,658;0,894;0,804;0,716;0,658;0,607;0,637;0,716;0,864;0,879;0,673;0,607;0,59;0,607;0,644;0,673;0,543;0,521;0,551;0,5;0,485;0,819;5,81;4,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72715000;1;01/08/2006;;1;1;62,9;0,47;8,29;16;15;2;2;2;;0;1,63;0,849;0,673;0,598;0,547;0,644;0,598;0,564;0,538;0,509;0,512;0,5;0,538;0,503;0,47;62,9;39,8;27,5;21,6;16;13;11,5;8,66;6,04;5,57;4,65;4,18;4,42;6,04;6,86;8,66;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;2;2;;;
72715000;1;01/09/2006;;1;1;63,9;9;18,4;2;15;1;1;1;;0;43,3;61,2;46;33,5;25,4;22,6;20,5;17,4;20,1;19,2;17;14,4;12;9,99;9,66;12,7;11,3;10,6;14;16,1;13,6;11,3;12;10,6;11,3;10,3;9,66;10,6;12;13,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72715000;1;01/10/2006;;1;1;58,5;10,3;16,9;16;4;1;1;1;;0;11,3;13,6;11,3;10,3;11,3;15,7;12,7;11;11,3;10,3;11,6;14,4;12,7;12;14;52,9;47,8;36,7;29,3;23,8;20,5;18,8;17;14,4;12,7;11,3;10,3;12,7;11,3;10,3;10,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
