//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2001 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// MediaDiaria: 0 = Não, 1 = Sim
// MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca
//
// Restrições da consulta:
//   Código da Estação: 84551000
//
//------------------------------------------------------------------------------

//EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status;
84551000;2;01/05/1942;;1;1;5,2;;;22;;1;0;0;;0;;;;;;;;;;;;;;;;;;;;;;5,2;5,2;5,2;4,68;4,68;4,16;4,16;4,16;4,16;4,16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;
84551000;2;01/06/1942;;1;1;11,6;2,6;4,082666;18;16;1;1;1;;0;4,16;4,16;4,16;4,16;3,64;3,9;4,94;4,16;4,16;3,64;3,64;3,64;3,12;3,12;3,12;2,6;2,6;11,6;8,8;6,4;3,64;4,16;3,64;3,38;3,12;3,12;3,12;3,12;2,6;2,86;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
84551000;2;01/07/1942;;1;1;17,6;2,28;4,334193;3;27;1;1;1;;0;3,9;3,64;17,6;14,6;8;4,94;4,16;4,16;3,64;3,38;3,12;3,12;3,12;3,12;3,12;2,86;2,6;2,86;3,9;3,38;3,12;2,6;2,6;2,86;2,6;2,6;2,28;2,28;3,9;3,9;6,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
84551000;2;01/08/1942;;1;1;4,42;2,28;2,650322;1;10;1;1;1;;0;4,42;3,9;3,12;2,6;2,6;2,6;2,6;2,6;2,6;2,28;2,28;2,28;3,38;2,86;2,6;2,28;2,28;2,28;2,28;2,6;2,6;2,6;2,86;3,38;2,6;2,28;2,28;2,28;2,28;2,28;2,28;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
84551000;2;01/09/1942;;1;1;42,3;2,28;5,306;30;1;1;1;1;;0;2,28;2,28;2,28;2,28;4,68;6,4;3,38;2,44;2,28;2,28;2,28;2,28;2,28;2,28;2,28;10,16;6,4;3,9;3,9;2,86;2,28;2,28;2,28;2,28;3,9;16,4;9,679999;4,94;3,64;42,3;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
84551000;2;01/10/1942;;1;1;18,8;2,28;5,51871;28;18;1;1;1;;0;15,2;8;6;4,42;4,16;3,64;7,2;13,52;6;4,42;3,9;3,12;3,12;3,12;3,38;3,12;2,6;2,28;2,28;2,28;2,28;2,6;2,6;2,28;2,6;5,6;10,64;18,8;12,56;5,2;4,16;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
84551000;2;01/11/1942;;1;1;18,2;2,28;3,589333;22;7;1;1;1;;0;3,12;3,12;3,9;3,12;2,6;2,6;2,28;2,28;2,28;2,28;2,28;2,6;2,6;2,6;2,6;2,6;3,12;9,679999;3,64;2,6;2,6;18,2;6;3,12;2,6;2,6;2,86;2,6;2,6;2,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
84551000;2;01/12/1942;;1;1;15,2;2,28;3,808387;26;5;1;1;1;;0;2,6;2,6;2,6;2,44;2,28;2,28;2,28;2,28;2,28;2,28;2,6;5,6;4,94;3,12;6,8;5,6;4,42;2,6;2,28;2,28;2,28;2,28;2,28;2,28;13,52;15,2;4,42;3,38;2,6;2,28;3,38;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
84551000;2;01/01/1943;;1;1;44;2,28;4,439355;24;3;1;1;1;;0;2,6;2,44;2,28;2,28;4,42;2,44;2,6;4,68;2,6;2,28;2,28;2,28;2,28;2,6;6,4;2,44;2,28;2,28;2,28;2,28;2,28;2,28;2,28;44;13,52;4,68;2,86;2,28;2,28;2,28;2,86;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
84551000;2;01/02/1943;;1;1;19,4;2,28;6,425714;2;12;1;1;1;;0;18,2;19,4;12,08;7,2;6,4;4,42;3,38;2,6;4,94;4,16;2,86;2,28;2,28;10,64;3,38;2,6;2,6;2,6;13,04;8,4;4,68;2,86;2,6;2,6;2,6;10,64;4,68;15,8;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;;
