//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2001 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// MediaDiaria: 0 = Não, 1 = Sim
// MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca
//
// Restrições da consulta:
//   Código da Estação: 84853000
//
//------------------------------------------------------------------------------

//EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status;
84853000;2;01/10/1977;;1;1;17,16;;;17;;1;0;0;;0;;;;;;;;;;;;;;;;;17,16;13,52;11,16;8,86;7,41;6,42;5,76;4,845;5,43;5,43;5,76;4,845;4,08;3,57;3,315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
84853000;2;01/11/1977;;1;1;34;3,06;8,23;12;21;1;1;1;;0;14,04;10,24;7,08;5,76;5,76;5,1;14,04;9,78;7,08;7,41;8,4;30,35;11,62;8,4;8,4;6,75;4,59;3,825;3,57;3,315;3,06;5,1;8,4;8,4;10,7;8,07;7,08;8,07;6,75;5,76;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
84853000;2;01/12/1977;;1;1;109,44;2,24;15,26258;8;4;1;1;1;;0;4,845;5,43;5,43;2,24;18,2;9,32;31;65,55;13,52;12,08;9,78;8,86;7,08;6,75;18,83;12,08;10,24;7,74;6,42;5,1;5,1;54,15;29,7;22,61;17,68;11,62;7,08;6,09;4,845;6,42;47,35;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
84853000;2;01/01/1978;;1;1;66,6;0,4855;13,77666;2;18;1;1;1;;0;43,3;49,05;16,12;10,24;8,4;10,7;7,41;7,08;11,62;6,09;5,1;4,59;3,06;2,085;1,465;1,155;0,706;0,4855;3,06;8,4;6,09;14,56;18,83;13,52;22,61;23,24;48,2;13,52;28,4;21,35;16,64;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
84853000;2;01/02/1978;;1;1;87,54;4,335;14,85893;4;28;1;1;1;;0;18,2;11,62;8,86;41,7;36,25;20,72;12,54;8,86;7,08;4,845;11,16;38,5;24,5;13;8,4;18,83;7,74;5,43;4,845;4,845;14,04;36,25;20,72;13,52;7,41;6,09;5,76;4,335;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;;
84853000;2;01/03/1978;;1;1;160;2,395;21,33806;21;30;1;1;1;;0;4,08;12,54;11,16;20,09;46,5;40,9;8,07;17,68;18,83;14,04;15,6;93,62;27,1;7,74;7,41;6,75;7,41;8,07;6,09;5,1;99,7;57,85;25,15;17,68;10,24;7,08;40,1;12,08;4,335;2,395;6,09;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
84853000;2;01/04/1978;;1;1;5,43;1,31;2,506167;1;26;1;1;1;;0;5,43;4,845;4,59;4,08;3,315;3,315;3,06;2,805;2,805;2,805;2,55;2,55;2,395;2,395;2,24;2,085;1,93;1,93;1,93;1,775;1,775;1,775;1,775;1,62;1,465;1,31;1,31;1,31;1,62;2,395;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
84853000;2;01/05/1978;;1;1;24,5;0,7795;2,589403;1;30;1;1;1;;0;12,54;9,78;5,43;4,845;2,805;2,55;2,24;2,085;1,93;1,93;1,62;1,62;1,465;1,465;1,31;3,57;4,59;3,825;1,775;1,465;1,465;1,31;1,31;1,155;1;1;0,9265;0,853;0,853;0,7795;0,7795;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
84853000;2;01/06/1978;;1;1;1,31;0,559;0,6817667;9;5;1;1;1;;0;0,706;0,706;0,706;0,6325;0,559;0,559;0,559;0,6325;1,155;0,853;0,7795;0,7795;0,7795;0,706;0,6325;0,6325;0,559;0,559;0,559;0,6325;0,6325;0,6325;0,6325;0,559;0,6325;0,7795;0,853;0,7795;0,6325;0,6325;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
84853000;2;01/07/1978;;1;1;10,7;0,265;1,554935;31;17;1;1;1;;0;0,559;0,6325;0,6325;0,6325;0,559;0,4855;0,4855;0,4855;0,412;0,412;0,412;0,412;0,3385;0,3385;0,3385;0,3385;0,265;0,3385;0,265;0,4855;2,24;2,085;2,24;5,43;4,59;2,395;2,085;2,395;2,085;5,43;8,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
