//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2001 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// MediaDiaria: 0 = Não, 1 = Sim
// MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca
//
// Restrições da consulta:
//   Código da Estação: 71350001
//
//------------------------------------------------------------------------------

//EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status;
71350001;1;01/10/2003;;1;1;109,5;24,3;60,1695;28;21;0;0;1;;0;56,54;75;64,5;45,28;38,03;30,9;47,935;81,2;96,9;94,75;102,75;107;99,9;77;48,525;38,7;34,345;31,45;29,525;27,875;24,85;30,35;31,45;36,355;44,395;52,79;70,2;108;99,6;76,5;62,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71350001;1;01/11/2003;;1;1;131,4;30,9;68,4095;19;12;0;0;1;;0;56,2;56,88;66;80;72,9;56,54;47,935;43,02;43,56;44,1;36,02;33,675;47,345;86,25;105,25;109,75;108,75;120,9;130,2;119,1;96,6;72,9;61,3;47,345;43,29;40,05;41,94;45,575;62,66;76,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
71350001;1;01/12/2003;;1;1;278,5;31,45;160,8726;19;4;0;0;1;;0;61,98;44,985;36,355;32;42,48;65,4;85,1;110;93,25;88,75;99;123,9;164,4;198,3;219,3;242,1;259,8;271,5;277,8;278,5;277,45;274,65;270,1;261,35;252;239,7;204,3;141,9;96;85,7;89;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71350001;1;01/01/2006;;1;1;130,2;23;61,17661;27;15;0;0;1;;0;29,75;29,25;51,75;93;83,25;60,75;47;42,5;48,5;46,5;34,575;29;26,25;23,75;23,75;32,75;44,25;43;50,5;60;72,5;93,6;78,75;67,25;95,1;122;129,9;120,7;89,1;70,5;57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71350001;1;01/02/2006;;1;1;73,5;33,9;47,1;23;28;1;1;1;;0;53,3;50,3;47,3;45;40,2;35,9;36,4;41,8;43;52,5;54,3;53,3;57,5;48,5;41,5;46,5;46,5;45,8;43,5;40,4;38,4;46,8;71,5;69;54,8;43,3;36,4;34,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;
71350001;1;01/03/2006;;1;1;53;17,5;28,29274;29;20;0;0;1;;0;33,45;32,25;31,5;30,75;30,25;27,25;24,75;23,25;21,875;20,75;21,65;33,45;32;26,5;22,55;20,075;19,175;18,5;18;17,75;18,25;19,625;21,65;25,25;35,25;35,7;33,9;47;51,5;43,25;39,975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71350001;1;01/04/2006;;1;1;37,05;12,21;18,62383;1;30;0;0;1;;0;35,7;30,5;26,5;23;21,425;20,075;19,4;18,5;18;18,725;19,4;20,075;19,625;18,5;17;15,25;15,5;15;15,5;16,75;15,5;15,5;16,75;18;18,725;17;14,25;13,5;12,855;12,21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71350001;1;01/05/2006;;1;1;50;9,2;15,69032;14;9;0;0;1;;0;11,78;11,35;11,135;10,49;9,845;9,63;9,63;9,63;9,2;9,63;9,845;10,705;43,75;48,5;32,25;22,325;17,75;15,25;14;14;14;14;14,25;14,75;16;15,5;15;14,25;13,75;12,425;11,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71350001;1;01/06/2006;;1;1;29;9,2;12,4;29;13;1;1;1;;0;11,6;10,9;10,7;10,5;10,1;10,1;10,1;10,7;10,3;10,1;10,1;9,63;9,41;9,2;9,2;9,2;9,63;9,41;9,41;9,41;10,3;11,6;12,4;14,5;16,8;17,5;17,3;22,8;28,3;21,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71350001;1;01/07/2006;;1;1;70,8;10,49;19,2313;31;8;0;0;1;;0;17;15,25;13,07;12,21;11,565;11,35;10,92;10,705;10,49;12,64;18,75;26,5;26;20;17,25;16,25;13,07;11,78;14,5;16,25;15;12,855;11,35;10,49;10,49;11,135;21,25;32,5;41,25;55;69,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71350001;1;01/08/2006;;1;1;193,2;11,35;57,5226;20;15;0;0;1;;0;48,675;33;25,5;21,75;19;18;16,75;16,25;15,25;14,5;13,5;13,07;12,425;11,78;11,35;33,5;95,8;163,2;176,1;192;191,7;182,4;142,8;82,5;48,35;36,3;32;30,75;29,75;28;27,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71350001;1;01/09/2006;;1;1;99,5;23;38,5;4;28;1;1;1;;0;26,5;44,3;75,5;97,8;86,3;57;45,5;37;36,2;38;42,5;40;36,6;32,3;31,5;29;30;31,3;34,1;33,2;32,3;31;30;29;28;27;24,3;23;23;23,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71350001;1;01/10/2006;;1;1;65,5;19,4;37,7;18;19;1;1;1;;0;25;27,3;30,5;34,1;36,4;36,2;35,7;37;42,8;38;35,5;34,6;33,9;50,8;56,3;59,8;63,8;64,5;39,5;46,5;44;41,3;37;33,5;31,3;29,3;27,5;25,8;24;24;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71350001;1;01/11/2006;;1;1;213;22,5;98,1;23;1;1;1;1;;0;22,5;25;36,6;63,8;70,8;64,8;59,5;76;87,3;79,3;49,3;43;35,7;33,7;32,8;30,3;28,3;49;78,3;149;191;208;212;212;210;203;192;165;137;97,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71350001;1;01/12/2006;;1;1;116;47,5;73,7;23;19;1;1;1;;0;94,5;97,2;87;69,5;56,8;53;57,3;65,5;72,3;66,8;53,8;59;69;68,5;60;55,3;51,5;48,5;52,3;81,5;96,3;108;116;107;87;82,5;85,5;87,3;76,5;60,5;57,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71350001;1;01/01/2007;;1;1;88,5;27,05;46,1532;15;29;1;1;1;;0;56,2;47,05;41,94;39,24;39,24;48,23;53,72;63;61,64;50,62;45,87;43,56;44,69;76;88,5;70,8;48,23;39,78;31,45;30,35;36,69;51,24;52,48;46,46;38,7;33,34;29,8;28,15;27,05;28,7;38,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
