//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2001 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// MediaDiaria: 0 = Não, 1 = Sim
// MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca
//
// Restrições da consulta:
//   Código da Estação: 74370000
//
//------------------------------------------------------------------------------

//EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status;
74370000;1;01/01/2008;;1;1;149;29,58;52,8111;4;29;0;0;1;;0;81,35;63,5;59,55;144,95;110,8;69,8;55;54,025;46,85;48,03;51,75;47,735;48,325;45,08;46,26;43,31;44,195;42,425;43,605;44,785;44,49;43,9;43,015;41,835;42,13;39,18;36,94;42,72;31,92;43,015;36,675;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74370000;1;01/02/2008;;1;1;43,31;25,35;34,3448;3;25;0;0;1;;0;35,085;38;38,885;38,295;36,145;37,735;31,14;31,92;32,965;41,54;35,615;36,94;36,94;37,47;38,59;35,88;35,88;34,82;29,32;31,4;31,14;31,14;29,58;34,29;26,21;29,06;30,1;32,18;37,735;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;
74370000;1;01/03/2008;;1;1;45,08;26,21;32,6755;3;23;0;0;1;;0;38,59;37,735;42,425;38,59;34,025;34,82;33,76;33,495;30,88;30,88;36,145;35,35;32,44;32,44;31,66;31,4;34,555;30,88;29,32;29,06;30,62;27,76;31,92;33,23;32,44;29,84;29,58;29,58;30,36;29,58;29,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74370000;1;01/04/2008;;1;1;534;25,78;62,3397;13;7;0;0;1;;0;38,295;32,18;31,92;29,32;28,28;29,06;29,06;28,8;29,06;28,8;29,32;39,475;268,7;236,8;92,96;71,2;65,6;78,55;61,5;56,95;48,915;46,26;41,54;39,77;38;36,94;43,605;42,13;117,2;110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
74370000;1;01/05/2008;;1;1;112,4;31,66;48,9879;3;19;0;0;1;;0;72,25;69,8;110,8;79,6;77,15;67,35;58,25;53,375;49,505;48,325;47,145;46,555;42,72;39,18;39,475;40,36;36,41;42,13;34,025;38,295;36,675;37,47;39,18;41,245;36,41;38;34,025;35,35;42,425;41,835;43,31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74370000;1;01/06/2008;;1;1;398,8;35,88;79,7937;28;2;0;0;1;;0;39,18;36,145;51,425;92,96;79,25;61,175;78,2;69,1;62,8;111,6;86,95;71,2;63,15;58,575;51,425;49,21;48,03;45,67;46,85;45,67;47,735;47,145;45,965;44,785;43,605;46,26;166,5;369,6;195;138,65;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
74370000;1;01/07/2008;;1;1;114;45,08;58,7145;1;31;0;0;1;;0;109,6;94,04;83,8;77,15;68,05;71,55;60,85;63,5;59,225;59,225;58,25;53,7;52,075;53,7;51,1;53,05;52,725;55;52,075;49,8;47,44;52,4;55,325;53,375;51,1;50,45;48,03;46,85;45,67;45,67;45,375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74370000;1;01/08/2008;;1;1;102;38;55,4702;19;30;0;0;1;;0;45,67;54,35;59,55;53,375;54,35;47,44;48,62;48,03;48,03;46,26;45,67;45,67;67,35;64,55;59,55;55,325;54,675;55,65;97,64;89,4;76,45;64,2;69,1;53,7;45,08;45,965;44,785;46,26;45,67;42,425;44,785;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74370000;1;01/09/2008;;1;1;56,95;31,66;43,77;13;29;0;0;1;;0;40,95;43,015;41,54;35,35;40,95;47,44;46,85;46,555;46,26;45,67;45,08;48,915;55,975;53,05;49,8;48,03;42,72;44,785;44,785;42,72;39,77;44,49;40,655;42,72;40,36;38,59;36,94;39,77;36,94;42,425;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
74370000;1;01/10/2008;;1;1;897;33,76;116,6473;29;10;0;0;1;;0;40,655;38,885;43,015;37,47;53,375;42,13;40,655;39,475;36,41;35,35;35,35;42,425;38,59;40,655;36,675;50,45;122,45;182;125,6;94,4;76,8;76,45;101,2;178;131;235,7;318;177;583,8;366,6;195,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
