//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2001 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// MediaDiaria: 0 = Não, 1 = Sim
// MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca
//
// Restrições da consulta:
//   Código da Estação: 83880000
//
//------------------------------------------------------------------------------

//EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status;
83880000;2;01/04/1929;;1;1;3,26;;;28;;1;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;2,59;3,26;2,72;2,59;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;;
83880000;2;01/05/1929;;1;1;31,24;2,59;4,610613;5;1;1;1;1;;0;2,59;2,59;2,98;11,79;20,78;6,408;4,106;3,56;3,26;7,984;6,408;4,188;3,635;3,485;3,41;3,41;3,41;4,188;4,86;3,635;3,335;3,11;3,11;3,11;3,045;3,86;4,352;3,26;3,045;3,045;2,98;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83880000;2;01/06/1929;;1;1;7,772;2,85;3,428133;7;4;1;1;1;;0;2,98;2,915;2,915;2,85;2,85;3,56;7,772;5,22;4,024;4,024;4,024;3,41;3,11;3,045;3,045;2,98;4,95;3,11;2,98;2,915;2,915;2,85;3,41;3,11;3,11;3,045;2,98;2,98;2,915;2,85;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
83880000;2;01/07/1929;;1;1;4,188;2,525;2,963161;10;30;1;1;1;;0;2,785;2,785;2,72;2,72;2,98;3,485;2,98;2,785;3,942;4,188;3,71;3,11;2,98;2,85;2,72;2,85;2,785;2,72;2,655;2,655;2,785;2,85;2,72;2,59;2,72;2,915;2,85;2,72;2,59;2,525;4,188;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83880000;2;01/08/1929;;1;1;8,838;2,46;3,211548;28;16;1;1;1;;0;3,56;3,045;3,71;3,045;2,785;2,655;2,59;2,525;2,525;2,525;2,525;2,525;2,525;2,525;2,525;2,46;3,11;2,85;2,85;2,59;2,525;2,59;2,525;2,59;4,95;2,72;2,59;8,838;5,58;5,49;3,71;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83880000;2;01/09/1929;;1;1;6,04;2,59;3,1905;24;18;1;1;1;;0;3,11;2,85;2,72;2,72;2,915;2,85;2,785;3,86;2,85;2,72;3,785;3,045;2,85;2,785;2,785;2,72;2,655;2,59;3,86;3,485;3,11;2,785;2,655;6,04;5,04;4,27;3,26;2,98;2,85;2,785;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
83880000;2;01/10/1929;;1;1;22,1;2,59;5,704742;2;1;1;1;1;;0;2,59;22,1;6,5;14,3;7,56;4,27;3,86;4,68;4,024;3,71;3,71;3,71;3,86;4,27;3,86;3,86;3,56;3,71;3,485;3,26;3,56;7,56;9,71;9,492;5,58;4,86;4,352;3,86;7,454;4,86;4,68;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83880000;2;01/11/1929;;1;1;8,408;2,655;3,4791;8;29;1;1;1;;0;4,352;3,71;3,56;3,71;3,41;3,41;3,26;8,408;4,352;3,56;3,41;5,22;4,516;3,485;3,26;3,045;2,98;2,98;2,98;2,915;2,98;2,85;2,85;2,85;2,785;2,785;2,72;2,72;2,655;2,655;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
83880000;2;01/12/1929;;1;1;3,635;1,988;2,375419;7;30;1;1;1;;0;2,59;2,59;2,72;2,59;2,283;2,915;3,635;2,72;2,59;2,59;2,525;2,283;2,283;2,224;2,283;2,342;2,224;2,224;2,165;2,106;2,106;2,165;2,224;2,342;2,165;2,165;2,165;2,224;2,224;1,988;1,988;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
83880000;2;01/01/1930;;1;1;30,2;2,401;6,897065;30;1;1;1;1;;0;2,401;2,46;2,72;2,59;3,26;28,25;4,86;4,024;3,26;3,26;2,785;2,59;2,525;25,7;9,165;23,9;11,13;3,11;2,98;2,85;2,72;2,46;3,045;4,352;3,11;5,58;5,58;2,98;2,72;30,2;7,242;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
